product_number,main_category,sub_category,category_detail,product_name,date_captured,year_captured
2122132,Food,Bakery,Croissants,Ham & Cheese Croissant,2019-10-01,2019
309,Food,Bakery,Dessert Bars,Marshmallow Dream Bar,2019-10-01,2019
311,Food,Bakery,Doughnuts,Old-Fashioned Glazed Doughnut,2019-10-01,2019
873068622,Food,Bakery,Muffins & Breads,Pumpkin Cream Cheese Muffin,2019-10-01,2019
1042,Food,Bakery,Muffins & Breads,Morning Bun,2019-10-01,2019
1255,Food,Bakery,Muffins & Breads,Pumpkin Bread,2019-10-01,2019
332,Food,Bakery,Muffins & Breads,8-Grain Roll,2019-10-01,2019
1256,Food,Bakery,Muffins & Breads,Banana Nut Bread,2019-10-01,2019
873068623,Food,Bakery,Scones,Pumpkin Scone,2019-10-01,2019
1041,Food,Bakery,Scones,Blueberry Scone,2019-10-01,2019
317,Food,Bakery,Scones,Petite Vanilla Bean Scone,2019-10-01,2019
2123002,Food,Lunch,Cold Sandwiches,Chipotle Chicken Wrap,2019-10-01,2019
2122205,Food,Lunch,Cold Sandwiches,Chicken Maki Roll,2019-10-01,2019
2122728,Food,Lunch,Cold Sandwiches,Chicken & Fig Spread,2019-10-01,2019
2122200,Food,Lunch,Cold Sandwiches,Roasted Turkey & Dill Havarti,2019-10-01,2019
2123039,Food,Lunch,Warm Sandwiches,Crispy Grilled Cheese Sandwich,2019-10-01,2019
2122211,Food,Lunch,Warm Sandwiches,Crispy Grilled Cheese,2019-10-01,2019
574,Food,Lunch,Warm Sandwiches,Ham & Swiss Panini,2019-10-01,2019
2122866,Food,Lunch,Warm Sandwiches,Turkey Pastrami Reuben,2019-10-01,2019
2121265,Food,Lunch,Warm Sandwiches,Chicken & Artichoke,2019-10-01,2019
2121962,Food,Lunch,Warm Sandwiches,Turkey & Basil Pesto,2019-10-01,2019
2122402,Food,Lunch,Warm Sandwiches,Chicken Caprese,2019-10-01,2019
2122210,Food,Lunch,Warm Sandwiches,Herbed Chicken & Manchego Cheese,2019-10-01,2019
2122209,Food,Lunch,Warm Sandwiches,Smoked Pork Cubano,2019-10-01,2019
2122263,Food,Lunch,Warm Sandwiches,Grilled Cheese on Sourdough,2019-10-01,2019
2121995,Food,Lunch,Warm Sandwiches,Chicken & Double-Smoked Bacon,2019-10-01,2019
2122206,Food,Lunch,Warm Sandwiches,Honey BBQ Sriracha Chicken,2019-10-01,2019
573,Food,Lunch,Warm Sandwiches,Tomato & Mozzarella,2019-10-01,2019
2122207,Food,Lunch,Warm Sandwiches,Smoked Mozzarella & Roasted Peppers,2019-10-01,2019
2122257,Food,Lunch,Warm Sandwiches,Avocado Spread,2019-10-01,2019
2122939,Food,Lunch,Protein Boxes,"Prosnax Gala Apples, Egg, White Cheddar Cheese, and Almonds Snack Box",2019-10-01,2019
2122940,Food,Lunch,Protein Boxes,"Prosnax Green Apples, Egg, Mild Cheddar Cheese, and Cashews Snack Box",2019-10-01,2019
2122942,Food,Lunch,Protein Boxes,"Prosnax Gala Apples, Cheddar Cheese, and Pretzels Snack Tray",2019-10-01,2019
2122941,Food,Lunch,Protein Boxes,"Prosnax Carrots, White Cheddar Cheese, and Almonds Snack Tray",2019-10-01,2019
2122937,Food,Lunch,Protein Boxes,Creminelli Proscuitto Tray,2019-10-01,2019
2122585,Food,Lunch,Protein Boxes,Chicken Wrap Protein Box,2019-10-01,2019
2122584,Food,Lunch,Protein Boxes,Smoked Turkey Protein Box,2019-10-01,2019
2122130,Food,Lunch,Protein Boxes,BBQ Chicken Protein Box,2019-10-01,2019
2122248,Food,Lunch,Protein Boxes,Eggs & Cheese Protein Box,2019-10-01,2019
2122249,Food,Lunch,Protein Boxes,Cheese & Fruit Protein Box,2019-10-01,2019
2122250,Food,Lunch,Protein Boxes,PB&J Protein Box,2019-10-01,2019
2121806,Food,Lunch,Protein Boxes,Southwest-Style Steak Wrap,2019-10-01,2019
2122324,Food,Lunch,Protein Bowls,Lentils & Vegetable Protein Bowl with Brown Rice,2019-10-01,2019
2122323,Food,Lunch,Protein Bowls,Chicken & Quinoa Protein Bowl with Black Beans and Greens,2019-10-01,2019
2122769,Food,Lunch,Salads,Seasoned Turkey & Green Pepper Pico,2019-10-01,2019
2122213,Food,Lunch,Salads,Green Goddess Avocado Salad,2019-10-01,2019
2122603,Food,Lunch,Salads,Grilled Chicken & Cauliflower Tabbouleh,2019-10-01,2019
2122214,Food,Lunch,Salads,Seared Steak & Mango Salad,2019-10-01,2019
2122212,Food,Lunch,Salads,Za'atar Chicken & Lemon Tahini,2019-10-01,2019
2122217,Food,Lunch,Half Salads,Cage-Free Eggs & Seasoned Grains Side Salad,2019-10-01,2019
2122216,Food,Lunch,Half Salads,Cauliflower Tabbouleh Side Salad,2019-10-01,2019
2122218,Food,Lunch,Half Salads,Garden Greens & Shaved Parmesan Side Salad,2019-10-01,2019
2122254,Food,Lunch,Soups,Chicken Quinoa Soup,2019-10-01,2019
2122138,Food,Lunch,Soups,Organic Tomato Basil Soup,2019-10-01,2019
2122711,Food,Snacks & Sweets,Biscotti & Cookies,Foodstirs Sprinkle Mug Cake Mix,2019-10-01,2019
2121959,Food,Snacks & Sweets,Biscotti & Cookies,Dipped Madeleines,2019-10-01,2019
2121740,Food,Snacks & Sweets,Biscotti & Cookies,Madeleines,2019-10-01,2019
2121411,Food,Snacks & Sweets,Biscotti & Cookies,Vanilla Biscotti with Almonds,2019-10-01,2019
2121410,Food,Snacks & Sweets,Biscotti & Cookies,Shortbread Cookies,2019-10-01,2019
2121812,Food,Snacks & Sweets,Biscotti & Cookies,Dark Chocolate Grahams (2 Pack),2019-10-01,2019
2122124,Food,Snacks & Sweets,Biscotti & Cookies,Emmy's Coconut Vanilla Cookie,2019-10-01,2019
2122405,Food,Snacks & Sweets,Biscotti & Cookies,Rip Van Wafel - Snickerdoodle,2019-10-01,2019
2122125,Food,Snacks & Sweets,Biscotti & Cookies,Emmy's Dark Cocoa Cookie,2019-10-01,2019
2122194,Food,Snacks & Sweets,Biscotti & Cookies,Goodie Girl Mint Slims,2019-10-01,2019
2122407,Food,Snacks & Sweets,Biscotti & Cookies,Pumpkin Spice Madeleines,2019-10-01,2019
2121699,Food,Snacks & Sweets,Biscotti & Cookies,Rip Van Wafels - Honey & Oats,2019-10-01,2019
2122593,Food,Snacks & Sweets,Biscotti & Cookies,Goodie Girl Sandwich Cookies,2019-10-01,2019
2122712,Food,Snacks & Sweets,Chocolates & Candy,Wild Ophelia Birthday Cake Bar,2019-10-01,2019
2122709,Food,Snacks & Sweets,Chocolates & Candy,Prosecco Lollipop,2019-10-01,2019
2122597,Food,Snacks & Sweets,Chocolates & Candy,Strawberry Bear YoYos,2019-10-01,2019
2122093,Food,Snacks & Sweets,Chocolates & Candy,Salted Almond Chocolate Bites,2019-10-01,2019
2122001,Food,Snacks & Sweets,Chocolates & Candy,"Charles Chocolates - Caramelized Crisp Rice Bar, Bittersweet",2019-10-01,2019
2121678,Food,Snacks & Sweets,Chocolates & Candy,Bissinger's Gummy Pandas Blackberry Hibiscus,2019-10-01,2019
2122000,Food,Snacks & Sweets,Chocolates & Candy,Charles Chocolates – Toffee Coffee Bar,2019-10-01,2019
2121741,Food,Snacks & Sweets,Chocolates & Candy,Bissinger's Gummy Pandas Raspberry Yumberry,2019-10-01,2019
2122128,Food,Snacks & Sweets,Chocolates & Candy,Droga Money on Honey Caramels,2019-10-01,2019
2122119,Food,Snacks & Sweets,Chocolates & Candy,Chocolate Covered Espresso Beans,2019-10-01,2019
2121686,Food,Snacks & Sweets,Chocolates & Candy,Justin's - Dark Chocolate Peanut Butter Cups,2019-10-01,2019
2122636,Food,Snacks & Sweets,Fruit & Nuts,Bare Fruit Medley,2019-10-01,2019
610,Food,Snacks & Sweets,Fruit & Nuts,Banana,2019-10-01,2019
2122252,Food,Snacks & Sweets,Fruit & Nuts,Orange,2019-10-01,2019
360,Food,Snacks & Sweets,Fruit & Nuts,Seasonal Fruit Blend,2019-10-01,2019
2121816,Food,Snacks & Sweets,Fruit & Nuts,Squirrel - Fruit & Nut,2019-10-01,2019
2121742,Food,Snacks & Sweets,Fruit & Nuts,Squirrel - Classic Almonds,2019-10-01,2019
2121743,Food,Snacks & Sweets,Fruit & Nuts,Squirrel - Crème Brûlée Almonds,2019-10-01,2019
2122127,Food,Snacks & Sweets,Fruit & Nuts,BarNana - Peanut Butter Chewy Banana Bites,2019-10-01,2019
2121691,Food,Snacks & Sweets,Fruit & Nuts,Peter Rabbit Organics - Apple & Grape,2019-10-01,2019
2121692,Food,Snacks & Sweets,Fruit & Nuts,Peter Rabbit Organics - Strawberry Banana,2019-10-01,2019
2122597,Food,Snacks & Sweets,Fruit & Nuts,Strawberry Bear YoYos,2019-10-01,2019
2121688,Food,Snacks & Sweets,Gum & Mints,Peppermint Gum,2019-10-01,2019
2121660,Food,Snacks & Sweets,Gum & Mints,Peppermint Mints,2019-10-01,2019
2122688,Food,Snacks & Sweets,Popcorn & Chips,Tortilla Chips,2019-10-01,2019
2121690,Food,Snacks & Sweets,Popcorn & Chips,BBQ Chips,2019-10-01,2019
2121689,Food,Snacks & Sweets,Popcorn & Chips,Butter Gourmet Popcorn,2019-10-01,2019
2122346,Food,Snacks & Sweets,Popcorn & Chips,Hippie Snacks Sesame Snap Coconut Clusters,2019-10-01,2019
2121923,Food,Snacks & Sweets,Popcorn & Chips,Hippeas - Far Out Fajita,2019-10-01,2019
2121924,Food,Snacks & Sweets,Popcorn & Chips,Hippeas - White Cheddar,2019-10-01,2019
2122282,Food,Snacks & Sweets,Popcorn & Chips,Kettle Corn,2019-10-01,2019
2121684,Food,Snacks & Sweets,Popcorn & Chips,POP! - Sunflower Oil & Sea Salt,2019-10-01,2019
2122536,Food,Snacks & Sweets,Popcorn & Chips,Salt & Vinegar Kettle Chips,2019-10-01,2019
2121998,Food,Snacks & Sweets,Popcorn & Chips,Rhythm Super Foods Kale Chips - Sea Salt,2019-10-01,2019
2121813,Food,Snacks & Sweets,Popcorn & Chips,Simply Salted Kettle Chips,2019-10-01,2019
2122537,Food,Snacks & Sweets,Popcorn & Chips,Sweet Potato Kettle Chips,2019-10-01,2019
2122870,Food,Snacks & Sweets,Meat & Cheese,Creminelli Sopressata Monterey Jack Snack Tray,2019-10-01,2019
2122004,Food,Snacks & Sweets,Meat & Cheese,Country Archer – Hickory Smoked Turkey Jerky,2019-10-01,2019
2122003,Food,Snacks & Sweets,Meat & Cheese,Country Archer – Original Beef Jerky,2019-10-01,2019
2121679,Food,Snacks & Sweets,Meat & Cheese,Moon Cheese - Cheddar,2019-10-01,2019
2122938,Food,Snacks & Sweets,Meat & Cheese,Babybel Mini Cheese Snack,2019-10-01,2019
2122033,Food,Snacks & Sweets,Meat & Cheese,String Cheese,2019-10-01,2019
2122867,Food,Snacks & Sweets,Snack Bars,Dark Chocolate Chip Peanut Butter Perfect Bar,2019-10-01,2019
2122631,Food,Snacks & Sweets,Snack Bars,Perfect Bar - Peanut Butter,2019-10-01,2019
2121922,Food,Snacks & Sweets,Snack Bars,Good Squared - Urban Trail,2019-10-01,2019
2121814,Food,Snacks & Sweets,Snack Bars,KIND - Almond Coconut Cashew Chai,2019-10-01,2019
2121698,Food,Snacks & Sweets,Snack Bars,KIND Blueberry Vanilla Cashew,2019-10-01,2019
2121697,Food,Snacks & Sweets,Snack Bars,KIND Peanut Butter Dark Chocolate,2019-10-01,2019
2121815,Food,Snacks & Sweets,Snack Bars,KIND Salted Caramel Dark Chocolate Nut,2019-10-01,2019
2121694,Food,Snacks & Sweets,Snack Bars,That's It - Apple & Blueberry Bar,2019-10-01,2019
2121693,Food,Snacks & Sweets,Snack Bars,That's It - Apple & Mango Bar,2019-10-01,2019
2121987,Food,Snacks & Sweets,Snack Bars,This Bar Saves Lives™ – Dark Chocolate Cherry & Sea Salt Bar,2019-10-01,2019
2121989,Food,Snacks & Sweets,Snack Bars,This Bar Saves Lives™ – Dark Chocolate Peanut Butter & Sea Salt Bar,2019-10-01,2019
2121986,Food,Snacks & Sweets,Snack Bars,"This Bar Saves Lives™ – Madagascar Vanilla, Almond & Honey Bar",2019-10-01,2019
2122598,Food,Snacks & Sweets,Snack Bars,Blueberry & Oatmeal Jammy Sammy,2019-10-01,2019
2121988,Food,Snacks & Sweets,Snack Bars,This Bar Saves Lives™ – Wild Blueberry Pistachio Bar,2019-10-01,2019
2122599,Food,Snacks & Sweets,Snack Bars,Chocolate Chip Kids Clif ZBar®,2019-10-01,2019
2122257,Food,Snacks & Sweets,Spreads,Avocado Spread,2019-10-01,2019
2122856,Food,Yogurt & Custard,,Vegan Superberry Açaí,2019-10-01,2019
2122696,Food,Yogurt & Custard,,Strawberry & Toasted Almonds Overnight Grains,2019-10-01,2019
2122698,Food,Yogurt & Custard,,Mango & Coconut Yogurt Bowl,2019-10-01,2019
2122568,Food,Yogurt & Custard,,Lemon Crunch Yogurt Parfait,2019-10-01,2019
2121668,Food,Yogurt & Custard,,Fresh Blueberries and Honey Greek Yogurt Parfait,2019-10-01,2019
2122301,Food,Yogurt & Custard,,Siggi's 0% Vanilla Yogurt,2019-10-01,2019
2122229,Food,Yogurt & Custard,,Strawberries & Lemon Cream,2019-10-01,2019
2122094,At Home Coffee,Whole Bean,Starbucks Reserve®,Sun-dried Ethiopia Yirgacheffe® Chelelektu Starbucks Reserve®,2019-10-01,2019
2123110,At Home Coffee,Whole Bean,Starbucks Reserve®,Guatemala Antigua Santa Clara Estate Starbucks Reserve®,2019-10-01,2019
983,At Home Coffee,Whole Bean,Starbucks Reserve®,Hawaii Ka'u Starbucks Reserve®,2019-10-01,2019
2123071,At Home Coffee,Whole Bean,Starbucks Reserve®,Bali Batur Volcano Starbucks Reserve®,2019-10-01,2019
2123070,At Home Coffee,Whole Bean,Starbucks Reserve®,Peru El Lirio Starbucks Reserve®,2019-10-01,2019
2122341,At Home Coffee,Whole Bean,Starbucks Reserve®,East Timor Peaberry Starbucks Reserve®,2019-10-01,2019
2121888,At Home Coffee,Whole Bean,Starbucks Reserve®,Malawi Sable Farms Starbucks Reserve®,2019-10-01,2019
1080,At Home Coffee,Whole Bean,Starbucks Reserve®,Costa Rica La Candelilla Estate Starbucks Reserve®,2019-10-01,2019
2121425,At Home Coffee,Whole Bean,Starbucks Reserve®,Ethiopia Bitta Farm Starbucks Reserve®,2019-10-01,2019
2122178,At Home Coffee,Whole Bean,Starbucks Reserve®,Sun-dried Ethiopia Kayon Mountain Farm Starbucks Reserve®,2019-10-01,2019
2122601,At Home Coffee,Whole Bean,Starbucks Reserve®,Guatemala Santa Isabel Starbucks Reserve®,2019-10-01,2019
860,At Home Coffee,Whole Bean,Blonde Roast,Veranda Blend®,2019-10-01,2019
2122186,At Home Coffee,Whole Bean,Blonde Roast,Starbucks® Blonde Espresso Roast,2019-10-01,2019
2123124,At Home Coffee,Whole Bean,Medium Roast,Siren's Blend™,2019-10-01,2019
4,At Home Coffee,Whole Bean,Medium Roast,Passport Series: Guatemala Casi Cielo® Antigua,2019-10-01,2019
3,At Home Coffee,Whole Bean,Medium Roast,Guatemala Antigua,2019-10-01,2019
290,At Home Coffee,Whole Bean,Medium Roast,Organic Yukon Blend®,2019-10-01,2019
582,At Home Coffee,Whole Bean,Dark Roast,Passport Series: Mexico Chiapas,2019-10-01,2019
581,At Home Coffee,Whole Bean,Dark Roast,Decaf Sumatra,2019-10-01,2019
15,At Home Coffee,Whole Bean,Dark Roast,Caffè Verona®,2019-10-01,2019
20,At Home Coffee,Whole Bean,Dark Roast,Espresso Roast,2019-10-01,2019
2122439,At Home Coffee,Whole Bean,Dark Roast,Guatemala Huehuetenango,2019-10-01,2019
23,At Home Coffee,Whole Bean,Dark Roast,Italian Roast,2019-10-01,2019
10,At Home Coffee,Whole Bean,Dark Roast,Komodo Dragon Blend®,2019-10-01,2019
8,At Home Coffee,Whole Bean,Dark Roast,Sumatra,2019-10-01,2019
15,At Home Coffee,Verismo® Pods,Brewed Coffee Verismo®,Caffè Verona® Verismo® Pods,2019-10-01,2019
24,At Home Coffee,Verismo® Pods,Brewed Coffee Verismo®,Pike Place® Roast Verismo® Pods,2019-10-01,2019
25,At Home Coffee,Verismo® Pods,Brewed Coffee Verismo®,Decaf Pike Place® Roast Verismo® Pods,2019-10-01,2019
8,At Home Coffee,Verismo® Pods,Brewed Coffee Verismo®,Sumatra Verismo® Pods,2019-10-01,2019
860,At Home Coffee,Verismo® Pods,Brewed Coffee Verismo®,Veranda Blend® Verismo® Pods,2019-10-01,2019
2122186,At Home Coffee,Verismo® Pods,Espresso Verismo®,Blonde Espresso Verismo® Pods,2019-10-01,2019
1232,At Home Coffee,Verismo® Pods,Espresso Verismo®,Colombia Nariño Verismo® Pods,2019-10-01,2019
20,At Home Coffee,Verismo® Pods,Espresso Verismo®,Espresso Roast Verismo® Pods,2019-10-01,2019
21,At Home Coffee,Verismo® Pods,Espresso Verismo®,Decaf Espresso Roast Verismo® Pods,2019-10-01,2019
2122101,At Home Coffee,Verismo® Pods,Espresso Verismo®,Ethiopia Yirgacheffe Verismo® Pods,2019-10-01,2019
9,At Home Coffee,Verismo® Pods,Espresso Verismo®,Kenya Verismo® Pods,2019-10-01,2019
2122543,At Home Coffee,Verismo® Pods,Teavana® Tea Verismo®,Teavana® Masala Chai Verismo® Pods,2019-10-01,2019
972,At Home Coffee,VIA® Instant,Seasonal,Cool Lime Starbucks Refreshers™ Beverage,2019-10-01,2019
973,At Home Coffee,VIA® Instant,Seasonal,Very Berry Hibiscus Starbucks Refreshers™ Beverage,2019-10-01,2019
273,At Home Coffee,VIA® Instant,Flavored,VIA Instant Pumpkin Spice Latte,2019-10-01,2019
810,At Home Coffee,VIA® Instant,Flavored,VIA® Sweetened Iced Coffee,2019-10-01,2019
864,At Home Coffee,VIA® Instant,Flavored,VIA® Vanilla Iced Coffee,2019-10-01,2019
860,At Home Coffee,VIA® Instant,Blonde Roast,VIA® Veranda Blend™,2019-10-01,2019
863,At Home Coffee,VIA® Instant,Medium Roast,VIA® Colombia,2019-10-01,2019
24,At Home Coffee,VIA® Instant,Medium Roast,VIA® Pike Place® Roast,2019-10-01,2019
22,At Home Coffee,VIA® Instant,Dark Roast,VIA® French Roast,2019-10-01,2019
23,At Home Coffee,VIA® Instant,Dark Roast,VIA® Italian Roast,2019-10-01,2019
868,At Home Coffee,VIA® Instant,Dark Roast,VIA® Decaf Italian Roast,2019-10-01,2019
2122339,At Home Coffee,Cold Brew,,Cold Brew Pitcher Packs: Chocolate Coconut,2019-10-01,2019
2121746,Shopping Bags,Shopping Bags,,Small Shopping Bag,2019-10-01,2019
406,Drinks,Hot Coffees,Americanos,Caffè Americano,2019-11-19,2019
2122559,Drinks,Hot Coffees,Americanos,Starbucks® Blonde Caffè Americano,2019-11-19,2019
873068625,Drinks,Hot Coffees,Brewed Coffees,Blonde Roast,2019-11-19,2019
478,Drinks,Hot Coffees,Brewed Coffees,Caffè Misto,2019-11-19,2019
479,Drinks,Hot Coffees,Brewed Coffees,Featured Dark Roast,2019-11-19,2019
480,Drinks,Hot Coffees,Brewed Coffees,Pike Place® Roast,2019-11-19,2019
481,Drinks,Hot Coffees,Brewed Coffees,Decaf Pike Place® Roast,2019-11-19,2019
409,Drinks,Hot Coffees,Cappuccinos,Cappuccino,2019-11-19,2019
2122561,Drinks,Hot Coffees,Cappuccinos,Starbucks® Blonde Cappuccino,2019-11-19,2019
410,Drinks,Hot Coffees,Espresso Shots,Espresso,2019-11-19,2019
411,Drinks,Hot Coffees,Espresso Shots,Espresso Con Panna,2019-11-19,2019
565,Drinks,Hot Coffees,Flat Whites,Flat White,2019-11-19,2019
2122560,Drinks,Hot Coffees,Flat Whites,Starbucks® Blonde Flat White,2019-11-19,2019
418,Drinks,Hot Coffees,Lattes,Pumpkin Spice Latte,2019-11-19,2019
2123106,Drinks,Hot Coffees,Lattes,Starbucks® Blonde Pumpkin Spice Latte,2019-11-19,2019
415,Drinks,Hot Coffees,Lattes,Eggnog Latte,2019-11-19,2019
2122898,Drinks,Hot Coffees,Lattes,Starbucks® Blonde Eggnog Latte,2019-11-19,2019
517,Drinks,Hot Coffees,Lattes,Caramel Brulee Latte,2019-11-19,2019
2122895,Drinks,Hot Coffees,Lattes,Starbucks® Blonde Caramel Brulée Latte,2019-11-19,2019
873068661,Drinks,Hot Coffees,Lattes,Chestnut Praline Latte,2019-11-19,2019
2122896,Drinks,Hot Coffees,Lattes,Starbucks® Blonde Chestnut Praline Latte,2019-11-19,2019
407,Drinks,Hot Coffees,Lattes,Caffè Latte,2019-11-19,2019
414,Drinks,Hot Coffees,Lattes,Cinnamon Dolce Latte,2019-11-19,2019
2122614,Drinks,Hot Coffees,Lattes,Starbucks Reserve® Latte,2019-11-19,2019
2122617,Drinks,Hot Coffees,Lattes,Starbucks Reserve® Hazelnut Bianco Latte,2019-11-19,2019
2122164,Drinks,Hot Coffees,Lattes,Starbucks® Blonde Vanilla Latte,2019-11-19,2019
2122166,Drinks,Hot Coffees,Lattes,Starbucks® Blonde Caffè Latte,2019-11-19,2019
2123059,Drinks,Hot Coffees,Macchiatos,Cocoa Cloud Macchiato,2019-11-19,2019
2123060,Drinks,Hot Coffees,Macchiatos,Starbucks® Blonde Cocoa Cloud Macchiato,2019-11-19,2019
2123006,Drinks,Hot Coffees,Macchiatos,Caramel Cloud Macchiato,2019-11-19,2019
2123007,Drinks,Hot Coffees,Macchiatos,Starbucks® Blonde Caramel Cloud Macchiato,2019-11-19,2019
413,Drinks,Hot Coffees,Macchiatos,Caramel Macchiato,2019-11-19,2019
412,Drinks,Hot Coffees,Macchiatos,Espresso Macchiato,2019-11-19,2019
496,Drinks,Hot Coffees,Mochas,Peppermint Mocha,2019-11-19,2019
2122889,Drinks,Hot Coffees,Mochas,Starbucks® Blonde Peppermint Mocha,2019-11-19,2019
2122482,Drinks,Hot Coffees,Mochas,Toasted White Chocolate Mocha,2019-11-19,2019
2122894,Drinks,Hot Coffees,Mochas,Starbucks® Blonde Toasted White Chocolate Mocha,2019-11-19,2019
497,Drinks,Hot Coffees,Mochas,Peppermint White Chocolate Mocha,2019-11-19,2019
2122926,Drinks,Hot Coffees,Mochas,Starbucks® Blonde Peppermint White Chocolate Mocha,2019-11-19,2019
761,Drinks,Hot Coffees,Mochas,Salted Caramel Mocha,2019-11-19,2019
2123117,Drinks,Hot Coffees,Mochas,Starbucks® Blonde Salted Caramel Mocha,2019-11-19,2019
408,Drinks,Hot Coffees,Mochas,Caffè Mocha,2019-11-19,2019
2122615,Drinks,Hot Coffees,Mochas,Starbucks Reserve® Dark Chocolate Mocha,2019-11-19,2019
420,Drinks,Hot Coffees,Mochas,White Chocolate Mocha,2019-11-19,2019
2121648,Drinks,Hot Coffees,Clover® Brewed Coffees,Christmas 2019 Starbucks Reserve® Clover,2019-11-19,2019
2122090,Drinks,Hot Coffees,Clover® Brewed Coffees,Sun-dried Ethiopia Yirgacheffe® Chelelektu Clover® Starbucks Reserve®,2019-11-19,2019
2123115,Drinks,Hot Coffees,Clover® Brewed Coffees,Guatemala Antigua Santa Clara Estate Clover® Starbucks Reserve®,2019-11-19,2019
2121525,Drinks,Hot Coffees,Clover® Brewed Coffees,Hawaii Ka'u Clover® Starbucks Reserve®,2019-11-19,2019
2121629,Drinks,Hot Coffees,Clover® Brewed Coffees,Pike Place® Roast Clover®,2019-11-19,2019
2121631,Drinks,Hot Coffees,Clover® Brewed Coffees,Organic Yukon Blend® Clover®,2019-11-19,2019
2122412,Drinks,Hot Coffees,Clover® Brewed Coffees,Clover® Costa Rica La Candelilla Starbucks Reserve®,2019-11-19,2019
2121585,Drinks,Hot Coffees,Clover® Brewed Coffees,Gold Coast Clover®,2019-11-19,2019
2121581,Drinks,Hot Coffees,Clover® Brewed Coffees,Breakfast Blend Clover®,2019-11-19,2019
2121598,Drinks,Hot Coffees,Clover® Brewed Coffees,Clover® Ethiopia Bitta Farm Starbucks Reserve®,2019-11-19,2019
2121588,Drinks,Hot Coffees,Clover® Brewed Coffees,Kenya Clover®,2019-11-19,2019
2121635,Drinks,Hot Coffees,Clover® Brewed Coffees,Veranda Blend® Clover®,2019-11-19,2019
2121586,Drinks,Hot Coffees,Clover® Brewed Coffees,Guatemala Antigua Clover®,2019-11-19,2019
2121637,Drinks,Hot Coffees,Clover® Brewed Coffees,Willow Blend® Clover®,2019-11-19,2019
2121633,Drinks,Hot Coffees,Clover® Brewed Coffees,Decaf Sumatra Clover®,2019-11-19,2019
2121636,Drinks,Hot Coffees,Clover® Brewed Coffees,Caffé Verona® Clover®,2019-11-19,2019
2121748,Drinks,Hot Coffees,Clover® Brewed Coffees,Decaf Pike Place® Roast Clover®,2019-11-19,2019
2121582,Drinks,Hot Coffees,Clover® Brewed Coffees,Espresso Roast Clover®,2019-11-19,2019
2121632,Drinks,Hot Coffees,Clover® Brewed Coffees,Decaf Espresso Roast Clover®,2019-11-19,2019
2121583,Drinks,Hot Coffees,Clover® Brewed Coffees,Ethiopia Clover®,2019-11-19,2019
