storeNumber,facilityType,phone,name,region,company,address1,city,state,postalCode,country,open_date,latitude,longitude
3453,NIKE_OWNED_STORE,+86 24-31997608,NIKE沈阳长青换季优惠店,GREATER_CHINA,Nike,东陵区长青街121号新生活广场1楼,沈阳,辽宁省,110015,CHN,2018-01-01,41.76914,123.4893
3697,NIKE_OWNED_STORE,+86 24-31250018,NIKE沈阳浑河换季优惠店,GREATER_CHINA,Nike,浑南新区营盘北街5号兴隆奥特莱斯商城5层,沈阳,辽宁省,110180,CHN,2018-01-01,41.741827,123.456481
560,NIKE_OWNED_STORE,+41 218 074 902,Nike Factory Store Aubonne,EUROPE_MIDDLE_EAST_AFRICA,Nike,Outlet Aubonne,Aubonne,Vaud,1170,CHE,2002-05-31,46.476828,6.396425
4042,NIKE_OWNED_STORE,+86 24-23227522,NIKE沈阳大堤优选体验店,GREATER_CHINA,Nike,辽宁省沈阳经济技术开发区开发二十五号路7号,沈阳,辽宁省,110027,CHN,2021-08-12,41.732328,123.28753
2048,NIKE_OWNED_STORE,+33 481610895,Nike Factory Store Lyon Villefontaine,EUROPE_MIDDLE_EAST_AFRICA,Nike,Centre Commercial The Village,Villefontaine,,38090,FRA,2018-01-01,45.62482,5.16105
2002,NIKE_OWNED_STORE,+41 628 490 295,Nike Factory Store Fashion Fish,EUROPE_MIDDLE_EAST_AFRICA,Nike,Fashion Fish Premium Factory Outlet,Schonenwerd,Solothurn,5012,CHE,2015-08-06,47.371487,7.999299
978,NIKE_OWNED_STORE,+49 7732 94389029,Nike Factory Store Radolfzell,EUROPE_MIDDLE_EAST_AFRICA,Nike,Radolfzell Outlet Center,Radolfzell,,78315,DEU,2014-11-06,47.74372,8.97259
922,NIKE_OWNED_STORE,+49 8225 95824029,Nike Factory Store Jettingen-Scheppach,EUROPE_MIDDLE_EAST_AFRICA,Nike,Outlets  Jettingen-Scheppach,Jettingen-Scheppach,,89343,DEU,2014-05-22,48.41007,10.44396
588,NIKE_OWNED_STORE,+33(0)481590010,Nike Clearance Store Romans,EUROPE_MIDDLE_EAST_AFRICA,Nike,60 Ave. Gambetta,Romans-sur-Isere,,26100,FRA,2006-02-16,45.046054,5.057053
6105,NIKE_OWNED_STORE,+82 31 859 0955,나이키 팩토리 스토어 양주,ASIA_PACIFIC_LATIN_AMERICA,Nike,평화로 1593 LF Mall,양주시,경기도,11439,KOR,2018-01-01,37.8314447,127.0528372
6109,NIKE_OWNED_STORE,+82 31 880 1503,나이키 팩토리 스토어 여주,ASIA_PACIFIC_LATIN_AMERICA,Nike,명품로 360 신세계프리미엄아울렛,여주시,경기도,12646,KOR,2018-01-01,37.2410761,127.6125195
651,NIKE_OWNED_STORE,+49 8419 9354225,Nike Factory Store Ingolstadt,EUROPE_MIDDLE_EAST_AFRICA,Nike,Otto-Hahn-Strasse 1,Ingolstadt,Bavaria,85055,DEU,2011-10-20,48.78447,11.47632
8107,NIKE_OWNED_STORE,82 031-8078-2012,나이키 유나이트 남양주,ASIA_PACIFIC_LATIN_AMERICA,Nike,다산순환로50 현대프리미엄아울렛 스페이스 1,남양주시,경기도,12248,KOR,2020-11-14,37.61624,127.1512871
2049,NIKE_OWNED_STORE,+420 326 509 942,Nike Factory Store Prague Airport,EUROPE_MIDDLE_EAST_AFRICA,Nike,Ke Kopanine 421,Tuchomerice,,252 67,CZE,2018-01-19,50.126499,14.280631
8101,NIKE_OWNED_STORE,+82 31 887 4741,나이키 클리어런스 스토어 이천,ASIA_PACIFIC_LATIN_AMERICA,Nike,호법면 프리미엄아울렛로 177-74 롯데프리미엄아울렛,이천시,경기도,17384,KOR,2018-01-01,37.2422526,127.4000798
3196,NIKE_OWNED_STORE,+81 93 661 1653,Nike Unite Kitakyushu,ASIA_PACIFIC_LATIN_AMERICA,Nike,八幡東区東田四丁目１番１　1101区画,北九州市,福岡県,805-0071,JPN,2022-04-18,33.8735008,130.8103704
6104,NIKE_OWNED_STORE,+82 2 3783 4401,나이키 서울,ASIA_PACIFIC_LATIN_AMERICA,Nike,명동길 14 눈스퀘어 1층,중구,서울특별시,04536,KOR,2018-01-01,37.56355,126.983074
8100,NIKE_OWNED_STORE,+82 2 3452 8294,나이키 강남,ASIA_PACIFIC_LATIN_AMERICA,Nike,강남대로 446 한웰빌딩 B1~2F,강남구,서울특별시,06123,KOR,2018-01-01,37.5023454,127.0257654
6990,NIKE_OWNED_STORE,82-31-8071-7350,나이키 팩토리 스토어 파주,ASIA_PACIFIC_LATIN_AMERICA,Nike,탄현면 필승로 200 신세계프리미엄아울렛,파주시,경기도,10862,KOR,2018-01-01,37.7695682,126.6983549
8105,NIKE_OWNED_STORE,+82 53 945 2707,나이키 유나이트 대구,ASIA_PACIFIC_LATIN_AMERICA,Nike,팔공로49길 16 롯데이시아폴리스 1층,동구,대구광역시,41026,KOR,2018-01-01,35.9213862,128.63532
6127,NIKE_OWNED_STORE,+82 51 940 1266,나이키 팩토리 스토어 부산,ASIA_PACIFIC_LATIN_AMERICA,Nike,장안읍 정관로 1133  신세계프리미엄아울렛,기장군,부산광역시,46029,KOR,2018-01-01,35.3255148,129.2362765
6992,NIKE_OWNED_STORE,+82 31 960 2900,나이키 유나이트 교하,ASIA_PACIFIC_LATIN_AMERICA,Nike,회동길 430 롯데프리미엄아울렛 SPORTS VILLE 1층,파주시,경기도,10881,KOR,2018-01-01,37.719474,126.694439
611,NIKE_OWNED_STORE,+42 0272 658531,Nike Factory Store Prague Fashion Arena,EUROPE_MIDDLE_EAST_AFRICA,Nike,Fashion Arena Outlet Center,Prague,,108 00,CZE,2007-11-15,50.076364,14.539635
8103,NIKE_OWNED_STORE,+82 31 8048 2419,나이키 유나이트 김포,ASIA_PACIFIC_LATIN_AMERICA,Nike,고촌읍 아라육로152번길 100 현대프리미엄아울렛 1층,김포시,경기도,10135,KOR,2018-01-01,37.5979056,126.7851086
6108,NIKE_OWNED_STORE,+82 2 2136 9877,나이키 유나이트 가산,ASIA_PACIFIC_LATIN_AMERICA,Nike,디지털로 10길 9 현대아울렛 가산점,금천구,서울특별시,08514,KOR,2018-01-01,37.4773564,126.8891438
8106,NIKE_OWNED_STORE,+82 31 8036 3029,나이키 유나이트 용인,ASIA_PACIFIC_LATIN_AMERICA,Nike,기흥구 신고매로124 롯데프리미엄아울렛,용인시,경기도,17087,KOR,2018-01-01,37.2251767,127.1206709
663,NIKE_OWNED_STORE,+48 71 757 14 02,Nike Factory Store - Wroclaw,EUROPE_MIDDLE_EAST_AFRICA,Nike,Wroclaw Fashion Outlet,Wroclaw,,54-610,POL,2011-11-09,51.10756,16.94625
505,NIKE_OWNED_STORE,+34 952172581,Nike Factory Store Malaga,EUROPE_MIDDLE_EAST_AFRICA,Nike,Centro Comercial Plaza Mayor,Malaga,,29004,ESP,2003-05-28,36.65516,-4.47933
695,NIKE_OWNED_STORE,+33(0)411300145,Nike Factory Store Perpignan,EUROPE_MIDDLE_EAST_AFRICA,Nike,4 Route Du Barcares,Claira,,66530,FRA,2012-06-20,42.77375,2.91288
8104,NIKE_OWNED_STORE,+82 31 8072 3120,나이키 유나이트 시흥,ASIA_PACIFIC_LATIN_AMERICA,Nike,서해안로 699 시흥 신세계사이먼 프리미엄 아울렛 1171호,시흥시,경기도,15010,KOR,2018-01-01,37.3790072,126.7359149
8102,NIKE_OWNED_STORE,+82 32 727 2121,나이키 유나이트 송도,ASIA_PACIFIC_LATIN_AMERICA,Nike,송도국제대로123 현대프리미엄아울렛 1층,연수구,인천광역시,21984,KOR,2018-01-01,37.3807253,126.6573037
6126,NIKE_OWNED_STORE,+82 43 238 3941,나이키 유나이트 청주,ASIA_PACIFIC_LATIN_AMERICA,Nike,흥덕구 2순환로 1004 롯데프리미엄아울렛 1층,청주시,충청북도,28360,KOR,2018-01-01,36.6451144,127.4215881
699,NIKE_OWNED_STORE,+33 413950667,Nike Factory Store Avignon,EUROPE_MIDDLE_EAST_AFRICA,Nike,Centre Buld'Air,Vedene,,84270,FRA,2012-10-31,43.97822,4.888045
630,NIKE_OWNED_STORE,+41 81 322 67 23,Nike Factory Store Landquart,EUROPE_MIDDLE_EAST_AFRICA,Nike,Landquart Fashion Outlet,Landquart,Graubunden,7205,CHE,2009-10-02,46.964679,9.553169
6125,NIKE_OWNED_STORE,+82 55 900 2555,나이키 팩토리 스토어 김해,ASIA_PACIFIC_LATIN_AMERICA,Nike,장유로 469 롯데 프리미엄 아울렛,김해시,경상남도,51011,KOR,2018-01-01,35.1852197,128.8278884
3043,NIKE_OWNED_STORE,+81 92 738 0190,Nike Fukuoka,ASIA_PACIFIC_LATIN_AMERICA,Nike,中央区大名1-14-10,福岡市,福岡県,810-0041,JPN,2009-04-02,33.5874,130.3959
691,NIKE_OWNED_STORE,+49 089 93924980,Nike Factory Store Munich Parsdorf,EUROPE_MIDDLE_EAST_AFRICA,Nike,Posthalterring 22A,Vaterstetten,Bavaria,85599,DEU,2012-06-05,48.14467,11.78408
3034,NIKE_OWNED_STORE,+81 942 87 7355,ナイキファクトリーストア 鳥栖 - Nike Factory Store Tosu,ASIA_PACIFIC_LATIN_AMERICA,Nike,弥生ヶ丘8-1,鳥栖市,佐賀県,841-0005,JPN,2004-03-10,33.40726,130.510506
923,NIKE_OWNED_STORE,+34 972 562 815,NIKE LA JONQUERA FACTORY STORE,EUROPE_MIDDLE_EAST_AFRICA,Nike,Gran Jonquera Outlet & Shopping,La Jonquera,Girona,17700,ESP,2014-05-23,42.40274,2.88098
8108,NIKE_OWNED_STORE,+82 42 332 2320,나이키 유나이트 대전,ASIA_PACIFIC_LATIN_AMERICA,Nike,테크노중앙로123 1층 현대프리미엄아울렛 대전점,유성구,대전광역시,34030,KOR,2023-06-15,36.4228041,127.3999609
968,NIKE_OWNED_STORE,+49 89 678 47590,Nike Unite Brunnthal,EUROPE_MIDDLE_EAST_AFRICA,Nike,Zusestrasse 5,Brunnthal,Bavaria,85649,DEU,2023-05-22,48.0405,11.66246
999,NIKE_OWNED_STORE,+48 2244 19134,Warsaw Annopol Nike Factory Store,EUROPE_MIDDLE_EAST_AFRICA,Nike,Factory Annopol Warszawa,Warszawa,,03-236,POL,2013-01-22,52.30033,21.02684
2025,NIKE_OWNED_STORE,+48 422314302,Nike Factory Store Ptak,EUROPE_MIDDLE_EAST_AFRICA,Nike,Ptak Outlet,Rzgow,,95-030,POL,2016-04-27,51.64541,19.48858
947,NIKE_OWNED_STORE,+48 2247 83110,Ursus Nike Factory Store,EUROPE_MIDDLE_EAST_AFRICA,Nike,Plac Czerwca 1976 Roku 6,Warszawa,,02-495,POL,2014-07-11,52.20111,20.89542
2012,NIKE_OWNED_STORE,+34 937 852 544,Nike Unite Parc Valles,EUROPE_MIDDLE_EAST_AFRICA,Nike,"Avinguda del Textil, s/n",Terrassa,Barcelona,08223,ESP,2016-06-09,41.54658,2.02567
908,NIKE_OWNED_STORE,+34 961 597 915,Nike Unite Valencia Bonaire,EUROPE_MIDDLE_EAST_AFRICA,Nike,Centro Comercial Factory Bonaire,Aldaia,Valencia,46960,ESP,2012-12-17,39.46896,-0.4882
2038,NIKE_OWNED_STORE,+33 413 931 765,Nike Factory Store Provence,EUROPE_MIDDLE_EAST_AFRICA,Nike,Village De La Peronne,Miramas,,13140,FRA,2017-04-12,43.59379,4.99253
522,NIKE_OWNED_STORE,+34 938 42 34 08,BARCELONA FACTORY STORE,EUROPE_MIDDLE_EAST_AFRICA,Nike,"Polígono Industrial Can Massaguer Sud,",S/N  La Roca Del Vallès,Barcelona,08430,ESP,1999-01-01,41.615365,2.346696
2040,NIKE_OWNED_STORE,+48 22 726 77 82,Nike Factory Store Warsaw Fashion House,EUROPE_MIDDLE_EAST_AFRICA,Nike,Designer Outlet Warszawa,Piaseczno,,05-500,POL,2017-03-16,52.08725,21.02178
2029,NIKE_OWNED_STORE,+34 934 78 17 67,NIKE VILADECANS FACTORY STORE,EUROPE_MIDDLE_EAST_AFRICA,Nike,Carrer De La Vila N 90,Viladecans,Barcelona,08840,ESP,2016-08-16,41.30718,2.02682
987,NIKE_OWNED_STORE,+34 934 976 288,Nike Unite Badalona Montigala,EUROPE_MIDDLE_EAST_AFRICA,Nike,"Avinguda de la Comunitat Europea, 5",Badalona,Barcelona,08916,ESP,2014-05-16,41.45658,2.22252
2041,NIKE_OWNED_STORE,0039 011 8955322,Nike Factory Store Torino,EUROPE_MIDDLE_EAST_AFRICA,Nike,Via Torino 160,Settimo Torinese,,10036,ITA,2017-03-23,45.12758,7.73691
507,NIKE_OWNED_STORE,+41 916 404 060,Nike Factory Store Mendrisio,EUROPE_MIDDLE_EAST_AFRICA,Nike,Centro Foxtown,Mendrisio,Ticino,6850,CHE,1995-11-09,45.874839,8.979254
566,NIKE_OWNED_STORE,00 39 0321 875927,Nike Factory Store Vicolungo,EUROPE_MIDDLE_EAST_AFRICA,Nike,Via S. Martino di Zusiagna,Vicolungo,,28060,ITA,2004-10-07,45.46806,8.46188
620,NIKE_OWNED_STORE,+33 413938743,Nike Factory Store Marseille,EUROPE_MIDDLE_EAST_AFRICA,Nike,Cntr Commercial Barneoud,Les Pennes Mirabeau,,13170,FRA,2008-08-13,43.41635,5.36106
826,NIKE_OWNED_STORE,+33 4139 40354,Nike Factory Store La Valentine,EUROPE_MIDDLE_EAST_AFRICA,Nike,Zn Commercial La Valentin,Marseille,,13011,FRA,2013-09-12,43.297594,5.477196
676,NIKE_OWNED_STORE,+49 8651 768020,Nike Factory Store Piding,EUROPE_MIDDLE_EAST_AFRICA,Nike,Lattenbergstrasse 5,Piding,Bavaria,83451,DEU,2011-11-02,47.76534,12.90637
823,NIKE_OWNED_STORE,+43 6628 50832,Nike Unite Salzburg,EUROPE_MIDDLE_EAST_AFRICA,Nike,McArthurGlen Designer Outlet,Salzburg,,5020,AUT,2013-07-02,47.79289,12.9892
618,NIKE_OWNED_STORE,+34 9686 05254,Nike Factory Store Murcia,EUROPE_MIDDLE_EAST_AFRICA,Nike,La Noria Factory Outlet,Murcia,,30830,ESP,2008-03-28,37.99771,-1.19006
3711,NIKE_OWNED_STORE,+86 429-2073366,NIKE葫芦岛龙湾换季优惠店,GREATER_CHINA,Nike,龙港区龙湾大街43号飞天购物广场一层,葫芦岛,辽宁省,125000,CHN,2018-01-01,40.72214,120.85086
509,NIKE_OWNED_STORE,+34 965 66 57 90,Nike Clearance Store Alicante,EUROPE_MIDDLE_EAST_AFRICA,Nike,Carretera De Alicante 94,San Vicente del Raspeig,,03690,ESP,2010-12-01,38.382955,-0.506561
914,NIKE_OWNED_STORE,0039  0290470097,Nike Unite Milano Scalo,EUROPE_MIDDLE_EAST_AFRICA,Nike,Scalo Milano Outlet & More,Locate di Triulzi,,20085,ITA,2016-08-25,45.360854,9.218695
2011,NIKE_OWNED_STORE,+33 483 692 422,Nike Factory Store Toulon,EUROPE_MIDDLE_EAST_AFRICA,Nike,Centre Commercial L'Avenue 83,La Valette Du Var,,83160,FRA,2016-04-12,43.13879,6.0077
565,NIKE_OWNED_STORE,+48 3229 65204,Sosnowiec Nike Factory Store,EUROPE_MIDDLE_EAST_AFRICA,Nike,Sosnowiec Designer Outlet Centre,Sosnowiec,,41-200,POL,2003-12-03,50.228202,19.173116
559,NIKE_OWNED_STORE,+39 030 611645,Nike Factory Store Brescia,EUROPE_MIDDLE_EAST_AFRICA,Nike,Franciacorta Outlet Village,Brescia,,25050,ITA,2003-06-15,45.57693,10.11881
562,NIKE_OWNED_STORE,+420 515 250 290,Nike Clearance Store Hate,EUROPE_MIDDLE_EAST_AFRICA,Nike,Freeport Outlet Mall,Chvalovice,,669 02,CZE,2003-09-01,48.762647,16.063337
544,NIKE_OWNED_STORE,0039 0143 686303,Nike Factory Store Serravalle,EUROPE_MIDDLE_EAST_AFRICA,Nike,Mcarthurglen Dsign.Outlet,Serravalle Scrivia,,15069,ITA,2000-07-25,44.73561,8.83808
696,NIKE_OWNED_STORE,+33 483 661 955,Nike Unite Villeneuve-Loubet Riviera,EUROPE_MIDDLE_EAST_AFRICA,Nike,1614 Route Nationale 7,Villeneuve-Loubet,Provence-Alpes-Cote d Azur,06270,FRA,2023-05-18,43.634886,7.132834
662,NIKE_OWNED_STORE,+48 1229 73681,Krakow Nike Factory Store,EUROPE_MIDDLE_EAST_AFRICA,Nike,Futura Park Krakow,Krakow,,32-089,POL,2011-10-18,50.11021,19.84735
3456,NIKE_OWNED_STORE,+86 411-39627319,NIKE大连华南换季优惠店,GREATER_CHINA,Nike,大连甘井子区中华西路6号,大连,辽宁省,116000,CHN,2018-01-01,38.988974,121.592097
3445,NIKE_OWNED_STORE,+86 411-39865308,NIKE大连嘉和换季优惠店,GREATER_CHINA,Nike,中山区杏林街66-5嘉和花样年华三期一层,大连,辽宁省,116001,CHN,2018-01-01,38.9183,121.65595
3712,NIKE_OWNED_STORE,+86 411-66664601,NIKE大连疏港换季优惠店,GREATER_CHINA,Nike,西岗区香炉礁物流园区内百年港湾奥特莱斯B区,大连,辽宁省,116001,CHN,2018-01-01,38.930721,121.609235
2030,NIKE_OWNED_STORE,0039 0524 201184,Nike Factory Store Fidenza,EUROPE_MIDDLE_EAST_AFRICA,Nike,Fidenza Village,Fidenza,,43036,ITA,2016-09-02,44.88366,10.09369
551,NIKE_OWNED_STORE,+34 971 226 454,Nike Factory Store Mallorca,EUROPE_MIDDLE_EAST_AFRICA,Nike,Centro Comercial Festival Park,Marratxi,Baleares,07141,ESP,2002-10-17,39.63365,2.73248
6326,NIKE_OWNED_STORE,(62) 36213200,Nike Factory Store - Araguaia,ASIA_PACIFIC_LATIN_AMERICA,Nike,"Rua 44, 399 Setor Central",Goiânia,GO,74063-010,BRA,2018-01-01,-25.431,-49.268
6323,NIKE_OWNED_STORE,(41) 2141-2900,Nike Factory Store - Curitiba,ASIA_PACIFIC_LATIN_AMERICA,Nike,"Rua Barão de Rio Branco, 136",Curitiba,PR,80010-180,BRA,2018-01-01,-25.431,-49.268
670,NIKE_OWNED_STORE,00 39 0376 414907,Nike Factory Store Mantova,EUROPE_MIDDLE_EAST_AFRICA,Nike,Mantova Outlet Village,Bagnolo San Vito,,46031,ITA,2011-09-19,45.08792,10.85617
6312,NIKE_OWNED_STORE,+55 11 4496 5696,Nike Factory Store - Premium Itupeva,ASIA_PACIFIC_LATIN_AMERICA,Nike,Estrada Municipal Joaquim Bueno Neto,Itupeva,SP,13295-000,BRA,2018-01-01,-23.1083172,-47.0089725
964,NIKE_OWNED_STORE,0039 0187 897702,Nike Factory Store Brugnato,EUROPE_MIDDLE_EAST_AFRICA,Nike,Brugnato 5Terre Outlet Village,Brugnato,,19020,ITA,2014-02-05,44.23037,9.72534
6335,NIKE_OWNED_STORE,(011) 4130 - 4669,Nike Factory Store - Catarina,ASIA_PACIFIC_LATIN_AMERICA,Nike,Rodovia Castelo Branco - KM 60 -,Sao Roque/SP,SP,18132-000,BRA,2018-01-01,-23.42,-47.163
517,NIKE_OWNED_STORE,+43 21663672,Nike Factory Store Parndorf,EUROPE_MIDDLE_EAST_AFRICA,Nike,McArthurGlen Designer Outlet Parndorf,Parndorf,,7111,AUT,1998-08-20,47.9759963,16.8499131
626,NIKE_OWNED_STORE,+39-04213 07899,Nike Factory Store Noventa,EUROPE_MIDDLE_EAST_AFRICA,Nike,"Via Marco Polo, 1",Noventa Di Piave,,30020,ITA,2008-08-06,45.671311,12.535203
6507,NIKE_OWNED_STORE,+54 11 5065 0533,Nike Factory Store - Quilmes,ASIA_PACIFIC_LATIN_AMERICA,Nike,Av. Calchaqui 3950,Quilmes,Buenos Aires,B1879,ARG,2018-01-01,-34.758677,-58.279613
6313,NIKE_OWNED_STORE,+55 31 2104 0040,Nike Factory Store - Contagem,ASIA_PACIFIC_LATIN_AMERICA,Nike,Av. Cardeal Eugenio Pacelli 1336,Contagem,MG,32210-002,BRA,2018-01-01,-19.9539051,-44.0225021
984,NIKE_OWNED_STORE,+43 (0) 316 423969,Nike Factory Store Graz Murpark,EUROPE_MIDDLE_EAST_AFRICA,Nike,Ostbahnstrasse 3,Graz,,8041,AUT,2014-08-08,47.040318,15.463187
615,NIKE_OWNED_STORE,+39 0432 836366,Nike Factory Store Palmanova,EUROPE_MIDDLE_EAST_AFRICA,Nike,Palmanova Outlet Village,Aiello Del Friuli,,33041,ITA,2008-02-07,45.8856,13.34107
6309,NIKE_OWNED_STORE,(11) 36825830,Nike Factory Store - Osasco,ASIA_PACIFIC_LATIN_AMERICA,Nike,"Av. dos Autonomistas, 1542",Osasco,SP,06020-010,BRA,2018-01-01,-23.538,-46.768
6314,NIKE_OWNED_STORE,(11) 35560700,Nike Factory Store - Light,ASIA_PACIFIC_LATIN_AMERICA,Nike,Rua Coronel Xavier de Toledo,Sao Paulo,SP,01048-100,BRA,2018-01-01,-23.54637,-46.63899
6329,NIKE_OWNED_STORE,(071) 3623-7200,Nike Factory Store - Salvador,ASIA_PACIFIC_LATIN_AMERICA,Nike,"Estrada do Coco, KM13",Salvador,BA,42840971,BRA,2018-01-01,-12.8870264,-38.3203004
6317,NIKE_OWNED_STORE,(16)2137-9350,Nike Factory Store - Santa Úrsula,ASIA_PACIFIC_LATIN_AMERICA,Nike,"Rua Sao Jose 933, 3o andar Conj 301 a 307, Centro",Ribeirão Preto,SP,14010-160,BRA,2018-01-01,-23.546,-46.638
6311,NIKE_OWNED_STORE,(11) 55247270,Nike Factory Store - Zona Norte,ASIA_PACIFIC_LATIN_AMERICA,Nike,"Rodovia Presidente Dutra, km 222, 3, Guarulhos",SaoPaulo,SP,07034-000,BRA,2019-08-08,-23.4431,-46.5245
6305,NIKE_OWNED_STORE,+5543686467,Nike Factory Store - São Bernardo,ASIA_PACIFIC_LATIN_AMERICA,Nike,Rua Garcia Lorca,Sao Bernardo do Campo,SP,09695-000,BRA,2018-01-01,-23.6709583,-46.5731251
6352,NIKE_OWNED_STORE,+55 (21) 2187 9565,Nike Factory Store - Zona Leste,ASIA_PACIFIC_LATIN_AMERICA,Nike,Av. Jose Pinheiro Borges,Sao Paulo,SP,08220-900,BRA,2018-06-20,-23.5385241,-46.4568018
568,NIKE_OWNED_STORE,00 39 05426 70595,Nike Factory Store Castel Guelfo,EUROPE_MIDDLE_EAST_AFRICA,Nike,Castel Guelfo Outlet,Castel Guelfo di Bologna,,40023,ITA,2004-05-20,44.43473,11.60771
3740,NIKE_OWNED_STORE,+86 535-6955359,NIKE烟台衡山换季优惠店,GREATER_CHINA,Nike,经济技术开发区衡山路58号大润发超市一层,烟台,山东省,264000,CHN,2018-01-01,37.540305,121.257776
3915,NIKE_OWNED_STORE,+86 535-2166186,NIKE烟台长江换季优惠店,GREATER_CHINA,Nike,经济技术开发区长江路120号永旺梦乐城119单元,烟台,山东省,264006,CHN,2018-01-01,37.568342,121.18791
6324,NIKE_OWNED_STORE,(012) 3797-5270,Nike Factory Store - Vale Sul,ASIA_PACIFIC_LATIN_AMERICA,Nike,"Avenida Andra, 227 SUC 269",São José dos Campos,SP,12230-000,BRA,2018-01-01,-23.2169,-45.8907
689,NIKE_OWNED_STORE,00 39 0558 422302,Nike Factory Store Barberino,EUROPE_MIDDLE_EAST_AFRICA,Nike,"Via Meucci, 1",Barberino,,50031,ITA,2012-06-05,43.98606,11.2134
3710,NIKE_OWNED_STORE,+86 10-89035133,NIKE北京鼓楼换季优惠店,GREATER_CHINA,Nike,密云县鼓楼南大街燕塞奥特莱斯二楼2-01,北京,北京,101500,CHN,2018-01-01,40.374569,116.844988
900,NIKE_OWNED_STORE,00 39 0558 657140,Nike Factory Store Florence,EUROPE_MIDDLE_EAST_AFRICA,Nike,Leccio Outlet,Leccio Reggello,,50066,ITA,2015-07-13,43.69993,11.46258
3868,NIKE_OWNED_STORE,+86 10-89968760,NIKE北京顺平换季优惠店,GREATER_CHINA,Nike,平谷区迎宾顺平路迎宾花园2号楼101-010单元,北京,北京,101200,CHN,2018-01-01,40.144676,117.094797
6320,NIKE_OWNED_STORE,(051) 3271-1230,Nike Factory Store - Novo Hamburgo,ASIA_PACIFIC_LATIN_AMERICA,Nike,"Rua Rincao,",Novo Hamburgo,RS,93310-460,BRA,2018-01-01,-29.669,-51.15
2045,NIKE_OWNED_STORE,+36 (27) 200 896,Nike Factory Store Budapest Buy Way,EUROPE_MIDDLE_EAST_AFRICA,Nike,Dunakeszi Buy-Way,Dunakeszi,,2120,HUN,2017-05-04,47.61058,19.119234
569,NIKE_OWNED_STORE,+36 2344 9733,Budapest Nike Factory Store,EUROPE_MIDDLE_EAST_AFRICA,Nike,Premier Outlet,Biatorbágy,,2051,HUN,2004-11-11,47.466015,18.888135
3694,NIKE_OWNED_STORE,+86 10-89418380,NIKE北京顺西换季优惠店,GREATER_CHINA,Nike,顺义区贯通路隆华奥特莱斯耐克换季优惠店,北京,北京,101300,CHN,2018-01-01,40.127896,116.642019
30001,NIKE_OWNED_STORE,24029506,Nike Factory Store - Tres Cruces,ASIA_PACIFIC_LATIN_AMERICA,Nike,Boulevard Artigas 1825,Montevideo,,11800,URY,2018-01-01,-34.86694,-56.16667
30101,NIKE_OWNED_STORE,+598 2486 0810,Nike Factory Store - 8 de Octubre,ASIA_PACIFIC_LATIN_AMERICA,Nike,Av. 8 de Octubre 3233,Montevideo,,11600,URY,2018-01-01,-34.88953,-56.159632
3655,NIKE_OWNED_STORE,+86 10-84399015,NIKE北京机场换季优惠店,GREATER_CHINA,Nike,朝阳区金盏乡森林公园东一号斯普瑞斯奥特莱斯,北京,北京,100018,CHN,2018-01-01,40.011014,116.595917
3416,NIKE_OWNED_STORE,+86 10-84357533,NIKE北京赛特换季优惠店,GREATER_CHINA,Nike,朝阳区香江北路28号赛特奥特莱斯1-046,北京,北京,100102,CHN,2018-01-01,40.035847,116.505226
3808,NIKE_OWNED_STORE,+86 10-50895862,NIKE北京长城优选体验店,GREATER_CHINA,Nike,昌平区陈庄村八达岭奥特莱斯一层800/806,北京,北京,102202,CHN,2018-01-01,40.234519,116.169923
3882,NIKE_OWNED_STORE,+86 10-84296545,NIKE北京北苑换季优惠店,GREATER_CHINA,Nike,朝阳区北苑路甲13号院2号楼上品奥莱F1-001/F2-001单元,北京,北京,100020,CHN,2018-01-01,40.031678,116.416638
3798,NIKE_OWNED_STORE,+86 10-59012392,NIKE北京育知换季优惠店,GREATER_CHINA,Nike,昌平区回龙观西大街上品折扣2层,北京,北京,102208,CHN,2018-01-01,40.079174,116.335312
3402,NIKE_OWNED_STORE,+86 10-85592316,NIKE北京朝阳园换季优惠店,GREATER_CHINA,Nike,朝阳区甘露园南里25号院8号楼二层,北京,北京,100123,CHN,2018-01-01,39.917001,116.51736
4070,NIKE_OWNED_STORE,15901159056,NIKE 三里屯JORDAN,GREATER_CHINA,Nike,北京市朝阳区三里屯北15楼,北京,北京,100027,CHN,2024-01-24,39.94,116.45
3417,NIKE_OWNED_STORE,+86 10-64161799,NIKE三里屯邻里体验店,GREATER_CHINA,Nike,朝阳区工体北路三里屯路口S8号楼2层,北京,北京,100027,CHN,2018-01-01,39.93489,116.454403
3823,NIKE_OWNED_STORE,+86 22-65612809,NIKE天津宁海换季优惠店,GREATER_CHINA,Nike,滨海新区宁海路1668号友阿奥特莱斯8栋+Z103+Z110,天津,天津,300459,CHN,2018-01-01,39.062,117.62891
583,NIKE_OWNED_STORE,00 39 0575 642350,Nike Factory Store Val Di Chiana,EUROPE_MIDDLE_EAST_AFRICA,Nike,Val Di Chiana Outlet Village,Foiano della Chiana,,52045,ITA,2005-07-09,43.22541,11.80132
3707,NIKE_OWNED_STORE,+86 10-59012396,NIKE北京龙背村换季优惠店,GREATER_CHINA,Nike,海淀区龙背村路99号华联购物中心1-24,北京,北京,100193,CHN,2018-01-01,40.015654,116.270596
