store_code,sku,item_title,primary_image,primary_image_url,sales_size,sales_uom_description,final_price,retail_price,fun_tags,item_characteristics,category_hierarchy,name,store_number,drop,prod_cat,prod_cat_type,prod_cat_desc
199,078936,Cacay Oil Body Butter,/content/dam/trjo/products/m502/78936.png,/content/dam/trjo/products/m502/78936.png,8.0,Oz,6.99,6.99,"Giftable, Treat Yourself",,Products > Everything Else > For the Face & Body,Trader Joe's Chico ,199,Products , Everything Else , For the Face & Body,None
199,077253,Italian Whole Peeled Tomatoes with Basil Leaf,/content/dam/trjo/products/m20902/77253.png,/content/dam/trjo/products/m20902/77253.png,28.0,Oz,2.99,2.99,"Dinner Hack, Family Style, The ""X"" Factor",,"Products > Food > For the Pantry > Packaged Fish, Meat, Fruit & Veg",Trader Joe's Chico ,199,Products , Food , For the Pantry ," Packaged Fish, Meat, Fruit & Veg"
199,079469,Eliros Extra Virgin Olive Oil,/content/dam/trjo/products/m20904/79469.png,/content/dam/trjo/products/m20904/79469.png,33.8,Fl Oz,14.99,14.99,"Alfresco Dining, Date Night, Feeling Fancy, Pour It On",,Products > Food > For the Pantry > Oils & Vinegars,Trader Joe's Chico ,199,Products , Food , For the Pantry , Oils & Vinegars
199,076571,Dark Chocolate Dipped French Butter Cookies,/content/dam/trjo/products/m21002/76571.png,/content/dam/trjo/products/m21002/76571.png,4.76,Oz,2.99,2.99,"Alfresco Dining, Date Night, Desk Drawer, Effortless Entertaining, Feeling Fancy, Treat Yourself",,Products > Food > Snacks & Sweets > Candies & Cookies,Trader Joe's Chico ,199,Products , Food , Snacks & Sweets , Candies & Cookies
199,074757,Organic Assam Golden Black Tea,/content/dam/trjo/products/m304/74757.png,/content/dam/trjo/products/m304/74757.png,20.0,Bag,5.49,5.49,"Alfresco Dining, Brunch All Day, Giftable, Rise & Shine",Organic,Products > Beverages > Coffee & Tea,Trader Joe's Chico ,199,Products , Beverages , Coffee & Tea,None
199,077581,Yuzu Miso Topping & Spread,/content/dam/trjo/products/m20405/77581.png,/content/dam/trjo/products/m20405/77581.png,7.37,Oz,3.99,3.99,"Feeling Adventurous, Pour It On",,"Products > Food > Dips, Sauces & Dressings > Dressing & Seasoning",Trader Joe's Chico ,199,Products , Food ," Dips, Sauces & Dressings ", Dressing & Seasoning
199,079434,Crunchy Jicama Slaw,/content/dam/trjo/products/m20501/79434.png,/content/dam/trjo/products/m20501/79434.png,11.5,Oz,4.99,4.99,"Alfresco Dining, Dinner Hack, Picnic",,"Products > Food > Fresh Prepared Foods > Salads, Soups & Sides",Trader Joe's Chico ,199,Products , Food , Fresh Prepared Foods ," Salads, Soups & Sides"
199,078443,Simply Amazing Soft Dried Apricots,/content/dam/trjo/products/m21003/78443.png,/content/dam/trjo/products/m21003/78443.png,1.0,Lb,4.79,4.79,"Backpack Ready, Finger Food, Midday Snacks",Kosher,"Products > Food > Snacks & Sweets > Nuts, Dried Fruits, Seeds",Trader Joe's Chico ,199,Products , Food , Snacks & Sweets ," Nuts, Dried Fruits, Seeds"
199,078444,Vanilla Bean Whole Milk Greek Yogurt,/content/dam/trjo/products/m20303/78444.png,/content/dam/trjo/products/m20303/78444.png,32.0,Oz,5.49,5.49,"Alfresco Dining, Brunch All Day, Midday Snacks, Rain or Shine, Rise & Shine",Kosher,"Products > Food > Dairy & Eggs > Yogurt, etc.",Trader Joe's Chico ,199,Products , Food , Dairy & Eggs ," Yogurt, etc."
199,038981,Cracker Assortment,/content/dam/trjo/products/m21001/38981.png,/content/dam/trjo/products/m21001/38981.png,13.8,Oz,3.99,3.99,"Alfresco Dining, Cheese Board, Effortless Entertaining, Game Night, Picnic",Kosher,"Products > Food > Snacks & Sweets > Chips, Crackers & Crunchy Bites",Trader Joe's Chico ,199,Products , Food , Snacks & Sweets ," Chips, Crackers & Crunchy Bites"
199,006372,Pumpkin Butter,/content/dam/trjo/products/m20903/06372.png,/content/dam/trjo/products/m20903/06372.png,10.0,Oz,2.99,2.99,"Cheese Board, Fall Faves, Pour It On, Stuff of Dreams",,Products > Food > For the Pantry > Nut Butters & Fruit Spreads,Trader Joe's Chico ,199,Products , Food , For the Pantry , Nut Butters & Fruit Spreads
199,006832,Caesar Salad with White Chicken Meat,/content/dam/trjo/products/m20501/06832.png,/content/dam/trjo/products/m20501/06832.png,9.0,Oz,4.99,4.99,"Alfresco Dining, Picnic",,"Products > Food > Fresh Prepared Foods > Salads, Soups & Sides",Trader Joe's Chico ,199,Products , Food , Fresh Prepared Foods ," Salads, Soups & Sides"
199,092395,Flour Tortillas,/content/dam/trjo/products/m20104/92395.png,/content/dam/trjo/products/m20104/92395.png,24.0,Oz,1.69,2.49,"Alfresco Dining, Crack a Beer, Fire Up The Grill, Game Night, In Lieu of Pizza, Picnic, Put An Egg On It",,Products > Food > Bakery > Tortillas & Flatbreads,Trader Joe's Chico ,199,Products , Food , Bakery , Tortillas & Flatbreads
199,092890,Meyer Lemon Cookie Thins,/content/dam/trjo/products/m21002/92890.png,/content/dam/trjo/products/m21002/92890.png,9.0,Oz,4.49,4.49,"Feeling Fancy, Treat Yourself",Kosher,Products > Food > Snacks & Sweets > Candies & Cookies,Trader Joe's Chico ,199,Products , Food , Snacks & Sweets , Candies & Cookies
199,077824,Pizza Seasoned Crackers,/content/dam/trjo/products/m21001/77824.png,/content/dam/trjo/products/m21001/77824.png,4.22,Oz,2.49,2.49,"Alfresco Dining, Cheese Board, Crack a Beer, Desk Drawer, Finger Food, Game Night, Midday Snacks",,"Products > Food > Snacks & Sweets > Chips, Crackers & Crunchy Bites",Trader Joe's Chico ,199,Products , Food , Snacks & Sweets ," Chips, Crackers & Crunchy Bites"
199,075821,Ginger Shrimp Lo Mein,/content/dam/trjo/products/m20602/75821.png,/content/dam/trjo/products/m20602/75821.png,16.0,Oz,5.99,5.99,"Dinner Hack, In Lieu of Pizza",,Products > Food > From The Freezer > Entrées & Sides,Trader Joe's Chico ,199,Products , Food , From The Freezer , Entrées & Sides
199,080076,GT's Guava Paloma Agua de Kefir,/content/dam/trjo/products/m301/80076.png,/content/dam/trjo/products/m301/80076.png,16.0,Fl Oz,3.99,3.99,"Alfresco Dining, Glass Half Full, Heat Wave, The ""X"" Factor",,Products > Beverages > Juices & More,Trader Joe's Chico ,199,Products , Beverages , Juices & More,None
199,052812,Chocolate Brooklyn Babka,/content/dam/trjo/products/m20105/52812.png,/content/dam/trjo/products/m20105/52812.png,18.0,Oz,5.99,5.99,"Alfresco Dining, Effortless Entertaining, Giftable, Stuff of Dreams, Treat Yourself",Kosher,Products > Food > Bakery > Sweet Stuff,Trader Joe's Chico ,199,Products , Food , Bakery , Sweet Stuff
199,061136,Hyaluronic Moisture Boost Serum,/content/dam/trjo/products/m502/61136.png,/content/dam/trjo/products/m502/61136.png,1.0,Fl Oz,8.99,8.99,"Giftable, Treat Yourself",,Products > Everything Else > For the Face & Body,Trader Joe's Chico ,199,Products , Everything Else , For the Face & Body,None
199,053155,Roasted Corn,/content/dam/trjo/products/m20602/53155.png,/content/dam/trjo/products/m20602/53155.png,16.0,Oz,2.79,2.79,"Alfresco Dining, Crack a Beer, Dinner Hack, Picnic, Yes!",,Products > Food > From The Freezer > Entrées & Sides,Trader Joe's Chico ,199,Products , Food , From The Freezer , Entrées & Sides
199,068885,Carb Savvy Tortillas made with Whole Wheat,/content/dam/trjo/products/m20104/68885.png,/content/dam/trjo/products/m20104/68885.png,9.8,Oz,3.49,3.49,"Alfresco Dining, Cut The Mustard, Put An Egg On It, Rain or Shine","Vegan, Kosher",Products > Food > Bakery > Tortillas & Flatbreads,Trader Joe's Chico ,199,Products , Food , Bakery , Tortillas & Flatbreads
199,078168,Organic Energy Juice Shot,/content/dam/trjo/products/m301/78168.png,/content/dam/trjo/products/m301/78168.png,2.0,Fl Oz,1.99,1.99,"Backpack Ready, The ""X"" Factor",Organic,Products > Beverages > Juices & More,Trader Joe's Chico ,199,Products , Beverages , Juices & More,None
199,078384,Sliced Black Truffle Monterey Jack Cheese,/content/dam/trjo/products/m20201/78384.png,/content/dam/trjo/products/m20201/78384.png,7.5,Oz,4.99,4.99,"Cut The Mustard, Feeling Fancy, Picnic",Kosher,"Products > Food > Cheese > Slices, Shreds, Crumbles",Trader Joe's Chico ,199,Products , Food , Cheese ," Slices, Shreds, Crumbles"
199,076517,Peanut Butter Pillows,/content/dam/trjo/products/m21002/76517.png,/content/dam/trjo/products/m21002/76517.png,5.0,Oz,2.99,2.99,"Finger Food, Treat Yourself",Kosher,Products > Food > Snacks & Sweets > Candies & Cookies,Trader Joe's Chico ,199,Products , Food , Snacks & Sweets , Candies & Cookies
199,078278,Organic Apple Cinnamon Fruit Sauce Crushers,/content/dam/trjo/products/m21004/78278.png,/content/dam/trjo/products/m21004/78278.png,12.7,Oz,2.99,2.99,"Backpack Ready, Family Style, Midday Snacks","Gluten Free, Organic, Vegan, Kosher","Products > Food > Snacks & Sweets > Bars, Jerky &… Surprises",Trader Joe's Chico ,199,Products , Food , Snacks & Sweets ," Bars, Jerky &… Surprises"
199,077076,Organic Peanut Butter & Cocoa Crunch,/content/dam/trjo/products/m20907/77076.png,/content/dam/trjo/products/m20907/77076.png,10.0,Oz,3.49,3.49,"Brunch All Day, Family Style, Rise & Shine","Gluten Free, Kosher",Products > Food > For the Pantry > Cereals,Trader Joe's Chico ,199,Products , Food , For the Pantry , Cereals
199,077691,California Roll,/content/dam/trjo/products/m20501/77691.png,/content/dam/trjo/products/m20501/77691.png,7.22,Oz,5.99,5.99,"Alfresco Dining, Dinner Hack, Finger Food, In Lieu of Pizza, Rain or Shine",,"Products > Food > Fresh Prepared Foods > Salads, Soups & Sides",Trader Joe's Chico ,199,Products , Food , Fresh Prepared Foods ," Salads, Soups & Sides"
199,077695,Vegetable Roll,/content/dam/trjo/products/m20501/77695.png,/content/dam/trjo/products/m20501/77695.png,6.53,Oz,5.99,5.99,"Alfresco Dining, Dinner Hack, Finger Food, Rain or Shine",,"Products > Food > Fresh Prepared Foods > Salads, Soups & Sides",Trader Joe's Chico ,199,Products , Food , Fresh Prepared Foods ," Salads, Soups & Sides"
199,078280,Crispy Jalapeño Pieces,/content/dam/trjo/products/m21001/78280.png,/content/dam/trjo/products/m21001/78280.png,5.5,Oz,2.99,2.99,"Crack a Beer, Finger Food, Game Night, Pour It On",,"Products > Food > Snacks & Sweets > Chips, Crackers & Crunchy Bites",Trader Joe's Chico ,199,Products , Food , Snacks & Sweets ," Chips, Crackers & Crunchy Bites"
199,053681,Organic Beets,/content/dam/trjo/products/m20702/53681.png,/content/dam/trjo/products/m20702/53681.png,1.0,Lb,1.99,1.79,"Feeling Adventurous, Let's Bake!, Yes!",Organic,Products > Food > Fresh Fruits & Veggies > Veggies,Trader Joe's Chico ,199,Products , Food , Fresh Fruits & Veggies , Veggies
199,099131,Super Soft Bath Tissue,/content/dam/trjo/products/m501/99131.png,/content/dam/trjo/products/m501/99131.png,2100.0,Each,3.99,3.99,Yes!,,Products > Everything Else > Household Essentials,Trader Joe's Chico ,199,Products , Everything Else , Household Essentials,None
199,093635,Shredded Organic Mozzarella Cheese,/content/dam/trjo/products/m20201/93635.png,/content/dam/trjo/products/m20201/93635.png,8.0,Oz,4.99,4.99,"The ""X"" Factor, Time-pressed",Organic,"Products > Food > Cheese > Slices, Shreds, Crumbles",Trader Joe's Chico ,199,Products , Food , Cheese ," Slices, Shreds, Crumbles"
199,036334,French Market Sparkling Pink Lemonade,/content/dam/trjo/products/m305/36334.png,/content/dam/trjo/products/m305/36334.png,1.0,L,3.69,3.69,"Alfresco Dining, Glass Half Full, Heat Wave, Picnic",,Products > Beverages > Sodas & Mixers,Trader Joe's Chico ,199,Products , Beverages , Sodas & Mixers,None
199,031737,French Market Sparkling Lemonade,/content/dam/trjo/products/m305/31737.png,/content/dam/trjo/products/m305/31737.png,1.0,L,3.69,3.69,"Alfresco Dining, Glass Half Full, Heat Wave, Picnic",,Products > Beverages > Sodas & Mixers,Trader Joe's Chico ,199,Products , Beverages , Sodas & Mixers,None
199,075978,Green Olive Flats Italian Lingue Crackers,/content/dam/trjo/products/m21001/75978.png,/content/dam/trjo/products/m21001/75978.png,5.29,Oz,2.99,2.99,"Alfresco Dining, Cheese Board, Finger Food, Picnic",,"Products > Food > Snacks & Sweets > Chips, Crackers & Crunchy Bites",Trader Joe's Chico ,199,Products , Food , Snacks & Sweets ," Chips, Crackers & Crunchy Bites"
199,079580,"Angus Chuck, Brisket & Sirloin Beef Patties",/content/dam/trjo/products/m20801/79580.png,/content/dam/trjo/products/m20801/79580.png,21.2,Oz,9.99,9.99,"Alfresco Dining, Crack a Beer, Fire Up The Grill, Fry It Up, Game Night, In Lieu of Pizza, Picnic",,"Products > Food > Meat, Seafood & Plant-based > Beef, Pork & Lamb",Trader Joe's Chico ,199,Products , Food ," Meat, Seafood & Plant-based "," Beef, Pork & Lamb"
199,078121,Peanut Butter with Honey,/content/dam/trjo/products/m20903/78121.png,/content/dam/trjo/products/m20903/78121.png,16.0,Oz,2.99,2.99,"Backpack Ready, Family Style, Picnic",Kosher,Products > Food > For the Pantry > Nut Butters & Fruit Spreads,Trader Joe's Chico ,199,Products , Food , For the Pantry , Nut Butters & Fruit Spreads
199,078937,Spinach & Ricotta Raviolini,/content/dam/trjo/products/m20503/78937.png,/content/dam/trjo/products/m20503/78937.png,10.0,Oz,3.49,3.49,"Alfresco Dining, Dinner Hack, In Lieu of Pizza, Pair With Wine",,Products > Food > Fresh Prepared Foods > Entrées & Center of Plate,Trader Joe's Chico ,199,Products , Food , Fresh Prepared Foods , Entrées & Center of Plate
199,078424,Steamed Vegetable Soup Dumplings,/content/dam/trjo/products/m20602/78424.png,/content/dam/trjo/products/m20602/78424.png,6.0,Oz,3.49,3.49,"Chance of Rain, Cold Front, Dinner Hack, Rain or Shine",Vegan,Products > Food > From The Freezer > Entrées & Sides,Trader Joe's Chico ,199,Products , Food , From The Freezer , Entrées & Sides
199,078881,Dark Chocolate Covered Pistachios,/content/dam/trjo/products/m21002/78881.png,/content/dam/trjo/products/m21002/78881.png,6.0,Oz,3.99,3.99,"Cheese Board, Desk Drawer, Finger Food, Midday Snacks, Treat Yourself",Kosher,Products > Food > Snacks & Sweets > Candies & Cookies,Trader Joe's Chico ,199,Products , Food , Snacks & Sweets , Candies & Cookies
199,077664,Cheddar Macaroni & Cheese,/content/dam/trjo/products/m20901/77664.png,/content/dam/trjo/products/m20901/77664.png,7.25,Oz,0.99,0.99,"Family Style, In Lieu of Pizza, Time-pressed",,Products > Food > For the Pantry > Pastas & Grains,Trader Joe's Chico ,199,Products , Food , For the Pantry , Pastas & Grains
199,078547,Tropical Green Tea Instant Boba Kit,/content/dam/trjo/products/m20602/78547.png,/content/dam/trjo/products/m20602/78547.png,10.58,Oz,4.99,4.99,"Alfresco Dining, Heat Wave, The ""X"" Factor","Gluten Free, Vegan",Products > Food > From The Freezer > Entrées & Sides,Trader Joe's Chico ,199,Products , Food , From The Freezer , Entrées & Sides
199,075530,Panzerotti Pizza Bites,/content/dam/trjo/products/m20601/75530.png,/content/dam/trjo/products/m20601/75530.png,11.29,Oz,3.99,3.99,"Alfresco Dining, Crack a Beer, Family Style, Finger Food, Game Night, Midday Snacks",,Products > Food > From The Freezer > Appetizers,Trader Joe's Chico ,199,Products , Food , From The Freezer , Appetizers
199,076868,Pulled Chicken Salsa Verde,/content/dam/trjo/products/m20503/76868.png,/content/dam/trjo/products/m20503/76868.png,16.0,Oz,8.99,8.99,"Dinner Hack, In Lieu of Pizza, Picnic, Time-pressed",,Products > Food > Fresh Prepared Foods > Entrées & Center of Plate,Trader Joe's Chico ,199,Products , Food , Fresh Prepared Foods , Entrées & Center of Plate
199,078298,Bacon & Eggs Shaped Sweet Gummy Candies,/content/dam/trjo/products/m21002/78298.png,/content/dam/trjo/products/m21002/78298.png,6.35,Oz,1.99,1.99,"Backpack Ready, Desk Drawer, Family Style, Finger Food, Treat Yourself",,Products > Food > Snacks & Sweets > Candies & Cookies,Trader Joe's Chico ,199,Products , Food , Snacks & Sweets , Candies & Cookies
199,070925,Fresh Mozzarella Cheese Snackers,/content/dam/trjo/products/m20203/70925.png,/content/dam/trjo/products/m20203/70925.png,8.0,Oz,3.99,3.99,"Cheese Board, Finger Food, Midday Snacks",Kosher,"Products > Food > Cheese > Wedges, Wheels, Loaves, Logs",Trader Joe's Chico ,199,Products , Food , Cheese ," Wedges, Wheels, Loaves, Logs"
199,074087,Double Chocolate Wafer Cookies,/content/dam/trjo/products/m21002/74087.png,/content/dam/trjo/products/m21002/74087.png,8.82,Oz,3.49,3.49,"Desk Drawer, Finger Food, Game Night, Treat Yourself",,Products > Food > Snacks & Sweets > Candies & Cookies,Trader Joe's Chico ,199,Products , Food , Snacks & Sweets , Candies & Cookies
199,074869,Mango Cream Bars,/content/dam/trjo/products/m20604/74869.png,/content/dam/trjo/products/m20604/74869.png,15.0,Fl Oz,3.49,3.49,"Heat Wave, Treat Yourself",Kosher,Products > Food > From The Freezer > Cool Desserts,Trader Joe's Chico ,199,Products , Food , From The Freezer , Cool Desserts
199,075918,Rainbow's End Trail Mix Bars,/content/dam/trjo/products/m21004/75918.png,/content/dam/trjo/products/m21004/75918.png,1.41,Oz,0.99,0.99,"Backpack Ready, Brunch All Day, Desk Drawer, Family Style, Finger Food, Midday Snacks",Kosher,"Products > Food > Snacks & Sweets > Bars, Jerky &… Surprises",Trader Joe's Chico ,199,Products , Food , Snacks & Sweets ," Bars, Jerky &… Surprises"
199,079720,Caramelized Onion & Bell Pepper Turkey Patties,/content/dam/trjo/products/m20802/79720.png,/content/dam/trjo/products/m20802/79720.png,16.0,Oz,5.99,5.99,"Alfresco Dining, Fire Up The Grill, Fry It Up, In Lieu of Pizza, Picnic",,"Products > Food > Meat, Seafood & Plant-based > Chicken & Turkey",Trader Joe's Chico ,199,Products , Food ," Meat, Seafood & Plant-based ", Chicken & Turkey
199,077301,Norwegian Sourdough Rye Chips,/content/dam/trjo/products/m21001/77301.png,/content/dam/trjo/products/m21001/77301.png,4.6,Oz,3.29,3.29,"Backpack Ready, Cheese Board, Desk Drawer, Finger Food, Game Night, Midday Snacks",,"Products > Food > Snacks & Sweets > Chips, Crackers & Crunchy Bites",Trader Joe's Chico ,199,Products , Food , Snacks & Sweets ," Chips, Crackers & Crunchy Bites"
199,077786,Oven Dried Red & Yellow Bell Pepper Crisps,/content/dam/trjo/products/m21001/77786.png,/content/dam/trjo/products/m21001/77786.png,1.41,Oz,1.99,1.99,"Alfresco Dining, Backpack Ready, Cheese Board, Desk Drawer, Finger Food, Midday Snacks",Kosher,"Products > Food > Snacks & Sweets > Chips, Crackers & Crunchy Bites",Trader Joe's Chico ,199,Products , Food , Snacks & Sweets ," Chips, Crackers & Crunchy Bites"
199,056687,Avocado Oil,/content/dam/trjo/products/m20904/56687.png,/content/dam/trjo/products/m20904/56687.png,16.9,Fl Oz,6.99,6.99,"Pour It On, The ""X"" Factor",Kosher,Products > Food > For the Pantry > Oils & Vinegars,Trader Joe's Chico ,199,Products , Food , For the Pantry , Oils & Vinegars
199,030337,String Cheese,/content/dam/trjo/products/m20201/30337.png,/content/dam/trjo/products/m20201/30337.png,12.0,Oz,3.49,3.49,"Backpack Ready, Family Style, Finger Food, Midday Snacks",,"Products > Food > Cheese > Slices, Shreds, Crumbles",Trader Joe's Chico ,199,Products , Food , Cheese ," Slices, Shreds, Crumbles"
