oshpd_id,FAC_NO,FAC_NAME,FAC_STR_ADDR,FAC_CITY,FAC_ZIP,FAC_OPERATED_THIS_YR,FAC_OP_PER_BEGIN_DT,FAC_OP_PER_END_DT,FAC_PAR_CORP_NAME,LICENSE_NO,LICENSE_EFF_DATE,LICENSE_EXP_DATE,LICENSE_STATUS,FACILITY_LEVEL,TRAUMA_CTR,TEACH_HOSP,TEACH_RURAL,LONGITUDE,LATITUDE,ASSEMBLY_DIST,SENATE_DIST,CONGRESS_DIST,CENS_TRACT,MED_SVC_STUDY_AREA,LA_COUNTY_SVC_PLAN_AREA,HEALTH_SVC_AREA,COUNTY,LIC_CAT,LICEE_TOC,PRIN_SERVICE_TYPE,MED_SURG_LIC_BEDS,PERINATAL_LIC_BEDS,PED_LIC_BEDS,IC_LIC_BEDS,CORONARY_CARE_LIC_BEDS,RESP_CARE_LIC_BEDS,BURN_LIC_BEDS,IC_NEWBORN_LIC_BEDS,REHAB_CTR_LIC_BEDS,GAC_SUBTOT_LIC_BEDS,CHEMDEP_RECOVERY_LIC_BEDS,PSYCH_LIC_BEDS,SN_LIC_BEDS,INTERC_LIC_BEDS,IC_DEV_DIS_LIC_BEDS,TOT_LIC_BEDS,GAC_CDRS_LIC_BEDS,ACUTE_PSYCH_LIC_BEDS,NEWBORN_NURSERY_BASSINETS,GEN_ACUTE_CARE_SN_SWING_BEDS,PSYCH_PATS_LOCKED_ON_1231,PSYCH_PATS_OPEN_ON_1231,PSYCH_PATS_TOT_BY_UNIT_ON_1231,PSYCH_PATS_0_TO_17_ON_1231,PSYCH_PATS_18_TO_64_ON_1231,PSYCH_PATS_65_AND_UP_ON_1231,PSYCH_PATS_TOT_BY_AGE_ON_1231,PSYCH_PATS_MED_TRAD_ON_1231,PSYCH_PATS_MED_MC_ON_1231,PSYCH_PATS_MED_CAL_TRAD_ON_1231,PSYCH_PATS_MED_CAL_MC_ON_1231,PSYCH_PATS_COUNTY_INDIGENT_PROG,PSYCH_PATS_3RD_PARTIES_TRAD,PSYCH_PATS_3RD_PARTIES_MC,PSYCH_PATS_SHORT_DOYLE,PSYCH_PATS_OTHER_INDIGENT,PSYCH_PATS_OTHER_PAYERS,PSYCH_PATS_TOT_BY_PAYOR,SHORT_DOYLE_SVCS_OFFERED,INPATIENT_HOSPICE_PROG_OFFERED,BED_CLASS_GEN_ACUTE_CARE_SERVICE,BED_CLASS_SN_HOSPICE_SERVICE,BED_CLASS_IC_HOSPICE_SERVICE,IP_PAL_CARE_PROG_OFFERED,OP_PAL_CARE_SERV_OFFERED,MED_SURG_LIC_BED_DAYS,PERINATAL_LIC_BED_DAYS,PED_LIC_BED_DAYS,IC_LIC_BED_DAYS,CORONARY_CARE_LIC_BED_DAYS,RESP_CARE_LIC_BED_DAYS,BURN_LIC_BED_DAYS,IC_NEWBORN_LIC_BED_DAYS,REHAB_CTR_LIC_BED_DAYS,GAC_SUBTOT_LIC_BED_DAYS,CHEMDEP_RECOVERY_LIC_BED_DAYS,PSYCH_LIC_BED_DAYS,SN_LIC_BED_DAYS,INTERC_LIC_BED_DAYS,IC_DEV_DIS_LIC_BED_DAYS,TOT_LIC_BED_DAYS,MED_SURG_DISCHARGES,PERINATAL_DISCHARGES,PED_DISCHARGES,IC_DISCHARGES,CORONARY_CARE_DISCHARGES,RESP_CARE_DISCHARGES,BURN_DISCHARGES,IC_NEWBORN_DISCHARGES,REHAB_CTR_DISCHARGES,GAC_SUBTOT_DISCHARGES,CHEMDEP_RECOVERY_DISCHARGES,PSYCH_DISCHARGES,SN_DISCHARGES,INTERC_DISCHARGES,IC_DEV_DIS_DISCHARGES,TOT_DISCHARGES,GAC_CDRS_DISCHARGES,ACUTE_PSYCH_DISCHARGES,NEWBORN_NURSERY_INFANTS,IC_INTRA_TRANSFERS,CORONARY_CARE_INTRA_TRANSFERS,RESP_CARE_INTRA_TRANSFERS,BURN_INTRA_TRANSFERS,IC_NEWBORN_INTRA_TRANSFERS,SN_INTRA_TRANSFERS,MED_SURG_CEN_DAYS,PERINATAL_CEN_DAYS,PED_CEN_DAYS,IC_CEN_DAYS,CORONARY_CARE_CEN_DAYS,RESP_CARE_CEN_DAYS,BURN_CEN_DAYS,IC_NEWBORN_CEN_DAYS,REHAB_CTR_CEN_DAYS,GAC_SUBTOT_CEN_DAYS,CHEMDEP_RECOV_CEN_DAYS,PSYCH_CEN_DAYS,SN_CEN_DAYS,INTERC_CEN_DAYS,IC_DEV_DIS_CEN_DAYS,TOT_CEN_DAYS,GAC_CDRS_CEN_DAYS,ACUTE_PSYCH_CEN_DAYS,NEWBORN_NURSERY_CEN_DAYS,MED_SURG_ALOS_CY,PERINATAL_ALOS_CY,PED_ALOS_CY,IC_ALOS_CY,CORONARY_CARE_ALOS_CY,RESP_CARE_ALOS_CY,BURN_ALOS_CY,IC_NEWBORN_ALOS_CY,REHAB_CTR_ALOS_CY,GAC_SUBTOT_ALOS_CY,CHEMDEP_RECOV_ALOS_CY,PSYCH_ALOS_CY,SN_ALOS_CY,INTERC_ALOS_CY,IC_DEV_DIS_ALOS_CY,TOT_ALOS_CY,GAC_CDRS_ALOS_CY,ACUTE_PSYCH_CDRS_ALOS_CY,MED_SURG_ALOS_PY,PERINATAL_ALOS_PY,PED_ALOS_PY,IC_ALOS_PY,CORONARY_CARE_ALOS_PY,RESP_CARE_ALOS_PY,BURN_ALOS_PY,IC_NEWBORN_ALOS_PY,REHAB_CTR_ALOS_PY,GAC_SUBTOT_ALOS_PY,CHEMDEP_RECOV_ALOS_PY,PSYCH_ALOS_PY,SN_ALOS_PY,INTERC_ALOS_PY,IC_DEV_DIS_ALOS_PY,TOT_ALOS_PY,GAC_CDRS_ALOS_PY,ACUTE_PSYCH_CDRS_ALOS_PY,EMSA_TRAUMA_DESIGNATION,LIC_ED_LEV_BEGIN,EMS_VISITS_NON_URGENT_TOT,EMS_VISITS_URGENT_TOT,EMS_VISITS_MODERATE_TOT,EMS_VISITS_SEVERE_TOT,EMS_VISITS_CRITICAL_TOT,EMS_VISITS_TOT,ED_STATIONS_ON_1231,NON_EMER_VISITS_IN_ED,LWOBS,ED_AMBULANCE_DIV_HOURS,ED_HR_DIV_JAN,ED_HR_DIV_FEB,ED_HR_DIV_MAR,ED_HR_DIV_APR,ED_HR_DIV_MAY,ED_HR_DIV_JUN,ED_HR_DIV_JUL,ED_HR_DIV_AUG,ED_HR_DIV_SEP,ED_HR_DIV_OCT,ED_HR_DIV_NOV,ED_HR_DIV_DEC,ED_HR_DIV_TOT,EMSA_TRAUMA_DESIGNATION_PED,LIC_ED_LEV_END,EMS_VISITS_NON_URGENT_ADMITTED,EMS_VISITS_URGENT_ADMITTED,EMS_VISITS_MODERATE_ADMITTED,EMS_VISITS_SEVERE_ADMITTED,EMS_VISITS_CRITICAL_ADMITTED,ADMITTED_FROM_ED_TOT,ER_TRAFFIC_TOT,INPATIENT_SURG_OPER,OUTPATIENT_SURG_OPER,INPAT_OPER_RM,OUTPAT_OPER_RM,INPAT_OUTPAT_OPER_RM,OPER_RM_TOT,OFFER_AMBULATORY_SURG_PROG,LIVE_BIRTHS_TOT,LIVE_BIRTHS_LT_2500GM,LIVE_BIRTHS_LT_1500GM,OFFER_ALTERNATE_BIRTH_PROG,LIVE_BIRTHS_IN_ALT_SETTING,LIVE_BIRTHS_C_SECTION,LIC_CARDIOLOGY_CARDIO_SURG_SVCS,CARDIO_OPER_RM,CARDIO_SURG_OPER_PED_BYPASS_USED,CARDIO_SURG_OPER_ADLT_BYPASSUSED,CARDIO_SURG_OPER_BYPASS_USED_TOT,CABG_SURG,CARD_CATH_LAB_RM,CARD_CATH_PED_IP_DIAG_VST,CARD_CATH_PED_OP_DIAG_VST,CARD_CATH_ADLT_IP_DIAG_VISITS,CARD_CATH_ADLT_OP_DIAG_VISITS,CARD_CATH_DIAG_VISITS_TOT,DIAG_CARD_CATH_PROC,MYOCARDIAL_BIOPSY,PERM_PACEMAKER_IMPLANT,OTH_PERM_PACEMAKER_PROC,IMPLANABLE_CARDIO_DEFIB_IMPLANT,OTH_PROCEDURES,PCI_WITH_STENT,PCI_WO_STENT,ATHERECTOMY,THROMBOLYTIC_AGENTS,PTBV,DIAG_ELECTROPHYSIOLOGY_EP,CATH_ABLATION,PERIPHERAL_VASCULAR_ANGIOGRAPHY,PERIPHERAL_VASCULAR_INTERVENTION,CAROTID_STENTING,INTRA_AORTIC_BALLOON_PUMP_INS,CATH_BASED_VENT_ASSIST_DEV_INS,ALL_OTHER_CATH_PROC,CATH_PROC_TOT,INPATIENT_SURG_OPER_RM_MINS,OUTPATIENT_SURG_OPER_RM_MINS,CARDIO_SURG_OPER_PED_NOBYPASS,CARDIO_SURG_OPER_ADULT_NOBYPASS,CARDIO_SURG_OPER_NOBYPASS_TOT,CARD_CATH_PED_IP_THER_VST,CARD_CATH_PED_OP_THER_VST,CARD_CATH_ADULT_IP_THER_VIS,CARD_CATH_ADULT_OUTPAT_THER_VIS,CARD_CATH_THER_VIS_TOT,INPATIENT_AVG_PER_SURGERY,OUTPATIENT_AVG_PER_SURGERY,FAC_ACQUIRE_EQUIP_OVER_500K,resp_stat,MSSA_DESIGNATION,MSSA_NAME,Include_State_hospital,ALTERNATE_SETTING_LDRP1,ALTERNATE_SETTING_LDR1,ED_AMBULANCE_DIV_HOURS1,bed_size_range,TYPE_CNTRL_R1,EMS_Basic,EMS_Comp,EMS_Standby,EMS_GAC_None,EMSA_ADULT,Level_I_Trauma,Level_II_Trauma,Level_III_Trauma,Level_IV_Trauma,EMSA_PED,Level_I_ped,Level_II_ped,Level_III_ped,Level_IV_ped,EMSA_Trauma,EMSA_EITHER,non_emsa,level_I_visit,level_II_visit,level_III_visit,level_IV_visit,non_emsa_visit,MINOR_TOT,LOWM_TOT,MOD_TOT,SEV_TOT,CRIT_TOT,UNK_ACUITY_NOT_ADM,UNK_ACUITY_ADM,UNKNOWN_SEV
106190555,106190555,CEDARS SINAI MEDICAL CENTER,8700 BEVERLY BOULEVARD,LOS ANGELES,90048,Yes,01/01/2018,12/31/2018,,930000110,11/06/2018,08/19/2019,Open,Parent Facility,Level I & Level II - Ped,Yes,No,-118.38061,34.07681,District 50,District 26,District 28,06037700400,78.2f,Metro,11 - Los Angeles,Los Angeles,General Acute Care Hospital,Non-Profit Corporation (including church-related),General Medical / Surgical,620,64,31,126,0,0,0,45,0,886,0,0,0,0,0,886,0,0,80,0,,,,,,,,,,,,,,,,,,,,Yes,X,,,Yes,Yes,226300,23360,11315,45990,0,0,0,16425,0,323390,0,0,0,0,0,323390,39956,6817,1152,1911,,,,637,,50473,,,,,,50473,,,5538,5202,,,,299,,203518,18434,2808,31614,,,,9287,,265661,,,,,,265661,,,12226,5.1,2.7,2.4,4.4,,,,9.9,,5.3,,,,,,5.3,,,5,2.8,2.4,4.1,0,0,0,11.1,0,5.2,0,0,0,0,0,5.2,0,0,Level I,Basic,3277,6336,22999,21254,8329,62195,51,0,3717,Yes,324,220,207,115,108,127,152,104,84,109,106,87,1743,Level II,Basic,9,25,62,131,23110,23337,85532,13842,16176,0,0,48,48,,6154,489,91,,0,1859,Cardiovascular Surgery Services,5,9,748,757,235,12,57,19,5368,2890,8334,6452,1068,479,109,152,96,1898,81,14,0,75,659,612,79,203,10,83,73,936,13079,3088020,2035740,0,158,158,99,0,3448,973,4520,223.1,125.8,Yes,Respondent,Urban,HOLLYWOOD HILLS/HOLLYWOOD WEST/MOUNT OLYMPUS/WEST HOLLYWOOD,No,,,1,500+,Non-Profit,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,85532,0,0,0,0,3286,6361,23061,21385,31439,0,0,0
106190568,106190568,NORTHRIDGE HOSPITAL MEDICAL CENTER,18300 ROSCOE BOULEVARD,NORTHRIDGE,91325,Yes,01/01/2018,12/31/2018,Dignity Health,930000114,01/01/2018,12/31/2018,Open,Parent Facility,Level II & Level II - Ped,No,No,-118.53186,34.22075,District 45,District 27,District 30,06037131400,78.2zz,San Fernando Valley,11 - Los Angeles,Los Angeles,General Acute Care Hospital,Non-Profit Corporation (including church-related),General Medical / Surgical,199,35,20,24,22,0,0,18,36,354,0,40,0,0,0,394,0,0,31,0,18,0,18,0,9,9,18,7,3,0,0,0,0,0,0,0,8,18,,,,,,Yes,Yes,72635,12775,7300,8760,8030,0,0,6570,13140,129210,0,14600,0,0,0,143810,10795,715,1015,202,206,0,0,135,420,13488,0,1469,0,0,0,14957,0,0,410,349,371,0,0,175,0,39425,1899,2252,3071,3370,0,0,1908,6292,58217,0,8202,0,0,0,66419,0,0,1317,3.6,2.7,2.2,5.6,5.8,,,6.2,15,4.3,,5.6,,,,4.4,,,3.9,2.8,2.6,4.4,5,0,0,5,17.7,4.4,0,5.8,0,0,0,4.5,0,0,Level II,Basic,436,5261,22642,22067,6416,56822,36,0,381,Yes,189,82,67,18,47,27,28,44,42,35,20,35,634,Level II,Basic,0,7,75,1068,10126,11276,68098,3186,943,,,12,12,,850,0,0,,0,216,Cardiovascular Surgery Services,3,0,67,67,85,3,0,0,300,570,870,1499,0,62,25,12,5,510,15,30,0,0,2,0,412,302,5,5,25,60,2969,457821,103933,0,18,18,0,0,240,211,451,143.7,110.2,,Respondent,Urban,NORTHRIDGE SOUTH/RESEDA NORTH,No,,,1,300 - 499,Non-Profit,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,68098,0,0,0,436,5268,22717,23135,16542,0,0,0
106190570,106190570,NORWALK COMMUNITY HOSPITAL,13222 BLOOMFIELD AVENUE,NORWALK,90650,Yes,01/01/2018,12/31/2018,"Prospect Medical Holdings, Inc.",930000039,03/15/2018,03/14/2019,Open,Consolidated Facility,,No,No,-118.0644,33.91108,District 57,District 32,District 38,06037552301,78.2jjjj,East,11 - Los Angeles,Los Angeles,General Acute Care Hospital,Investor - Corporation,General Medical / Surgical,37,0,7,6,0,0,0,0,0,50,0,0,0,0,0,50,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,No,13505,0,2555,2190,0,0,0,0,0,18250,0,0,0,0,0,18250,2842,,,137,,,,,,2979,,,,,,2979,,,,259,,,,,,12537,,,1893,,,,,,14430,,,,,,14430,,,,4.4,,,4.8,,,,,,4.8,,,,,,4.8,,,4.6,0,0,4.9,0,0,0,0,0,5,0,0,0,0,0,5,0,0,,Basic,373,1369,3483,1034,49,6308,4,408,171,Yes,284,201,103,122,91,41,87,188,62,13,43,106,1341,,Basic,35,65,1473,317,11,1901,8209,697,676,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33745,16670,,,,,,,,,48.4,24.7,,Respondent,Urban,NORWALK/STUDEBAKER,No,,,1,50 - 99,Investor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8209,408,1434,4956,1351,60,0,0,0
106190587,106190587,COLLEGE MEDICAL CENTER,2776 PACIFIC AVENUE,LONG BEACH,90806,Yes,01/01/2018,12/31/2018,,930000117,10/09/2018,10/08/2019,Open,Parent Facility,,No,No,-118.19355,33.80759,District 70,District 33,District 47,06037572202,78.2lll,South Bay,11 - Los Angeles,Los Angeles,General Acute Care Hospital,Investor - Limited Liability Company,General Medical / Surgical,68,0,0,8,8,0,0,0,0,84,0,137,0,0,0,221,0,0,,0,131,,131,,123,8,131,7,1,115,1,,3,,,,4,131,,,,,,,No,21167,3653,0,2920,2920,0,0,0,0,30660,0,50005,0,0,0,80665,2784,,,116,,,,,,2900,,6010,,,,8910,,,,509,,,,,,12829,,,1441,,,,,,14270,,49593,,,,63863,,,,4.6,,,2.3,,,,,,4.9,,8.2,,,,7.2,,,3.9,0,0,2.2,0,0,0,0,0,4.2,0,7.7,0,0,0,6.6,0,0,,Basic,643,1229,2051,2729,3325,9977,7,0,940,Yes,191,95,117,69,56,44,104,115,101,81,55,65,1093,,Basic,213,407,685,903,1101,3309,13286,704,781,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18839,13093,,,,,,,,,26.8,16.8,,Respondent,Urban,BIXBY KNOLLS/LONG BEACH CENTRAL,No,,,1,200 - 299,Investor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13286,856,1636,2736,3632,4426,0,0,0
106190599,106190599,PROMISE HOSPITAL OF EAST LOS ANGELES-SUBURBAN CAMPUS,16453 COLORADO AVENUE,PARAMOUNT,90723,Yes,01/01/2018,12/31/2018,,930000088,06/30/2018,05/01/2019,Open,Parent Facility,,No,No,-118.16144,33.8849,District 63,District 33,District 40,06037553802,78.2m,South,11 - Los Angeles,Los Angeles,General Acute Care Hospital,Investor - Partnership,General Medical / Surgical,165,0,0,7,5,0,0,0,0,177,0,0,0,0,0,177,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,No,60225,0,0,2555,1825,0,0,0,0,64605,0,0,0,0,0,64605,427,,,102,,,,,,529,,,,,,529,,,,290,,,,,,30989,,,3247,,,,,,34236,,,,,,34236,,,,72.6,,,8.3,,,,,,64.7,,,,,,64.7,,,37.5,0,0,7.3,0,0,0,0,0,36.6,0,0,0,0,0,36.6,0,0,,,0,0,0,0,0,0,,,,No,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,357,2,,,5,5,,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,20812,60,0,0,,0,0,0,0,,58.3,30,,Respondent,Urban,BELLFLOWER/PARAMOUNT SOUTH,No,,,,150 - 199,Investor,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
106190630,106190630,POMONA VALLEY HOSPITAL MEDICAL CENTER,1798 NORTH GAREY AVENUE,POMONA,91767,Yes,01/01/2018,12/31/2018,,930000128,11/01/2018,10/31/2019,Open,Parent Facility,Level II,No,No,-117.750621,34.07709,District 52,District 20,District 35,06037402102,78.2tt,San Gabriel Valley,11 - Los Angeles,Los Angeles,General Acute Care Hospital,Non-Profit Corporation (including church-related),General Medical / Surgical,191,84,34,38,12,0,0,53,0,412,0,0,0,0,0,412,0,0,41,0,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,67027,30660,12410,13870,4380,0,0,19345,0,147692,0,0,4256,0,0,151948,12347,6217,970,877,295,,,710,,21416,,,,,,21416,,,5198,2122,752,,,32,,44862,16452,2273,10270,2811,,,12191,,88859,,,,,,88859,,,11416,3.6,2.6,2.3,3.4,2.7,,,16.4,,4.2,,,,,,4.2,,,3.5,2.6,2.3,3.5,3.1,0,0,7.6,0,4,0,0,0,0,0,4,0,0,Level II,Basic,0,14381,40935,21462,6688,83466,68,0,1509,Yes,,,,,,,,,,,,,,,Basic,0,3,10,2403,10212,12628,96094,3745,6382,0,5,10,15,,5986,292,82,Yes,3991,1995,Cardiovascular Surgery Services,1,0,165,165,,3,,,,,,,,,,,,,,,,,,,,,,,,,,489783,526949,0,7,7,,,,,,130.8,82.6,,Respondent,Urban,CLAREMONT/LA VERNE/POMONA NORTHWEST/SAN DIMAS,No,1,,1,300 - 499,Non-Profit,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,96094,0,0,0,0,14384,40945,23865,16900,0,0,0
106190631,106190631,PIH HEALTH HOSPITAL - WHITTIER,12401 WASHINGTON BLVD.,WHITTIER,90602,Yes,01/01/2018,12/31/2018,PIH HEALTH HOSPITAL,930000129,10/08/2018,12/31/2018,Open,Parent Facility,,No,No,-118.049255,33.969794,District 57,District 32,District 38,06037502100,78.2uu,East,11 - Los Angeles,Los Angeles,General Acute Care Hospital,Non-Profit Corporation (including church-related),General Medical / Surgical,323,32,34,48,0,0,0,34,17,488,0,0,35,0,0,523,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,No,117895,11680,12410,24240,0,0,0,12410,6205,184840,0,0,12775,0,0,197615,12226,1916,,416,2858,,,354,181,17951,,,601,,,18552,,,1571,1807,275,,,,,45509,5481,,5756,10661,,,4973,2518,74898,,,7375,,,82273,,,3254,3.7,2.9,,2.6,3.4,,,14,13.9,4.2,,,12.3,,,4.4,,,3.8,2.8,0,2.2,1.8,0,0,10.3,12.9,4.2,0,0,11,0,0,4.4,0,0,,Basic,1038,9738,24485,24095,8394,67750,61,0,810,Yes,97,13,6,10,8,3,0,3,41,4,6,5,196,,Basic,5,1,6,70,9794,9876,77626,4627,8656,0,4,12,16,,1763,156,20,,0,534,Cardiovascular Surgery Services,2,0,126,126,86,2,0,0,545,372,917,1254,0,121,0,66,0,483,56,12,0,0,42,60,0,0,0,26,0,159,2279,595606,593505,0,2,2,0,0,366,252,618,128.7,68.6,,Respondent,Urban,LA HABRA HEIGHTS/WHITTIER,No,,,1,500+,Non-Profit,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,77626,1043,9739,24491,24165,18188,0,0,0
106190636,106190636,EMANATE HEALTH QUEEN OF THE VALLEY HOSPITAL,1115 SOUTH SUNSET AVENUE,WEST COVINA,91790,Yes,01/01/2018,12/31/2018,CITRUS VALLEY HEALTH PARTNERS,930000131,11/01/2018,07/01/2019,Open,Parent Facility,,No,No,-117.94528,34.06242,District 48,District 22,District 32,06037406702,78.2www,San Gabriel Valley,11 - Los Angeles,Los Angeles,General Acute Care Hospital,Non-Profit Corporation (including church-related),General Medical / Surgical,197,40,18,12,6,0,0,40,12,325,0,0,0,0,0,325,0,0,25,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,Yes,X,,,Yes,Yes,71905,14600,6570,4380,2190,0,0,14600,4380,118625,0,0,0,0,0,118625,9332,3702,643,257,126,0,0,435,238,14733,0,0,0,0,0,14733,0,0,3381,526,484,0,0,17,,37870,6350,1712,3946,1740,0,0,7907,3637,63162,0,0,0,0,0,63162,0,0,5902,4.1,1.7,2.7,5,2.8,,,17.5,15.3,4.3,,,,,,4.3,,,3.9,1.7,2.5,5.3,2.4,0,0,17.6,16.1,4.2,0,0,0,0,0,4.2,0,0,,Basic,22,4316,42743,8536,10308,65925,24,0,1148,Yes,138,60,75,24,31,16,39,18,10,12,10,59,492,,Basic,0,0,2,6,8845,8853,74778,2627,2751,0,0,4,4,,3751,300,50,,0,1351,Cardiac Catheterization Only,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,306470,232768,0,0,,0,0,0,0,,116.7,84.6,,Respondent,Urban,VALINDA/WEST COVINA,No,,,1,300 - 499,Non-Profit,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,74778,22,4316,42745,8542,19153,0,0,0
106190646,106190646,KAISER FOUNDATION HOSPITAL - MENTAL HEALTH CENTER,765 COLLEGE STREET,LOS ANGELES,90012,Yes,01/01/2018,12/31/2018,Kaiser Foundation Hospital,930000077,11/01/2018,10/31/2019,Open,Consolidated Facility,,No,No,-118.243391,34.06657,District 51,District 24,District 34,06037197700,78.2ff,Metro,11 - Los Angeles,Los Angeles,General Acute Care Hospital,Non-Profit Corporation (including church-related),Psychiatric,0,0,0,0,0,0,0,0,0,,0,68,0,0,0,68,,,0,,49,0,49,0,34,15,49,2,17,1,1,0,0,0,0,0,28,49,,,,,,,No,0,0,0,0,0,0,0,0,0,,0,24820,0,0,0,24820,0,0,0,0,0,0,0,0,0,,0,3680,0,0,0,3680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,18871,0,0,0,18871,0,0,0,,,,,,,,,,,,5.1,,,,5.1,,,0,0,0,0,0,0,0,0,0,0,0,5.3,0,0,0,5.3,0,0,,,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,,,,,Respondent,Urban,GLASSELL PARK/GLENDALE SOUTHEAST/SILVERLAKE NORTH,No,,,,50 - 99,Non-Profit,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
106190661,106190661,SILVER LAKE MEDICAL CENTER - DOWNTOWN CAMPUS,1711 WEST TEMPLE STREET,LOS ANGELES,90026,Yes,01/01/2018,12/31/2018,SUCCESS HEALTHCARE 1 LLC,930000137,11/18/2018,05/29/2019,Open,Parent Facility,,No,No,-118.26324,34.06879,District 51,District 24,District 34,06037208402,78.2ffff,Metro,11 - Los Angeles,Los Angeles,General Acute Care Hospital,Investor - Corporation,Psychiatric,75,0,0,12,0,0,0,0,0,87,0,147,0,0,0,234,0,0,,0,103,0,103,0,85,18,103,57,2,44,,,,,,,,103,,,,,,,No,27375,0,0,4380,0,0,0,0,0,31755,0,53655,0,0,0,85410,2168,,,25,,,,,,2193,,4206,,,,6399,,,,93,,,,,,14637,,,805,,,,,,15442,,39139,,,,54581,,,,6.8,,,6.8,,,,,,7,,9.3,,,,8.5,,,7.3,0,0,13.8,0,0,0,0,0,7.8,0,8.6,0,0,0,8.4,0,0,,,0,0,0,0,0,0,,,,No,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,11,23,,,7,7,Yes,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1203,1380,,,,,,,,,109.4,60,,Respondent,Urban,BOYLE HEIGHTS NORTHWEST/CHINATOWN/DOWNTOWN NORTHWEST/LITTLE TOKYO/WESTLAKE,No,,,,200 - 299,Investor,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
106190673,106190673,SAN DIMAS COMMUNITY HOSPITAL,1350 WEST COVINA BOULEVARD,SAN DIMAS,91773,Yes,01/01/2018,12/31/2018,Prime Healthcare Services Inc,930000139,11/01/2018,10/31/2019,Open,Parent Facility,,No,No,-117.834328,34.099076,District 41,District 25,District 32,06037401312,78.2tt,San Gabriel Valley,11 - Los Angeles,Los Angeles,General Acute Care Hospital,Investor - Limited Liability Company,General Medical / Surgical,86,7,0,8,0,0,0,0,0,101,0,0,0,0,0,101,0,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,No,31390,2555,0,2920,0,0,0,0,0,36865,0,0,0,0,0,36865,2920,548,,110,,,,,,3578,,,,,,3578,,,524,263,,,,,,9837,1200,,1142,,,,,,12179,,,,,,12179,,,1200,3.4,2.2,,3.1,,,,,,3.4,,,,,,3.4,,,3.5,2.3,0,2.9,0,0,0,0,0,3.5,0,0,0,0,0,3.5,0,0,,Basic,608,451,4296,5253,4714,15322,8,0,312,Yes,82,5,,,21,,,6,,,,,114,,Basic,0,0,0,0,0,2719,18041,801,854,,,4,4,,548,22,1,,,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46062,43537,,,,,,,,,57.5,51,,Respondent,Urban,CLAREMONT/LA VERNE/POMONA NORTHWEST/SAN DIMAS,No,,,1,100 - 149,Investor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18041,608,451,4296,5253,4714,0,2719,2719
