store_id,store_no,longitude,latitude,address,city,state,zipcode,opened,timezone,tags,url
U1332,7,-90.78106999397272,38.76640228747136,464 Hawk Ridge Trail,Lake St. Louis,MO,63367,10/22/2020,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/mo/lake-st.-louis/464-hawk-ridge-trail
U1237,24,-95.839577,36.287757,9259 N Owasso Expy,Owasso,OK,74055,12/01/2007,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/ok/owasso/9259-n-owasso-expy
U0260,76,-91.53356002410874,40.963925638562245,1309 East Washington,Mount Pleasant,IA,52641,1/04/1988,America/Chicago,"['Parking Lot', 'Beer', 'Wine']",https://stores.aldi.us/ia/mount-pleasant/1309-east-washington
U2356,48,-93.61233583311332,42.01714020413718,108 South 5th Street,Ames,IA,50010,12/01/2016,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/ia/ames/108-south-5th-street
U1209,23,-90.6975674629212,38.800937763331056,8615 Veteran's Memorial Dr.,O'Fallon,MO,63366,3/16/2018,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/mo/o-39-fallon/8615-veteran-39-s-memorial-dr
U1689,76,-94.20661568641663,36.05127837276071,3214 W Martin Luther King,Fayetteville,AR,72704,4/18/2012,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/ar/fayetteville/3214-w-martin-luther-king
U1666,45,-93.12543576493574,36.259113521321495,1105 Hwy. 62/65 North,Harrison,AR,72601,8/10/2011,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/ar/harrison/1105-hwy-62-65-north
U1023,10,-97.07183718681335,36.73771052035799,1000 E. Prospect Ave.,Ponca City,OK,74601,11/27/2020,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/ok/ponca-city/1000-e-prospect-ave
U1544,31,-90.62588384966148,38.79118879001497,343 Mid Rivers Mall Dr,St. Peters,MO,63376,12/03/2009,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/mo/st.-peters/343-mid-rivers-mall-dr
U0372,46,-90.591256,38.743737,1665 Jungermann Rd,St. Peters,MO,63304,11/4/2021,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/mo/st.-peters/1665-jungermann-rd
U1536,49,-90.6038602314402,38.66590390206362,300 Thf Blvd,Chesterfield,MO,63005,11/02/2011,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/mo/chesterfield/300-thf-blvd
U0899,23,-95.8340762539809,36.132439099451005,12572 E 21st Street,Tulsa,OK,74129,2/27/2003,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/ok/tulsa/12572-e-21st-street
U0266,68,-91.13650426268578,40.81415432907627,3135 Agency Street,Burlington,IA,52601,8/01/2012,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/ia/burlington/3135-agency-street
U2905,12,-90.5873172,38.5939434,15907 Manchester Road,Ellisville,MO,63011,8/01/2012,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/mo/ellisville/15907-manchester-road
U4107,67,-90.52998893860277,38.783223176430816,1095 Regency Parkway,St. Charles,MO,63303,05/03/2023,America/Chicago,"['Parking Lot', 'Curbside', 'Delivery']",https://stores.aldi.us/mo/st.-charles/1095-regency-parkway
U3171,107,-95.93949619816495,36.123881999999995,2711 South Harvard Ave.,Tulsa,OK,74114,9/29/2021,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/ok/tulsa/2711-south-harvard-ave
U0264,43,-92.91355601171739,42.01698277805454,2405 South Center Street,Marshalltown,IA,50158,1/11/1990,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/ia/marshalltown/2405-south-center-street
U1913,2,-91.870083,36.7430332,1210 Missouri Ave,West Plains,MO,65775,10/29/2021,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/mo/west-plains/1210-missouri-ave
U1210,30,-90.49554617503321,38.772004683559565,1335 Bass Pro Drive,St. Charles,MO,63301,11/06/2006,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/mo/st.-charles/1335-bass-pro-drive
U0790,21,-90.53072333335876,38.590846476902755,14654 Manchester,Ballwin,MO,63011,11/17/2017,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/mo/ballwin/14654-manchester
U0857,21,-95.82083330541974,36.061714332773526,2400 W. Kenosha Street,Broken Arrow,OK,74012,2/28/2002,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/ok/broken-arrow/2400-w-kenosha-street
U2178,17,-95.88508307933807,36.07652697943548,8221 E. 61st Street,Tulsa,OK,74133,1/28/2016,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/ok/tulsa/8221-e-61st-street
U2461,14,-96.1131700231308,36.13589503418584,101 W. Alexander Blvd,Sand Springs,OK,74063,1/28/2016,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/ok/sand-springs/101-w-alexander-blvd
U3028,68,-90.52860741288013,38.46306652655445,1025 Crossroads Pl,High Ridge,MO,63049,10/29/2020,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/mo/high-ridge/1025-crossroads-pl
U3166,69,-90.4951775840788,38.56879390632084,1144 Meramec Station Rd,Twin Oaks,MO,63021,9/7/2022,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/mo/twin-oaks/1144-meramec-station-rd
U4271,80,-90.45563067055227,38.71359956033261,12632 Dorsett Road,Maryland Heights,MO,63043,02/28/2024,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/mo/maryland-heights/12632-dorsett-road
U1238,38,-90.4297942,38.7524754,12290 St. Charles Rock Road,Bridgeton,MO,63044,12/18/2006,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/mo/bridgeton/12290-st-charles-rock-road
U1803,29,-90.44238186854272,38.671237976728975,11745 Olive Blvd,Creve Coeur,MO,63141,5/02/2013,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/mo/creve-coeur/11745-olive-blvd
U0854,20,-95.88426035581966,36.014350585998926,8207 E. 103rd Street,Tulsa,OK,74133,2/28/2002,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/ok/tulsa/8207-e-103rd-street
U1968,19,-96.00365178270754,36.045006432607344,8205 S Olympia Ave,Tulsa,OK,74132,6/10/2015,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/ok/tulsa/8205-s-olympia-ave
U4085,104,-95.79590265553819,35.987802554175126,525 W Tucson St,Broken Arrow,OK,74011,11/2,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/ok/broken-arrow/525-w-tucson-st
U1815,41,-90.43864578008652,38.60398069908284,12145 Manchester Rd,Des Peres,MO,63131,11/04/2020,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/mo/des-peres/12145-manchester-rd
U1112,4,-90.44282463558204,38.511159185525365,60 Fenton Plaza,Fenton,MO,63026,12/02/22,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/mo/fenton/60-fenton-plaza
U2441,42,-90.39047218054628,38.73189637436727,10680 St. Charles Rock Road,St Ann,MO,63074,5/15/2017,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/mo/st-ann/10680-st-charles-rock-road
U2891,51,-90.40832119999999,38.5652975,1125 S. Kirkwood Rd.,Kirkwood,MO,63122,3/28/2019,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/mo/kirkwood/1125-s-kirkwood-rd
U3165,44,-90.3894503234471,38.558628393815404,311 Watson Plz,Crestwood,MO,63126,9/14/2022,America/Chicago,['Curbside'],https://stores.aldi.us/mo/crestwood/311-watson-plz
U0230,3,-90.64908063420236,40.45932468816092,1540 East Jackson Street,Macomb,IL,61455,6/17/1976,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/il/macomb/1540-east-jackson-street
U4116,66,-90.36424740934177,38.607623427200764,9530 Manchester Rd,Rock Hill,MO,63119,03/29/2023,America/Chicago,"['Parking Lot', 'Curbside']",https://stores.aldi.us/mo/rock-hill/9530-manchester-rd
U0946,43,-90.33684388564325,38.673055494286906,7701 Olive Blvd,University City,MO,63130,11/13/2006,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/mo/university-city/7701-olive-blvd
U0913,32,-90.30694127082825,38.805725225516234,2505 North Highway 67,Florissant,MO,63033,5/19/2003,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/mo/florissant/2505-north-highway-67
U1693,10,-90.379537,38.4394216,2154 Michigan Avenue,Arnold,MO,63010,5/19/2003,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/mo/arnold/2154-michigan-avenue
U0460,39,-90.30301885446534,38.74222441482858,21 Adams Avenue,Ferguson,MO,63135,7/14/2022,America/Chicago,"['Parking Lot', 'Delivery']",https://stores.aldi.us/mo/ferguson/21-adams-avenue
U0624,47,-90.3274816274643,38.61354449751741,7725 Manchester Road,Maplewood,MO,63143,10/01/2020,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/mo/maplewood/7725-manchester-road
U2418,45,-90.32422769080728,38.58121932275394,7369 Watson Rd,Shrewsbury,MO,63119,10/04/2016,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/mo/shrewsbury/7369-watson-rd
U2047,56,-90.33968836069107,38.51423738350061,11185 South Towne Square,St. Louis,MO,63123,11/4/2021,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/mo/st.-louis/11185-south-towne-square
U1539,37,-90.27885831374078,38.77446631869372,11296 W. Florissant,Florissant,MO,63033,12/02/2009,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/mo/florissant/11296-w-florissant
U0910,55,-90.27233809232717,38.7278611745066,8445 Lucas & Hunt Road,Jennings,MO,63136,9/17/2021,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/mo/jennings/8445-lucas-amp-hunt-road
U0635,19,-90.28261529048905,38.572932998120535,6601 Gravois Ave,St. Louis,MO,63116,10/22/2021,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/mo/st.-louis/6601-gravois-ave
U2045,18,-95.3668100057202,35.77098970983636,436 W. Shawnee Street,Muskogee,OK,74401,12/03/2015,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/ok/muskogee/436-w-shawnee-street
U0990,11,-90.39229139688359,38.210305594350224,700 South Truman Blvd,Crystal City,MO,63019,11/12/2020,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/mo/crystal-city/700-south-truman-blvd
U1802,54,-90.26194158249592,38.65217307488965,702 N Kingshighway Blvd,St. Louis,MO,63108,10/31/2013,America/Chicago,"['Parking Lot', 'Curbside', 'Delivery']",https://stores.aldi.us/mo/st.-louis/702-n-kingshighway-blvd
U1442,26,-90.28710878875245,38.53489856420905,1033 Lemay Ferry,St. Louis,MO,63125,10/01/2009,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/mo/st.-louis/1033-lemay-ferry
U0694,6,-90.21989285945898,38.76778673614875,10800 Bellefontaine Road,Bellefontaine Neighbors,MO,63137,10/05/1998,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/mo/bellefontaine-neighbors/10800-bellefontaine-road
U2892,57,-90.25091649875927,38.59322145147414,3865 Gravois Ave,St. Louis,MO,63116,9/03/1992,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/mo/st.-louis/3865-gravois-ave
U0405,8,-90.22537969399754,39.72278768495657,329 East Morton,Jacksonville,IL,62650,11/18/1991,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/il/jacksonville/329-east-morton
U0465,59,-94.1590608,42.5058097,2736 1st Avenue South,Fort Dodge,IA,50501,8/05/1993,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/ia/fort-dodge/2736-1st-avenue-south
U0748,48,-90.21803574403748,38.66082488473186,3616 Natural Bridge,St. Louis,MO,63107,6/9/2022,America/Chicago,"['Parking Lot', 'Delivery']",https://stores.aldi.us/mo/st.-louis/3616-natural-bridge
U1836,67,-91.54933464731307,41.64615715841755,760 Ruppert Road,Iowa City,IA,52246,8/01/2012,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/ia/iowa-city/760-ruppert-road
U2192,56,-91.61072728289504,41.70001051843132,2750 Heartland Dr,Coralville,IA,52241,8/01/2012,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/ia/coralville/2750-heartland-dr
U1103,22,-90.14452815055847,38.91609302240687,2822 Homer Adams Parkway,Alton,IL,62002,8/22/2005,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/il/alton/2822-homer-adams-parkway
U0383,33,-90.17145082354546,38.56015600676865,1233 Camp Jackson Road,Cahokia,IL,62206,9/15/2022,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/il/cahokia/1233-camp-jackson-road
U1552,27,-90.134891408567,38.73751010087634,1412 Schaeffer Road,Granite City,IL,62040,5/25/2010,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/il/granite-city/1412-schaeffer-road
U0369,3,-90.43858532118135,37.79233787540139,787 Maple Valley Center,Farmington,MO,63640,9/03/2020,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/mo/farmington/787-maple-valley-center
U1537,59,-90.06666898727417,38.86589277993991,399 Wesley Drive,Woodriver,IL,62095,3/13/2019,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/il/woodriver/399-wesley-drive
U1819,18,-97.05258003095878,36.13392155029786,1188 N. Perkins Rd.,Stillwater,OK,74075,8/15/2013,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/ok/stillwater/1188-n-perkins-rd
U0745,62,-91.71751400052536,41.96074117504688,1860 Edgewood Road SW,Cedar Rapids,IA,52404,8/01/2012,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/ia/cedar-rapids/1860-edgewood-road-sw
U1678,5,-91.0196471214295,41.4593903609524,3200 Northport Drive,Muscatine,IA,52761,9/19/2011,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/ia/muscatine/3200-northport-drive
U4094,126,-96.34114077390191,42.44585145043376,5001 Sergeant Road,Sioux City,IA,51106,10/27/22,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/ia/sioux-city/5001-sergeant-road
U0947,53,-89.97109651565552,38.69028324026985,1716 Vandalia Street,Collinsville,IL,62234,11/17/2003,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/il/collinsville/1716-vandalia-street
U1110,50,-89.95511859655375,38.77365256879212,16 Cottonwood Road,Glen Carbon,IL,62034,1/05/2006,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/il/glen-carbon/16-cottonwood-road
U2904,13,-89.9875285008817,38.58623571363995,5925 N. Illinois St.,Fairview Heights,IL,62208,1/24/2019,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/il/fairview-heights/5925-n-illinois-st
U0744,9,-89.98452622187301,38.532571577364244,1708 North Illinois,Swansea,IL,62226,11/5/2020,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/il/swansea/1708-north-illinois
U2433,37,-94.35746473379899,35.4716106935738,2309 Fayetteville Rd,Van Buren,AR,72956,10/19/2017,America/Chicago,"['Parking Lot', 'Delivery']",https://stores.aldi.us/ar/van-buren/2309-fayetteville-rd
U1367,14,-89.95646104977823,38.59188961728216,1635 West US Highway 50,O'Fallon,IL,62269,11/17/2017,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/il/o-39-fallon/1635-west-us-highway-50
U0663,61,-91.68587565422058,42.03331500397395,5425 Blairs Forest Blvd NE,Cedar Rapids,IA,52402,11/9/2017,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/ia/cedar-rapids/5425-blairs-forest-blvd-ne
U4173,65,-89.930916,38.5194822,1805 Carlyle Avenue,Belleville,IL,62221,02/14/2024,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/il/belleville/1805-carlyle-avenue
U2845,64,-91.6275544,42.0293336,180 Collins Road NE,Cedar Rapids,IA,52402,3/28/2019,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/ia/cedar-rapids/180-collins-road-ne
U2701,25,-96.36986727479935,42.53286900100109,3140 Floyd Blvd,Sioux City,IA,51108,3/28/2019,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/ia/sioux-city/3140-floyd-blvd
U0779,58,-91.55603147850756,42.03683759959765,1001 50th Street,Marion,IA,52302,8/01/2012,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/ia/marion/1001-50th-street
U1828,2,-90.36504644601537,40.979843547985915,2660 North Seminary Street,Galesburg,IL,61401,11/15/1992,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/il/galesburg/2660-north-seminary-street
U3170,64,-92.44105869615011,42.484596248960365,315 Brandilynn Blvd,Cedar Falls,IA,50613,12/15/2021,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/ia/cedar-falls/315-brandilynn-blvd
U1142,44,-94.33886468410492,35.34508389378303,8400 Phoenix Avenue,Fort Smith,AR,72903,3/30/2006,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/ar/fort-smith/8400-phoenix-avenue
U2541,33,-92.33158931136131,42.46226341842952,1918 Schukei Road,Waterloo,IA,50702,7/29/1996,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/ia/waterloo/1918-schukei-road
U2907,5,-94.4114645,35.3282635,2201 S Zero St,Fort Smith,AR,72901,11/05/2020,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/ar/fort-smith/2201-s-zero-st
U0257,36,-90.02847299741006,40.55630002610925,20 North 5th Avenue,Canton,IL,61520,2/02/1988,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/il/canton/20-north-5th-avenue
U1059,12,-97.93962568044668,36.389910585672176,5001 W. Garriott Rd.,Enid,OK,73703,2/01/2007,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/ok/enid/5001-w-garriott-rd
U2903,97,-89.6691317,39.1819492,20 Litchfield Plaza,Litchfield,IL,62056,10/28/2002,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/il/litchfield/20-litchfield-plaza
U1837,4,-89.71044378122315,39.75086478721673,3425 Freedom Drive,Springfield,IL,62704,10/28/2013,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/il/springfield/3425-freedom-drive
U1675,59,-89.64125930613423,39.747710327540716,3736 Octavus Via,Springfield,IL,62703,9/15/2011,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/il/springfield/3736-octavus-via
U4239,81,-90.62897500000001,41.560109,3643 W. Kimberly Rd.,Davenport,IA,52806,11/18/2023,America/Chicago,"['Parking Lot', 'Beer', 'Wine']",https://stores.aldi.us/ia/davenport/3643-w-kimberly-rd
U1661,25,-90.54823815822601,41.49193198399608,1880 38th Street,Rock Island,IL,61201,5/09/2011,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/il/rock-island/1880-38th-street
U1608,15,-90.57499721646315,41.53679183181773,1702 Brady Street,Davenport,IA,52803,9/27/2010,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/ia/davenport/1702-brady-street
