,geoid,tract,state,county,place_name,state_name,universe,white_alone,white_pct,black_alone,black_pct,asian_alone,asian_pct,latino_alone,latino_pct,white_alone_moe,black_alone_moe,asian_alone_moe,latino_alone_moe
4264,06037208903,208903,06,037,Los Angeles County,California,3958,293,7.403,355,8.969,143,3.613,3061,77.337,123.0,165.0,113.0,463.0
4266,06037183702,183702,06,037,Los Angeles County,California,3207,469,14.624,149,4.646,516,16.09,1959,61.085,155.0,110.0,207.0,643.0
4268,06037191000,191000,06,037,Los Angeles County,California,3077,866,28.144,53,1.722,304,9.88,1780,57.849,172.0,71.0,177.0,439.0
4269,06037132102,132102,06,037,Los Angeles County,California,5209,2140,41.083,80,1.536,627,12.037,2279,43.751,279.0,92.0,279.0,416.0
4270,06037139301,139301,06,037,Los Angeles County,California,4743,3935,82.964,108,2.277,190,4.006,381,8.033,385.0,91.0,190.0,199.0
4274,06037555001,555001,06,037,Los Angeles County,California,5307,1150,21.669,164,3.09,1424,26.832,2333,43.961,271.0,86.0,296.0,343.0
4282,06037189500,189500,06,037,Los Angeles County,California,4303,3222,74.878,204,4.741,229,5.322,533,12.387,322.0,203.0,132.0,210.0
4284,06037296902,296902,06,037,Los Angeles County,California,3895,1174,30.141,390,10.013,40,1.027,2173,55.789,299.0,258.0,41.0,541.0
4287,06037480804,480804,06,037,Los Angeles County,California,5352,445,8.315,113,2.111,2887,53.942,1873,34.996,130.0,151.0,441.0,287.0
4293,06037206010,206010,06,037,Los Angeles County,California,3125,55,1.76,40,1.28,1219,39.008,1677,53.664,46.0,59.0,247.0,312.0
4295,06037481201,481201,06,037,Los Angeles County,California,3290,480,14.59,19,0.578,1819,55.289,917,27.872,145.0,22.0,192.0,235.0
4296,06037920109,920109,06,037,Los Angeles County,California,3686,2598,70.483,106,2.876,275,7.461,560,15.193,366.0,89.0,199.0,331.0
4300,06037502500,502500,06,037,Los Angeles County,California,3656,270,7.385,0,0.0,91,2.489,3295,90.126,126.0,132.0,74.0,322.0
4301,06037920116,920116,06,037,Los Angeles County,California,4893,3304,67.525,42,0.858,410,8.379,929,18.986,287.0,49.0,142.0,373.0
4311,06037117530,117530,06,037,Los Angeles County,California,5453,286,5.245,179,3.283,774,14.194,4179,76.637,124.0,131.0,229.0,587.0
4314,06037400900,400900,06,037,Los Angeles County,California,3676,2309,62.813,139,3.781,307,8.351,880,23.939,357.0,83.0,159.0,201.0
4315,06037920037,920037,06,037,Los Angeles County,California,7546,1839,24.371,658,8.72,508,6.732,4279,56.706,362.0,527.0,258.0,670.0
4318,06037402706,402706,06,037,Los Angeles County,California,4172,572,13.71,374,8.965,222,5.321,2920,69.99,344.0,273.0,215.0,449.0
4319,06037651221,651221,06,037,Los Angeles County,California,3423,1611,47.064,87,2.542,1124,32.837,390,11.394,325.0,62.0,279.0,200.0
4321,06037226002,226002,06,037,Los Angeles County,California,1195,315,26.36,106,8.87,54,4.519,667,55.816,99.0,77.0,47.0,222.0
4324,06037123420,123420,06,037,Los Angeles County,California,4030,1202,29.826,106,2.63,261,6.476,2461,61.067,196.0,82.0,143.0,406.0
4325,06037212702,212702,06,037,Los Angeles County,California,3526,874,24.787,656,18.605,1487,42.172,464,13.159,254.0,326.0,279.0,175.0
4329,06037541200,541200,06,037,Los Angeles County,California,5458,27,0.495,3943,72.243,27,0.495,1036,18.981,36.0,492.0,38.0,318.0
4330,06037553801,553801,06,037,Los Angeles County,California,4370,13,0.297,920,21.053,60,1.373,3126,71.533,33.0,298.0,106.0,448.0
4331,06037910807,910807,06,037,Los Angeles County,California,5829,3146,53.972,89,1.527,604,10.362,1389,23.829,468.0,81.0,231.0,388.0
4332,06037402406,402406,06,037,Los Angeles County,California,3902,193,4.946,244,6.253,209,5.356,3229,82.752,98.0,223.0,119.0,576.0
4333,06037297202,297202,06,037,Los Angeles County,California,3402,1899,55.82,23,0.676,125,3.674,1145,33.657,305.0,36.0,106.0,334.0
4334,06037910207,910207,06,037,Los Angeles County,California,5563,2578,46.342,508,9.132,189,3.397,2089,37.552,515.0,165.0,104.0,501.0
4342,06037135111,135111,06,037,Los Angeles County,California,2923,1654,56.586,37,1.266,509,17.414,554,18.953,259.0,47.0,166.0,214.0
4347,06037139502,139502,06,037,Los Angeles County,California,2622,2372,90.465,10,0.381,129,4.92,95,3.623,375.0,15.0,139.0,100.0
4348,06037239602,239602,06,037,Los Angeles County,California,3546,13,0.367,618,17.428,0,0.0,2903,81.867,24.0,220.0,132.0,521.0
4351,06037910805,910805,06,037,Los Angeles County,California,4350,3472,79.816,59,1.356,105,2.414,642,14.759,358.0,64.0,104.0,244.0
4353,06037134520,134520,06,037,Los Angeles County,California,5149,710,13.789,42,0.816,359,6.972,3969,77.083,201.0,38.0,175.0,578.0
4355,06037920031,920031,06,037,Los Angeles County,California,4937,3020,61.171,393,7.96,561,11.363,765,15.495,261.0,456.0,214.0,247.0
4356,06037124000,124000,06,037,Los Angeles County,California,4431,3536,79.801,0,0.0,218,4.92,506,11.42,433.0,132.0,127.0,255.0
4358,06037191710,191710,06,037,Los Angeles County,California,2857,626,21.911,82,2.87,364,12.741,1785,62.478,147.0,75.0,146.0,324.0
4361,06037241001,241001,06,037,Los Angeles County,California,4082,0,0.0,1682,41.205,0,0.0,2378,58.256,132.0,443.0,132.0,636.0
4364,06037134103,134103,06,037,Los Angeles County,California,4276,1370,32.039,203,4.747,1048,24.509,1432,33.489,298.0,200.0,255.0,405.0
4369,06037217002,217002,06,037,Los Angeles County,California,4495,3005,66.852,420,9.344,404,8.988,530,11.791,489.0,220.0,212.0,365.0
4378,06037106112,106112,06,037,Los Angeles County,California,5939,1170,19.7,153,2.576,615,10.355,3912,65.87,199.0,127.0,290.0,405.0
4379,06037242300,242300,06,037,Los Angeles County,California,4399,60,1.364,1073,24.392,0,0.0,3235,73.539,62.0,368.0,132.0,559.0
4382,06037403722,403722,06,037,Los Angeles County,California,5441,1290,23.709,383,7.039,725,13.325,2919,53.648,364.0,312.0,383.0,701.0
4383,06037920032,920032,06,037,Los Angeles County,California,2836,1636,57.687,45,1.587,180,6.347,786,27.715,169.0,57.0,81.0,313.0
4385,06037293202,293202,06,037,Los Angeles County,California,7085,512,7.227,439,6.196,616,8.694,5458,77.036,205.0,241.0,207.0,640.0
4386,06037113213,113213,06,037,Los Angeles County,California,4631,2478,53.509,254,5.485,946,20.428,861,18.592,297.0,185.0,238.0,197.0
4387,06037920322,920322,06,037,Los Angeles County,California,2851,2017,70.747,0,0.0,265,9.295,514,18.029,290.0,132.0,133.0,237.0
4389,06037199110,199110,06,037,Los Angeles County,California,2953,162,5.486,41,1.388,242,8.195,2508,84.931,84.0,49.0,185.0,364.0
4396,06037480802,480802,06,037,Los Angeles County,California,3672,424,11.547,52,1.416,1076,29.303,2063,56.182,155.0,44.0,341.0,277.0
4398,06037113235,113235,06,037,Los Angeles County,California,1660,1336,80.482,97,5.843,36,2.169,147,8.855,214.0,123.0,53.0,79.0
4399,06037240401,240401,06,037,Los Angeles County,California,4766,62,1.301,1675,35.145,29,0.608,2995,62.841,78.0,549.0,45.0,664.0
4403,06037124204,124204,06,037,Los Angeles County,California,3082,900,29.202,457,14.828,59,1.914,1635,53.05,300.0,438.0,53.0,360.0
4407,06037463000,463000,06,037,Los Angeles County,California,2270,903,39.78,179,7.885,490,21.586,633,27.885,229.0,141.0,153.0,274.0
4411,06037212304,212304,06,037,Los Angeles County,California,1808,181,10.011,108,5.973,260,14.381,1259,69.635,103.0,82.0,137.0,407.0
4412,06037219700,219700,06,037,Los Angeles County,California,3908,78,1.996,1217,31.141,135,3.454,2413,61.745,64.0,228.0,123.0,366.0
4420,06037990300,990300,06,037,Los Angeles County,California,0,0,,0,,0,,0,,132.0,132.0,132.0,132.0
4423,06037301502,301502,06,037,Los Angeles County,California,7644,5933,77.616,277,3.624,507,6.633,835,10.924,417.0,187.0,276.0,369.0
4424,06037531202,531202,06,037,Los Angeles County,California,4164,0,0.0,0,0.0,22,0.528,4142,99.472,132.0,132.0,39.0,515.0
4431,06037576602,576602,06,037,Los Angeles County,California,3815,2096,54.941,370,9.699,504,13.211,682,17.877,364.0,186.0,198.0,277.0
4433,06037670407,670407,06,037,Los Angeles County,California,6090,2122,34.844,223,3.662,3065,50.328,414,6.798,228.0,143.0,502.0,252.0
4438,06037554103,554103,06,037,Los Angeles County,California,1558,250,16.046,166,10.655,249,15.982,524,33.633,136.0,152.0,145.0,204.0
4442,06037213100,213100,06,037,Los Angeles County,California,2846,197,6.922,325,11.42,1374,48.278,942,33.099,98.0,143.0,352.0,293.0
4443,06037920038,920038,06,037,Los Angeles County,California,4115,1446,35.14,115,2.795,276,6.707,2182,53.026,328.0,142.0,141.0,436.0
4445,06037900900,900900,06,037,Los Angeles County,California,3552,2203,62.021,40,1.126,365,10.276,695,19.566,339.0,64.0,355.0,253.0
4446,06037533501,533501,06,037,Los Angeles County,California,3232,0,0.0,0,0.0,0,0.0,3232,100.0,132.0,132.0,132.0,350.0
4449,06037293302,293302,06,037,Los Angeles County,California,4817,1356,28.15,59,1.225,747,15.508,2351,48.806,235.0,57.0,205.0,475.0
4454,06037533502,533502,06,037,Los Angeles County,California,2636,29,1.1,0,0.0,0,0.0,2607,98.9,37.0,132.0,132.0,542.0
4456,06037195901,195901,06,037,Los Angeles County,California,2325,901,38.753,78,3.355,287,12.344,845,36.344,252.0,90.0,186.0,268.0
4464,06037502802,502802,06,037,Los Angeles County,California,2270,607,26.74,329,14.493,141,6.211,1174,51.718,235.0,236.0,118.0,291.0
4481,06037572800,572800,06,037,Los Angeles County,California,993,280,28.197,274,27.593,75,7.553,308,31.017,93.0,89.0,26.0,239.0
4483,06037910711,910711,06,037,Los Angeles County,California,7545,1711,22.677,1073,14.221,38,0.504,4473,59.284,502.0,492.0,81.0,1022.0
4485,06037272202,272202,06,037,Los Angeles County,California,3250,1210,37.231,92,2.831,350,10.769,1447,44.523,160.0,80.0,152.0,323.0
4486,06037503104,503104,06,037,Los Angeles County,California,2599,238,9.157,0,0.0,0,0.0,2351,90.458,146.0,132.0,132.0,388.0
4490,06037195720,195720,06,037,Los Angeles County,California,2229,416,18.663,31,1.391,296,13.279,1423,63.84,165.0,35.0,172.0,372.0
4491,06037553702,553702,06,037,Los Angeles County,California,4942,24,0.486,295,5.969,0,0.0,4623,93.545,29.0,148.0,132.0,557.0
4499,06037401101,401101,06,037,Los Angeles County,California,4959,2504,50.494,45,0.907,567,11.434,1818,36.661,367.0,50.0,236.0,442.0
4503,06037482522,482522,06,037,Los Angeles County,California,4077,334,8.192,12,0.294,1466,35.958,2197,53.888,141.0,20.0,159.0,362.0
4507,06037570001,570001,06,037,Los Angeles County,California,4174,2141,51.294,252,6.037,792,18.975,766,18.352,267.0,169.0,198.0,177.0
4508,06037502902,502902,06,037,Los Angeles County,California,3859,367,9.51,0,0.0,137,3.55,3330,86.292,209.0,132.0,159.0,412.0
4521,06037106403,106403,06,037,Los Angeles County,California,3320,416,12.53,0,0.0,50,1.506,2854,85.964,147.0,132.0,59.0,544.0
4533,06037980006,980006,06,037,Los Angeles County,California,10,0,0.0,0,0.0,0,0.0,0,0.0,132.0,132.0,132.0,132.0
4541,06037234300,234300,06,037,Los Angeles County,California,4623,0,0.0,4187,90.569,54,1.168,197,4.261,132.0,525.0,66.0,144.0
4542,06037501804,501804,06,037,Los Angeles County,California,2207,448,20.299,0,0.0,0,0.0,1728,78.296,172.0,132.0,132.0,354.0
4546,06037296500,296500,06,037,Los Angeles County,California,4280,512,11.963,457,10.678,224,5.234,3066,71.636,189.0,268.0,235.0,415.0
4552,06037602404,602404,06,037,Los Angeles County,California,5723,633,11.061,1892,33.06,402,7.024,2693,47.056,235.0,506.0,251.0,483.0
4554,06037407602,407602,06,037,Los Angeles County,California,4043,460,11.378,0,0.0,148,3.661,3435,84.962,271.0,132.0,82.0,428.0
4555,06037265202,265202,06,037,Los Angeles County,California,3406,2244,65.884,44,1.292,652,19.143,309,9.072,334.0,59.0,350.0,323.0
4559,06037291220,291220,06,037,Los Angeles County,California,3313,133,4.014,261,7.878,477,14.398,2411,72.774,93.0,172.0,120.0,283.0
4561,06037115202,115202,06,037,Los Angeles County,California,5250,2019,38.457,332,6.324,987,18.8,1753,33.39,364.0,210.0,317.0,409.0
4564,06037228800,228800,06,037,Los Angeles County,California,5878,29,0.493,565,9.612,118,2.007,5166,87.887,34.0,245.0,110.0,657.0
4565,06037553602,553602,06,037,Los Angeles County,California,4119,212,5.147,892,21.656,67,1.627,2913,70.721,123.0,250.0,106.0,407.0
4568,06037910302,910302,06,037,Los Angeles County,California,5910,3767,63.739,470,7.953,291,4.924,1255,21.235,346.0,176.0,191.0,234.0
4578,06037408504,408504,06,037,Los Angeles County,California,4830,691,14.306,147,3.043,1435,29.71,2496,51.677,284.0,188.0,302.0,360.0
4585,06037127604,127604,06,037,Los Angeles County,California,3241,1128,34.804,116,3.579,358,11.046,1438,44.369,269.0,97.0,196.0,393.0
4586,06037300200,300200,06,037,Los Angeles County,California,5726,3448,60.217,10,0.175,1696,29.619,432,7.545,410.0,15.0,370.0,231.0
4594,06037113303,113303,06,037,Los Angeles County,California,4345,2358,54.269,59,1.358,398,9.16,1458,33.556,298.0,44.0,168.0,321.0
4597,06037209104,209104,06,037,Los Angeles County,California,2334,167,7.155,209,8.955,111,4.756,1847,79.135,59.0,171.0,72.0,383.0
4601,06037572201,572201,06,037,Los Angeles County,California,6348,873,13.752,1155,18.195,1938,30.529,2073,32.656,247.0,365.0,361.0,420.0
4602,06037980014,980014,06,037,Los Angeles County,California,48,48,100.0,0,0.0,0,0.0,0,0.0,34.0,132.0,132.0,132.0
4607,06037101110,101110,06,037,Los Angeles County,California,5017,3248,64.74,38,0.757,558,11.122,1085,21.626,466.0,41.0,259.0,390.0
4608,06037237800,237800,06,037,Los Angeles County,California,4321,197,4.559,2446,56.607,32,0.741,1577,36.496,191.0,426.0,68.0,386.0
4614,06037119310,119310,06,037,Los Angeles County,California,3780,313,8.28,170,4.497,617,16.323,2382,63.016,126.0,143.0,134.0,330.0
4618,06037542501,542501,06,037,Los Angeles County,California,4715,81,1.718,2894,61.379,81,1.718,1517,32.174,115.0,439.0,130.0,322.0
4620,06037533001,533001,06,037,Los Angeles County,California,3936,91,2.312,126,3.201,0,0.0,3719,94.487,102.0,125.0,132.0,500.0
4629,06037650200,650200,06,037,Los Angeles County,California,5448,2327,42.713,256,4.699,1493,27.405,1105,20.283,294.0,180.0,251.0,313.0
4639,06037621002,621002,06,037,Los Angeles County,California,991,842,84.965,0,0.0,0,0.0,99,9.99,214.0,132.0,132.0,134.0
4640,06037101400,101400,06,037,Los Angeles County,California,3733,2868,76.828,132,3.536,194,5.197,406,10.876,343.0,171.0,148.0,239.0
4641,06037464200,464200,06,037,Los Angeles County,California,6094,1629,26.731,0,0.0,3866,63.439,501,8.221,236.0,132.0,386.0,204.0
4642,06037601301,601301,06,037,Los Angeles County,California,2022,291,14.392,1380,68.249,42,2.077,271,13.403,109.0,267.0,36.0,85.0
4648,06037503401,503401,06,037,Los Angeles County,California,5749,2444,42.512,62,1.078,291,5.062,2681,46.634,414.0,69.0,126.0,431.0
4650,06037123303,123303,06,037,Los Angeles County,California,2786,788,28.284,58,2.082,71,2.548,1828,65.614,272.0,63.0,110.0,414.0
4653,06037220000,220000,06,037,Los Angeles County,California,5200,195,3.75,2091,40.212,97,1.865,2727,52.442,96.0,329.0,86.0,429.0
4654,06037191610,191610,06,037,Los Angeles County,California,4412,359,8.137,99,2.244,686,15.549,3205,72.643,164.0,85.0,224.0,479.0
4655,06037910811,910811,06,037,Los Angeles County,California,277,109,39.35,43,15.523,0,0.0,106,38.267,65.0,41.0,132.0,102.0
4656,06037920044,920044,06,037,Los Angeles County,California,2836,2000,70.522,10,0.353,302,10.649,230,8.11,325.0,17.0,222.0,164.0
4660,06037540300,540300,06,037,Los Angeles County,California,5400,227,4.204,203,3.759,0,0.0,4929,91.278,172.0,145.0,132.0,466.0
4663,06037408401,408401,06,037,Los Angeles County,California,3576,622,17.394,41,1.147,435,12.164,2288,63.982,226.0,63.0,215.0,348.0
4664,06037531503,531503,06,037,Los Angeles County,California,3194,51,1.597,0,0.0,0,0.0,3143,98.403,41.0,132.0,132.0,450.0
4667,06037219020,219020,06,037,Los Angeles County,California,4613,60,1.301,1493,32.365,29,0.629,2950,63.95,66.0,505.0,23.0,445.0
4668,06037301801,301801,06,037,Los Angeles County,California,3683,2126,57.725,71,1.928,753,20.445,529,14.363,359.0,72.0,414.0,182.0
4669,06037980004,980004,06,037,Los Angeles County,California,0,0,,0,,0,,0,,132.0,132.0,132.0,132.0
4672,06037406411,406411,06,037,Los Angeles County,California,2113,231,10.932,0,0.0,296,14.009,1552,73.45,84.0,132.0,106.0,318.0
4679,06037113422,113422,06,037,Los Angeles County,California,6264,1919,30.635,290,4.63,973,15.533,2903,46.344,382.0,134.0,259.0,711.0
4680,06037117303,117303,06,037,Los Angeles County,California,3370,1291,38.309,72,2.136,555,16.469,1359,40.326,217.0,77.0,88.0,335.0
4681,06037651002,651002,06,037,Los Angeles County,California,4560,1837,40.285,187,4.101,1630,35.746,659,14.452,272.0,227.0,227.0,269.0
4682,06037408723,408723,06,037,Los Angeles County,California,2933,415,14.149,0,0.0,1555,53.017,963,32.833,111.0,132.0,217.0,195.0
4686,06037621324,621324,06,037,Los Angeles County,California,3710,2436,65.66,109,2.938,394,10.62,643,17.332,329.0,125.0,132.0,336.0
4689,06037240020,240020,06,037,Los Angeles County,California,4954,0,0.0,1321,26.665,0,0.0,3619,73.052,132.0,368.0,132.0,605.0
4690,06037276000,276000,06,037,Los Angeles County,California,5675,3633,64.018,174,3.066,471,8.3,1176,20.722,370.0,160.0,223.0,367.0
4693,06037302104,302104,06,037,Los Angeles County,California,3883,1474,37.96,78,2.009,1246,32.089,971,25.006,286.0,95.0,239.0,198.0
4695,06037134522,134522,06,037,Los Angeles County,California,4076,861,21.124,15,0.368,131,3.214,3001,73.626,260.0,24.0,134.0,535.0
4697,06037901102,901102,06,037,Los Angeles County,California,5159,2887,55.96,593,11.494,207,4.012,1141,22.117,443.0,353.0,95.0,543.0
4701,06037408202,408202,06,037,Los Angeles County,California,2132,229,10.741,30,1.407,178,8.349,1695,79.503,162.0,50.0,175.0,280.0
4702,06037310701,310701,06,037,Los Angeles County,California,2305,1681,72.928,0,0.0,261,11.323,260,11.28,191.0,132.0,106.0,99.0
4704,06037920314,920314,06,037,Los Angeles County,California,2789,1801,64.575,27,0.968,207,7.422,705,25.278,240.0,41.0,74.0,207.0
4709,06037901205,901205,06,037,Los Angeles County,California,9228,5248,56.87,618,6.697,514,5.57,2432,26.355,693.0,275.0,252.0,700.0
4711,06037403323,403323,06,037,Los Angeles County,California,5314,994,18.705,28,0.527,3273,61.592,849,15.977,186.0,27.0,485.0,267.0
4712,06037554522,554522,06,037,Los Angeles County,California,5038,1013,20.107,291,5.776,2639,52.382,997,19.79,232.0,124.0,428.0,317.0
4714,06037221303,221303,06,037,Los Angeles County,California,2885,76,2.634,343,11.889,506,17.539,1868,64.749,62.0,228.0,295.0,449.0
4722,06037930200,930200,06,037,Los Angeles County,California,1094,268,24.497,164,14.991,50,4.57,540,49.36,143.0,179.0,60.0,406.0
4725,06037406601,406601,06,037,Los Angeles County,California,5677,1040,18.32,289,5.091,939,16.54,3372,59.398,225.0,181.0,245.0,425.0
4727,06037502700,502700,06,037,Los Angeles County,California,6224,530,8.515,167,2.683,37,0.594,5490,88.207,248.0,146.0,33.0,531.0
4728,06037920107,920107,06,037,Los Angeles County,California,3008,986,32.779,8,0.266,766,25.465,1007,33.477,310.0,14.0,201.0,336.0
4737,06037127606,127606,06,037,Los Angeles County,California,3359,571,16.999,267,7.949,304,9.05,2198,65.436,197.0,264.0,243.0,422.0
4738,06037572001,572001,06,037,Los Angeles County,California,5082,2742,53.955,218,4.29,544,10.704,1330,26.171,327.0,86.0,215.0,436.0
4742,06037187101,187101,06,037,Los Angeles County,California,2919,869,29.77,19,0.651,769,26.345,1238,42.412,234.0,29.0,162.0,205.0
4743,06037620001,620001,06,037,Los Angeles County,California,4013,2752,68.577,144,3.588,257,6.404,712,17.742,244.0,156.0,108.0,154.0
