geoid,name,universe,universe_annotation,universe_moe,universe_moe_annotation,state,school district (elementary)
3303840,"Hollis School District, New Hampshire",7880.0,,17.0,,33,03840
3303870,"Hooksett School District, New Hampshire",14221.0,,26.0,,33,03870
3303990,"Jackson School District, New Hampshire",966.0,,245.0,,33,03990
3304080,"Kensington School District, New Hampshire",2326.0,,136.0,,33,04080
3304150,"Lafayette Regional School District, New Hampshire",1935.0,,211.0,,33,04150
3304170,"Landaff School District, New Hampshire",450.0,,92.0,,33,04170
3304500,"Lyme School District, New Hampshire",1682.0,,181.0,,33,04500
3304560,"Madison School District, New Hampshire",2545.0,,26.0,,33,04560
3304620,"Marlborough School District, New Hampshire",2271.0,,283.0,,33,04620
3304650,"Marlow School District, New Hampshire",813.0,,109.0,,33,04650
3304800,"Milan School District, New Hampshire",1309.0,,83.0,,33,04800
3304920,"Monroe School District, New Hampshire",958.0,,155.0,,33,04920
3304950,"Mont Vernon School District, New Hampshire",2533.0,,24.0,,33,04950
3305010,"Nelson School District, New Hampshire",621.0,,97.0,,33,05010
3305040,"New Boston School District, New Hampshire",5616.0,,17.0,,33,05040
3305070,"New Castle School District, New Hampshire",780.0,,152.0,,33,05070
3305190,"Newfields School District, New Hampshire",1670.0,,210.0,,33,05190
3305250,"Newington School District, New Hampshire",798.0,,113.0,,33,05250
3305370,"North Hampton School District, New Hampshire",4453.0,,21.0,,33,05370
3305430,"Northwood School District, New Hampshire",4305.0,,18.0,,33,05430
3305460,"Nottingham School District, New Hampshire",5004.0,,40.0,,33,05460
3305670,"Piermont School District, New Hampshire",807.0,,123.0,,33,05670
3305760,"Plainfield School District, New Hampshire",2415.0,,249.0,,33,05760
3305790,"Plymouth School District, New Hampshire",6731.0,,47.0,,33,05790
3305970,"Rollinsford School District, New Hampshire",2555.0,,21.0,,33,05970
3306000,"Rumney School District, New Hampshire",1486.0,,232.0,,33,06000
3306030,"Rye School District, New Hampshire",5434.0,,22.0,,33,06030
3306150,"Seabrook School District, New Hampshire",8846.0,,19.0,,33,06150
3306270,"South Hampton School District, New Hampshire",780.0,,114.0,,33,06270
3306330,"Stark School District, New Hampshire",564.0,,115.0,,33,06330
3306360,"Stewartstown School District, New Hampshire",889.0,,136.0,,33,06360
3306390,"Stoddard School District, New Hampshire",1229.0,,193.0,,33,06390
3306420,"Strafford School District, New Hampshire",4118.0,,30.0,,33,06420
3306480,"Stratham School District, New Hampshire",7418.0,,25.0,,33,06480
3306600,"Tamworth School District, New Hampshire",2959.0,,12.0,,33,06600
3301440,"Alton School District, New Hampshire",5298.0,,17.0,,33,01440
3306660,"Thornton School District, New Hampshire",2511.0,,28.0,,33,06660
3306750,"Unity School District, New Hampshire",1420.0,,178.0,,33,06750
3301380,"Allenstown School District, New Hampshire",4370.0,,26.0,,33,01380
3301470,"Amherst School District, New Hampshire",11310.0,,34.0,,33,01470
3301500,"Andover School District, New Hampshire",2799.0,,322.0,,33,01500
3301560,"Ashland School District, New Hampshire",2142.0,,373.0,,33,01560
3301590,"Auburn School District, New Hampshire",5385.0,,22.0,,33,01590
3301620,"Barnstead School District, New Hampshire",4624.0,,27.0,,33,01620
3301650,"Barrington School District, New Hampshire",8979.0,,19.0,,33,01650
3301680,"Bartlett School District, New Hampshire",2761.0,,19.0,,33,01680
3301710,"Bath School District, New Hampshire",914.0,,146.0,,33,01710
3301890,"Bethlehem School District, New Hampshire",2568.0,,18.0,,33,01890
3302010,"Brentwood School District, New Hampshire",4712.0,,22.0,,33,02010
3302070,"Brookline School District, New Hampshire",5298.0,,42.0,,33,02070
3302100,"Campton School District, New Hampshire",3313.0,,14.0,,33,02100
3302130,"Candia School District, New Hampshire",3925.0,,26.0,,33,02130
3302250,"Chester School District, New Hampshire",5039.0,,16.0,,33,02250
3302280,"Chesterfield School District, New Hampshire",3576.0,,13.0,,33,02280
3306780,"Wakefield School District, New Hampshire",5016.0,,27.0,,33,06780
3306870,"Warren School District, New Hampshire",977.0,,167.0,,33,06870
3306900,"Washington School District, New Hampshire",1164.0,,175.0,,33,06900
3306910,"Waterville Valley School District, New Hampshire",183.0,,78.0,,33,06910
3306930,"Weare School District, New Hampshire",9011.0,,21.0,,33,06930
3306990,"Wentworth School District, New Hampshire",876.0,,136.0,,33,06990
3307020,"Westmoreland School District, New Hampshire",1704.0,,298.0,,33,07020
3307140,"Winchester School District, New Hampshire",4222.0,,16.0,,33,07140
3399999,"Remainder of New Hampshire, New Hampshire",994791.0,,833.0,,33,99999
3303276,"Mason School District, New Hampshire",1540.0,,77.0,,33,03276
3303150,"Fremont School District, New Hampshire",4667.0,,20.0,,33,03150
3303480,"Hampstead School District, New Hampshire",8625.0,,23.0,,33,03480
3306450,"Stratford School District, New Hampshire",672.0,,135.0,,33,06450
3303303,"Lempster School District, New Hampshire",906.0,,177.0,,33,03303
3408790,"Little Silver Borough School District, New Jersey",5864.0,,24.0,,34,08790
3408910,"Long Beach Island School District, New Jersey",6174.0,,181.0,,34,08910
3409150,"Lower Township School District, New Jersey",21838.0,,40.0,,34,09150
3409180,"Lumberton Township School District, New Jersey",12287.0,,32.0,,34,09180
3409300,"Magnolia Borough School District, New Jersey",4289.0,,45.0,,34,09300
3409390,"Manalapan-Englishtown Regional School District, New Jersey",41931.0,,148.0,,34,09390
3409510,"Mansfield Township School District (Burlington County), New Jersey",8538.0,,34.0,,34,09510
3409540,"Mansfield Township School District (Warren County), New Jersey",7434.0,,22.0,,34,09540
3409600,"Mantua Township School District, New Jersey",14992.0,,32.0,,34,09600
3409720,"Marlboro Township School District, New Jersey",40133.0,,61.0,,34,09720
3409840,"Medford Lakes Borough School District, New Jersey",4031.0,,15.0,,34,09840
3409870,"Medford Township School District, New Jersey",23293.0,,33.0,,34,09870
3409900,"Mendham Borough School District, New Jersey",4945.0,,17.0,,34,09900
3409930,"Mendham Township School District, New Jersey",5792.0,,40.0,,34,09930
3410170,"Milford Borough School District, New Jersey",1295.0,,160.0,,34,10170
3410380,"Monmouth Beach Borough School District, New Jersey",3221.0,,18.0,,34,10380
3410620,"Montvale Borough School District, New Jersey",8438.0,,31.0,,34,10620
3411100,"National Park Borough School District, New Jersey",2983.0,,25.0,,34,11100
3410920,"Mount Holly Township School District, New Jersey",9573.0,,53.0,,34,10920
3410950,"Mount Laurel Township School District, New Jersey",41518.0,,87.0,,34,10950
3411070,"Mullica Township School District, New Jersey",5987.0,,17.0,,34,11070
3411190,"Netcong Borough School District, New Jersey",3209.0,,26.0,,34,11190
3411520,"North Caldwell Borough School District, New Jersey",6621.0,,52.0,,34,11520
3411550,"North Haledon Borough School District, New Jersey",8446.0,,20.0,,34,11550
3411580,"North Hanover Township School District, New Jersey",3140.0,,225.0,,34,11580
3411790,"Northfield City School District, New Jersey",8344.0,,44.0,,34,11790
3411820,"Northvale Borough School District, New Jersey",4854.0,,48.0,,34,11820
3411850,"Norwood Borough School District, New Jersey",5819.0,,21.0,,34,11850
3411910,"Oakland Borough School District, New Jersey",13009.0,,41.0,,34,11910
3412030,"Ocean Gate Borough School District, New Jersey",1733.0,,252.0,,34,12030
3412120,"Oceanport Borough School District, New Jersey",7102.0,,157.0,,34,12120
3412150,"Ogdensburg Borough School District, New Jersey",2314.0,,146.0,,34,12150
3412180,"Old Tappan Borough School District, New Jersey",5923.0,,31.0,,34,12180
3412240,"Oradell Borough School District, New Jersey",8134.0,,37.0,,34,12240
3412660,"Long Hill Township School District, New Jersey",8659.0,,24.0,,34,12660
3413470,"Prospect Park Borough School District, New Jersey",5861.0,,37.0,,34,13470
3413710,"Readington Township School District, New Jersey",15880.0,,42.0,,34,13710
3413740,"Red Bank Borough School District, New Jersey",12120.0,,29.0,,34,13740
3413860,"Ringwood Borough School District, New Jersey",12276.0,,29.0,,34,13860
3413890,"River Edge Borough School District, New Jersey",11530.0,,42.0,,34,13890
3413950,"River Vale Township School District, New Jersey",9976.0,,49.0,,34,13950
3414100,"Rockaway Borough School District, New Jersey",6404.0,,27.0,,34,14100
3414130,"Rockaway Township School District, New Jersey",24792.0,,27.0,,34,14130
3416440,"Union Township School District, New Jersey",5599.0,,21.0,,34,16440
3416530,"Upper Deerfield Township School District, New Jersey",7473.0,,44.0,,34,16530
3416620,"Upper Saddle River Borough School District, New Jersey",8242.0,,26.0,,34,16620
3416830,"Voorhees Township School District, New Jersey",29217.0,,34.0,,34,16830
3416950,"Wanaque Borough School District, New Jersey",11689.0,,26.0,,34,16950
3416980,"Warren Township School District, New Jersey",15783.0,,39.0,,34,16980
3417010,"Washington Borough School District, New Jersey",6478.0,,18.0,,34,17010
3417130,"Washington Township School District (Morris County), New Jersey",18521.0,,20.0,,34,17130
3417160,"Washington Township School District (Warren County), New Jersey",6458.0,,16.0,,34,17160
3417190,"Watchung Borough School District, New Jersey",6034.0,,20.0,,34,17190
3417340,"Wenonah Borough School District, New Jersey",2225.0,,73.0,,34,17340
3417400,"West Cape May Borough School District, New Jersey",1103.0,,176.0,,34,17400
3417490,"West Long Branch Borough School District, New Jersey",7917.0,,30.0,,34,17490
3417730,"Westampton Township School District, New Jersey",8703.0,,21.0,,34,17730
3417790,"Westville Borough School District, New Jersey",4185.0,,21.0,,34,17790
3417880,"Wharton Borough School District, New Jersey",6521.0,,39.0,,34,17880
3418180,"Woodbury Heights Borough School District, New Jersey",2993.0,,17.0,,34,18180
3418210,"Woodcliff Lake Borough School District, New Jersey",5816.0,,26.0,,34,18210
3418240,"Woodland Township School District, New Jersey",1499.0,,268.0,,34,18240
3418360,"Wyckoff Township School District, New Jersey",17047.0,,28.0,,34,18360
3499999,"Remainder of New Jersey, New Jersey",7251905.0,,773.0,,34,99999
3401200,"Bass River Township School District, New Jersey",1499.0,,208.0,,34,01200
3400690,"Alexandria Township School District, New Jersey",4797.0,,21.0,,34,00690
3400750,"Allendale Borough School District, New Jersey",6762.0,,24.0,,34,00750
3401020,"Atlantic Highlands Borough School District, New Jersey",4289.0,,30.0,,34,01020
3401290,"Beach Haven Borough School District, New Jersey",1091.0,,121.0,,34,01290
3401380,"Bellmawr Borough School District, New Jersey",11415.0,,39.0,,34,01380
3401560,"Berkeley Township School District, New Jersey",41630.0,,60.0,,34,01560
3401590,"Berlin Borough School District, New Jersey",7547.0,,39.0,,34,01590
3401710,"Bethlehem Township School District, New Jersey",3905.0,,53.0,,34,01710
3401800,"Blairstown Township School District, New Jersey",7326.0,,183.0,,34,01800
3402550,"Byram Township School District, New Jersey",8010.0,,23.0,,34,02550
3402610,"Califon Borough School District, New Jersey",1194.0,,188.0,,34,02610
3402700,"Cape May City School District, New Jersey",3491.0,,16.0,,34,02700
3402790,"Carlstadt Borough School District, New Jersey",6191.0,,24.0,,34,02790
3403060,"Chester Township School District, New Jersey",9415.0,,116.0,,34,03060
3403090,"Chesterfield Township School District, New Jersey",7516.0,,23.0,,34,03090
3403360,"Clinton Township School District, New Jersey",12957.0,,23.0,,34,03360
3403390,"Closter Borough School District, New Jersey",8585.0,,58.0,,34,03390
3403450,"Colts Neck Township School District, New Jersey",9674.0,,83.0,,34,03450
3403660,"Deerfield Township School District, New Jersey",3069.0,,21.0,,34,03660
3403720,"Delaware Township School District, New Jersey",4474.0,,18.0,,34,03720
3403810,"Demarest Borough School District, New Jersey",4959.0,,22.0,,34,03810
3403870,"Denville Township School District, New Jersey",16667.0,,24.0,,34,03870
3404050,"Eagleswood Township School District, New Jersey",1597.0,,136.0,,34,04050
3404080,"East Amwell Township School District, New Jersey",3888.0,,48.0,,34,04080
3404140,"East Greenwich Township School District, New Jersey",10396.0,,22.0,,34,04140
3404170,"East Hanover Township School District, New Jersey",11116.0,,28.0,,34,04170
3404290,"East Rutherford Borough School District, New Jersey",9466.0,,31.0,,34,04290
3404350,"Eastampton Township School District, New Jersey",5954.0,,23.0,,34,04350
3404410,"Eatontown Borough School District, New Jersey",12237.0,,37.0,,34,04410
3404530,"Egg Harbor City School District, New Jersey",4153.0,,27.0,,34,04530
3404620,"Elk Township School District, New Jersey",4120.0,,18.0,,34,04620
3414250,"Roseland Borough School District, New Jersey",5849.0,,26.0,,34,14250
3414370,"Rumson Borough School District, New Jersey",6805.0,,23.0,,34,14370
3414430,"Runnemede Borough School District, New Jersey",8328.0,,20.0,,34,14430
3414610,"Sandyston-Walpack Township School District, New Jersey",1931.0,,184.0,,34,14610
3414790,"Seaside Heights Borough School District, New Jersey",2891.0,,14.0,,34,14790
3414820,"Seaside Park Borough School District, New Jersey",1654.0,,265.0,,34,14820
3414880,"Shamong Township School District, New Jersey",6415.0,,25.0,,34,14880
3414970,"Shrewsbury Borough School District, New Jersey",4088.0,,22.0,,34,14970
3415000,"Somerdale Borough School District, New Jersey",5407.0,,50.0,,34,15000
3415030,"Somers Point City School District, New Jersey",10460.0,,48.0,,34,15030
3415270,"South Harrison Township School District, New Jersey",3167.0,,21.0,,34,15270
3415420,"Southampton Township School District, New Jersey",10201.0,,20.0,,34,15420
3415660,"Springfield Township School District, New Jersey",3298.0,,25.0,,34,15660
3415690,"Stafford Township School District, New Jersey",27073.0,,26.0,,34,15690
3415720,"Stanhope Borough School District, New Jersey",3377.0,,31.0,,34,15720
3415750,"Stillwater Township School District, New Jersey",3936.0,,17.0,,34,15750
3415990,"Swedesboro-Woolwich School District, New Jersey",14966.0,,26.0,,34,15990
3415840,"Stow Creek Township School District, New Jersey",1048.0,,141.0,,34,15840
3415870,"Stratford Borough School District, New Jersey",6967.0,,31.0,,34,15870
3415960,"Sussex-Wantage Regional School District, New Jersey",12840.0,,175.0,,34,15960
3416020,"Tabernacle Township School District, New Jersey",6868.0,,18.0,,34,16020
3416170,"Tewksbury Township School District, New Jersey",5830.0,,25.0,,34,16170
3416200,"Tinton Falls Borough School District, New Jersey",19205.0,,288.0,,34,16200
3416260,"Totowa Borough School District, New Jersey",10828.0,,22.0,,34,16260
3416320,"Tuckerton Borough School District, New Jersey",3380.0,,22.0,,34,16320
3404830,"Essex Fells Borough School District, New Jersey",2205.0,,166.0,,34,04830
3404890,"Evesham Township School District, New Jersey",45193.0,,55.0,,34,04890
3404950,"Fair Haven Borough School District, New Jersey",5943.0,,28.0,,34,04950
3405010,"Fairfield Township School District (Essex County), New Jersey",7400.0,,161.0,,34,05010
3405040,"Fairfield Township School District (Cumberland County), New Jersey",6158.0,,28.0,,34,05040
3405130,"Farmingdale Borough School District, New Jersey",1398.0,,122.0,,34,05130
3405190,"Flemington-Raritan Regional School District, New Jersey",26687.0,,32.0,,34,05190
3405250,"Florham Park Borough School District, New Jersey",11672.0,,27.0,,34,05250
3405340,"Frankford Township School District, New Jersey",6257.0,,165.0,,34,05340
3405370,"Franklin Lakes Borough School District, New Jersey",10883.0,,25.0,,34,05370
3405400,"Franklin Borough School District, New Jersey",4807.0,,25.0,,34,05400
3405430,"Franklin Township School District (Gloucester County), New Jersey",16505.0,,55.0,,34,05430
3405460,"Franklin Township School District (Hunterdon County), New Jersey",3281.0,,20.0,,34,05460
3405520,"Franklin Township School District (Warren County), New Jersey",3055.0,,44.0,,34,05520
3405550,"Fredon Township School District, New Jersey",3214.0,,25.0,,34,05550
3405580,"Freehold Borough School District, New Jersey",11855.0,,41.0,,34,05580
3405640,"Freehold Township School District, New Jersey",35116.0,,51.0,,34,05640
3405670,"Frelinghuysen Township School District, New Jersey",2302.0,,206.0,,34,05670
3405700,"Frenchtown Borough School District, New Jersey",1297.0,,196.0,,34,05700
3405730,"Galloway Township School District, New Jersey",36437.0,,32.0,,34,05730
3405850,"Gibbsboro Borough School District, New Jersey",2223.0,,142.0,,34,05850
3406030,"Gloucester Township School District, New Jersey",63700.0,,51.0,,34,06030
3406420,"Hainesport Township School District, New Jersey",6048.0,,45.0,,34,06420
3406450,"Haledon Borough School District, New Jersey",8338.0,,39.0,,34,06450
3406480,"Hamburg Borough School District, New Jersey",3152.0,,15.0,,34,06480
3406510,"Hamilton Township School District, New Jersey",26218.0,,37.0,,34,06510
3406600,"Hampton Borough School District, New Jersey",1219.0,,122.0,,34,06600
3406630,"Hampton Township School District, New Jersey",4916.0,,27.0,,34,06630
3407710,"Island Heights Borough School District, New Jersey",1457.0,,149.0,,34,07710
3408010,"Kingwood Township School District, New Jersey",3751.0,,17.0,,34,08010
3408070,"Knowlton Township School District, New Jersey",2973.0,,25.0,,34,08070
3408130,"Lafayette Township School District, New Jersey",2390.0,,153.0,,34,08130
3408430,"Lebanon Borough School District, New Jersey",1945.0,,153.0,,34,08430
3408460,"Lebanon Township School District, New Jersey",6132.0,,19.0,,34,08460
3408670,"Linwood City School District, New Jersey",6826.0,,37.0,,34,08670
3408700,"Little Egg Harbor Township School District, New Jersey",20848.0,,30.0,,34,08700
3408730,"Little Falls Township School District, New Jersey",14459.0,,21.0,,34,08730
3417640,"Woodland Park Borough School District, New Jersey",12489.0,,28.0,,34,17640
3403330,"Clinton Town-Glen Gardner School District, New Jersey",4266.0,,124.0,,34,03330
3406840,"Harrington Park Borough School District, New Jersey",4761.0,,21.0,,34,06840
3406150,"Greenwich Township School District, New Jersey",613.0,,96.0,,34,06150
3406690,"Hanover Township School District, New Jersey",14395.0,,28.0,,34,06690
3406780,"Hardyston Township School District, New Jersey",7886.0,,23.0,,34,06780
3406900,"Harrison Township School District, New Jersey",12930.0,,27.0,,34,06900
3406960,"Haworth Borough School District, New Jersey",3418.0,,30.0,,34,06960
3407110,"High Bridge Borough School District, New Jersey",3527.0,,18.0,,34,07110
3407200,"Highlands Borough School District, New Jersey",4818.0,,17.0,,34,07200
3407260,"Hillsdale Borough School District, New Jersey",10395.0,,22.0,,34,07260
3407380,"Holland Township School District, New Jersey",5157.0,,18.0,,34,07380
3407500,"Hopewell Township School District, New Jersey",4806.0,,90.0,,34,07500
3407560,"Howell Township School District, New Jersey",51812.0,,224.0,,34,07560
3604410,"Bellmore Union Free School District, New York",12247.0,,641.0,,36,04410
3610620,"Elmont Union Free School District, New York",55869.0,,2050.0,,36,10620
3611160,"Floral Park-Bellerose Union Free School District, New York",20207.0,,395.0,,36,11160
3611460,"Franklin Square Union Free School District, New York",26249.0,,1308.0,,36,11460
3619110,"Merrick Union Free School District, New York",16242.0,,566.0,,36,19110
3620400,"New Hyde Park-Garden City Park Union Free School District, New York",24365.0,,772.0,,36,20400
3620940,"North Bellmore Union Free School District, New York",25610.0,,983.0,,36,20940
3621120,"North Merrick Union Free School District, New York",14308.0,,861.0,,36,21120
3629430,"Valley Stream Union Free School District 13, New York",29826.0,,1413.0,,36,29430
3629460,"Valley Stream Union Free School District 24, New York",13843.0,,1249.0,,36,29460
3629490,"Valley Stream Union Free School District 30, New York",18893.0,,1216.0,,36,29490
3699999,"Remainder of New York, New York",19360794.0,,2313.0,,36,99999
3815360,"Pleasant Valley Public School District 35, North Dakota",119.0,,42.0,,38,15360
3817170,"South Prairie Public School District 70, North Dakota",1854.0,,355.0,,38,17170
3817760,"Sterling Public School District 35, North Dakota",428.0,,78.0,,38,17760
3817940,"Sweet Briar Public School District 17, North Dakota",153.0,,78.0,,38,17940
3818600,"Twin Buttes Public School District 37, North Dakota",244.0,,67.0,,38,18600
3820340,"Yellowstone Public School District 14, North Dakota",453.0,,118.0,,38,20340
3899999,"Remainder of North Dakota, North Dakota",732696.0,,890.0,,38,99999
3800015,"Naughton Public School District 25, North Dakota",105.0,,46.0,,38,00015
3800033,"Fort Ransom Public School District 6, North Dakota",331.0,,84.0,,38,00033
3800037,"Central Elementary Public School District 32, North Dakota",174.0,,45.0,,38,00037
3801680,"Adams Public School District 128, North Dakota",350.0,,67.0,,38,01680
3802014,"Apple Creek Public School District 39, North Dakota",728.0,,110.0,,38,02014
3802240,"Bakker Public School District 10, North Dakota",182.0,,65.0,,38,02240
3802840,"Billings County Public School District 1, North Dakota",946.0,,90.0,,38,02840
3805670,"Earl Public School District 18, North Dakota",94.0,,60.0,,38,05670
3806360,"Emerado Public School District 127, North Dakota",815.0,,120.0,,38,06360
3809810,"Horse Creek Public School District 32, North Dakota",119.0,,56.0,,38,09810
3811540,"Little Heart Public School District 4, North Dakota",184.0,,60.0,,38,11540
3811610,"Lonetree Public School District 6, North Dakota",290.0,,64.0,,38,11610
3811970,"Manning Public School District 45, North Dakota",151.0,,39.0,,38,11970
3812000,"Manvel Public School District 125, North Dakota",1480.0,,212.0,,38,12000
3812030,"Mapleton Public School District 7, North Dakota",1253.0,,176.0,,38,12030
3812120,"Marmarth Public School District 12, North Dakota",161.0,,62.0,,38,12120
3812720,"Menoken Public School District 33, North Dakota",378.0,,78.0,,38,12720
3813660,"Nedrose Public School District 4, North Dakota",3130.0,,427.0,,38,13660
3813760,"New Public School District 8, North Dakota",5092.0,,631.0,,38,13760
3814520,"Oberon Public School District 16, North Dakota",291.0,,86.0,,38,14520
4002580,"Albion Public School, Oklahoma",565.0,,78.0,,40,02580
4002790,"Allen-Bowden Public School, Oklahoma",3154.0,,250.0,,40,02790
4003010,"Anderson Public School, Oklahoma",3046.0,,233.0,,40,03010
4003450,"Avant Public School, Oklahoma",1386.0,,194.0,,40,03450
4003540,"Banner Public School, Oklahoma",2466.0,,397.0,,40,03540
4003690,"Bearden Public School, Oklahoma",600.0,,87.0,,40,03690
4003840,"Belfonte Public School, Oklahoma",924.0,,143.0,,40,03840
4004470,"Bishop Public School, Oklahoma",2606.0,,512.0,,40,04470
4005160,"Bowring Public School, Oklahoma",507.0,,78.0,,40,05160
4005430,"Briggs Public School, Oklahoma",2329.0,,285.0,,40,05430
4005580,"Brushy Public School, Oklahoma",1540.0,,166.0,,40,05580
4008010,"Cleora Public School, Oklahoma",2072.0,,255.0,,40,08010
4008730,"Cottonwood Public School, Oklahoma",454.0,,74.0,,40,08730
4009150,"Crutcho Public School, Oklahoma",2114.0,,322.0,,40,09150
4009360,"Dahlonegah Public School, Oklahoma",725.0,,122.0,,40,09360
4009420,"Darlington Public School, Oklahoma",670.0,,147.0,,40,09420
4009720,"Denison Public School, Oklahoma",1624.0,,196.0,,40,09720
4010560,"Peavine Public School, Oklahoma",1417.0,,182.0,,40,10560
4011400,"Fanshawe Public School, Oklahoma",759.0,,90.0,,40,11400
4011760,"Flower Mound Public School, Oklahoma",1058.0,,243.0,,40,11760
4011850,"Forest Grove Public School, Oklahoma",993.0,,112.0,,40,11850
4012210,"Friend Public School, Oklahoma",1170.0,,197.0,,40,12210
4012240,"Frink-Chambers Public School, Oklahoma",2052.0,,177.0,,40,12240
4012750,"Glover Public School, Oklahoma",778.0,,105.0,,40,12750
4013230,"Grand View Public School, Oklahoma",5074.0,,524.0,,40,13230
4013260,"Grandview Public School, Oklahoma",903.0,,150.0,,40,13260
4013380,"Greenville Public School, Oklahoma",1065.0,,142.0,,40,13380
4013500,"Grove Public School, Oklahoma",4372.0,,304.0,,40,13500
4013600,"Gypsy Public School, Oklahoma",646.0,,97.0,,40,13600
4014100,"Haywood Public School, Oklahoma",1172.0,,88.0,,40,14100
4014730,"Hodgen Public School, Oklahoma",908.0,,119.0,,40,14730
4014890,"Holly Creek Public School, Oklahoma",1571.0,,163.0,,40,14890
4015750,"Jennings Public School, Oklahoma",775.0,,84.0,,40,15750
4015900,"Justice Public School, Oklahoma",299.0,,62.0,,40,15900
4015930,"Justus-Tiawah Public School, Oklahoma",3909.0,,274.0,,40,15930
4016320,"Kenwood Public School, Oklahoma",582.0,,83.0,,40,16320
4016440,"Keys Public Schools, Oklahoma",4453.0,,581.0,,40,16440
4016470,"Keystone Public School, Oklahoma",3551.0,,310.0,,40,16470
4016530,"Kildare Public School, Oklahoma",1250.0,,124.0,,40,16530
4016720,"Krebs Public School, Oklahoma",2956.0,,238.0,,40,16720
4017040,"Lane Public School, Oklahoma",2420.0,,241.0,,40,17040
4017310,"Leach Public School, Oklahoma",835.0,,111.0,,40,17310
4017700,"Liberty Public School, Oklahoma",2459.0,,264.0,,40,17700
4018240,"Lone Star Public School, Oklahoma",4798.0,,404.0,,40,18240
4018480,"Lowrey Public School, Oklahoma",1197.0,,189.0,,40,18480
4018570,"Lukfata Public School, Oklahoma",1195.0,,103.0,,40,18570
4018870,"Mannsville Public School, Oklahoma",1310.0,,130.0,,40,18870
4018900,"Maple Public School, Oklahoma",796.0,,147.0,,40,18900
4018960,"Marble City Public School, Oklahoma",759.0,,99.0,,40,18960
4019200,"Maryetta Public Schools, Oklahoma",1283.0,,162.0,,40,19200
4019500,"McCord Public School, Oklahoma",2055.0,,160.0,,40,19500
4019890,"Middleberg Public School, Oklahoma",1634.0,,186.0,,40,19890
4020160,"Moffett Public School, Oklahoma",136.0,,36.0,,40,20160
4020190,"Monroe Public School, Oklahoma",977.0,,125.0,,40,20190
4020430,"Moseley Public School, Oklahoma",2048.0,,234.0,,40,20430
4020640,"Moyers Public Schools, Oklahoma",660.0,,93.0,,40,20640
4021120,"Nashoba Public School, Oklahoma",410.0,,56.0,,40,21120
4021840,"North Rock Creek Public School, Oklahoma",3302.0,,290.0,,40,21840
4021870,"Greasy Public School, Oklahoma",816.0,,101.0,,40,21870
4021900,"Norwood Public School, Oklahoma",1694.0,,206.0,,40,21900
4022160,"Oak Grove Public School, Oklahoma",645.0,,97.0,,40,22160
4022350,"Oakdale Public School, Oklahoma",4324.0,,387.0,,40,22350
4032610,"White Oak Public Schools, Oklahoma",832.0,,90.0,,40,32610
4023070,"Optima Public School, Oklahoma",517.0,,132.0,,40,23070
4023190,"Osage Public School, Oklahoma",1718.0,,178.0,,40,23190
4023220,"Osage Hills Public School, Oklahoma",621.0,,90.0,,40,23220
4023700,"Peckham Public School, Oklahoma",335.0,,55.0,,40,23700
4023730,"Peggs Public School, Oklahoma",1877.0,,234.0,,40,23730
4024150,"Pioneer Public School, Oklahoma",1258.0,,142.0,,40,24150
4024330,"Pleasant Grove Public School, Oklahoma",508.0,,93.0,,40,24330
4025080,"Pretty Water Public School, Oklahoma",1756.0,,146.0,,40,25080
4025530,"Ravia Public School, Oklahoma",1262.0,,139.0,,40,25530
4026010,"Riverside Public School, Oklahoma",1620.0,,249.0,,40,26010
4026100,"Robin Hill Public School, Oklahoma",838.0,,169.0,,40,26100
4026250,"Rocky Mountain Public School, Oklahoma",599.0,,82.0,,40,26250
4026580,"Ryal Public School, Oklahoma",275.0,,79.0,,40,26580
4026640,"South Coffeyville Schools, Oklahoma",1384.0,,121.0,,40,26640
4027420,"Shady Grove Public School, Oklahoma",1144.0,,175.0,,40,27420
4027990,"South Rock Creek Public School, Oklahoma",1974.0,,222.0,,40,27990
4028620,"Stidham Public School, Oklahoma",474.0,,96.0,,40,28620
4028920,"Straight Public School, Oklahoma",272.0,,92.0,,40,28920
4029340,"Swink Public School, Oklahoma",434.0,,53.0,,40,29340
4029520,"Tannehill Public School, Oklahoma",916.0,,120.0,,40,29520
4029670,"Tenkiller Public School, Oklahoma",1240.0,,182.0,,40,29670
4029760,"Terral Public School, Oklahoma",532.0,,57.0,,40,29760
4030290,"Turkey Ford Public School, Oklahoma",1144.0,,86.0,,40,30290
4030390,"Tuskahoma Public School, Oklahoma",727.0,,79.0,,40,30390
4030450,"Twin Hills Public School, Oklahoma",1651.0,,195.0,,40,30450
4031110,"Verdigris Public Schools, Oklahoma",5741.0,,252.0,,40,31110
4031380,"Wainwright Public School, Oklahoma",849.0,,95.0,,40,31380
4032640,"White Rock Public School, Oklahoma",1686.0,,212.0,,40,32640
4032670,"Whitebead Public School, Oklahoma",1569.0,,170.0,,40,32670
4032700,"Whitefield Public School, Oklahoma",1074.0,,167.0,,40,32700
4032760,"Wickliffe Public School, Oklahoma",726.0,,102.0,,40,32760
4033090,"Woodall Public School, Oklahoma",1532.0,,252.0,,40,33090
4009480,"Davidson Public Schools, Oklahoma",484.0,,103.0,,40,09480
4033540,"Zaneis Public School, Oklahoma",626.0,,87.0,,40,33540
4033600,"Zion Public School, Oklahoma",843.0,,99.0,,40,33600
