fips,place,state,total_reg_voters,mail_ballots_sent,poll_place_elect_day,poll_place_early,total_votes_cast,year,place_type,place_clean
0809500000,PHILLIPS COUNTY,CO,3397.0,2949.0,1.0,1.0,2512.0,2020,County,Phillips
0809700000,PITKIN COUNTY,CO,15207.0,14443.0,3.0,1.0,12397.0,2020,County,Pitkin
0809900000,PROWERS COUNTY,CO,7708.0,7189.0,1.0,1.0,5623.0,2020,County,Prowers
0810100000,PUEBLO COUNTY,CO,119536.0,111803.0,8.0,8.0,89575.0,2020,County,Pueblo
0810300000,RIO BLANCO COUNTY,CO,4762.0,4308.0,2.0,2.0,3728.0,2020,County,Rio Blanco
0810500000,RIO GRANDE COUNTY,CO,8572.0,7687.0,1.0,1.0,6405.0,2020,County,Rio Grande
0810700000,ROUTT COUNTY,CO,21491.0,20076.0,3.0,2.0,17280.0,2020,County,Routt
0810900000,SAGUACHE COUNTY,CO,4733.0,4237.0,1.0,1.0,3460.0,2020,County,Saguache
0811100000,SAN JUAN COUNTY,CO,772.0,673.0,1.0,1.0,580.0,2020,County,San Juan
0811300000,SAN MIGUEL COUNTY,CO,6664.0,6155.0,3.0,1.0,5273.0,2020,County,San Miguel
0811500000,SEDGWICK COUNTY,CO,1910.0,1704.0,1.0,1.0,1474.0,2020,County,Sedgwick
0811700000,SUMMIT COUNTY,CO,25608.0,22602.0,3.0,1.0,18983.0,2020,County,Summit
0811900000,TELLER COUNTY,CO,22031.0,19408.0,3.0,1.0,17246.0,2020,County,Teller
0812100000,WASHINGTON COUNTY,CO,3682.0,3395.0,1.0,1.0,3037.0,2020,County,Washington
0812300000,WELD COUNTY,CO,217500.0,203078.0,14.0,8.0,169638.0,2020,County,Weld
0812500000,YUMA COUNTY,CO,6172.0,5892.0,2.0,1.0,5039.0,2020,County,Yuma
0900104720,BETHEL TOWN,CT,14123.0,5044.0,5.0,-88.0,11277.0,2020,Town,Bethel Town
0900108070,BRIDGEPORT TOWN,CT,81605.0,16772.0,24.0,-88.0,55551.0,2020,Town,Bridgeport Town
0900108980,BROOKFIELD TOWN,CT,13601.0,4934.0,2.0,-88.0,10860.0,2020,Town,Brookfield Town
0900118500,DANBURY TOWN,CT,46777.0,14522.0,7.0,-88.0,32524.0,2020,Town,Danbury Town
0900118850,DARIEN TOWN,CT,16085.0,7457.0,6.0,-88.0,13254.0,2020,Town,Darien Town
0900123890,EASTON TOWN,CT,6278.0,2259.0,1.0,-88.0,5073.0,2020,Town,Easton Town
0900126620,FAIRFIELD TOWN,CT,46929.0,18339.0,10.0,-88.0,35810.0,2020,Town,Fairfield Town
0900133620,GREENWICH TOWN,CT,45514.0,19782.0,12.0,-88.0,36594.0,2020,Town,Greenwich Town
0900148620,MONROE TOWN,CT,14441.0,4782.0,4.0,-88.0,12109.0,2020,Town,Monroe Town
0900150580,NEW CANAAN TOWN,CT,16142.0,6553.0,3.0,-88.0,12706.0,2020,Town,New Canaan Town
0900150860,NEW FAIRFIELD TOWN,CT,11518.0,3645.0,2.0,-88.0,8683.0,2020,Town,New Fairfield Town
0900152980,NEWTOWN TOWN,CT,20883.0,9058.0,6.0,-88.0,17503.0,2020,Town,Newtown Town
0900156060,NORWALK TOWN,CT,59910.0,20900.0,13.0,-88.0,43780.0,2020,Town,Norwalk Town
0900163480,REDDING TOWN,CT,7832.0,3263.0,2.0,-88.0,6048.0,2020,Town,Redding Town
0900163970,RIDGEFIELD TOWN,CT,21020.0,9450.0,4.0,-88.0,16447.0,2020,Town,Ridgefield Town
0900168170,SHELTON TOWN,CT,29719.0,9900.0,5.0,-88.0,24167.0,2020,Town,Shelton Town
0900168310,SHERMAN TOWN,CT,2935.0,785.0,1.0,-88.0,2354.0,2020,Town,Sherman Town
0900173070,STAMFORD TOWN,CT,80915.0,30163.0,22.0,-88.0,60205.0,2020,Town,Stamford Town
0900174190,STRATFORD TOWN,CT,38864.0,11734.0,13.0,-88.0,28439.0,2020,Town,Stratford Town
0900177200,TRUMBULL TOWN,CT,28664.0,10314.0,5.0,-88.0,22414.0,2020,Town,Trumbull Town
0900183430,WESTON TOWN,CT,8261.0,3834.0,2.0,-88.0,6611.0,2020,Town,Weston Town
0900183500,WESTPORT TOWN,CT,21981.0,11718.0,7.0,-88.0,17828.0,2020,Town,Westport Town
0900186370,WILTON TOWN,CT,14436.0,6452.0,3.0,-88.0,11929.0,2020,Town,Wilton Town
0900302060,AVON TOWN,CT,15113.0,6905.0,3.0,-88.0,12082.0,2020,Town,Avon Town
0900304300,BERLIN TOWN,CT,15912.0,5477.0,5.0,-88.0,13015.0,2020,Town,Berlin Town
0900305910,BLOOMFIELD TOWN,CT,16758.0,7634.0,5.0,-88.0,12980.0,2020,Town,Bloomfield Town
0900308490,BRISTOL TOWN,CT,40254.0,12444.0,9.0,-88.0,30065.0,2020,Town,Bristol Town
0900310100,BURLINGTON TOWN,CT,7268.0,2772.0,1.0,-88.0,6232.0,2020,Town,Burlington Town
0900312270,CANTON TOWN,CT,8330.0,3619.0,1.0,-88.0,6734.0,2020,Town,Canton Town
0900322070,EAST GRANBY TOWN,CT,4147.0,1179.0,1.0,-88.0,3294.0,2020,Town,East Granby Town
0900322630,EAST HARTFORD TOWN,CT,33291.0,8137.0,7.0,-88.0,20803.0,2020,Town,East Hartford Town
0900324800,EAST WINDSOR TOWN,CT,9287.0,2894.0,3.0,-88.0,5693.0,2020,Town,East Windsor Town
0900325990,ENFIELD TOWN,CT,28618.0,9855.0,7.0,-88.0,21104.0,2020,Town,Enfield Town
0900327600,FARMINGTON TOWN,CT,21549.0,8940.0,7.0,-88.0,16304.0,2020,Town,Farmington Town
0900331240,GLASTONBURY TOWN,CT,27212.0,12130.0,7.0,-88.0,22595.0,2020,Town,Glastonbury Town
0900332640,GRANBY TOWN,CT,8947.0,3587.0,1.0,-88.0,7398.0,2020,Town,Granby Town
0900337070,HARTFORD TOWN,CT,70251.0,14064.0,24.0,-88.0,32794.0,2020,Town,Hartford Town
0900337140,HARTLAND TOWN,CT,1619.0,348.0,1.0,-88.0,1306.0,2020,Town,Hartland Town
0900344700,MANCHESTER TOWN,CT,38124.0,13832.0,8.0,-88.0,28426.0,2020,Town,Manchester Town
0900345820,MARLBOROUGH TOWN,CT,4976.0,1835.0,1.0,-88.0,4086.0,2020,Town,Marlborough Town
0900350440,NEW BRITAIN TOWN,CT,40272.0,8544.0,17.0,-88.0,24123.0,2020,Town,New Britain Town
0900352140,NEWINGTON TOWN,CT,22299.0,7677.0,8.0,-88.0,17624.0,2020,Town,Newington Town
0900360120,PLAINVILLE TOWN,CT,13069.0,3484.0,4.0,-88.0,10481.0,2020,Town,Plainville Town
0900365370,ROCKY HILL TOWN,CT,13954.0,5445.0,3.0,-88.0,11052.0,2020,Town,Rocky Hill Town
0900368940,SIMSBURY TOWN,CT,20857.0,8897.0,4.0,-88.0,16435.0,2020,Town,Simsbury Town
0900370550,SOUTHINGTON TOWN,CT,32487.0,10923.0,11.0,-88.0,26954.0,2020,Town,Southington Town
0900371390,SOUTH WINDSOR TOWN,CT,18865.0,8064.0,5.0,-88.0,15689.0,2020,Town,South Windsor Town
0900374540,SUFFIELD TOWN,CT,10725.0,3085.0,1.0,-88.0,8769.0,2020,Town,Suffield Town
0900382590,WEST HARTFORD TOWN,CT,49213.0,23293.0,9.0,-88.0,37036.0,2020,Town,West Hartford Town
0900384900,WETHERSFIELD TOWN,CT,19789.0,7848.0,6.0,-88.0,16405.0,2020,Town,Wethersfield Town
0900387000,WINDSOR TOWN,CT,24258.0,7707.0,2.0,-88.0,17810.0,2020,Town,Windsor Town
0900387070,WINDSOR LOCKS TOWN,CT,9397.0,6966.0,7.0,-88.0,7049.0,2020,Town,Windsor Locks Town
0900502760,BARKHAMSTED TOWN,CT,3038.0,1045.0,1.0,-88.0,2459.0,2020,Town,Barkhamsted Town
0900504930,BETHLEHEM TOWN,CT,2965.0,840.0,1.0,-88.0,2384.0,2020,Town,Bethlehem Town
0900508210,BRIDGEWATER TOWN,CT,1439.0,401.0,1.0,-88.0,1240.0,2020,Town,Bridgewater Town
0900510940,CANAAN TOWN,CT,852.0,303.0,1.0,-88.0,664.0,2020,Town,Canaan Town
0900516050,COLEBROOK TOWN,CT,1146.0,263.0,1.0,-88.0,995.0,2020,Town,Colebrook Town
0900517240,CORNWALL TOWN,CT,1188.0,477.0,1.0,-88.0,1061.0,2020,Town,Cornwall Town
0900532290,GOSHEN TOWN,CT,2488.0,664.0,2.0,-88.0,2111.0,2020,Town,Goshen Town
0900537280,HARWINTON TOWN,CT,4531.0,1347.0,2.0,-88.0,3732.0,2020,Town,Harwinton Town
0900540290,KENT TOWN,CT,2332.0,815.0,1.0,-88.0,1904.0,2020,Town,Kent Town
0900543370,LITCHFIELD TOWN,CT,6639.0,2194.0,4.0,-88.0,5410.0,2020,Town,Litchfield Town
0900549460,MORRIS TOWN,CT,1972.0,422.0,1.0,-88.0,1569.0,2020,Town,Morris Town
0900551350,NEW HARTFORD TOWN,CT,5462.0,1669.0,2.0,-88.0,4614.0,2020,Town,New Hartford Town
0900552630,NEW MILFORD TOWN,CT,19866.0,5710.0,7.0,-88.0,15906.0,2020,Town,New Milford Town
0900553470,NORFOLK TOWN,CT,1267.0,452.0,1.0,-88.0,1070.0,2020,Town,Norfolk Town
0900554030,NORTH CANAAN TOWN,CT,2436.0,685.0,1.0,-88.0,1712.0,2020,Town,North Canaan Town
0900560750,PLYMOUTH TOWN,CT,9177.0,3067.0,1.0,-88.0,6673.0,2020,Town,Plymouth Town
0900565930,ROXBURY TOWN,CT,1880.0,662.0,1.0,-88.0,1629.0,2020,Town,Roxbury Town
0900566420,SALISBURY TOWN,CT,3392.0,1529.0,1.0,-88.0,2572.0,2020,Town,Salisbury Town
0900567960,SHARON TOWN,CT,2010.0,734.0,1.0,-88.0,1587.0,2020,Town,Sharon Town
0900575730,THOMASTON TOWN,CT,5654.0,1542.0,1.0,-88.0,4341.0,2020,Town,Thomaston Town
0900576570,TORRINGTON TOWN,CT,22754.0,6520.0,8.0,-88.0,17068.0,2020,Town,Torrington Town
0900579510,WARREN TOWN,CT,1178.0,277.0,1.0,-88.0,945.0,2020,Town,Warren Town
0900579720,WASHINGTON TOWN,CT,2756.0,948.0,1.0,-88.0,2288.0,2020,Town,Washington Town
0900580490,WATERTOWN TOWN,CT,15844.0,4107.0,4.0,-88.0,12893.0,2020,Town,Watertown Town
0900586440,WINCHESTER TOWN,CT,7288.0,2077.0,1.0,-88.0,5253.0,2020,Town,Winchester Town
0900587910,WOODBURY TOWN,CT,8527.0,3054.0,2.0,-88.0,6647.0,2020,Town,Woodbury Town
0900714300,CHESTER TOWN,CT,3045.0,1517.0,1.0,-88.0,2596.0,2020,Town,Chester Town
0900715350,CLINTON TOWN,CT,10851.0,4210.0,1.0,-88.0,7947.0,2020,Town,Clinton Town
0900718080,CROMWELL TOWN,CT,11226.0,4060.0,1.0,-88.0,8804.0,2020,Town,Cromwell Town
0900719130,DEEP RIVER TOWN,CT,3809.0,1255.0,1.0,-88.0,2902.0,2020,Town,Deep River Town
0900720810,DURHAM TOWN,CT,5995.0,1588.0,3.0,-88.0,4783.0,2020,Town,Durham Town
0900722280,EAST HADDAM TOWN,CT,7384.0,2345.0,1.0,-88.0,5865.0,2020,Town,East Haddam Town
0900722490,EAST HAMPTON TOWN,CT,9852.0,3684.0,1.0,-88.0,8122.0,2020,Town,East Hampton Town
0900726270,ESSEX TOWN,CT,5828.0,2755.0,1.0,-88.0,4774.0,2020,Town,Essex Town
0900735230,HADDAM TOWN,CT,6738.0,1598.0,3.0,-88.0,5538.0,2020,Town,Haddam Town
0900740710,KILLINGWORTH TOWN,CT,5387.0,2045.0,1.0,-88.0,4452.0,2020,Town,Killingworth Town
0900747080,MIDDLEFIELD TOWN,CT,3702.0,1103.0,1.0,-88.0,2883.0,2020,Town,Middlefield Town
0900747360,MIDDLETOWN TOWN,CT,32656.0,10810.0,14.0,-88.0,23617.0,2020,Town,Middletown Town
0900757320,OLD SAYBROOK TOWN,CT,9457.0,4125.0,2.0,-88.0,7464.0,2020,Town,Old Saybrook Town
0900761800,PORTLAND TOWN,CT,7182.0,3094.0,1.0,-88.0,6168.0,2020,Town,Portland Town
0900781680,WESTBROOK TOWN,CT,5460.0,2055.0,2.0,-88.0,4366.0,2020,Town,Westbrook Town
0900901220,ANSONIA TOWN,CT,11622.0,2573.0,7.0,-88.0,8522.0,2020,Town,Ansonia Town
0900903250,BEACON FALLS TOWN,CT,4999.0,1243.0,1.0,-88.0,3837.0,2020,Town,Beacon Falls Town
0900904580,BETHANY TOWN,CT,4603.0,1324.0,1.0,-88.0,3732.0,2020,Town,Bethany Town
0900907310,BRANFORD TOWN,CT,23004.0,9534.0,7.0,-88.0,18069.0,2020,Town,Branford Town
0900914160,CHESHIRE TOWN,CT,21384.0,9448.0,8.0,-88.0,17725.0,2020,Town,Cheshire Town
0900919550,DERBY TOWN,CT,7809.0,2150.0,4.0,-88.0,5807.0,2020,Town,Derby Town
0900922910,EAST HAVEN TOWN,CT,19239.0,5658.0,8.0,-88.0,14622.0,2020,Town,East Haven Town
0900934950,GUILFORD TOWN,CT,17583.0,7859.0,5.0,-88.0,15005.0,2020,Town,Guilford Town
0900935650,HAMDEN TOWN,CT,39572.0,14087.0,13.0,-88.0,29535.0,2020,Town,Hamden Town
0900944560,MADISON TOWN,CT,15342.0,7353.0,2.0,-88.0,12605.0,2020,Town,Madison Town
0900946520,MERIDEN TOWN,CT,37592.0,10340.0,13.0,-88.0,25219.0,2020,Town,Meriden Town
0900946940,MIDDLEBURY TOWN,CT,6329.0,1995.0,2.0,-88.0,5161.0,2020,Town,Middlebury Town
0900947535,MILFORD TOWN,CT,42007.0,14839.0,9.0,-88.0,32407.0,2020,Town,Milford Town
0900949950,NAUGATUCK TOWN,CT,21822.0,5223.0,9.0,-88.0,15030.0,2020,Town,Naugatuck Town
0900952070,NEW HAVEN TOWN,CT,88953.0,16199.0,40.0,-88.0,42685.0,2020,Town,New Haven Town
0900953890,NORTH BRANFORD TOWN,CT,10729.0,2749.0,2.0,-88.0,8666.0,2020,Town,North Branford Town
0900954870,NORTH HAVEN TOWN,CT,18924.0,5983.0,5.0,-88.0,15601.0,2020,Town,North Haven Town
0900957600,ORANGE TOWN,CT,11642.0,4589.0,3.0,-88.0,9482.0,2020,Town,Orange Town
0900958300,OXFORD TOWN,CT,10529.0,3164.0,1.0,-88.0,8562.0,2020,Town,Oxford Town
0900962290,PROSPECT TOWN,CT,7428.0,1977.0,2.0,-88.0,6145.0,2020,Town,Prospect Town
0900967610,SEYMOUR TOWN,CT,12338.0,3028.0,3.0,-88.0,9566.0,2020,Town,Seymour Town
0900969640,SOUTHBURY TOWN,CT,16449.0,7234.0,3.0,-88.0,13101.0,2020,Town,Southbury Town
0900978740,WALLINGFORD TOWN,CT,31569.0,11142.0,10.0,-88.0,26264.0,2020,Town,Wallingford Town
0900980070,WATERBURY TOWN,CT,69979.0,11850.0,21.0,-88.0,36662.0,2020,Town,Waterbury Town
0900982870,WEST HAVEN TOWN,CT,32364.0,8978.0,10.0,-88.0,25516.0,2020,Town,West Haven Town
0900987560,WOLCOTT TOWN,CT,13038.0,2823.0,3.0,-88.0,9965.0,2020,Town,Wolcott Town
0900987700,WOODBRIDGE TOWN,CT,7510.0,3397.0,2.0,-88.0,5833.0,2020,Town,Woodbridge Town
0901106820,BOZRAH TOWN,CT,2016.0,475.0,1.0,-88.0,1560.0,2020,Town,Bozrah Town
0901115910,COLCHESTER TOWN,CT,12772.0,4417.0,4.0,-88.0,9780.0,2020,Town,Colchester Town
0901123400,EAST LYME TOWN,CT,14488.0,6699.0,3.0,-88.0,11905.0,2020,Town,East Lyme Town
0901129910,FRANKLIN TOWN,CT,1516.0,296.0,1.0,-88.0,1272.0,2020,Town,Franklin Town
0901133900,GRISWOLD TOWN,CT,8243.0,2122.0,2.0,-88.0,6053.0,2020,Town,Griswold Town
0901134250,GROTON TOWN,CT,23553.0,8440.0,7.0,-88.0,17678.0,2020,Town,Groton Town
0901142390,LEBANON TOWN,CT,5535.0,1515.0,1.0,-88.0,4509.0,2020,Town,Lebanon Town
0901142600,LEDYARD TOWN,CT,10579.0,3819.0,3.0,-88.0,8542.0,2020,Town,Ledyard Town
0901143230,LISBON TOWN,CT,3204.0,800.0,2.0,-88.0,2516.0,2020,Town,Lisbon Town
0901144210,LYME TOWN,CT,2016.0,988.0,1.0,-88.0,1774.0,2020,Town,Lyme Town
0901148900,MONTVILLE TOWN,CT,11988.0,3739.0,6.0,-88.0,8943.0,2020,Town,Montville Town
0901152350,NEW LONDON TOWN,CT,17950.0,4349.0,3.0,-88.0,9341.0,2020,Town,New London Town
0901155500,NORTH STONINGTON TOWN,CT,4565.0,1337.0,1.0,-88.0,3390.0,2020,Town,North Stonington Town
0901156270,NORWICH TOWN,CT,23433.0,6724.0,6.0,-88.0,15939.0,2020,Town,Norwich Town
0901157040,OLD LYME TOWN,CT,6650.0,2648.0,1.0,-88.0,5439.0,2020,Town,Old Lyme Town
0901162150,PRESTON TOWN,CT,3731.0,1017.0,2.0,-88.0,2897.0,2020,Town,Preston Town
0901166210,SALEM TOWN,CT,3226.0,978.0,1.0,-88.0,2639.0,2020,Town,Salem Town
0901171670,SPRAGUE TOWN,CT,2097.0,432.0,1.0,-88.0,1553.0,2020,Town,Sprague Town
0901173770,STONINGTON TOWN,CT,15688.0,6207.0,5.0,-88.0,12088.0,2020,Town,Stonington Town
0901178600,VOLUNTOWN TOWN,CT,1855.0,375.0,1.0,-88.0,1532.0,2020,Town,Voluntown Town
0901180280,WATERFORD TOWN,CT,15717.0,5928.0,4.0,-88.0,12404.0,2020,Town,Waterford Town
0901301080,ANDOVER TOWN,CT,2388.0,660.0,1.0,-88.0,2105.0,2020,Town,Andover Town
0901306260,BOLTON TOWN,CT,3884.0,1217.0,1.0,-88.0,3315.0,2020,Town,Bolton Town
0901316400,COLUMBIA TOWN,CT,4302.0,1543.0,1.0,-88.0,3604.0,2020,Town,Columbia Town
0901317800,COVENTRY TOWN,CT,9601.0,3335.0,2.0,-88.0,7847.0,2020,Town,Coventry Town
0901325360,ELLINGTON TOWN,CT,12165.0,4354.0,2.0,-88.0,9723.0,2020,Town,Ellington Town
0901337910,HEBRON TOWN,CT,7789.0,2924.0,1.0,-88.0,6384.0,2020,Town,Hebron Town
0901344910,MANSFIELD TOWN,CT,13966.0,3879.0,4.0,-88.0,7702.0,2020,Town,Mansfield Town
0901369220,SOMERS TOWN,CT,6839.0,2494.0,1.0,-88.0,5787.0,2020,Town,Somers Town
0901372090,STAFFORD TOWN,CT,8655.0,2217.0,3.0,-88.0,6481.0,2020,Town,Stafford Town
0901376290,TOLLAND TOWN,CT,11553.0,4690.0,3.0,-88.0,9361.0,2020,Town,Tolland Town
0901377830,UNION TOWN,CT,668.0,162.0,1.0,-88.0,582.0,2020,Town,Union Town
0901378250,VERNON TOWN,CT,20284.0,7193.0,4.0,-88.0,15506.0,2020,Town,Vernon Town
0901385950,WILLINGTON TOWN,CT,4002.0,1289.0,1.0,-88.0,3214.0,2020,Town,Willington Town
0901501430,ASHFORD TOWN,CT,3246.0,977.0,1.0,-88.0,2562.0,2020,Town,Ashford Town
0901509190,BROOKLYN TOWN,CT,6238.0,1504.0,1.0,-88.0,4261.0,2020,Town,Brooklyn Town
0901512130,CANTERBURY TOWN,CT,3905.0,865.0,1.0,-88.0,3035.0,2020,Town,Canterbury Town
0901513810,CHAPLIN TOWN,CT,1701.0,348.0,1.0,-88.0,1304.0,2020,Town,Chaplin Town
0901521860,EASTFORD TOWN,CT,1360.0,274.0,1.0,-88.0,1077.0,2020,Town,Eastford Town
0901536000,HAMPTON TOWN,CT,1438.0,395.0,1.0,-88.0,1175.0,2020,Town,Hampton Town
0901540500,KILLINGLY TOWN,CT,12343.0,3039.0,7.0,-88.0,8350.0,2020,Town,Killingly Town
0901559980,PLAINFIELD TOWN,CT,10386.0,2014.0,5.0,-88.0,8806.0,2020,Town,Plainfield Town
0901561030,POMFRET TOWN,CT,3210.0,885.0,1.0,-88.0,2526.0,2020,Town,Pomfret Town
0901562710,PUTNAM TOWN,CT,6864.0,1469.0,2.0,-88.0,4398.0,2020,Town,Putnam Town
0901567400,SCOTLAND TOWN,CT,1247.0,140.0,1.0,-88.0,977.0,2020,Town,Scotland Town
0901573420,STERLING TOWN,CT,2821.0,453.0,1.0,-88.0,1925.0,2020,Town,Sterling Town
0901575870,THOMPSON TOWN,CT,6867.0,1392.0,4.0,-88.0,5198.0,2020,Town,Thompson Town
0901586790,WINDHAM TOWN,CT,13472.0,3278.0,5.0,-88.0,8433.0,2020,Town,Windham Town
0901588190,WOODSTOCK TOWN,CT,6415.0,2215.0,1.0,-88.0,5251.0,2020,Town,Woodstock Town
1000100000,KENT COUNTY,DE,131358.0,28301.0,43.0,1.0,90678.0,2020,County,Kent
1000300000,NEW CASTLE COUNTY,DE,425693.0,110011.0,172.0,1.0,292522.0,2020,County,New Castle
1000500000,SUSSEX COUNTY,DE,182621.0,49048.0,49.0,1.0,131456.0,2020,County,Sussex
1100100000,DISTRICT OF COLUMBIA,DC,625683.0,416660.0,95.0,32.0,346491.0,2020,Other,District Of Columbia
1200100000,ALACHUA COUNTY,FL,204375.0,73784.0,63.0,6.0,143692.0,2020,County,Alachua
1200300000,BAKER COUNTY,FL,17704.0,3233.0,9.0,1.0,14134.0,2020,County,Baker
1200500000,BAY COUNTY,FL,135549.0,33761.0,14.0,7.0,93504.0,2020,County,Bay
1200700000,BRADFORD COUNTY,FL,18166.0,4768.0,13.0,2.0,13699.0,2020,County,Bradford
1200900000,BREVARD COUNTY,FL,484251.0,196485.0,87.0,10.0,363277.0,2020,County,Brevard
1201100000,BROWARD COUNTY,FL,1343262.0,604974.0,577.0,22.0,964444.0,2020,County,Broward
1201300000,CALHOUN COUNTY,FL,9100.0,1645.0,6.0,2.0,6564.0,2020,County,Calhoun
1201500000,CHARLOTTE COUNTY,FL,152972.0,68207.0,29.0,3.0,116990.0,2020,County,Charlotte
1201700000,CITRUS COUNTY,FL,124464.0,49274.0,31.0,4.0,93679.0,2020,County,Citrus
1201900000,CLAY COUNTY,FL,170467.0,45143.0,44.0,7.0,125766.0,2020,County,Clay
1202100000,COLLIER COUNTY,FL,259453.0,127942.0,59.0,9.0,209352.0,2020,County,Collier
1202300000,COLUMBIA COUNTY,FL,45673.0,11449.0,9.0,2.0,33262.0,2020,County,Columbia
1202700000,DESOTO COUNTY,FL,19284.0,4160.0,13.0,1.0,12731.0,2020,County,Desoto
1202900000,DIXIE COUNTY,FL,10764.0,3113.0,10.0,1.0,8206.0,2020,County,Dixie
1203100000,DUVAL COUNTY,FL,702904.0,180879.0,194.0,20.0,495840.0,2020,County,Duval
1203300000,ESCAMBIA COUNTY,FL,247972.0,69425.0,74.0,10.0,171640.0,2020,County,Escambia
1203500000,FLAGLER COUNTY,FL,96319.0,39190.0,24.0,3.0,72213.0,2020,County,Flagler
1203700000,FRANKLIN COUNTY,FL,8945.0,3354.0,7.0,2.0,6900.0,2020,County,Franklin
1203900000,GADSDEN COUNTY,FL,31152.0,9498.0,25.0,4.0,23955.0,2020,County,Gadsden
1204100000,GILCHRIST COUNTY,FL,12903.0,2927.0,10.0,1.0,9750.0,2020,County,Gilchrist
1204300000,GLADES COUNTY,FL,7633.0,2175.0,9.0,1.0,5222.0,2020,County,Glades
1204500000,GULF COUNTY,FL,10828.0,2039.0,10.0,10.0,8209.0,2020,County,Gulf
1204700000,HAMILTON COUNTY,FL,8613.0,2052.0,8.0,1.0,5870.0,2020,County,Hamilton
1204900000,HARDEE COUNTY,FL,13055.0,2267.0,12.0,1.0,8558.0,2020,County,Hardee
1205100000,HENDRY COUNTY,FL,20487.0,4320.0,10.0,2.0,13009.0,2020,County,Hendry
1205300000,HERNANDO COUNTY,FL,153631.0,59023.0,27.0,5.0,109862.0,2020,County,Hernando
1205500000,HIGHLANDS COUNTY,FL,72149.0,23974.0,25.0,3.0,52472.0,2020,County,Highlands
1205700000,HILLSBOROUGH COUNTY,FL,1016087.0,420705.0,239.0,26.0,717302.0,2020,County,Hillsborough
1205900000,HOLMES COUNTY,FL,12500.0,2801.0,7.0,1.0,9117.0,2020,County,Holmes
1206100000,INDIAN RIVER COUNTY,FL,128626.0,54590.0,19.0,3.0,98192.0,2020,County,Indian River
1206300000,JACKSON COUNTY,FL,31399.0,7969.0,13.0,3.0,22560.0,2020,County,Jackson
1206500000,JEFFERSON COUNTY,FL,10509.0,2940.0,16.0,1.0,8515.0,2020,County,Jefferson
1206700000,LAFAYETTE COUNTY,FL,4785.0,809.0,4.0,1.0,3689.0,2020,County,Lafayette
1206900000,LAKE COUNTY,FL,264700.0,87569.0,96.0,11.0,212505.0,2020,County,Lake
1207100000,LEE COUNTY,FL,533167.0,262821.0,114.0,11.0,396758.0,2020,County,Lee
1207300000,LEON COUNTY,FL,229639.0,88530.0,86.0,10.0,164342.0,2020,County,Leon
1207500000,LEVY COUNTY,FL,31800.0,9934.0,13.0,1.0,23309.0,2020,County,Levy
1207700000,LIBERTY COUNTY,FL,4548.0,886.0,7.0,2.0,3582.0,2020,County,Liberty
1207900000,MADISON COUNTY,FL,13162.0,2658.0,5.0,4.0,9439.0,2020,County,Madison
1208100000,MANATEE COUNTY,FL,289484.0,130533.0,57.0,6.0,218317.0,2020,County,Manatee
1208300000,MARION COUNTY,FL,278040.0,94546.0,117.0,9.0,205799.0,2020,County,Marion
1208500000,MARTIN COUNTY,FL,125859.0,53525.0,28.0,6.0,99383.0,2020,County,Martin
1208600000,MIAMI-DADE COUNTY,FL,1601530.0,680911.0,556.0,33.0,1166119.0,2020,County,Miami-Dade
1208700000,MONROE COUNTY,FL,64644.0,26278.0,33.0,,48320.0,2020,County,Monroe
1208900000,NASSAU COUNTY,FL,76140.0,23292.0,10.0,5.0,59112.0,2020,County,Nassau
1209100000,OKALOOSA COUNTY,FL,169687.0,38463.0,42.0,4.0,117124.0,2020,County,Okaloosa
1209300000,OKEECHOBEE COUNTY,FL,22394.0,5574.0,12.0,1.0,16037.0,2020,County,Okeechobee
1209500000,ORANGE COUNTY,FL,945992.0,337452.0,206.0,20.0,653106.0,2020,County,Orange
1209700000,OSCEOLA COUNTY,FL,263739.0,100512.0,41.0,8.0,173695.0,2020,County,Osceola
1209900000,PALM BEACH COUNTY,FL,1062377.0,489321.0,431.0,22.0,769737.0,2020,County,Palm Beach
1210100000,PASCO COUNTY,FL,414319.0,155849.0,111.0,14.0,303830.0,2020,County,Pasco
1210300000,PINELLAS COUNTY,FL,749865.0,412383.0,166.0,5.0,564322.0,2020,County,Pinellas
1210500000,POLK COUNTY,FL,479106.0,167559.0,140.0,11.0,345580.0,2020,County,Polk
1210700000,PUTNAM COUNTY,FL,53298.0,11843.0,22.0,,36554.0,2020,County,Putnam
1210900000,ST. JOHNS COUNTY,FL,220349.0,72601.0,40.0,10.0,177664.0,2020,County,St. Johns
1211100000,ST. LUCIE COUNTY,FL,232958.0,97543.0,49.0,9.0,173488.0,2020,County,St. Lucie
1211300000,SANTA ROSA COUNTY,FL,159344.0,32927.0,24.0,6.0,107453.0,2020,County,Santa Rosa
1211500000,SARASOTA COUNTY,FL,353589.0,172385.0,72.0,8.0,272368.0,2020,County,Sarasota
1211700000,SEMINOLE COUNTY,FL,347382.0,132519.0,80.0,8.0,262773.0,2020,County,Seminole
1211900000,SUMTER COUNTY,FL,108990.0,49818.0,26.0,6.0,92928.0,2020,County,Sumter
1212100000,SUWANNEE COUNTY,FL,29308.0,7628.0,17.0,4.0,21186.0,2020,County,Suwannee
1212300000,TAYLOR COUNTY,FL,13562.0,3835.0,14.0,1.0,10189.0,2020,County,Taylor
