data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
8581040,140,CEN48364,48364,"17 July 2021",2021,1,Battles,"Armed clash","Wagner Group",,8,18,"Middle Africa","Central African Republic",Haute-Kotto,Bria,Samba-Boungou,Bria,6.5374,21.9914,1,"Twitter; Corbeau News","New media-National","On 17 July 2021, during the abduction of a FACA captain, Russian and Syrian mercenaries from Wagner group abducted also six young men, suspected of supporting the FACA captain, in Bria (Samba-Boungou, Haute-Kotto). The mercenaries demanded a ransom of thousands of francs for the release of the hostages, who were released after two weeks. No fatalities or injuries were reported.",0,1633455252,CAF
8581189,140,CEN48499,48499,"15 July 2021",2021,3,"Violence against civilians",Attack,"Wagner Group",,8,78,"Middle Africa","Central African Republic",Ouaka,Bambari,Bambari,Bambari,5.7648,20.6542,1,"Corbeau News",National,"Around 15 July 2021 (month of), Russian mercenaries from Wagner group shot dead a muslim man, suspected of supporting the rebel groups, in Bambari (Ouaka).",1,1633455253,CAF
8581075,140,CEN48352,48352,"14 July 2021",2021,1,Battles,"Armed clash","Wagner Group",,8,38,"Middle Africa","Central African Republic",Haute-Kotto,Bria,Samba-Boungou,"Aigbando 1",6.8876,21.7672,1,"Corbeau News",National,"On 14 July 2021, Russian and Syrian mercenaries from Wagner group clashed with the FPRC rebels from CPC in Aigbando 1 (Samba-Boungou, Bria). Four rebels were killed in the clash.",4,1633455252,CAF
8581080,140,CEN48350,48350,"12 July 2021",2021,1,"Violence against civilians","Abduction/forced disappearance","Wagner Group",,8,78,"Middle Africa","Central African Republic",Haute-Kotto,Bria,Samba-Boungou,Bria,6.5374,21.9914,1,"Corbeau News",National,"On 12 July 2021, Russian and Syrian mercenaries from Wagner Group abducted a trader in Bria (Samba-Boungou, Haute-Kotto), and took him in their military HQ. Reason for the act unknown.",0,1633455252,CAF
8581056,140,CEN48346,48346,"10 July 2021",2021,1,"Strategic developments","Looting/property destruction","Wagner Group",,8,78,"Middle Africa","Central African Republic",Bamingui-Bangoran,Ndele,"Dar El Kouti",Ndele,8.412,20.648,1,"Corbeau News",National,"Looting: On 10 July 2021, Russian and Syrian mercenaries from Wagner group searched and ransacked the house of a FPRC and CNDS military leader in Ndele (Dar El Kouti, Bamingui-Bangoran).",0,1633455252,CAF
8581060,140,CEN48347,48347,"10 July 2021",2021,1,"Strategic developments","Looting/property destruction","Wagner Group",,8,78,"Middle Africa","Central African Republic",Bamingui-Bangoran,Ndele,"Dar El Kouti",Ngarba-Bord,9.1921,20.4894,1,"Corbeau News",National,"Looting: On 10 July 2021, Russian and Syrian mercenaries from Wagner group looted fishermen's belongings and food supplies, together with some traders' vehicles, in Ngarba-Bord (Dar El Kouti, Bamingui-Bangoran).",0,1633455252,CAF
8581169,140,CEN48343,48343,"09 July 2021",2021,1,"Violence against civilians","Abduction/forced disappearance","Wagner Group","Military Forces of the Central African Republic (2016-)",8,78,"Middle Africa","Central African Republic",Ouaka,Ippy,Ippy,Ippy,6.2601,21.1966,1,"Corbeau News",National,"On 9 July 2021, Russian mercenaries from Wagner group and national military forces abducted a Muslim young man in Ippy (Ouaka). Reason for the act unknown.",0,1633455253,CAF
8581210,140,CEN48342,48342,"08 July 2021",2021,1,"Violence against civilians","Abduction/forced disappearance","Wagner Group","Military Forces of the Central African Republic (2016-)",8,78,"Middle Africa","Central African Republic",Ouaka,Ippy,Ippy,Ippy,6.2601,21.1966,1,"Corbeau News",National,"On 8 July 2021, Russian mercenaries from Wagner group and national military forces abducted a Christian young man in Ippy (Ouaka). Reason for the act unknown.",0,1633455253,CAF
8581238,140,CEN48340,48340,"08 July 2021",2021,1,Battles,"Armed clash","Wagner Group",,8,38,"Middle Africa","Central African Republic",Ouham-Pende,Bozoum,Bozoum,Bozoum,6.3186,16.3709,2,"Corbeau News",National,"On 8 July 2021, Russian mercenaries from Wagner Group clashed with the 3R rebels from CPC near Bozoum (Ouham-Pende). Rebels prevailed, and fatalities were reported, but the exact number was unknown. Unknown fatalities coded as 3.",3,1633455253,CAF
8581199,140,CEN48333,48333,"06 July 2021",2021,1,Battles,"Armed clash","Wagner Group",,8,18,"Middle Africa","Central African Republic",Ouham-Pende,Paoua,Paoua,Paoua,7.2452,16.4342,1,"Corbeau News",National,"On 6 July 2021, Russian mercenaries from Wagner group clashed with national military forces and the joint security units in Paoua (Ouham-Pende), due to an altercation. No fatalities or injuries were reported.",0,1633455253,CAF
8581213,140,CEN48339,48339,"06 July 2021",2021,1,Battles,"Armed clash","Wagner Group",,8,18,"Middle Africa","Central African Republic",Ouham-Pende,Paoua,Paoua,Paoua,7.2452,16.4342,1,"Corbeau News",National,"On 6 July 2021, joint security units from national military forces clashed with the Russian mercenaries from Wagner group in Paoua (Ouham-Pende), after mercenaries kidnapped two joint security officers. No fatalities or injuries were reported.",0,1633455253,CAF
8581229,140,CEN48330,48330,"05 July 2021",2021,1,"Violence against civilians",Attack,"Wagner Group",,8,78,"Middle Africa","Central African Republic",Ouham,Kabo,Sido,Kabo,7.6976,18.6299,2,"Corbeau News",National,"On 5 July 2021, Russian mercenaries from Wagner group shot and killed two civilians near Kabo (Sido, Ouham). Reasons for the act unknown.",2,1633455253,CAF
8581241,140,CEN48338,48338,"05 July 2021",2021,1,"Violence against civilians","Abduction/forced disappearance","Wagner Group",,8,78,"Middle Africa","Central African Republic",Ouham-Pende,Paoua,Paoua,Paoua,7.2452,16.4342,1,"Corbeau News",National,"On 5 July 2021, Russian mercenaries from Wagner group abducted two joint security officers in Paoua (Ouham-Pende), suspected of supporting the rebel groups in the area. The victims were released on the following day.",0,1633455253,CAF
8581065,140,CEN48316,48316,"02 July 2021",2021,1,"Strategic developments","Non-violent transfer of territory","Wagner Group",,8,38,"Middle Africa","Central African Republic",Basse-Kotto,Alindao,Alindao,Alindao,5.0421,21.215,1,"Corbeau News",National,"On 2 July 2021, Russian mercenaries from Wagner group moved their forces to Alindao (Basse-Kotto), where previously there had been a battle between rebels and security forces. UPC rebels from CPC abandoned the town without engaging in any violence, as soon as they received the news of the arrival of Russian mercenaries.",0,1633455252,CAF
8581081,140,CEN48322,48322,"02 July 2021",2021,1,"Violence against civilians",Attack,"Wagner Group",,8,78,"Middle Africa","Central African Republic",Haute-Kotto,Bria,Samba-Boungou,Bria,6.5374,21.9914,1,"Corbeau News",National,"On 2 July 2021, Russian mercenaries from Wagner group beat and wounded an artisanal miner, accusing him to support CPC rebels, in Bria (Samba-Boungou, Haute-Kotto).",0,1633455252,CAF
8581082,140,CEN48319,48319,"01 July 2021",2021,2,"Violence against civilians",Attack,"Wagner Group",,8,78,"Middle Africa","Central African Republic",Haute-Kotto,Bria,Samba-Boungou,Bria,6.5374,21.9914,1,"Corbeau News",National,"Around 1 July 2021, Russian mercenaries from Wagner group beat and injured an artisanal miner, accusing him to support CPC rebels, in Bria (Samba-Boungou, Haute-Kotto).",0,1633455252,CAF
8581190,140,CEN48312,48312,"29 June 2021",2021,1,"Strategic developments","Looting/property destruction","Wagner Group",,8,78,"Middle Africa","Central African Republic",Ouaka,Bambari,Bambari,Bambari,5.7648,20.6542,2,"Corbeau News",National,"Looting: On 29 June 2021, Russian mercenaries from Wagner group attacked a village, shooting in the air to scare the inhabitants, looting at least 10 cattle in a village located 20km from Bambari (Ouaka). No fatalities or injuries were reported.",0,1633455253,CAF
8581094,140,CEN48309,48309,"28 June 2021",2021,1,"Violence against civilians",Attack,"Wagner Group",,8,78,"Middle Africa","Central African Republic",Ombella-M'Poko,Boali,Boali,Boali,4.8773,18.0017,1,"Corbeau News",National,"On 28 June 2021, Russian mercenaries from Wagner group beat and seriously injured a military officer from special forces in Boali (Ombella-M'Poko). The victim was not on his duty, and the act was perpetrated by the mercenaries due to a private altercation.",0,1633455252,CAF
8581058,140,CEN48307,48307,"26 June 2021",2021,1,"Violence against civilians","Abduction/forced disappearance","Wagner Group",,8,78,"Middle Africa","Central African Republic",Bamingui-Bangoran,Ndele,"Dar El Kouti",Ndele,8.412,20.648,1,"Corbeau News",National,"On 26 June 2021, Russian mercenaries from Wagner group abducted the regional commander of national military forces, while he was unarmed at his home, in Ndele (Dar El Kouti, Bamingui-Bangoran).",0,1633455252,CAF
8581134,140,CEN48306,48306,"26 June 2021",2021,2,"Violence against civilians","Sexual violence","Wagner Group",,8,78,"Middle Africa","Central African Republic",Ombella-M'Poko,Boali,Boali,Boali,4.8773,18.0017,1,"Corbeau News",National,"Around 26 June 2021, Russian mercenaries from Wagner group abducted and raped at least twelve women in Boali (Ombella-M'Poko).",0,1633455253,CAF
8581117,140,CEN48302,48302,"24 June 2021",2021,1,"Violence against civilians",Attack,"Wagner Group",,8,78,"Middle Africa","Central African Republic",Mambere-Kadei,Berberati,Basse-Batouri,Berberati,4.2555,15.7875,1,"Corbeau News",National,"On 24 June 2021, Russian mercenaries from Wagner group abducted and tortured seven unarmed military officers of Presidential guard in Berberati (Basse-Batouri, Mambere-Kadei), due to a verbal altercation between mercenaries and national military forces. No fatalities were reported, and the seven victims were released the following day.",0,1633455253,CAF
8581135,140,CEN48304,48304,"24 June 2021",2021,2,"Violence against civilians","Sexual violence","Wagner Group",,8,78,"Middle Africa","Central African Republic",Ombella-M'Poko,Boali,Boali,Boali,4.8773,18.0017,1,"Corbeau News",National,"Around 24 June 2021, Russian mercenaries from Wagner group abducted and raped a woman in Boali (Ombella-M'Poko). The woman was later released.",0,1633455253,CAF
8581136,140,CEN48303,48303,"24 June 2021",2021,2,"Violence against civilians",Attack,"Wagner Group",,8,78,"Middle Africa","Central African Republic",Ombella-M'Poko,Boali,Boali,Boali,4.8773,18.0017,1,"Corbeau News",National,"Around 24 June 2021, Russian mercenaries from Wagner group abducted and tortured one of their comrade-in-arms because of misbehavior in Boali (Ombella-M'Poko). The victim was seriously injured and then released.",0,1633455253,CAF
8581222,140,CEN48295,48295,"24 June 2021",2021,1,Battles,"Armed clash","Wagner Group",,8,38,"Middle Africa","Central African Republic",Ouham-Pende,Koui,Koui,Koui,6.952,15.4532,1,"Corbeau News",National,"On 24 June 2021, Russian and Syrian mercenaries from Wagner group clashed with the 3R rebels from CPC in Koui (Ouham-Pende). No fatalities or injuries were reported.",0,1633455253,CAF
8581126,140,CEN48293,48293,"22 June 2021",2021,1,"Violence against civilians",Attack,"Wagner Group",,8,78,"Middle Africa","Central African Republic",Mbomou,Gambo,Gambo,Pombolo,4.6804,22.0021,1,"Corbeau News",National,"On 22 June 2021, Russian and Syrian mercenaries from Wagner group attacked and killed the Fulani mayor of the village, in Pombolo (Gambo, Mbomou).",1,1633455253,CAF
8581076,140,CEN48288,48288,"19 June 2021",2021,1,"Violence against civilians",Attack,"Wagner Group",,8,78,"Middle Africa","Central African Republic",Haute-Kotto,Bria,Samba-Boungou,"Aigbando 1",6.8876,21.7672,1,"Corbeau News",National,"On 19 June 2021, Russian mercenaries from Wagner group attacked civilians in Aigbando 1 (Samba-Boungou, Bria). Mercenaries set fire to several houses and killed at least 12 civilians.",12,1633455252,CAF
8581059,140,CEN48287,48287,"17 June 2021",2021,2,"Violence against civilians",Attack,"Wagner Group",,8,78,"Middle Africa","Central African Republic",Bamingui-Bangoran,Ndele,"Dar El Kouti",Ndele,8.412,20.648,2,"Corbeau News",National,"Around 17 June 2021, Russian mercenaries from Wagner Group attacked and killed five Muslim women in Ndele area (Dar El Kouti, Bamingui-Bangoran).",5,1633455252,CAF
8581211,140,CEN48286,48286,"17 June 2021",2021,2,"Violence against civilians",Attack,"Wagner Group",,8,78,"Middle Africa","Central African Republic",Ouaka,Ippy,Ippy,Ippy,6.2601,21.1966,1,"Corbeau News",National,"Around 17 June 2021, Russian mercenaries from Wagner group attacked and killed a farmer who was coming back to his house in Ippy (Ouaka). Reason for the act unknown.",1,1633455253,CAF
8581083,140,CEN48284,48284,"16 June 2021",2021,1,"Violence against civilians",Attack,"Wagner Group",,8,78,"Middle Africa","Central African Republic",Haute-Kotto,Bria,Samba-Boungou,Bria,6.5374,21.9914,1,"Corbeau News",National,"On 16 June 2021, Russian and Syrian mercenaries from Wagner Group attacked and killed six Muslim youths in Bria (Samba-Boungou, Haute-Kotto).",6,1633455252,CAF
8581240,140,CEN48279,48279,"16 June 2021",2021,1,"Violence against civilians","Abduction/forced disappearance","Wagner Group",,8,78,"Middle Africa","Central African Republic",Ouham-Pende,Paoua,Paoua,Paoua,7.2452,16.4342,1,"Corbeau News",National,"On 16 June 2021, Russian and Syrian mercenaries from Wagner group kidnapped many young people, looting their belongings, in Paoua (Ouham-Pende). Reasons for the act unknown. No fatalities or injuries were reported.",0,1633455253,CAF
8581201,140,CEN48270,48270,"12 June 2021",2021,1,"Violence against civilians",Attack,"Wagner Group",,8,78,"Middle Africa","Central African Republic",Ouaka,Bambari,Ngougbia,Bokolobo,5.4188,20.948,1,"Corbeau News",National,"On 12 June 2021, Russian and Syrian mercenaries from Wagner group, involved in a military operation in the area against the CPC rebels, attacked Bokolobo village (Ngougbia, Bambari), killing 20 civilians.",20,1633455253,CAF
8581219,140,CEN48273,48273,"12 June 2021",2021,1,Battles,"Armed clash","Wagner Group",,8,38,"Middle Africa","Central African Republic",Ouham-Pende,Ngaoundaye,Lim,Ngaoundaye,7.4785,15.604,2,"Corbeau News",National,"On 12 June 2021, Russian and Syrian mercenaries from Wagner group clashed with the CPC rebels near Ngaoundaye (Ouham-Pende). No fatalities or injuries were reported.",0,1633455253,CAF
8581223,140,CEN48272,48272,"12 June 2021",2021,1,"Violence against civilians",Attack,"Wagner Group",,8,78,"Middle Africa","Central African Republic",Ouham-Pende,Koui,Koui,Koui,6.952,15.4532,1,"Corbeau News",National,"On 12 June 2021, Russian and Syrian mercenaries from Wagner group shot and killed the mayor of Koui city, together with his deputy and his bodyguard, in Koui (Ouham-Pende).",3,1633455253,CAF
8581225,140,CEN48477,48477,"12 June 2021",2021,1,Battles,"Armed clash","Wagner Group",,8,88,"Middle Africa","Central African Republic",Ouham-Pende,Koui,Koui,Koui,6.952,15.4532,2,"Corbeau News",National,"On 12 June 2021, Wagner group members killed the Koui sultan-mayor, his deputy and security guard in the Koui sub-prefecture (Ouham-Pende) [coded to Koui].",3,1633455253,CAF
8581256,140,CEN48271,48271,"12 June 2021",2021,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Wagner Group",,8,38,"Middle Africa","Central African Republic",Ouham-Pende,Koui,Koui,Degaulle,6.936,15.4499,2,"Radio Ndeke Luka",National,"On 12 June 2021, a landmine placed by 3Rs rebels from CPC exploded, killing a Wagner Group mercenary near Degaulle (Koui, Ouham-Pende).",1,1633455253,CAF
8581202,140,CEN48267,48267,"11 June 2021",2021,2,Battles,"Armed clash","Wagner Group",,8,38,"Middle Africa","Central African Republic",Ouaka,Bambari,Ngougbia,Bokolobo,5.4188,20.948,1,"Corbeau News",National,"Around 11 June 2021, Russian mercenaries from Wagner group clashed with the UPC rebels from CPC in Bokolobo (Ngougbia, Bambari). The Ali Darassa's bodyguard was killed.",1,1633455253,CAF
8581215,140,CEN48268,48268,"11 June 2021",2021,2,Battles,"Non-state actor overtakes territory","Wagner Group",,8,38,"Middle Africa","Central African Republic",Ouham,Batangafo,Ouassi,Boyo,7.2241,18.3196,1,"Corbeau News",National,"Around 11 June 2021, UPC rebels from CPC clashed with Wagner group mercenaries in Boyo (Ouassi, Batangafo), gaining control of the village. No fatalities or injuries were reported.",0,1633455253,CAF
8581084,140,CEN48227,48227,"06 June 2021",2021,1,"Violence against civilians",Attack,"Wagner Group",,8,78,"Middle Africa","Central African Republic",Haute-Kotto,Bria,Samba-Boungou,Bria,6.5374,21.9914,1,"Corbeau News",National,"On 6 June 2021, Russian mercenaries from Wagner group intervened in a private family dispute, beating, torturing and seriously injuring six people and kidnapped a woman and her children in Bria (Samba-Boungou, Haute-Kotto). No fatalities were reported.",0,1633455252,CAF
8581085,140,CEN48264,48264,"03 June 2021",2021,2,"Violence against civilians",Attack,"Wagner Group",,8,78,"Middle Africa","Central African Republic",Haute-Kotto,Bria,Samba-Boungou,Bria,6.5374,21.9914,1,"Corbeau News",National,"Around 3 June 2021, Russian and Syrian mercenaries from Wagner group abducted and tortured a police officer for not approving military directives from mercenaries in Bria (Samba-Boungou, Haute-Kotto). The victim was seriously injured, and then released.",0,1633455252,CAF
8581203,140,CEN48216,48216,"02 June 2021",2021,1,"Violence against civilians",Attack,"Wagner Group",,8,78,"Middle Africa","Central African Republic",Ouham-Pende,Bocaranga,Bocaranga,Bocaranga,6.9833,15.6462,1,"Corbeau News",National,"On 2 June 2021, Russian and Syrian mercenaries from Wagner group shot dead and looted a civilian who was driving a motorcycle in Bocaranga (Ouham-Pende), for unknown reasons.",1,1633455253,CAF
8581196,140,CEN48209,48209,"30 May 2021",2021,1,Battles,"Armed clash","Wagner Group","Military Forces of the Central African Republic (2016-)",8,88,"Middle Africa","Central African Republic",Ouham-Pende,Ngaoundaye,Lim,Bang,7.4858,15.542,1,"Corbeau News",National,"On 30 May 2021, Russian mercenaries of Wagner group and military forces clashed with the Chadian military forces in Bang (Lim, Ngaoundaye). Five fatalities were reported among the Chadian military forces.",5,1633455253,CAF
8581185,140,CEN48208,48208,"28 May 2021",2021,1,"Strategic developments","Looting/property destruction","Wagner Group",,8,78,"Middle Africa","Central African Republic",Ouham-Pende,Koui,Koui,Koui,6.952,15.4532,1,"Corbeau News",National,"Looting: On 28 May 2021, Russian and Syrian mercenaries of Wagner group looted small businesses, shops and individuals in Koui (Ouham-Pende). No fatalities or injuiries reported.",0,1633455253,CAF
8581078,140,CEN48202,48202,"26 May 2021",2021,1,Battles,"Armed clash","Wagner Group",,8,38,"Middle Africa","Central African Republic",Haute-Kotto,Ouadda,Ouadda,"Boungou 1",7.9686,22.051,1,"Corbeau News",National,"On 26 May 2021, Russian and Syrian mercenaries of Wagner group clashed with CPC rebels in Boungou 1 (Ouadda, Haute-Kotto). Three fatalities among rebels are reported.",3,1633455252,CAF
8581087,140,CEN48200,48200,"23 May 2021",2021,1,"Violence against civilians",Attack,"Wagner Group",,8,78,"Middle Africa","Central African Republic",Haute-Kotto,Bria,Samba-Boungou,Bria,6.5374,21.9914,1,"Corbeau News",National,"On 23 May 2021, Russian and Syrian mercenaries of Wagner group beat and seriously injured a national military officer, who was off-duty, in Bria (Samba-Boungou, Haute-Kotto). One serious injury but no fatalities are reported.",0,1633455252,CAF
8581088,140,CEN48190,48190,"18 May 2021",2021,1,"Violence against civilians",Attack,"Wagner Group",,8,78,"Middle Africa","Central African Republic",Haute-Kotto,Bria,Samba-Boungou,Bria,6.5374,21.9914,1,"Corbeau News",National,"On 18 May 2021, Russian Wagner group mercenaries shot to death a man that had tried to react against the theft in Bria (Samba-Boungou, Haute-Kotto), after stealing value materials from his house. One injury was reported among mercenaries.",1,1633455252,CAF
8581206,140,CEN48182,48182,"16 May 2021",2021,1,Battles,"Armed clash","Wagner Group",,8,38,"Middle Africa","Central African Republic",Ouaka,Bambari,"Haute Baidou","Groupement Boyo",5.7238,21.4881,1,"Corbeau News",National,"On 16 May 2021, UPC faction of CPC militants clashed with Russian and Syrian mercenaries of Wagner Group in the Groupement Boyo (Haute Baidou, Bambari). Around 20 fatalities are reported including civilians, and split over two events.",10,1633455253,CAF
8581167,140,CEN48181,48181,"15 May 2021",2021,1,Battles,"Armed clash","Wagner Group",,8,38,"Middle Africa","Central African Republic",Ouaka,Bambari,"Haute Baidou","Groupement Boyo",5.7238,21.4881,1,"Corbeau News",National,"On 15 May 2021, UPC faction of CPC militants clashed with Russian and Syrian mercenaries of Wagner Group in the Groupement Boyo (Haute Baidou, Bambari). Around 20 fatalities were reported, including civilians, and split over two events.",10,1633455253,CAF
8581089,140,CEN48180,48180,"14 May 2021",2021,1,"Violence against civilians",Attack,"Wagner Group",,8,78,"Middle Africa","Central African Republic",Haute-Kotto,Bria,Samba-Boungou,Bria,6.5374,21.9914,1,"Corbeau News",National,"On 14 May 2021, Russian and Syrian mercenaries of the Wagner Group, attempting to kidnap two women, beat and set their paternal uncle on fire in Bria (Samba-Boungou, Haute-Kotto). The victim was seriously injured, but no fatalities are reported.",0,1633455252,CAF
8581090,140,CEN48166,48166,"08 May 2021",2021,1,"Violence against civilians",Attack,"Wagner Group",,8,78,"Middle Africa","Central African Republic",Nana-Grebizi,Kaga-Bandoro,Kaga-Bandoro,Kaga-Bandoro,6.9904,19.1915,1,"Corbeau News",National,"On 8 May 2021, Wagner group, consisting of Russian and Syrian mercenaries, kidnapped and killed a civilian in Kaga-Bandoro (Nana-Grebizi). The victim was Muslim, and population accuses to be frequently attacked because of their religion.",1,1633455252,CAF
8581092,140,CEN48163,48163,"06 May 2021",2021,1,"Violence against civilians","Abduction/forced disappearance","Wagner Group",,8,78,"Middle Africa","Central African Republic",Nana-Grebizi,Kaga-Bandoro,Kaga-Bandoro,Kaga-Bandoro,6.9904,19.1915,1,"Corbeau News",National,"On 6 May 2021, Wagner Group, composed of Russian and Syrian mercenaries, kidnapped 5 civilians in Kaga-Bandoro (Nana-Grebizi). No fatalities are reported.",0,1633455252,CAF
8581283,140,CEN48428,48428,"06 May 2021",2021,2,"Violence against civilians",Attack,"Wagner Group",,8,78,"Middle Africa","Central African Republic",Nana-Grebizi,Kaga-Bandoro,Kaga-Bandoro,Kaga-Bandoro,6.9904,19.1915,1,"UN OHCHR",Other,"Around 6 May 2021, Russian mercenaries from Wagner group abducted a Muslim man in Kaga-Bandoro (Nana-Grebizi). The man was found dead a day later.",1,1633455253,CAF
8581066,140,CEN48153,48153,"02 May 2021",2021,1,"Strategic developments","Looting/property destruction","Wagner Group",,8,78,"Middle Africa","Central African Republic",Basse-Kotto,Alindao,Alindao,Alindao,5.0421,21.215,2,"Corbeau News",National,"Property destruction: On 2 May 2021, Wagner group members destroyed several houses in the Alindao sub-prefecture (Basse-Kotto) [coded Alindao] before leaving the region. The group also looted and cut telephone lines of a communications company.",0,1633455252,CAF
8581072,140,CEN48150,48150,"30 April 2021",2021,1,"Violence against civilians",Attack,"Wagner Group",,8,78,"Middle Africa","Central African Republic",Basse-Kotto,Alindao,Guiligui,Pavika,4.91,21.334,2,"Corbeau News",National,"On 30 April 2021, a man was killed by Wagner Group members around Pavika (Alindao, Basse-Kotto) as the group was leaving the village after responding an UPC invasion (no clash was reported).",1,1633455252,CAF
8581033,140,CEN48149,48149,"29 April 2021",2021,1,Battles,"Armed clash","Wagner Group",,8,38,"Middle Africa","Central African Republic",Nana-Mambere,Bouar,Niem-Yelewa,Yelewa,6.4207,15.2682,2,"Corbeau News; aBangui",National,"On 29 April 2021, Wagner Group members clashed with RRR fighters 4km from Yelewa (Bouar, Nana-Mambere). Reports indicated that several people were wounded.",0,1633455252,CAF
8581032,140,CEN48146,48146,"25 April 2021",2021,1,"Strategic developments","Non-violent transfer of territory","Wagner Group",,8,38,"Middle Africa","Central African Republic",Mbomou,Bakouma,Bakouma,Nzako,6.1376,22.8643,1,"Corbeau News; aBangui",National,"On 25 April 2021, Wagner Group fighters regained control over Nzako (Bakouma, Mbomou) from CPC rebels. CPC members left the city 3 days prior.",0,1633455252,CAF
8581183,140,CEN48145,48145,"25 April 2021",2021,1,"Violence against civilians",Attack,"Wagner Group",,8,78,"Middle Africa","Central African Republic",Ouham,Bossangoa,Bossangoa,Bornou,6.5035,17.4565,1,"Corbeau News",National,"On 25 April 2021, Wagner Group members publicly tortured a FPRC member (condition not reported) in Bornou (Bossangoa, Ouham) after arresting him, another FPRC member and 2 diamond collectors. The group also looted the region.",0,1633455253,CAF
8581098,140,CEN48144,48144,"24 April 2021",2021,2,Battles,"Non-state actor overtakes territory","Wagner Group",,8,38,"Middle Africa","Central African Republic",Haute-Kotto,Yalinga,Yalinga,Yalinga,6.5081,23.2598,2,"Corbeau News",National,"Around 24 April 2021 (as reported), Wagner Group fighters clashed with CPC members in the Yalinga sub-prefecture (Haute-Kotto), taking over control of the main city (Yalinga) and surroundings in an offensive that started on the previous day (coded separately). No report on fatalities.",0,1633455252,CAF
8581099,140,CEN48142,48142,"23 April 2021",2021,2,Battles,"Armed clash","Wagner Group",,8,38,"Middle Africa","Central African Republic",Haute-Kotto,Yalinga,Yalinga,Yalinga,6.5081,23.2598,2,"Corbeau News",National,"Around 23 April 2021 (as reported), Wagner Group fighters clashed with CPC members in the Yalinga sub-prefecture (Haute-Kotto). Clashes were registered until the following day, when the government ally took over the region (coded separately).",0,1633455252,CAF
8581097,140,CEN48107,48107,"22 April 2021",2021,1,Battles,"Armed clash","Wagner Group",,8,38,"Middle Africa","Central African Republic",Haute-Kotto,Bria,"Daba Nydou",Manzala,6.3519,22.3863,1,"Corbeau News",National,"On 22 April 2021, members of the Wagner Group clashed with members of the CPC in Manzala (Bria, Haute-Kotto).",0,1633455252,CAF
8581086,140,CEN48103,48103,"20 April 2021",2021,1,"Strategic developments","Looting/property destruction","Wagner Group",,8,78,"Middle Africa","Central African Republic",Haute-Kotto,Bria,Samba-Boungou,Bria,6.5374,21.9914,1,"Corbeau News",National,"Looting: On 20 April 2021, members of the Wagner group looted the city of Bria (Bria, Haute-Kotto). Looting had also been registered on the previous day.",0,1633455252,CAF
8581027,140,CEN48100,48100,"19 April 2021",2021,1,"Violence against civilians",Attack,"Wagner Group",,8,78,"Middle Africa","Central African Republic",Haute-Kotto,Bria,Samba-Boungou,Bria,6.5374,21.9914,1,"aBangui; Corbeau News",National,"On 19 April 2021, Wagner Group fighters killed 3 people and looted vehicles and houses during operations in the city of Bria (Bria, Haute-Kotto).",3,1633455252,CAF
8581182,140,CEN48099,48099,"19 April 2021",2021,1,"Violence against civilians",Attack,"Wagner Group",,8,78,"Middle Africa","Central African Republic",Ouham,Markounda,"Nana Markounda",Bodjomo,7.4182,17.1366,2,"Corbeau News",National,"On 19 April 2021, members of the Wagner group shot and killed the Markounda city imam between the villages of Boulo and Bodjomo (Markounda, Ouham). The victim was allegedly mistaken for a CPC member.",1,1633455253,CAF
8581180,140,CEN48088,48088,"14 April 2021",2021,2,"Strategic developments","Looting/property destruction","Wagner Group",,8,78,"Middle Africa","Central African Republic",Ouham,Batangafo,Batangafo,Batangafo,7.301,18.2851,1,"Corbeau News",National,"Looting: Around 14 April 2021 (as reported), Wagner Group fighters reportedly destroyed school furniture and looted private shops in Batangafo, after they took over the city from rebel forces.",0,1633455253,CAF
8581224,140,CEN48072,48072,"09 April 2021",2021,2,"Strategic developments","Looting/property destruction","Wagner Group",,8,78,"Middle Africa","Central African Republic",Ouham,Bossangoa,Bossangoa,Bossangoa,6.4934,17.4541,1,"Corbeau News",National,"Looting: Around 9 April 2021 (as reported), fighters of the Wagner Group looted houses and stole property of residents in the outskirts of Bossangoa (Bossangoa, Ouham).",0,1633455253,CAF
8581067,140,CEN48070,48070,"08 April 2021",2021,1,"Violence against civilians",Attack,"Wagner Group",,8,78,"Middle Africa","Central African Republic",Basse-Kotto,Alindao,Alindao,Alindao,5.0421,21.215,2,"Corbeau News",National,"On 8 April 2021, Wagner Group fighters shot and killed 3 men, 2 Rounga and 1 Fulani, 5 kilometers from Alindao (Alindao, Basse-Kotto) on the Bambari axis. The Wagner fighters had in the previous days stole their property and detained them.",3,1633455252,CAF
8581054,140,CEN48059,48059,"03 April 2021",2021,2,"Strategic developments","Looting/property destruction","Wagner Group",,8,78,"Middle Africa","Central African Republic",Bamingui-Bangoran,Bamingui,Vassako,Bamingui,7.5301,20.1798,1,"Corbeau News",National,"Looting: Around 3 April 2021 (as reported), fighters of the Wagner Group, while passing though the locality, looted houses and shops and stole property of residents in Bamingui (Bamingui, Bamingui-Bangoran).",0,1633455252,CAF
