Country ID,Country Code,Country Name,Region ID,Region Name,Income Group ID,Income Group Name,Income Group Acronym,Managing Agency ID,Managing Agency Acronym,Managing Agency Name,Managing Sub-agency or Bureau ID,Managing Sub-agency or Bureau Acronym,Managing Sub-agency or Bureau Name,Implementing Partner Category ID,Implementing Partner Category Name,Implementing Partner Sub-category ID,Implementing Partner Sub-category Name,Implementing Partner ID,Implementing Partner Name,International Category ID,International Category Name,International Sector Code,International Sector Name,International Purpose Code,International Purpose Name,US Category ID,US Category Name,US Sector ID,US Sector Name,Submission ID,Funding Acount ID,Funding Account Name,Funding Agency ID,Funding Agency Name,Funding Agency Acronym,Foreign Assistance Objective ID,Foreign Assistance Objective Name,Aid Type Group ID,Aid Type Group Name,Activity ID,Activity Name,Activity Description,Activity Project Number,Activity Start Date,Activity End Date,Transaction Type ID,Transaction Type Name,Fiscal Year,Current Dollar Amount,Constant Dollar Amount
818,EGY,Egypt,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,3,Stabilization Operations and Security Sector Reform,110,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,852889,Counter Terrorism and Irregular Warfare Fellowship Program (CTIWFP),Formerly known as the Combating Terrorism Fellowship Program (CTFP). The purpose of the Combating Terrorism and Irregular Warfare Fellowship Program (CTIWFP) is to: (1) Educate and train mid- and senior-level partner defense and security officials; (2) Build and strengthen a global network of Combating Terrorism (CbT) and Irregular Warfare (IW) experts and practitioners at the operational and strategic levels; (3) Build and reinforce the CbT and IW capabilities of partner nations through operational and strategic level education; (4) Contribute to efforts to counter ideological support to terrorism; (5) Provide a flexible and proactive program to respond to emerging CbT and IW requirements.,,,2020-03-12,2,Obligations,2020,13684,13684
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,854298,"U.S. Department of Defense, Institutional Capacity Building Programs: WIF - PfPC - UKR - DEEP Ukraine FD (Language) Odessa NA - PfPC - 332b - WIF - FY20Q2",Institutional Capacity Building (ICB). Odessa Naval Institute,,,2020-01-31,2,Obligations,2020,11956,11956
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,853903,"U.S. Department of Defense, Institutional Capacity Building Programs: George C. Marshall European Center for Security Studies - Ukranian Defense Reform Seminar I",Institutional Capacity Building (ICB). UKR Senior Governmental Leaders,,,2019-11-26,2,Obligations,2020,10005,10005
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,854358,"U.S. Department of Defense, Institutional Capacity Building Programs: WIF PN - Computer Network Exploitation (CNE) - UKR - Sea Breeze 20 MPC - Computer Network Exploitation (CNE) - 321 - WIF PN - FY20Q2",Institutional Capacity Building (ICB). Ministry of Defense,,,2020-02-07,2,Obligations,2020,9776,9776
818,EGY,Egypt,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,18,DTRA,Defense Threat Reduction Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,3,Stabilization Operations and Security Sector Reform,17,97x0134,"Department of Defense, Cooperative Threat Reduction Account",7,Department of Defense,DOD,2,Military,3,Project-Type,20097,Cooperative Threat Reduction Program: Counter-Improvised Explosive Device (C-IED) Institutional Program Design [non-ODA],Counter-Improvised Explosive Device (C-IED) Institutional Program Design Subject Matter Expert Exchange,,,2020-02-27,2,Obligations,2020,9000,9000
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,853971,"U.S. Department of Defense, Institutional Capacity Building Programs: Institute for Security Governance - Ukraine - Strategic Defense Review # 3",Institutional Capacity Building (ICB). Ministry of Defense,,,2019-11-01,2,Obligations,2020,8000,8000
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,854349,"U.S. Department of Defense, Institutional Capacity Building Programs: WIF - United States Army Europe (USAREUR) - UKR - Combined Resolve XIV MPC - United States Army Europe (USAREUR) - 321 - WIF - FY20Q2",Institutional Capacity Building (ICB). Ministry of Defense,,,2020-03-12,2,Obligations,2020,7953,7953
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,854353,"U.S. Department of Defense, Institutional Capacity Building Programs: WIF - United States Army Europe (USAREUR) - UKR - Saber Junction 21 IPC - United States Army Europe (USAREUR) - 321 - WIF - FY20Q2",Institutional Capacity Building (ICB). Ministry of Defense,,,2020-03-07,2,Obligations,2020,7044,7044
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,853963,"U.S. Department of Defense, Institutional Capacity Building Programs: Institute for Security Governance - Ukraine - Air Force Strategy Development # 8",Institutional Capacity Building (ICB). Ministry of Defense,,,2019-10-29,2,Obligations,2020,7000,7000
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,3,Stabilization Operations and Security Sector Reform,110,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,852889,Counter Terrorism and Irregular Warfare Fellowship Program (CTIWFP),Formerly known as the Combating Terrorism Fellowship Program (CTFP). The purpose of the Combating Terrorism and Irregular Warfare Fellowship Program (CTIWFP) is to: (1) Educate and train mid- and senior-level partner defense and security officials; (2) Build and strengthen a global network of Combating Terrorism (CbT) and Irregular Warfare (IW) experts and practitioners at the operational and strategic levels; (3) Build and reinforce the CbT and IW capabilities of partner nations through operational and strategic level education; (4) Contribute to efforts to counter ideological support to terrorism; (5) Provide a flexible and proactive program to respond to emerging CbT and IW requirements.,,,2020-03-12,2,Obligations,2020,6842,6842
818,EGY,Egypt,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,854203,"U.S. Department of Defense, Institutional Capacity Building Programs: RC & O+M - GCMC - GCMC - EGY - SEMINAR ON REGIONAL SECURITY (SRS) - GCMC - 342 - RC & O+M - GCMC - FY20Q2",Institutional Capacity Building (ICB). Egypt Ministry of Defense,,,2020-02-07,2,Obligations,2020,6828,6828
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,854357,"U.S. Department of Defense, Institutional Capacity Building Programs: WIF PN - Computer Network Exploitation (CNE) - UKR - EP NCO DEVELOPMENT / EASELS 2020 - Computer Network Exploitation (CNE) - 312 - WIF PN - FY20Q2",Institutional Capacity Building (ICB). Ministry of Defense,,,2020-02-22,2,Obligations,2020,6800,6800
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,854193,"U.S. Department of Defense, Institutional Capacity Building Programs: Partnership for Peace Consortium - DEEP UKR Curriculum Development Kyiv NDU","Institutional Capacity Building (ICB). National Defense University, Kyiv",,,2019-11-15,2,Obligations,2020,6744,6744
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,854350,"U.S. Department of Defense, Institutional Capacity Building Programs: WIF - United States Army Europe (USAREUR) - UKR - Dynamic Front 21 IPC - United States Army Europe (USAREUR) - 321 - WIF - FY20Q2",Institutional Capacity Building (ICB). Ministry of Defense,,,2020-03-27,2,Obligations,2020,6736,6736
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,854249,"U.S. Department of Defense, Institutional Capacity Building Programs: United States Army Europe (USAREUR) - NOBLE PARTNER 20 IPC",Institutional Capacity Building (ICB). Ministry of Defense,,,2019-12-13,2,Obligations,2020,6450,6450
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,854351,"U.S. Department of Defense, Institutional Capacity Building Programs: WIF - United States Army Europe (USAREUR) - UKR - NOBLE PARTNER MPC - United States Army Europe (USAREUR) - 321 - WIF - FY20Q2",Institutional Capacity Building (ICB). Ministry of Defense,,,2020-02-06,2,Obligations,2020,6344,6344
