incident_id,incident_date,state,city_or_county,address,no_killed,no_injured,total,year,ap_state,postal_state,full_address
2198014,2021-12-27,Ohio,Youngstown,2626 Tyrell Ave,1,3,4,2021,Ohio,OH,"2626 Tyrell Ave, Youngstown, OH"
2200720,2021-12-27,Alabama,Mobile,3606 Moffett Rd,1,3,4,2021,Ala.,AL,"3606 Moffett Rd, Mobile, AL"
2197421,2021-12-26,Mississippi,Fayette,225 Community Dr,1,6,7,2021,Miss.,MS,"225 Community Dr, Fayette, MS"
2197178,2021-12-26,Virginia,Clear Brook,I-81 S and Visitor Center Loop,1,4,5,2021,Va.,VA,"I-81 S and Visitor Center Loop, Clear Brook, VA"
2197391,2021-12-26,Texas,Garland,730 W Walnut St,3,1,4,2021,Texas,TX,"730 W Walnut St, Garland, TX"
2196434,2021-12-24,Georgia,Roswell,401 Huntington Dr,1,3,4,2021,Ga.,GA,"401 Huntington Dr, Roswell, GA"
2193049,2021-12-19,Illinois,Lovejoy (Brooklyn),213 Madison St,1,3,4,2021,Ill.,IL,"213 Madison St, Lovejoy (Brooklyn), IL"
2191752,2021-12-17,Maryland,Baltimore,600 block of Laurens St,1,3,4,2021,Mass.,MD,"600 Laurens St, Baltimore, MD"
2192046,2021-12-17,Maryland,Baltimore,1300 block of W North Ave,1,4,5,2021,Mass.,MD,"1300 W North Ave, Baltimore, MD"
2188260,2021-12-13,North Carolina,Durham,Eugene St and Mathison St,2,4,6,2021,N.C.,NC,"Eugene St and Mathison St, Durham, NC"
2187990,2021-12-12,Texas,Baytown,1403 N Market Loop,1,13,14,2021,Texas,TX,"1403 N Market Loop, Baytown, TX"
2187027,2021-12-11,Illinois,River Grove,3111 River Rd,1,3,4,2021,Ill.,IL,"3111 River Rd, River Grove, IL"
2186517,2021-12-10,Michigan,Lansing,Miller Rd and Cedar St,1,3,4,2021,Mich.,MI,"Miller Rd and Cedar St, Lansing, MI"
2186246,2021-12-09,Wisconsin,Beloit,1900 block of Porter Ave,1,5,6,2021,Wis.,WI,"1900 Porter Ave, Beloit, WI"
2182789,2021-12-05,Michigan,Detroit,5200 block of Marlborough St,2,2,4,2021,Mich.,MI,"5200 Marlborough St, Detroit, MI"
2183120,2021-12-05,Texas,El Paso,2910 Tularosa Ave,1,3,4,2021,Texas,TX,"2910 Tularosa Ave, El Paso, TX"
2181840,2021-12-03,Tennessee,Memphis,3885 Elvis Presley Blvd,2,2,4,2021,Tenn.,TN,"3885 Elvis Presley Blvd, Memphis, TN"
2181096,2021-12-02,North Carolina,Elizabeth City,Perry St and Jordan St,3,3,6,2021,N.C.,NC,"Perry St and Jordan St, Elizabeth City, NC"
2178487,2021-11-30,Michigan,Oxford,745 N Oxford Rd,4,7,11,2021,Mich.,MI,"745 N Oxford Rd, Oxford, MI"
2179099,2021-11-30,Georgia,Rex,3600 block of Jervis Court,4,2,6,2021,Ga.,GA,"3600 Jervis Court, Rex, GA"
2177416,2021-11-28,California,Lancaster,3500 block of Garnet Lane,5,0,5,2021,Calif.,CA,"3500 Garnet Lane, Lancaster, CA"
2177300,2021-11-28,Illinois,Evanston,1950 Green Bay Rd,1,4,5,2021,Ill.,IL,"1950 Green Bay Rd, Evanston, IL"
2176667,2021-11-27,New Jersey,Newark,900 block of Bergen St,1,3,4,2021,N.J.,NJ,"900 Bergen St, Newark, NJ"
2176058,2021-11-26,Tennessee,Nashville,2815 Torbett St,3,4,7,2021,Tenn.,TN,"2815 Torbett St, Nashville, TN"
2175329,2021-11-25,Texas,San Antonio,4000 block of Sunrise Creek Dr,2,2,4,2021,Texas,TX,"4000 Sunrise Creek Dr, San Antonio, TX"
2174033,2021-11-23,Texas,Marshall,700 block of Cross St,1,3,4,2021,Texas,TX,"700 Cross St, Marshall, TX"
2174685,2021-11-22,North Carolina,Warsaw,101 Matthews St,2,2,4,2021,N.C.,NC,"101 Matthews St, Warsaw, NC"
2172657,2021-11-21,Louisiana,Baton Rouge,4888 Plank Rd,1,4,5,2021,La.,LA,"4888 Plank Rd, Baton Rouge, LA"
2171568,2021-11-20,California,Fresno,3665 N Pleasant Ave,2,2,4,2021,Calif.,CA,"3665 N Pleasant Ave, Fresno, CA"
2170438,2021-11-18,Maryland,Cambridge,700 block of Greenwood Ave,1,3,4,2021,Mass.,MD,"700 Greenwood Ave, Cambridge, MD"
2169494,2021-11-17,New York,Bronx,815 Burke Ave,1,3,4,2021,N.Y.,NY,"815 Burke Ave, Bronx, NY"
2169719,2021-11-17,Illinois,East Saint Louis,8300 block of State St,1,3,4,2021,Ill.,IL,"8300 State St, East Saint Louis, IL"
2166750,2021-11-14,Arizona,Tucson,1655 W Ajo Way,4,1,5,2021,Ariz.,AZ,"1655 W Ajo Way, Tucson, AZ"
2166817,2021-11-14,Alabama,Troy,803 US-231 S,1,5,6,2021,Ala.,AL,"803 US-231 S, Troy, AL"
2166768,2021-11-14,Missouri,Columbia,19 N 5th St,1,5,6,2021,Mo.,MO,"19 N 5th St, Columbia, MO"
2166953,2021-11-14,Oregon,Chiloquin,990 Bronco Lane,2,2,4,2021,Ore.,OR,"990 Bronco Lane, Chiloquin, OR"
2165600,2021-11-12,Virginia,Richmond,3050 Nine Mile Rd,2,2,4,2021,Va.,VA,"3050 Nine Mile Rd, Richmond, VA"
2165535,2021-11-12,Alabama,Birmingham,1100 block of 33rd St SW,2,2,4,2021,Ala.,AL,"1100 33rd St SW, Birmingham, AL"
2163617,2021-11-09,South Dakota,Scotland,710 2nd St,3,2,5,2021,S.D.,SD,"710 2nd St, Scotland, SD"
2163772,2021-11-09,Louisiana,Hahnville (Killona),160 Killona Dr,1,4,5,2021,La.,LA,"160 Killona Dr, Hahnville (Killona), LA"
2162196,2021-11-08,Texas,Victoria,10700 FM 236,3,1,4,2021,Texas,TX,"10700 FM 236, Victoria, TX"
2161323,2021-11-07,Wisconsin,Kenosha,625 57th St,1,3,4,2021,Wis.,WI,"625 57th St, Kenosha, WI"
2161116,2021-11-06,California,Oakley,33 Malicoat Ave,2,2,4,2021,Calif.,CA,"33 Malicoat Ave, Oakley, CA"
2160838,2021-11-05,California,Oakland,8400 block of International Blvd,1,3,4,2021,Calif.,CA,"8400 International Blvd, Oakland, CA"
2158417,2021-11-03,Virginia,Norfolk,821 Whitaker Ln,3,2,5,2021,Va.,VA,"821 Whitaker Ln, Norfolk, VA"
2155282,2021-10-31,Texas,Houston,1909 Schilder Dr,1,3,4,2021,Texas,TX,"1909 Schilder Dr, Houston, TX"
2155369,2021-10-31,Kentucky,Louisville,6210 Shepherdsville Rd,2,2,4,2021,Ky.,KY,"6210 Shepherdsville Rd, Louisville, KY"
2155517,2021-10-31,Colorado,Littleton (Lakewood),6200 block of Alameda Ave,2,2,4,2021,Colo.,CO,"6200 Alameda Ave, Littleton (Lakewood), CO"
2156001,2021-10-31,Texas,Fort Worth,3700 block of Lebow St,1,3,4,2021,Texas,TX,"3700 Lebow St, Fort Worth, TX"
2155329,2021-10-31,Illinois,Joliet,1018 E Jackson St,2,12,14,2021,Ill.,IL,"1018 E Jackson St, Joliet, IL"
2155428,2021-10-31,Illinois,Flossmoor,3800 block of Ballantrae Way,1,3,4,2021,Ill.,IL,"3800 Ballantrae Way, Flossmoor, IL"
2154851,2021-10-30,California,Gilroy,400 block of Las Animas Ave,2,2,4,2021,Calif.,CA,"400 Las Animas Ave, Gilroy, CA"
2154873,2021-10-30,California,Sacramento,5560 Palm Ave,2,5,7,2021,Calif.,CA,"5560 Palm Ave, Sacramento, CA"
2155172,2021-10-30,Florida,Saint Petersburg,1079 62nd Ave S,1,4,5,2021,Fla.,FL,"1079 62nd Ave S, Saint Petersburg, FL"
2155001,2021-10-30,Texas,Texarkana,2315 Texas Blvd,1,9,10,2021,Texas,TX,"2315 Texas Blvd, Texarkana, TX"
2153779,2021-10-28,Tennessee,Nashville,210 N 9th St,1,3,4,2021,Tenn.,TN,"210 N 9th St, Nashville, TN"
2150274,2021-10-25,Idaho,Boise,350 N Milwaukee St,3,3,6,2021,Idaho,ID,"350 N Milwaukee St, Boise, ID"
2150037,2021-10-24,Mississippi,Crenshaw,413 Jones St,2,3,5,2021,Miss.,MS,"413 Jones St, Crenshaw, MS"
2154085,2021-10-24,California,Gonzales,Foletta Rd,2,2,4,2021,Calif.,CA,"Foletta Rd, Gonzales, CA"
2148891,2021-10-23,California,Ontario,700 block of E Bonnie Brae Ct,1,4,5,2021,Calif.,CA,"700 E Bonnie Brae Ct, Ontario, CA"
2148633,2021-10-23,Georgia,Fort Valley,603 Carver Dr,1,7,8,2021,Ga.,GA,"603 Carver Dr, Fort Valley, GA"
2147301,2021-10-21,Washington,Tacoma,4258 Everett St,4,0,4,2021,Wash.,WA,"4258 Everett St, Tacoma, WA"
2147042,2021-10-20,Michigan,Farwell,9539 S Harrison Ave,4,0,4,2021,Mich.,MI,"9539 S Harrison Ave, Farwell, MI"
2145931,2021-10-19,Wisconsin,Kenosha,610 40th Pl,3,2,5,2021,Wis.,WI,"610 40th Pl, Kenosha, WI"
2143277,2021-10-17,Louisiana,Grambling,403 Main St,1,7,8,2021,La.,LA,"403 Main St, Grambling, LA"
2143113,2021-10-17,Missouri,Saint Louis,8600 block of Goodfellow Blvd,1,3,4,2021,Mo.,MO,"8600 Goodfellow Blvd, Saint Louis, MO"
2143499,2021-10-17,Arkansas,Pine Bluff,University Dr and Pullen Ave,1,3,4,2021,Ark.,AR,"University Dr and Pullen Ave, Pine Bluff, AR"
2143479,2021-10-17,Arkansas,Pine Bluff,820 S Main St,1,9,10,2021,Ark.,AR,"820 S Main St, Pine Bluff, AR"
2143605,2021-10-17,Mississippi,Jackson,3243 Medgar Evers Blvd,3,3,6,2021,Miss.,MS,"3243 Medgar Evers Blvd, Jackson, MS"
2142402,2021-10-16,Texas,Killeen,308 S Second St,1,3,4,2021,Texas,TX,"308 S Second St, Killeen, TX"
2142092,2021-10-14,Minnesota,Minneapolis,814 E Franklin Ave,1,4,5,2021,Minn.,MN,"814 E Franklin Ave, Minneapolis, MN"
2139674,2021-10-12,Mississippi,Meridian,2000 block of 17th St,3,1,4,2021,Miss.,MS,"2000 17th St, Meridian, MS"
2139048,2021-10-12,Florida,Naples,700 block of 99th Ave,1,5,6,2021,Fla.,FL,"700 99th Ave, Naples, FL"
2137555,2021-10-10,Delaware,Dover,1500 block of Nathaniel Mitchell Rd,1,4,5,2021,Del.,DE,"1500 Nathaniel Mitchell Rd, Dover, DE"
2137179,2021-10-10,Illinois,Chicago,1565 N Milwaukee Ave,1,4,5,2021,Ill.,IL,"1565 N Milwaukee Ave, Chicago, IL"
2137321,2021-10-10,South Carolina,Mc Coll (Mccoll),4181 Hwy 15-401,2,3,5,2021,S.C.,SC,"4181 Hwy 15-401, Mc Coll (Mccoll), SC"
2137198,2021-10-10,Minnesota,Saint Paul,214 7th St W,1,15,16,2021,Minn.,MN,"214 7th St W, Saint Paul, MN"
2137464,2021-10-09,Colorado,Denver,7300 block of E 22nd Ave,1,3,4,2021,Colo.,CO,"7300 E 22nd Ave, Denver, CO"
2137575,2021-10-09,New York,Albany,100 block of North Lake Ave,1,6,7,2021,N.Y.,NY,"100 North Lake Ave, Albany, NY"
2136907,2021-10-09,Louisiana,Livingston,17000 block of LA-444,2,4,6,2021,La.,LA,"17000 LA-444, Livingston, LA"
2136270,2021-10-08,District of Columbia,Washington,1700 block of Independence Ave SE,1,3,4,2021,,DC,"1700 Independence Ave SE, Washington, DC"
2135536,2021-10-08,Alabama,Montgomery,1800 block of Cotton Ct,1,3,4,2021,Ala.,AL,"1800 Cotton Ct, Montgomery, AL"
2135508,2021-10-07,Wisconsin,Milwaukee,W Cherry St and N 8th St,3,1,4,2021,Wis.,WI,"W Cherry St and N 8th St, Milwaukee, WI"
2135666,2021-10-07,Louisiana,New Orleans,S Robertson St and Martin Luther King Jr Blvd,1,4,5,2021,La.,LA,"S Robertson St and Martin Luther King Jr Blvd, New Orleans, LA"
2134359,2021-10-06,Louisiana,New Orleans,603 General Taylor,2,2,4,2021,La.,LA,"603 General Taylor, New Orleans, LA"
2134217,2021-10-06,Maryland,Baltimore,1243 Patterson Park Ave,1,5,6,2021,Mass.,MD,"1243 Patterson Park Ave, Baltimore, MD"
2133962,2021-10-05,Illinois,Rockford,400 block of S Independence Ave,1,3,4,2021,Ill.,IL,"400 S Independence Ave, Rockford, IL"
2131471,2021-10-03,South Carolina,Bishopville,1113 Sumter Hwy,1,4,5,2021,S.C.,SC,"1113 Sumter Hwy, Bishopville, SC"
2131406,2021-10-02,Texas,San Antonio,6222 S New Braunfels Ave,1,3,4,2021,Texas,TX,"6222 S New Braunfels Ave, San Antonio, TX"
2130634,2021-10-02,Colorado,Aurora,12230 E Colfax Ave,1,3,4,2021,Colo.,CO,"12230 E Colfax Ave, Aurora, CO"
2130370,2021-10-01,District of Columbia,Washington,Forrester St SW and Galveston Pl SW,1,5,6,2021,,DC,"Forrester St SW and Galveston Pl SW, Washington, DC"
2128023,2021-09-28,Minnesota,Minneapolis,2700 block of Bloomington Ave,1,3,4,2021,Minn.,MN,"2700 Bloomington Ave, Minneapolis, MN"
2127374,2021-09-28,Illinois,Chicago,6500 block of S Calumet Ave,1,3,4,2021,Ill.,IL,"6500 S Calumet Ave, Chicago, IL"
2126450,2021-09-27,Illinois,Chicago,826 N Ridgeway Ave,1,3,4,2021,Ill.,IL,"826 N Ridgeway Ave, Chicago, IL"
2126261,2021-09-26,Washington,Seattle (Des Moines),22855 Pacific Hwy S,3,3,6,2021,Wash.,WA,"22855 Pacific Hwy S, Seattle (Des Moines), WA"
2126241,2021-09-25,Tennessee,Chattanooga,1124 Grove St,2,5,7,2021,Tenn.,TN,"1124 Grove St, Chattanooga, TN"
2125444,2021-09-25,Tennessee,Athens,Co Rd 60,4,1,5,2021,Tenn.,TN,"Co Rd 60, Athens, TN"
2124396,2021-09-24,South Carolina,Aiken,749 Silver Bluff Rd,4,1,5,2021,S.C.,SC,"749 Silver Bluff Rd, Aiken, SC"
2123395,2021-09-23,Tennessee,Collierville,240 New Byhalia Rd,2,14,16,2021,Tenn.,TN,"240 New Byhalia Rd, Collierville, TN"
2122565,2021-09-22,North Carolina,Fayetteville,1100 block of Charlie Dr,2,2,4,2021,N.C.,NC,"1100 Charlie Dr, Fayetteville, NC"
2120940,2021-09-20,Pennsylvania,Philadelphia,Broad St and Chew Ave,1,5,6,2021,Pa.,PA,"Broad St and Chew Ave, Philadelphia, PA"
2121031,2021-09-20,Missouri,Saint Louis,2000 block of St Charles St,1,3,4,2021,Mo.,MO,"2000 St Charles St, Saint Louis, MO"
2119745,2021-09-19,Texas,Dallas,100 block of N Malcolm X Blvd,2,4,6,2021,Texas,TX,"100 N Malcolm X Blvd, Dallas, TX"
2119583,2021-09-19,New York,Rochester,300 block of Driving Park Ave,2,2,4,2021,N.Y.,NY,"300 Driving Park Ave, Rochester, NY"
2119950,2021-09-19,South Carolina,Yemassee,145 Yemassee Hwy,1,7,8,2021,S.C.,SC,"145 Yemassee Hwy, Yemassee, SC"
2119736,2021-09-19,California,Oakland,300 block of 17th St,1,3,4,2021,Calif.,CA,"300 17th St, Oakland, CA"
2119470,2021-09-18,New York,Bronx,Teller Ave and E 172nd St,1,3,4,2021,N.Y.,NY,"Teller Ave and E 172nd St, Bronx, NY"
2119101,2021-09-18,Illinois,Danville,3164 E Main St,2,2,4,2021,Ill.,IL,"3164 E Main St, Danville, IL"
2114481,2021-09-12,Michigan,Detroit,2700 block of Halleck St,2,4,6,2021,Mich.,MI,"2700 Halleck St, Detroit, MI"
2115947,2021-09-12,Minnesota,Saint Paul,7th St W and N Walnut St,4,0,4,2021,Minn.,MN,"7th St W and N Walnut St, Saint Paul, MN"
2122103,2021-09-12,Illinois,Blue Island,12200 block of S Irving Ave,2,2,4,2021,Ill.,IL,"12200 S Irving Ave, Blue Island, IL"
2113841,2021-09-11,Illinois,Chicago,300 block of E Kensington Ave,2,4,6,2021,Ill.,IL,"300 E Kensington Ave, Chicago, IL"
2113623,2021-09-11,Illinois,Chicago,900 block of E 79th St,1,3,4,2021,Ill.,IL,"900 E 79th St, Chicago, IL"
2114583,2021-09-11,New York,Utica,700 block of Noyes St,1,3,4,2021,N.Y.,NY,"700 Noyes St, Utica, NY"
2112252,2021-09-09,Alabama,Montgomery,1800 block of Cotton Court,1,3,4,2021,Ala.,AL,"1800 Cotton Court, Montgomery, AL"
2110077,2021-09-07,Kansas,Wichita,351 N Mosley St,1,5,6,2021,Kan.,KS,"351 N Mosley St, Wichita, KS"
2108414,2021-09-05,Texas,Houston,7518 Imogene St,4,0,4,2021,Texas,TX,"7518 Imogene St, Houston, TX"
2108302,2021-09-05,Florida,Lakeland,N Socrum Loop Rd and Fulton Green Rd,4,2,6,2021,Fla.,FL,"N Socrum Loop Rd and Fulton Green Rd, Lakeland, FL"
2108406,2021-09-04,Georgia,Warner Robins,Mauldon Ct and Dunmurry Pl,1,4,5,2021,Ga.,GA,"Mauldon Ct and Dunmurry Pl, Warner Robins, GA"
2107930,2021-09-04,District of Columbia,Washington,700 block of Longfellow St NW,3,3,6,2021,,DC,"700 Longfellow St NW, Washington, DC"
2107916,2021-09-04,Alabama,Birmingham,9164 Parkway E,2,2,4,2021,Ala.,AL,"9164 Parkway E, Birmingham, AL"
2107828,2021-09-04,Louisiana,Monroe,1600 block of Winnsboro Rd,1,3,4,2021,La.,LA,"1600 Winnsboro Rd, Monroe, LA"
2107621,2021-09-03,Texas,Austin,9345 US-290,1,3,4,2021,Texas,TX,"9345 US-290, Austin, TX"
2107467,2021-09-03,Louisiana,New Iberia,927 S Lewis St,1,3,4,2021,La.,LA,"927 S Lewis St, New Iberia, LA"
2104725,2021-08-31,North Carolina,Elm City,3500 block of London Church Rd,2,2,4,2021,N.C.,NC,"3500 London Church Rd, Elm City, NC"
2104181,2021-08-30,Illinois,Normal,2000 block of Lambert Dr,3,3,6,2021,Ill.,IL,"2000 Lambert Dr, Normal, IL"
2102991,2021-08-29,Nevada,Las Vegas,1750 S Rainbow Blvd,1,3,4,2021,Nev.,NV,"1750 S Rainbow Blvd, Las Vegas, NV"
2101774,2021-08-27,West Virginia,Huntington,300 block of Oney Ave,2,2,4,2021,W.Va.,WV,"300 Oney Ave, Huntington, WV"
2102082,2021-08-27,Pennsylvania,Sharon Hill,300 Calcon Hook Rd,1,4,5,2021,Pa.,PA,"300 Calcon Hook Rd, Sharon Hill, PA"
2097075,2021-08-22,Illinois,Chicago,3400 block of W Lake St,1,4,5,2021,Ill.,IL,"3400 W Lake St, Chicago, IL"
2097481,2021-08-22,Illinois,Carbondale,501 W Cherry St,1,3,4,2021,Ill.,IL,"501 W Cherry St, Carbondale, IL"
2097494,2021-08-22,Colorado,Denver,19th St and Blake St,1,5,6,2021,Colo.,CO,"19th St and Blake St, Denver, CO"
2097271,2021-08-22,Michigan,Grand Rapids,1500 block of Linden Ave SE,1,3,4,2021,Mich.,MI,"1500 Linden Ave SE, Grand Rapids, MI"
2097063,2021-08-21,Illinois,Chicago,1600 block of E 87th Pl,1,5,6,2021,Ill.,IL,"1600 E 87th Pl, Chicago, IL"
2095800,2021-08-20,Michigan,Flint,2905 Saginaw St,1,3,4,2021,Mich.,MI,"2905 Saginaw St, Flint, MI"
2095087,2021-08-19,Pennsylvania,Philadelphia,5100 block of Germantown Ave,1,4,5,2021,Pa.,PA,"5100 Germantown Ave, Philadelphia, PA"
2095394,2021-08-19,Maryland,Edgewood,1700 block of Crimson Tree Way,1,3,4,2021,Mass.,MD,"1700 Crimson Tree Way, Edgewood, MD"
2094421,2021-08-18,Maryland,Germantown,19575 Scenery Dr,1,3,4,2021,Mass.,MD,"19575 Scenery Dr, Germantown, MD"
2094457,2021-08-18,North Carolina,Durham,Ridgeway Ave and Wabash St,1,3,4,2021,N.C.,NC,"Ridgeway Ave and Wabash St, Durham, NC"
2094071,2021-08-18,Ohio,Youngstown,619 Samuel Ave,2,4,6,2021,Ohio,OH,"619 Samuel Ave, Youngstown, OH"
2092227,2021-08-16,Michigan,Detroit,4421 Central Ave,1,3,4,2021,Mich.,MI,"4421 Central Ave, Detroit, MI"
2091597,2021-08-15,Texas,San Antonio,1621 S New Braunfels Ave,3,2,5,2021,Texas,TX,"1621 S New Braunfels Ave, San Antonio, TX"
2091531,2021-08-14,Indiana,Indianapolis,Wheeler St and E 28th St,1,3,4,2021,Ind.,IN,"Wheeler St and E 28th St, Indianapolis, IN"
2090777,2021-08-14,Indiana,Indianapolis,Lafayette Rd and W 38th St,1,4,5,2021,Ind.,IN,"Lafayette Rd and W 38th St, Indianapolis, IN"
2089972,2021-08-13,Nevada,Las Vegas,2601 E Sunset Rd,1,6,7,2021,Nev.,NV,"2601 E Sunset Rd, Las Vegas, NV"
2088659,2021-08-11,Pennsylvania,Philadelphia,5500 Rising Sun Ave,1,4,5,2021,Pa.,PA,"5500 Rising Sun Ave, Philadelphia, PA"
2087433,2021-08-10,Oregon,Portland,NE Milton St,2,4,6,2021,Ore.,OR,"NE Milton St, Portland, OR"
2089557,2021-08-10,Mississippi,Clarksdale,,2,2,4,2021,Miss.,MS,
2086236,2021-08-09,Michigan,Flint,3201 Hammerberg Rd,2,4,6,2021,Mich.,MI,"3201 Hammerberg Rd, Flint, MI"
2086148,2021-08-09,Massachusetts,Boston,27 Irma St,1,5,6,2021,Maine,MA,"27 Irma St, Boston, MA"
2085489,2021-08-08,Texas,Houston,2504 FM 1960 Rd E,1,5,6,2021,Texas,TX,"2504 FM 1960 Rd E, Houston, TX"
2085401,2021-08-08,Illinois,Chicago,8300 block of S Halsted St,1,4,5,2021,Ill.,IL,"8300 S Halsted St, Chicago, IL"
2085396,2021-08-08,New York,Brooklyn,101 Wortman Ave,3,2,5,2021,N.Y.,NY,"101 Wortman Ave, Brooklyn, NY"
2085388,2021-08-08,Illinois,Chicago,1800 block of W 87th St,1,6,7,2021,Ill.,IL,"1800 W 87th St, Chicago, IL"
2081884,2021-08-03,Illinois,Urbana,1204 W Church St,1,3,4,2021,Ill.,IL,"1204 W Church St, Urbana, IL"
2081131,2021-08-02,South Carolina,Greenwood,101 Heddy Rd,3,1,4,2021,S.C.,SC,"101 Heddy Rd, Greenwood, SC"
2079920,2021-08-01,Louisiana,New Orleans,1600 block of Iberville St,1,3,4,2021,La.,LA,"1600 Iberville St, New Orleans, LA"
2080390,2021-08-01,Texas,Nacogdoches,1400 block of Dolph St,1,3,4,2021,Texas,TX,"1400 Dolph St, Nacogdoches, TX"
2078897,2021-07-31,Illinois,Chicago,1600 block of E Hayes Dr,1,3,4,2021,Ill.,IL,"1600 E Hayes Dr, Chicago, IL"
2079044,2021-07-31,Ohio,Columbus,1662 W Mound St,1,5,6,2021,Ohio,OH,"1662 W Mound St, Columbus, OH"
2080006,2021-07-31,Michigan,Saginaw,2700 block of Lynnwood Ave,2,2,4,2021,Mich.,MI,"2700 Lynnwood Ave, Saginaw, MI"
2077587,2021-07-29,Pennsylvania,Pittsburgh,239 Gilkeson Rd,3,2,5,2021,Pa.,PA,"239 Gilkeson Rd, Pittsburgh, PA"
2077549,2021-07-28,Alabama,Montgomery,1800 block of Rosa Parks Ave,1,3,4,2021,Ala.,AL,"1800 Rosa Parks Ave, Montgomery, AL"
2076889,2021-07-28,South Carolina,Charleston,Hanover St and Johnson St,1,4,5,2021,S.C.,SC,"Hanover St and Johnson St, Charleston, SC"
2074406,2021-07-25,California,Wasco,1718 1st St,5,1,6,2021,Calif.,CA,"1718 1st St, Wasco, CA"
2073597,2021-07-25,Washington,Seattle,100 block of Occidental Ave S,2,3,5,2021,Wash.,WA,"100 Occidental Ave S, Seattle, WA"
2072761,2021-07-24,Georgia,Macon,Cherry St and Martin Luther King Jr Blvd,2,3,5,2021,Ga.,GA,"Cherry St and Martin Luther King Jr Blvd, Macon, GA"
2072342,2021-07-23,South Carolina,Spartanburg,151 Palisade St,2,2,4,2021,S.C.,SC,"151 Palisade St, Spartanburg, SC"
2072896,2021-07-23,California,San Rafael,842 4th St,2,4,6,2021,Calif.,CA,"842 4th St, San Rafael, CA"
2071343,2021-07-22,Texas,Houston,9717 N Houston Rosslyn Rd,1,5,6,2021,Texas,TX,"9717 N Houston Rosslyn Rd, Houston, TX"
2069490,2021-07-21,Maryland,Hyattsville (Adelphi),1836 Metzerott Rd,1,4,5,2021,Mass.,MD,"1836 Metzerott Rd, Hyattsville (Adelphi), MD"
2070310,2021-07-21,Illinois,Chicago,3300 block of W Douglas Blvd,2,3,5,2021,Ill.,IL,"3300 W Douglas Blvd, Chicago, IL"
2068568,2021-07-20,Texas,Jacksonville,16241 TX-110,4,0,4,2021,Texas,TX,"16241 TX-110, Jacksonville, TX"
2067135,2021-07-18,Florida,Gainesville,1634 NE 8th Ave,1,4,5,2021,Fla.,FL,"1634 NE 8th Ave, Gainesville, FL"
2066335,2021-07-18,Ohio,Toledo,5205 Telegraph Rd,1,3,4,2021,Ohio,OH,"5205 Telegraph Rd, Toledo, OH"
2066905,2021-07-18,Arizona,Tucson,1575 E 36th St,4,3,7,2021,Ariz.,AZ,"1575 E 36th St, Tucson, AZ"
2066812,2021-07-18,California,Walnut Creek,SOS Dr and San Luis Rd,1,3,4,2021,Calif.,CA,"SOS Dr and San Luis Rd, Walnut Creek, CA"
2067290,2021-07-18,Texas,Houston,3421 Antoine Dr,3,2,5,2021,Texas,TX,"3421 Antoine Dr, Houston, TX"
2065252,2021-07-17,Oregon,Portland,300 block of SW 3rd Ave,1,6,7,2021,Ore.,OR,"300 SW 3rd Ave, Portland, OR"
2065009,2021-07-16,Pennsylvania,Philadelphia,2700 block of Ruby Terr,1,4,5,2021,Pa.,PA,"2700 Ruby Terr, Philadelphia, PA"
2065634,2021-07-16,California,Sacramento,L St and Front St,2,4,6,2021,Calif.,CA,"L St and Front St, Sacramento, CA"
2066249,2021-07-16,South Carolina,Greenville,840 Mauldin Rd,1,3,4,2021,S.C.,SC,"840 Mauldin Rd, Greenville, SC"
2064992,2021-07-16,District of Columbia,Washington,2900 block of MLK Ave SE,1,5,6,2021,,DC,"2900 MLK Ave SE, Washington, DC"
2065118,2021-07-16,Illinois,Chicago,647 N Lockwood Ave,1,4,5,2021,Ill.,IL,"647 N Lockwood Ave, Chicago, IL"
2063897,2021-07-15,Missouri,Lake Ozark,1312 Bagnell Dam Blvd,1,4,5,2021,Mo.,MO,"1312 Bagnell Dam Blvd, Lake Ozark, MO"
2063495,2021-07-15,Texas,Levelland,1105 10th St,1,5,6,2021,Texas,TX,"1105 10th St, Levelland, TX"
2063394,2021-07-14,Delaware,Claymont,50 block of Balfour Ave,2,2,4,2021,Del.,DE,"50 Balfour Ave, Claymont, DE"
2060949,2021-07-13,Michigan,Detroit,9855 Chalmers St,1,6,7,2021,Mich.,MI,"9855 Chalmers St, Detroit, MI"
2060706,2021-07-12,Pennsylvania,Beaver Falls,900 9th St,2,3,5,2021,Pa.,PA,"900 9th St, Beaver Falls, PA"
2059440,2021-07-11,Texas,El Paso (Socorro),1300 Joe Battle Blvd,1,5,6,2021,Texas,TX,"1300 Joe Battle Blvd, El Paso (Socorro), TX"
2058837,2021-07-10,Ohio,Springfield,405 S Burnett Rd,1,3,4,2021,Ohio,OH,"405 S Burnett Rd, Springfield, OH"
2053262,2021-07-05,Ohio,Toledo,Lawrence Ave and Wall St,1,11,12,2021,Ohio,OH,"Lawrence Ave and Wall St, Toledo, OH"
2053500,2021-07-05,California,Santa Rosa,1500 block of Beachwood Dr,1,3,4,2021,Calif.,CA,"1500 Beachwood Dr, Santa Rosa, CA"
2055252,2021-07-05,New York,Buffalo,50 block of Donovan Dr,1,3,4,2021,N.Y.,NY,"50 Donovan Dr, Buffalo, NY"
