shopid,shopname,street_address,city,state,zipcode,latitude,longitude,type
3053,WALMART #0227  ,2400 S Country Club Rd,El Reno,OK,73036,35.51118087768555,-97.97595977783203,grocery
3673,WALMART #2803  ,2200 W Danforth Rd,Edmond,OK,73003,35.6673698425293,-97.51265716552734,grocery
2923,TARGET #1398  ,1200 East 2Nd St,Edmond,OK,73034,35.64982986450195,-97.46399688720703,grocery
2922,TARGET #1397  ,13924 N Pennsylvania Ave,Oklahoma City,OK,73134,35.61249923706055,-97.5468521118164,grocery
3437,WALMART #1626  ,2000 W Memorial Rd,Oklahoma City,OK,73134,35.60507583618164,-97.54592895507812,grocery
3134,WALMART #0622  ,7800 Nw Expressway,Oklahoma City,OK,73132,35.56245040893555,-97.65406799316406,grocery
3079,WALMART #0389  ,1225 W I-35 Frontage,Edmond,OK,73034,35.64007568359375,-97.42923736572266,grocery
3052,WALMART #0221  ,1200 Garth Brooks Blvd,Yukon,OK,73099,35.490413665771484,-97.76387023925781,grocery
3376,WALMART #1414  ,1125 Byp,Belen,NM,87002,34.66201400756836,-106.77517700195312,grocery
3190,WALMART #0838  ,220 S State Hwy 97,Sand Springs,OK,74063,36.13496780395508,-96.12037658691406,grocery
3674,WALMART #2804  ,1801 Belle Isle Blvd,Oklahoma City,OK,73118,35.52633285522461,-97.53968811035156,grocery
3860,WALMART #3615 ,2217 Nw 23Rd St,Oklahoma City,OK,73107,35.494590759277344,-97.55061340332031,grocery
3030,WALMART #0012  ,1500 S Lynn Riggs Blvd,Claremore,OK,74017,36.29393768310547,-95.62718200683594,grocery
3119,WALMART #0576  ,207 S Memorial Dr,Tulsa,OK,74112,36.159420013427734,-95.88324737548828,grocery
4119,WALMART #5314 ,4420 S Western Ave,Oklahoma City,OK,73109,35.421424865722656,-97.5279312133789,grocery
3582,WALMART #2394 ,1500 Sw 59Th St,Oklahoma City,OK,73119,35.40550231933594,-97.54541015625,grocery
3111,WALMART #0544  ,5401 Tinker Diagonal St,Oklahoma City,OK,73115,35.4484748840332,-97.42615509033203,grocery
3930,WALMART #4195  ,14185 Mack Harrington Dr,Choctaw,OK,73020,35.49594497680664,-97.27941131591797,grocery
3730,WALMART #3055  ,19801 Robson Rd,Catoosa,OK,74015,36.16527557373047,-95.75614166259766,grocery
4272,WALMART #7326  ,3301 Sw 104Th St,Oklahoma City,OK,73159,35.365623474121094,-97.57678985595703,grocery
3173,WALMART #0743  ,100 E I-240 Service Rd,Oklahoma City,OK,73149,35.389015197753906,-97.51094055175781,grocery
3696,WALMART #2878 ,911 Sw 104Th St,Oklahoma City,OK,73139,35.3643684387207,-97.53130340576172,grocery
1974,SMITH'S #278 WKS  ,565 N Mall Dr,Saint George,UT,84790,37.11798858642578,-113.5433120727539,grocery
3251,WALMART #1056  ,3300 Tri-City Dr,Newcastle,OK,73065,35.29384231567383,-97.60657501220703,grocery
3096,WALMART #0472  ,2301 W Kenosha St,Broken Arrow,OK,74012,36.05811309814453,-95.81759643554688,grocery
3058,WALMART #0277  ,501 Sw 19Th St,Moore,OK,73160,35.32080078125,-97.49251556396484,grocery
1968,SMITH'S #189 WKS  ,20 N Bluff St,Saint George,UT,84770,37.10881423950195,-113.59147644042969,grocery
4016,WALMART #4637  ,3900 E Hillside Dr,Broken Arrow,OK,74014,36.06496810913086,-95.74299621582031,grocery
3031,WALMART #0022  ,4901 S Mill St,Pryor,OK,74361,36.26381301879883,-95.33287048339844,grocery
3781,WALMART #3295  ,6310 S Elm Pl,Broken Arrow,OK,74011,35.99129867553711,-95.79747772216797,grocery
2948,TARGET #2220  ,1400 24Th Ave Nw,Norman,OK,73069,35.23548889160156,-97.48312377929688,grocery
3051,WALMART #0212  ,333 N Interstate Dr,Norman,OK,73069,35.221553802490234,-97.48196411132812,grocery
4270,WALMART #7308 ,2551 Classen Blvd,Norman,OK,73071,35.193382263183594,-97.4221420288086,grocery
4269,WALMART #7294  ,3651 Classen Blvd,Norman,OK,73071,35.17399597167969,-97.40900421142578,grocery
3240,WALMART #1009  ,1150 Us Hwy 60 East,Republic,MO,65738,37.12798309326172,-93.45858764648438,grocery
3735,WALMART #3062 ,3536 W Mount Vernon St,Springfield,MO,65802,37.203399658203125,-93.35115814208984,grocery
3037,WALMART #0092  ,3020 S Elliott Ave,Aurora,MO,65605,36.94595718383789,-93.71855926513672,grocery
3045,WALMART #0179  ,3520 W Sunshine St,Springfield,MO,65807,37.18035125732422,-93.35234069824219,grocery
3687,WALMART #2839 ,444 W Grand St,Springfield,MO,65807,37.19652557373047,-93.29603576660156,grocery
4177,WALMART #5692 ,3150 W Republic Rd,Springfield,MO,65810,37.137081146240234,-93.34329986572266,grocery
4178,WALMART #5693 ,1320 S Glenstone Ave,Springfield,MO,65804,37.1899528503418,-93.26084899902344,grocery
3091,WALMART #0444  ,3315 S Campbell Ave,Springfield,MO,65807,37.153663635253906,-93.29900360107422,grocery
3766,WALMART #3238 ,3720 East Sunshine Street,Springfield,MO,65809,37.179351806640625,-93.21753692626953,grocery
3042,WALMART #0139  ,2015 S Green Ave,Purcell,OK,73080,34.98752975463867,-97.37017822265625,grocery
3560,WALMART #2221  ,2021 E Independence St,Springfield,MO,65804,37.144142150878906,-93.25834655761719,grocery
3036,WALMART #0078  ,14740 State Hwy 38,Marshfield,MO,65706,37.33786392211914,-92.93978118896484,grocery
3645,WALMART #2702  ,1102 N Massey Blvd,Nixa,MO,65714,37.06112289428711,-93.29910278320312,grocery
3041,WALMART #0130  ,1000 W Shawnee,Muskogee,OK,74401,35.772586822509766,-95.37313842773438,grocery
3077,WALMART #0379  ,2004 W Marler Ln,Ozark,MO,65721,37.00117492675781,-93.22793579101562,grocery
1988,SMITH'S #342 WKS  ,350 N Sandhill Blvd,Mesquite,NV,89027,36.80869674682617,-114.06282043457031,grocery
3791,WALMART #3322  ,411 Pewaukee Rd,Pewaukee,WI,53072,43.08780288696289,-88.22821044921875,grocery
3549,WALMART #2175  ,18401 State Hwy 13,Branson West,MO,65737,36.82267761230469,-93.34017944335938,grocery
3440,WALMART #1635  ,2000 S West Ave,Waukesha,WI,53189,42.98045349121094,-88.23799133300781,grocery
3401,WALMART #1515  ,W190N9855 Appleton Ave,Germantown,WI,53022,43.19621658325195,-88.14598083496094,grocery
1771,PICK N SAVE #892  ,N95 W18351 County Line Rd,Menomonee Falls,WI,53051,43.18985366821289,-88.13676452636719,grocery
138,DIERBERGS #023  ,1820 Wentzville Pkwy,Wentzville,MO,63385,38.81898880004883,-90.87484741210938,grocery
3055,WALMART #0243  ,1971 Wentzville Pkwy,Wentzville,MO,63385,38.81438064575195,-90.87897491455078,grocery
1770,PICK N SAVE #889  ,N77W14435 Appleton Ave,Menomonee Falls,WI,53051,43.1582145690918,-88.09064483642578,grocery
3819,WALMART #3434  ,1275 Lake Ave,Woodstock,IL,60098,42.29756164550781,-88.42290496826172,grocery
4150,WALMART #5438  ,15205 W Greenfield Ave,New Berlin,WI,53151,43.01455307006836,-88.10415649414062,grocery
1757,PICK N SAVE  #853  ,12735 W Capitol Dr,Brookfield,WI,53005,43.08669662475586,-88.07067108154297,grocery
4018,WALMART #4641  ,12300 S Il Rte 47,Huntley,IL,60142,42.15153884887695,-88.42891693115234,grocery
1764,PICK N SAVE #418  ,7401 W Good Hope Rd,Milwaukee,WI,53223,43.14683151245117,-88.00244903564453,grocery
4237,WALMART #6394  ,6300 W Brown Deer Rd,Brown Deer,WI,53223,43.1791877746582,-87.98818969726562,grocery
1756,PICK N SAVE  #846  ,2625 S 108Th St,West Allis,WI,53227,42.9968147277832,-88.04762268066406,grocery
140,DIERBERGS #026  ,6450 Ronald Reagan,Lake Saint Louis,MO,63367,38.76474380493164,-90.78565979003906,grocery
3367,WALMART #1394  ,10600 W Layton Ave,Greenfield,WI,53228,42.96022415161133,-88.04424285888672,grocery
3043,WALMART #0172  ,1701 A Roy Dr,Washington,MO,63090,38.540428161621094,-90.99519348144531,grocery
1763,PICK N SAVE #365  ,5700 W Capitol Dr,Milwaukee,WI,53216,43.091583251953125,-87.98397827148438,grocery
2105,MEIJER #218  ,2253 N Richmond Rd,McHenry,IL,60051,42.359893798828125,-88.27084350585938,grocery
1766,PICK N SAVE #847  ,6760 W National Ave,West Allis,WI,53214,43.01510238647461,-87.99696350097656,grocery
3627,WALMART #2616  ,1307 Hwy K,O Fallon,MO,63366,38.80754470825195,-90.70848083496094,grocery
1755,MARIANOS #544  ,105 Northwest Hwy,Crystal Lake,IL,60014,42.225250244140625,-88.32398986816406,grocery
1761,PICK N SAVE  #887  ,4279 S 76Th St,Greenfield,WI,53220,42.968101501464844,-88.00904846191406,grocery
3964,WALMART #4381  ,1101 Branson Hills Pkwy,Branson,MO,65616,36.670188903808594,-93.2300033569336,grocery
4174,WALMART #5668  ,5301 S 76Th St,Greendale,WI,53129,42.94786834716797,-88.01099395751953,grocery
2097,MEIJER #206  ,400 S Randall Rd,Algonquin,IL,60102,42.17028045654297,-88.33849334716797,grocery
4044,WALMART #5060  ,1410 S Randall Rd,Algonquin,IL,60102,42.15514373779297,-88.33976745605469,grocery
3032,WALMART #0032  ,2050 W 76 Country Blvd,Branson,MO,65616,36.63903045654297,-93.25980377197266,grocery
1769,PICK N SAVE #880  ,1735 W Silver Spring Dr,Glendale,WI,53209,43.11800003051758,-87.93171691894531,grocery
4175,WALMART #5669  ,4140 W Greenfield Ave,West Milwaukee,WI,53215,43.01848220825195,-87.9658432006836,grocery
1758,PICK N SAVE  #876  ,6969 N Port Washington Rd,Glendale,WI,53217,43.143104553222656,-87.9138412475586,grocery
132,DIERBERGS #017  ,2979 Highway K,O Fallon,MO,63368,38.75775146484375,-90.70394897460938,grocery
3375,WALMART #1413  ,1205 S Il Rte 31,Crystal Lake,IL,60014,42.209327697753906,-88.28289031982422,grocery
137,DIERBERGS #022  ,217 Salt Lick Rd,Saint Peters,MO,63376,38.80009460449219,-90.65654754638672,grocery
3684,WALMART #2828  ,3355 S 27Th St,Milwaukee,WI,53215,42.983665466308594,-87.95064544677734,grocery
1765,PICK N SAVE #845  ,3701 S 27Th St,Milwaukee,WI,53221,42.9773063659668,-87.95015716552734,grocery
3593,WALMART #2452  ,401 E Capitol Dr,Milwaukee,WI,53212,43.08763885498047,-87.90596008300781,grocery
3413,WALMART #1551  ,6701 S 27Th St,Franklin,WI,53132,42.923160552978516,-87.952392578125,grocery
1762,PICK N SAVE #348  ,6462 S 27Th St,Oak Creek,WI,53154,42.92771911621094,-87.94764709472656,grocery
1760,PICK N SAVE  #882  ,1100 E Garfield Ave,Milwaukee,WI,53212,43.059635162353516,-87.89690399169922,grocery
2935,TARGET #1896  ,530 Randall Rd,South Elgin,IL,60177,42.02029037475586,-88.33866882324219,grocery
3038,WALMART #0099  ,1445 E Central Court,Union,MO,63084,38.43442916870117,-90.97008514404297,grocery
1759,PICK N SAVE  #878  ,250 W Holt Ave,Milwaukee,WI,53207,42.98403549194336,-87.9120864868164,grocery
2091,MEIJER #183  ,815 S Randall Rd,Elgin,IL,60123,42.01191329956055,-88.3338851928711,grocery
3407,WALMART #1531  ,365 Lake Marian Rd,Carpentersville,IL,60110,42.11964416503906,-88.26151275634766,grocery
131,DIERBERGS #016  ,6211 Mid Rivers Mall Dr,Saint Peters,MO,63304,38.740379333496094,-90.63697052001953,grocery
1768,PICK N SAVE #862  ,8770 S Howell Ave,Oak Creek,WI,53154,42.88496017456055,-87.90975952148438,grocery
1767,PICK N SAVE #857  ,4698 S Whitnall Ave,Saint Francis,WI,53235,42.96086120605469,-87.876953125,grocery
2090,MEIJER #182  ,855 S Randall Rd,Saint Charles,IL,60174,41.90079116821289,-88.34367370605469,grocery
2951,TARGET #2378  ,1652 Beecher Rd,Yorkville,IL,60560,41.662471771240234,-88.46533203125,grocery
3142,WALMART #0648  ,1661 Jungermann Rd,Saint Peters,MO,63304,38.74507141113281,-90.58853912353516,grocery
4173,WALMART #5667  ,222 N Chicago Ave,South Milwaukee,WI,53172,42.92771530151367,-87.8627700805664,grocery
124,DIERBERGS #009  ,2021 Zumbehl Rd,Saint Charles,MO,63303,38.783451080322266,-90.5352554321289,grocery
3306,WALMART #1228  ,2680 N Il Rte 83,Round Lake Beach,IL,60073,42.397254943847656,-88.06874084472656,grocery
3283,WALMART #1161  ,2897 Veterans Mem Pkwy,Saint Charles,MO,63303,38.78221893310547,-90.52800750732422,grocery
2134,MEIJER #289  ,750 E Rollins Rd,Round Lake Beach,IL,60073,42.38165283203125,-88.06645202636719,grocery
2919,TARGET #1323  ,3885 E Main St,Saint Charles,IL,60174,41.91827392578125,-88.26424407958984,grocery
3622,WALMART #2600  ,100 Thf Blvd,Chesterfield,MO,63005,38.66584396362305,-90.5915756225586,grocery
2939,TARGET #1950  ,1001 Sutton Rd,Streamwood,IL,60107,42.01738357543945,-88.20027160644531,grocery
2937,TARGET #1912  ,3100 W Il Route 60,Mundelein,IL,60060,42.2844352722168,-88.04456329345703,grocery
3371,WALMART #1404  ,820 S Rand Rd,Lake Zurich,IL,60047,42.1860237121582,-88.08770751953125,grocery
117,DIERBERGS #002  ,8 Four Seasons Shopng Ctr,Chesterfield,MO,63017,38.647605895996094,-90.5673599243164,grocery
136,DIERBERGS #021  ,2460 Taylor Rd,Wildwood,MO,63040,38.58038330078125,-90.62554168701172,grocery
127,DIERBERGS #012  ,1730 Clarkson Rd,Chesterfield,MO,63017,38.64175033569336,-90.56559753417969,grocery
1717,MARIANOS #506  ,2575 W Golf Rd,Hoffman Estates,IL,60169,42.045040130615234,-88.14271545410156,grocery
2115,MEIJER #239  ,2700 Us Hwy 34,Oswego,IL,60543,41.69948196411133,-88.31050872802734,grocery
2916,TARGET #0835  ,2621 W Schaumburg Rd,Schaumburg,IL,60194,42.02284622192383,-88.14603424072266,grocery
1725,MARIANOS #514  ,1350 East Route 22,Lake Zurich,IL,60047,42.198760986328125,-88.06060028076172,grocery
141,DIERBERGS #027  ,3400A Hollenberg Drive,Bridgeton,MO,63044,38.7569580078125,-90.44052124023438,grocery
3808,WALMART #3400  ,2300 Us Hwy 34,Oswego,IL,60543,41.703609466552734,-88.30252838134766,grocery
121,DIERBERGS #006  ,1322 Clarkson Clayton Ctr,Ellisville,MO,63011,38.602882385253906,-90.58778381347656,grocery
1734,MARIANOS #523  ,6655 Grand Ave,Gurnee,IL,60031,42.383602142333984,-87.97081756591797,grocery
3452,WALMART #1668  ,6590 Grand Ave,Gurnee,IL,60031,42.388362884521484,-87.96646881103516,grocery
3062,WALMART #0295  ,131 Erka Town Cnter Dr,Eureka,MO,63025,38.50655746459961,-90.65672302246094,grocery
1730,MARIANOS #519  ,3025 E New York St,Aurora,IL,60504,41.75798034667969,-88.24137115478516,grocery
130,DIERBERGS #015  ,12595 Olive Blvd,Creve Coeur,MO,63141,38.67750549316406,-90.46357727050781,grocery
2094,MEIJER #198  ,130 S Gary Ave,Bloomingdale,IL,60108,41.95364761352539,-88.12056732177734,grocery
1751,MARIANOS #540  ,144 S Gary Ave,Bloomingdale,IL,60108,41.95161819458008,-88.12057495117188,grocery
125,DIERBERGS #010  ,222 N Hwy 67,Florissant,MO,63031,38.79558181762695,-90.34004974365234,grocery
2088,MEIJER #178  ,808 N Rte 59,Aurora,IL,60504,41.76789474487305,-88.20942687988281,grocery
1716,MARIANOS #505  ,545 N Hicks Rd,Palatine,IL,60067,42.12041091918945,-88.03345489501953,grocery
2918,TARGET #0840  ,1951 W Jefferson Ave,Naperville,IL,60540,41.77138900756836,-88.20314025878906,grocery
119,DIERBERGS #004  ,421 Lafayette Ctr,Manchester,MO,63011,38.59574508666992,-90.52083587646484,grocery
4103,WALMART #5276  ,1555 N Rand Rd,Palatine,IL,60074,42.13775634765625,-88.01786041259766,grocery
120,DIERBERGS #005  ,11481 Olive Blvd Ste 2,Creve Coeur,MO,63141,38.67274475097656,-90.43576049804688,grocery
3287,WALMART #1177  ,201 Highlands Blvd Dr,Manchester,MO,63011,38.59601593017578,-90.50675964355469,grocery
1713,MARIANOS #502  ,1720 N Milwaukee Ave,Vernon Hills,IL,60061,42.2569465637207,-87.9509506225586,grocery
2915,TARGET #0833  ,313 E Townline Rd,Vernon Hills,IL,60061,42.23878479003906,-87.95704650878906,grocery
2936,TARGET #1903  ,28201 Diehl Rd,Warrenville,IL,60555,41.800743103027344,-88.16946411132812,grocery
3370,WALMART #1401  ,2552 W 75Th St,Naperville,IL,60564,41.74528121948242,-88.19813537597656,grocery
2917,TARGET #0836  ,175 W Army Trail Rd,Glendale Heights,IL,60139,41.9370002746582,-88.09941101074219,grocery
4221,WALMART #5927  ,3390 N Hwy 67,Florissant,MO,63033,38.81114959716797,-90.2913818359375,grocery
1732,MARIANOS #521  ,450 W Half Day Rd,Buffalo Grove,IL,60089,42.19846725463867,-87.96800231933594,grocery
3907,WALMART #3891  ,3900 Fountain Square Pl,Waukegan,IL,60085,42.345157623291016,-87.89845275878906,grocery
1724,MARIANOS #513  ,625 S Main St,Wheaton,IL,60187,41.85964584350586,-88.1036605834961,grocery
3679,WALMART #2815  ,1460 Golf Rd,Rolling Meadows,IL,60008,42.05362319946289,-88.00025177001953,grocery
3470,WALMART #1735  ,1455 E Lake Cook Rd,Wheeling,IL,60090,42.15251922607422,-87.95277404785156,grocery
2109,MEIJER #228  ,1301 Meijer Dr,Rolling Meadows,IL,60008,42.04793930053711,-87.9963150024414,grocery
2101,MEIJER #214  ,13521 S Rte 59,Plainfield,IL,60544,41.634925842285156,-88.19977569580078,grocery
1712,MARIANOS #501  ,802 East Northwest Hwy,Arlington Heights,IL,60004,42.080413818359375,-87.97290802001953,grocery
126,DIERBERGS #011  ,1080 Lindemann Rd,Des Peres,MO,63131,38.60076141357422,-90.4328842163086,grocery
4152,WALMART #5442  ,1050 N Rohlwing Rd,Addison,IL,60101,41.948360443115234,-88.03255462646484,grocery
1748,MARIANOS #537  ,1300 S Naper Blvd,Naperville,IL,60540,41.749664306640625,-88.11276245117188,grocery
2084,MEIJER #169  ,225 N Weber Rd,Bolingbrook,IL,60490,41.70091247558594,-88.12748718261719,grocery
3719,WALMART #2956  ,1401 Il Rte 59,Shorewood,IL,60431,41.547340393066406,-88.20341491699219,grocery
118,DIERBERGS #003  ,9901 Manchester Rd,Saint Louis,MO,63122,38.60513687133789,-90.38068389892578,grocery
1753,MARIANOS #542  ,2999 Waukegan Rd,Bannockburn,IL,60015,42.20271301269531,-87.86238861083984,grocery
1737,MARIANOS #526  ,950 Brook Forest Ave,Shorewood,IL,60404,41.537044525146484,-88.19701385498047,grocery
1754,MARIANOS #543  ,345 W Roosevelt Ave,Lombard,IL,60148,41.85841751098633,-88.02531433105469,grocery
133,DIERBERGS #018  ,450 Old Smizer Mill Rd,Fenton,MO,63026,38.51392364501953,-90.45061492919922,grocery
134,DIERBERGS #019  ,8450 Eager Rd,Saint Louis,MO,63144,38.62727737426758,-90.33972930908203,grocery
1752,MARIANOS #541  ,10 E Golf Rd,Des Plaines,IL,60016,42.049766540527344,-87.92018127441406,grocery
2044,MEIJER #050  ,5531 28Th St Se,Grand Rapids,MI,49512,45.93974685668945,-86.91313171386719,grocery
3993,WALMART #4531  ,420 N Weber Rd,Romeoville,IL,60446,41.63960647583008,-88.12470245361328,grocery
1743,MARIANOS #532  ,2323 Capital Dr,Northbrook,IL,60062,42.111083984375,-87.87260437011719,grocery
3256,WALMART #1071  ,610 Wesley Dr,Wood River,IL,62095,38.8702507019043,-90.0702896118164,grocery
3428,WALMART #1596  ,200 S Bolingbrook Dr,Bolingbrook,IL,60440,41.69584655761719,-88.06513214111328,grocery
1722,MARIANOS #511  ,678 N York St,Elmhurst,IL,60126,41.91986083984375,-87.94060516357422,grocery
3471,WALMART #1737  ,900 Il Rte 83,Oakbrook Terrace,IL,60181,41.87178039550781,-87.96285247802734,grocery
128,DIERBERGS #013  ,7233 Watson Rd,Saint Louis,MO,63119,38.58474349975586,-90.31941223144531,grocery
2102,MEIJER #215  ,755 E Boughton Rd,Bolingbrook,IL,60440,41.721275329589844,-88.03578186035156,grocery
3317,WALMART #1256  ,2424 W Jefferson St,Joliet,IL,60435,41.518985748291016,-88.14237976074219,grocery
116,DIERBERGS #001  ,12420 Tesson Ferry Rd,Saint Louis,MO,63128,38.50869369506836,-90.3743667602539,grocery
1747,MARIANOS #536  ,150 W 63Rd St,Westmont,IL,60559,41.77540588378906,-87.97869873046875,grocery
3477,WALMART #1761  ,379 W Pontoon Rd,Granite City,IL,62040,38.73659896850586,-90.1414566040039,grocery
3877,WALMART #3725  ,8500 W Golf Rd,Niles,IL,60714,42.056575775146484,-87.83548736572266,grocery
3508,WALMART #1933  ,137 W North Ave,Northlake,IL,60164,41.90460968017578,-87.90862274169922,grocery
1744,MARIANOS #533  ,784 Skokie Blvd,Northbrook,IL,60062,42.13814926147461,-87.7918930053711,grocery
1736,MARIANOS #525  ,1900 S Cumberland Ave,Park Ridge,IL,60068,41.98735046386719,-87.83795166015625,grocery
1729,MARIANOS #518  ,25 Waukegan Rd,Glenview,IL,60025,42.05564880371094,-87.79817199707031,grocery
123,DIERBERGS #008  ,2516 Lemay Ferry Rd,Saint Louis,MO,63125,38.51852035522461,-90.30351257324219,grocery
122,DIERBERGS #007  ,860 Arnold Commons Dr,Arnold,MO,63010,38.43720626831055,-90.38267517089844,grocery
2952,TARGET #2490  ,130 S Mannheim Rd,Hillside,IL,60162,41.86829376220703,-87.88790130615234,grocery
3400,WALMART #1514  ,2201 Michigan Ave,Arnold,MO,63010,38.43670654296875,-90.37786865234375,grocery
1735,MARIANOS #524  ,1822 Willow Rd,Northfield,IL,60093,42.10005187988281,-87.77140045166016,grocery
1739,MARIANOS #528  ,3020 Wolf Rd,Westchester,IL,60154,41.83456802368164,-87.90105438232422,grocery
3891,WALMART #3790  ,16241 S Farrell Rd,Lockport,IL,60441,41.592193603515625,-88.02296447753906,grocery
1721,MARIANOS #510  ,7401 West Lawrence Ave,Harwood Heights,IL,60706,41.96654510498047,-87.81259155273438,grocery
1740,MARIANOS #529  ,4700 Gilbert Ave,Western Springs,IL,60558,41.80369567871094,-87.89047241210938,grocery
129,DIERBERGS #014  ,5640 Telegraph Rd,Saint Louis,MO,63129,38.46686553955078,-90.30319213867188,grocery
2944,TARGET #2081  ,800 Broadview Village Sq,Broadview,IL,60155,41.85509490966797,-87.85084533691406,grocery
