assessor_identification_number,taxrate_area,administrative_region_number,common_area_key,year_sold_to_state,recording_date,land_value,improvement_value,gross_personal_property_key,filler,fixture_value,real_estate_exemption,personal_property_exemption,fixture_exemption_value,homeowner's_exemption,first_owner_assessee_name,first_owner_assessee_name_overflow,second_owner_assessee_name,special_name_assessee,situs_address_key,situs_address_date_of_last_change,situs_address_postal_city_code,situs_address_house_number,situs_address_fraction,situs_address_direction,situs_address_unit,situs_address_zip_code,situs_address_street_name,situs_address_city_and_state,mail_address_key,mail_address_date_of_last_change,mail_address_postal_city_code,mail_address_house_number,mail_address_fraction,mail_address_direction,mail_address_unit,mail_address_zip_code,mail_address_street_name,mail_address_city_and_state,legal_description_-_last_line_narrative,legal_description_-_last_line_lot,legal_description_-_last_line_division,legal_description_-_last_line_region,legal_description_line_one,legal_description_line_two,legal_description_line_three,legal_description_line_four,legal_description_line_five,zoning_code,use_code,effective_year,year_built,building_-_square_feet_-_main
7510031028,8068,26.0,0,0,19660414,1447109,1222450,4,0,0,2669559,60000,0,0,ARCHDIOCESE OF LA EDUC AND,WELFARE CORP ST LAWRENCE,,,D,19960616,75,1960,,S,,902770000,PROSPECT AVE,REDONDO BEACH CA,F,20120404,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,BEG POR OF,1,,,*TR=PARCEL MAP AS PER BK 135 P 1 OF PM,*LOT COM AT MOST N NE COR OF LOT 1 TH,W ON N LINE OF SD LOT 464.53 FT TH S,TO A PT NW ON SW LINE OF BLK 6 TR NO,"12836 420 FT AND S 81Â02'30""E 200 FT",RBR-1,7200,0,0,0
7516001007,9340,26.0,0,0,19670145,22617,0,Ã¿,0,0,0,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF L A,,,,D,0,0,0,,,,0,,,F,20120404,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,SUSANA DOMINQUEZ 1021.52 AC ALLOT,,,,PART OF THE RANCHO SAN PEDRO ALLOTTED TO,MANUEL DOMINQUEZ LOT COM AT NW COR OF,LOT 1 TRACT NO 20473 TH W ON S LINE OF,TORRANCE BLVD 20 FT WITH A UNIFORM DEPTH,"OF 217.28 FT S 0Â08'14"" E PART OF",TOCC-GEN,100V,0,0,0
7516001033,9340,26.0,0,0,20020507,600505,13637,Ã¿,0,0,614142,0,0,0,ARCHDIOCESE OF LOS ANGELES,EDUCATION AND WELFARE CORP,,,D,19930701,94,5215,,,,905030000,TORRANCE BLVD,TORRANCE CA,F,20120404,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,SUSANA DOMINQUEZ 1021.52 AC ALLOT,,,,PART OF THE RANCHO SAN PEDRO ALLOTTED TO,MANUEL DOMINQUEZ 0.67 MORE OR LESS AC,COM W ON S LINE OF TORRANCE BLVD PER,CSB836 445 FT FROM NW COR OF LOT 1,TRACT NO 20473 TH W ON SD S LINE,TOCC-GEN,2700,1973,1973,25000
7516001038,9340,26.0,0,0,19910201,2493747,6197841,4,0,50000,8617706,150000,50000,0,ARCHDIOCESE OF L A EDUC AND,WELFARE CORP AND,BISHOP MONTGOMERY HIGH SCHOOL,,D,19930701,94,5430,,,,905030000,TORRANCE BLVD,TORRANCE CA,F,20120404,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,SUSANA DOMINGUEZ 1021.52 AC ALLOT,,,,PART OF THE RANCHO SAN PEDRO ALLOTTED TO,MANUEL DOMINGUEZ 20.22 MORE OR LESS ACS,"COM N 89Â53'07"" W 337.29 FT FROM SW COR",OF LOT 23 TRACT NO 20473 TH W ON N LINE,"OF RUBY ST 474.81 FT TH N 9Â21'53"" W",TOAPBLC,7200,0,0,0
7519019030,9325,14.0,0,0,19620223,935442,2056125,4,0,0,2991567,20000,0,0,ARCHDIOCESE OF L A EDUC AND,WELFARE CORP,,,D,19930701,94,20559,,,,905030000,ANZA AVE,TORRANCE CA,F,20120404,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,TR=3218 S 485 FT OF LOT 45,,,,,,,,,TORPBLC,7200,0,0,0
7581024010,7090,14.0,0,0,19560810,217422,7886175,Ã¿,0,0,8103597,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF L A,,ST JOHN FISHER,,D,19960616,69,5446,,,,902750000,CREST RD,RNCHO PALOS VRDS CA,F,20120411,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,PART OF,74,,,"L A CO ASSESSOR MAP NO 51,2.41 MORE OR",LESS ACS COM AT INTERSECTION OF SE LINE,OF CREST DR PER DOC NO 3558 6-27-58 WITH,A LINE PARALLEL WITH AND DIST E AT R/A,20 FT FROM W LINE OF LAND DESC AS,RPI*,7100,0,0,0
7581024011,7090,14.0,0,0,19610221,634203,4960086,4,0,0,5594289,50000,0,0,ARCHDIOCESE OF L A EDUC AND,WELFARE CORP,ST JOHN FISHER,,D,19960616,69,5446,,,,902750000,CREST RD,RNCHO PALOS VRDS CA,F,20120404,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,BEG PART OF,74,,,"L A CO ASSESSOR MAP NO 51,6.99 MORE OR",LESS ACS COM N ON E LINE OF CRENSHAW,"BLVD PER CSB1504-2,561.19 FT AND S 84Â","59'55"" E 200 FT FROM SW COR OF LAND DESC",IN DOC NO 2134 8-10-56 TO ROMAN CATHOLIC,RPI*,7100,0,0,0
8016001008,5361,12.0,0,0,19670145,63617,486955,Ã¿,0,0,550572,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF L A,,,,D,19930701,83,10831,,,,906700000,PIONEER BLVD,SANTA FE SPRINGS CA,F,20120404,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,1,3S,12,RANCHO SANTA GERTRUDES SECTIONS TOWNSHIP,AND RANGE AS PER BK 32 PG 18 OF M R,LOT COM N ON W LINE OF PIONEER BLVD,PER DOC # 3373 8-15-55 250 FT FROM S,LINE OF NE 1/4 OF SE 1/4 OF SE 1/4 OF,SSPF*,7100,1957,1956,9158
8016001014,5361,12.0,0,0,19590225,305764,1017974,4,0,0,1323738,5000,0,0,ARCHDIOCESE OF L A EDUC AND,WELFARE CORP,ST PLUS,,D,19930701,83,10831,,,,906700000,PIONEER BLVD,SANTA FE SPRINGS CA,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,OF SE 1/4 OF,1,3S,12,"RANCHO SANTA GERTRUDES SECTIONS,",TOWNSHIP AND RANGE 4.31 MORE OR LESS ACS,COM AT INTERSECTION OF W LINE OF PIONEER,BLVD PER DOC NO 3373 8-15-55 WITH S LINE,OF NE 1/4 OF SE 1/4 OF SE 1/4 OF SEC 1 T,SSPF*,7200,0,0,0
8016001015,5361,12.0,0,0,19640227,25342,189920,Ã¿,0,0,215262,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF L A,,,,D,19930701,83,10827,,,,906700000,PIONEER BLVD,SANTA FE SPRINGS CA,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,SE 1/4 OF,1,3S,12,"RANCHO SANTA GERTRUDES SECTIONS,",TOWNSHIP AND RANGE 0.29 MORE OR LESS AC,ON W LINE OF PIONEER BLVD PER,DOC NO 3373 8-15-55 COM N THEREON,378 FT FROM S LINE OF NE 1/4 OF SE 1/4,SSPF*,7100,1970,1963,5037
8038036001,6888,26.0,0,0,19650825,52295,475174,Ã¿,0,0,527469,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF L A,BEATITUDES OF OUR LORD,,,D,19930701,41,13021,,,,906380000,SANTA GERTRUDES AVE,LA MIRADA CA,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,PART OF,27,,,LICENSED SURVEYOR'S MAP AS PER BK 9 PG,9 OF L S   LOT COM E ON S LINE OF LOT,"27, 660.66 FT AND N ON W LINE OF SANTA",GERTRUDES AVE 175 FT FROM SW COR OF SD,LOT TH N ON SD W LINE 118.58 FT TH W,LMR1,7200,1966,1966,7874
8038036013,6888,26.0,0,0,19740225,37798,337990,Ã¿,0,0,375788,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF L A,,,,D,19930701,41,13013,,,,906380000,SANTA GERTRUDES AVE,LA MIRADA CA,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,PART OF,27,,,LICENSED SURVEYOR'S MAP AS PER BK 9,PG 9 OF L S   LOT COM E ON S LINE OF,"LOT 27, 660.66 FT AND N ON W LINE OF",SANTA GERTRUDES AVE 293.58 FT FROM SW,COR OF SD LOT TH N ON SD W LINE 80 FT,LMR1,7200,1974,1972,4685
8038036014,6888,26.0,0,0,19690226,310291,4660860,4,0,0,4971151,40000,0,0,ARCHDIOCESE OF L A EDUC AND,WELFARE CORP,,,D,19930701,41,13021,,,,906380000,SANTA GERTRUDES AVE,LA MIRADA CA,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,27,,,LICENSED SURVEYOR'S MAP AS PER BK 9,"PG 9 OF L S   LOT COM S 89Â29'20"" W",10 FT FROM SE COR OF LOT 27 TH S 89Â,"29'20"" W 521.87 FT TH N 0Â37'10"" W TO",S LINE OF OLIVE BRANCH DR TH E THEREON,LMR1,7200,0,0,0
8046001020,6768,26.0,0,0,19750214,103258,830132,Ã¿,0,0,933390,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF L A,,,,D,19930701,64,13913,,,,906500000,SHOEMAKER AVE,NORWALK CA,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,17,3S,11,"RANCHO LOS COYOTES SECTIONS, TOWNSHIP",AND RANGE AS PER PATENTS BK 1 PG 493-,494 AND O R M 7425 PG 20-21   LOT COM,S ON W LINE OF SHOEMAKER AVE 225 FT,FROM N LINE OF SE 1/4 OF SW 1/4 OF,NOR3*,7100,0,0,0
8046001021,6768,12.0,0,0,19630215,298971,1257630,4,0,0,1556601,50000,0,0,ARCHDIOCESE OF L A EDUCATION AND,WELFARE CORP ST LINUS,,,D,19930701,64,13913,,,,906500000,SHOEMAKER AVE,NORWALK CA,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,17,3S,11,"RANCHO LOS COYOTES SECTIONS, TOWNSHIP",AND RANGE AS PER PATENTS BK 1 PG 493-,494 AND O R M 7425 PG 20-21   LOT COM AT,SE COR OF LOT 111 TR NO 22418 TH N 89Â,"33'53"" E TO W LINE OF SHOEMAKER AVE TH",NOR3*,7200,0,0,0
8054023024,6764,26.0,0,0,19670145,11749,228748,4,0,0,240497,10000,0,0,ARCHDIOCESE OF L A EDUC AND,WELFARE CORP,ST JOHN OF GOD,,D,19930701,64,13817,,,,906500000,PIONEER BLVD,NORWALK CA,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,13,3S,12,RANCHO LOS COYOTES SECTIONS TOWNSHIP,AND RANGE AS PER PATENTS BK 1 PG,493-494 AND O R M 7425 PG 20-21 LOT COM,N 130 FT FROM NW COR OF L A C A MAP,NO 68 TH E 90 FT WITH A UNIFORM DEPTH,NOR3YY,7100,1954,1954,7432
8054023026,6764,26.0,0,0,19550306,228748,3289552,4,0,0,3518300,60000,0,0,ARCHDIOCESE OF L A EDUC AND,WELFARE CORP,ST JOHN OF GOD,,D,19930701,64,13819,,,,906500000,PIONEER BLVD,NORWALK CA,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,NO 15841,,,,"LOT COM AT SW COR OF LOT 1, TR NO 15841",TH E ON S LINE OF SD TR 250 FT TH N 0Â,07' W TO S LINE OF BRIMLEY ST TH E,THEREON 150 FT TH S 0Â07' E 102.7 FT TH,E ON SD S LINE OF TR TO W LINE OF,NOR3-R1*,7200,0,0,0
8054023027,6764,26.0,0,0,19690226,70868,976254,Ã¿,0,0,1047122,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF L A,,ST JOHN OF GOD,,D,19930701,64,13819,,,,906500000,PIONEER BLVD,NORWALK CA,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,SE 1/4 OF,13,3S,12,RANCHO LOS COYOTES SECTIONS TOWNSHIP,AND RANGE AS PER PATENTS BK 1 PG 493-494,AND O R M 7425 PG 20-21  LOT COM AT NE,COR OF LOT 6 L A C A MAP NO 68 TH N ON W,LINE OF PIONEER BLVD 175 FT WITH A,NOR3*,7100,0,0,0
8054024008,6768,12.0,0,0,19660120,19671,0,Ã¿,0,0,19671,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF L A,,,,D,19930701,64,13836,,,,906500000,FLALLON AVE,NORWALK CA,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,TR=16200 LOT 163,,,,,,,,,NOR1YY,010V,0,0,0
8059012003,13479,12.0,0,0,19670145,23291,339745,Ã¿,0,0,363036,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF L A,,,,D,19930701,41,14010,,,,906380000,FOSTER RD,LA MIRADA CA,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,2,,,TRACT NO 2151  0.39 MORE OR LESS AC COM,AT NW COR OF LOT 53 TR NO 20712 TH S 0Â,"05'33"" E 210 FT TH N 89Â49'10"" W 81 FT","TH N 0Â05'33"" W 210 FT TH S 89Â45' E 81",FT TO BEG PART OF,LCRA6000*,7100,1963,1957,9175
8059012004,13479,12.0,0,0,19590225,296706,0,Ã¿,0,0,296706,0,0,0,ARCHDIOCESE OF L A EDUC AND,WELFARE CORP,,,D,0,0,0,,,,0,,,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,2,,,"TRACT # 2151 LOT COM S 0Â05'33"" E 470 FT",FROM NW COR OF LOT 53 TR # 20712 TH W,180 FT TH N 103 FT TH W TO W LINE OF,LOT 2 TH S TO NW LINE OF LOT 75 SD TR,TH NE THEREON TO NE COR OF SD LOT 75,LMR1*,700V,0,0,0
8059012008,13479,12.0,0,0,19650224,16507,166312,Ã¿,0,0,182819,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF L A,,,,D,19930701,41,14020,,,,906380000,FOSTER RD,LA MIRADA CA,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,2,,,TRACT NO 2151  0.28 MORE OR LESS AC ON,S LINE OF FOSTER RD PER M B 589-76-78,COM E THEREON 90 FT FROM W LINE OF LOT 2,TH S 89Â45' E 80 FT WITH A UNIFORM DEPTH,"OF 150 FT S 0Â05'33"" E PART OF",LCRA6000*,7100,1965,1964,4373
8059012009,13479,12.0,0,0,19580227,161701,2769569,4,0,0,2931270,40000,0,0,ARCHDIOCESE OF L A EDUC AND,WELFARE CORP,ST PAUL OF THE CROSS,,D,19930701,41,14030,,,,906380000,FOSTER RD,LA MIRADA CA,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,TO BEG PART OF,2,,,TRACT NO 2151  2.7 MORE OR LESS ACS COM,AT INTERSECTION OF S LINE OF FOSTER RD,PER MB 589-76-78 WITH W LINE OF LOT 2,"TH E ON SD S LINE 90 FT TH S 0Â05'33"" E","150 FT TH S 89Â45' E 80 FT TH N 0Â05'33""",LCRA6000*,7100,0,0,0
8072012004,6768,26.0,0,0,19981224,724161,2833078,Ã¿,0,0,3557239,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF,LOS ANGELES,,,D,19930701,64,12366,,,,906500000,ROSECRANS AVE,NORWALK CA,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,OF,19,3S,11,"RANCHO LOS COYOTES SECTIONS, TOWNSHIP",AND RANGE AS PER PATENTS BK 1 PG 493-,494 OF O R M 7425 PG 20-21   LOT,COM AT INTERSECTION OF E LINE OF NW 1/4,OF NE 1/4 OF SEC 19 T 3S R 11W WITH S,NOCO*,7100,2005,2005,20187
8072012022,6768,12.0,0,0,20161222,302359,182273,Ã¿,0,0,484632,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF,LOS ANGELES,,C/O REAL ESTATE DEPT,D,20030519,64,14325,,,,906500000,CAMEO AVE,NORWALK CA,F,20170502,0,3424,,,,900100000,WILSHIRE BLVD,LOS ANGELES CA,TRACT NO 16O37,211,,,,,,,,NOR1*,0100,1952,1950,1594
8072012023,6768,12.0,0,0,20161222,300216,139386,Ã¿,0,0,439602,0,0,0,ROMAN CATHOLIC ARCHBISHOP,OF LOS ANGELES CORP,,,D,20030519,64,14319,,,,906500000,CAMEO AVE,NORWALK CA,F,20170321,0,3424,,,,900100000,WILSHIRE BLVD,LOS ANGELES CA,TRACT NO 16O37,212,,,,,,,,NOR1YY,0100,1951,1950,1050
8072012025,6768,12.0,0,0,20161222,357043,112580,Ã¿,0,0,469623,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF,LOS ANGELES,,C/O REAL ESTATE DEPARTMENT,D,20050515,64,14309,,,,906500000,CAMEO AVE,NORWALK CA,F,20170307,0,3424,,,,900100000,WILSHIRE BLVD,LOS ANGELES CA,TRACT NO 16O37,214,,,,,,,,NOR1YY,0100,1979,1950,1150
8072012026,6768,12.0,0,0,20161222,396713,100785,Ã¿,0,0,497498,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF,LOS ANGELES,,C/O REAL ESTATE DEPT,D,19960616,64,14303,,,,906500000,CAMEO AVE,NORWALK CA,F,20170425,0,3424,,,,900100000,WILSHIRE BLVD,LOS ANGELES CA,,215,,,TRACT NO 16037 VAC ST ADJ ON N AND,,,,,NOR1YY,0100,1951,1950,1328
8114023048,12381,27.0,0,0,19710128,525427,1551674,Ã¿,0,0,2077101,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF L A,,,,D,20061210,25,10915,,,,917330000,MICHAEL HUNT DR,SOUTH EL MONTE CA,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,P M 264-66-67 LOT 1,,,,,,,,,SEPF*,7100,0,0,0
8139029040,6845,11.0,0,0,19580227,536810,2136687,4,0,0,2673497,45000,0,0,ARCHDIOCESE OF L A EDUC AND,WELFARE CORP,ST MARYS,,D,19930701,102,7210,,,,906020000,PICKERING AVE,WHITTIER CA,F,20120518,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,24,25,,"WHITTIER   LOTS 1, 6, 7 AND 8 AND W",25 FT AND N 28 FT OF E 115 FT OF LOT 2,AND 1/2 VAC ALLEY ADJ ON W AND N 13 FT,OF W 25 FT OF LOT 3 AND 1/2 VAC ALLEY,"ADJ ON E AND ALL OF LOTS 13, 14, 15, 16,",WHCO-R4*,7200,0,0,0
8139029043,6845,11.0,0,0,20000102,123869,973984,Ã¿,0,0,946896,0,0,0,ROMAN CATHOLIC ARCHBISHOP,OF L A,,,D,20070105,102,12625,,,,906020000,PENN ST,WHITTIER CA,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,LOTS 9 THRU 12 BLK 25,,,,WHITTIER 1/2 VAC ALLEY ADJ ON W AND,,,,,WHCO-R4*,71T0,1958,1957,10810
8139030018,6845,11.0,0,0,19580227,33494,2914,Ã¿,0,0,36408,0,0,0,ARCHDIOCESE OF L A EDUC AND,WELFARE CORP,ST MARYS,,D,20000523,102,7242,,,,906020000,NEWLIN AVE,WHITTIER CA,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,WHITTIER LOT 16 BLK 26,,,,,,,,,WHR4*,7100,1958,1958,7000
8139030019,6845,11.0,0,0,19580227,33494,2914,Ã¿,0,0,36408,0,0,0,ARCHDIOCESE OF L A EDUC AND,WELFARE CORP,ST MARYS,,D,20000523,102,7238,,,,906020000,NEWLIN AVE,WHITTIER CA,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,WHITTIER LOT 17 BLK 26,,,,,,,,,WHR4*,7100,1958,1958,7000
8141006026,6845,11.0,0,0,19580227,31223,2914,Ã¿,0,0,34137,0,0,0,ARCHDIOCESE OF L A EDUC AND,WELFARE CORP,ST MARYS,,D,20040327,102,319,,,,906020000,PENN ST,WHITTIER CA,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,COS SUB,24,B,,DORLAND BALDWIN AND RUSTS SUB OF LOTS 15,AND 16 BLK K OF THE PICKERING L AND W,,,,WHC0*,010X,1958,1958,0
8155018004,3547,11.0,0,0,19670145,44591,0,Ã¿,0,0,44591,0,0,0,ARCHDIOCESE OF L A EDUC AND,WELFARE CORP,,,D,0,0,0,,,,0,,,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,62,3,,TRACT NO 505 LOT COM S 40Â06' W 341.7 FT,FROM MOST N COR OF LOT 62 BLK 3 TH S 49Â,54' E 160 FT TH S 40Â06' W TO NE LINE OF,TELEGRAPH RD TH NW THEREON AND NE ON SE,LINE OF VICTORIA AVE TO BEG PART OF,LCA1-RA6000*,710V,0,0,0
8155018017,3548,11.0,0,0,19580227,37116,242337,4,0,0,279453,10000,0,0,ARCHDIOCESE OF L A EDUC AND,WELFARE CORP,ST GREGORY,,D,19930701,102,13925,,,,906040000,TELEGRAPH RD,WHITTIER CA,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,PART OF,62,3,,TRACT NO 505 LOT COM S 40Â06' W 341.7 FT,AND S 49Â54' E 160 FT FROM MOST N COR OF,OT 62 BLK 3 TH S 49Â54' E 135 FT TH S,40Â06' W TO NE LINE OF TELEGRAPH RD TH,NW THEREON 135 FT TH N 40Â06' E TO BEG,LCA1RA6000*,7102,1956,1956,7431
8155018033,10333,11.0,0,0,19640117,34623,1776,Ã¿,0,0,36399,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF L A,,,,D,19930701,102,14066,,,,906040000,TRUMBALL ST,WHITTIER CA,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,TRACT NO 27070,15,,,,,,,,LCRA6000*,7110,1963,1963,5800
8155018046,3548,11.0,0,0,19690000,61804,1084978,Ã¿,0,0,1146782,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF L A,,,,D,19930701,102,13931,,,,906040000,TELEGRAPH RD,WHITTIER CA,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,62,3,,TRACT NO 505   LOT COM S 40Â06' W,341.7 FT FROM MOST E COR OF LOT 62 BLK 3,TH S 40Â06' W 55 FT TH N 49Â54' W,180 FT TH S 40Â06' W TO NE LINE OF,TELEGRAPH RD TH NW THEREON 185 FT TH,LCA1*,7102,0,0,0
8155018047,3547,11.0,0,0,19730000,39614,273591,4,0,0,313205,10000,0,0,ARCHDIOCESE OF L A EDUCATION AND,WELFARE CORP,,,D,19930701,102,13935,,,,906040000,TELEGRAPH RD,WHITTIER CA,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,PART OF,62,3,,TRACT NO 505   THAT PART IN CO LTG,MAINT DIST NO 1741 OF LOT COM AT MOST E,COR OF LOT 62 BLK 3 TH NW ON NE LINE OF,SD LOT 510 FT TH S 40Â06' W 60 FT TH,N 49Â54' W TO SE LINE OF VICTORIA AVE,LCRA6000*,7200,1962,1958,6360
8155018048,3548,11.0,0,0,19730000,262727,658949,4,0,0,921676,30000,0,0,ARCHDIOCESE OF L A EDUCATION AND,WELFARE CORP,,,D,19930701,102,13935,,,,906040000,TELEGRAPH RD,WHITTIER CA,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,62,3,,TRACT NO 505   THAT PART OUTSIDE CO LTG,MAINT DIST NO 1741 OF LOT COM AT MOST E,COR OF LOT 62 BLK 3 TH NW ON NE LINE OF,SD LOT 510 FT TH S 40Â06' W 60 FT TH,N 49Â54' W TO SE LINE OF VICTORIA AVE TH,LCRA6000*,7200,1955,1954,20845
8155018049,3548,11.0,0,0,19670145,37569,135410,4,0,0,172979,5000,0,0,ARCHDIOCESE OF L A EDUC AND,WELFARE CORP,,,D,19930701,102,13939,,,,906040000,TELEGRAPH RD,WHITTIER CA,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,BEG PART OF,62,3,,TRACT NO 505 LOT COM S 40Â06' W 396.7 FT,AND N 49Â54' W 100 FT FROM MOST E COR OF,LOT 62 BLK 3 TH N 49Â54' W 80 FT TH S,40Â06' W TO NE LINE OF TELEGRAPH RD TH,SE THEREON 80 FT TH N 40Â06' E 140 FT TO,LCA1*,7100,1953,1952,3486
8155019014,3548,11.0,0,0,19690226,45730,0,Ã¿,0,0,45730,0,0,0,ARCHDIOCESE OF L A EDUCATION,AND WELFARE CORP,ST GREGORY THE GREAT,,D,0,0,0,,,,0,,,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,OF NW 132 FT OF,63,3,,TRACT NO 505 THAT PART NE OF SW 326.7 FT,,,,,LCRA06,010V,0,0,0
8155019047,3548,11.0,0,0,19900606,292335,60319,Ã¿,0,0,352654,0,0,0,ARCHDIOCESE OF LOS ANGELES,EDUCATION AND WELFARE CORP,,,D,19930701,102,13959,,,,906040000,TELEGRAPH RD,WHITTIER CA,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,62,3,,TRACT # 505 LOT COM S 40Â06' W 396.7 FT,FROM MOST E COR OF LOT 62 BLK 3 TH N,49Â54' W 100 FT TH S 40Â06' W TO NE LINE,OF TELEGRAPH RD TH SE THEREON TO SE LINE,OF SD LOT TH NE THEREON TO BEG PART OF,LCA1*,0100,1936,1936,921
8167002008,9106,27.0,0,0,19580227,2165321,4912820,4,0,0,7078141,240000,0,0,ARCHDIOCESE OF L A EDUC AND,WELFARE CORP,ST PAUL H S,,D,19981222,83,9635,,,,906700000,GREENLEAF AVE,SANTA FE SPRNGS CA,F,20120518,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,TO BEG PART OF,5,,,RESURVEY OF GUNN AND HAZZARD'S PLAT OF,THE CULLEN TRACT LOT COM SE ON NE LINE,"OF LOT 5,764.08 FT FROM SE LINE OF",SANTA FE SPRINGS RD PER CS7507 TH SE ON,SD NE LINE TO NW LINE OF GREENLEAF AVE,SSPF*,7200,0,0,0
8178027030,5954,27.0,0,0,19700527,127126,1379148,Ã¿,0,0,1506274,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF L A,,,,D,19970603,102,8545,,,,906060000,NORWALK BLVD,WHITTIER CA,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,"1068190,910712 POR OF TRACT NO 4",,,,M R 32-18 LAND DESC AS PAR 1 IN DOC,,,,,LCC4*,7100,0,0,0
8178027031,5954,27.0,0,0,19700527,117462,21259,Ã¿,0,0,138721,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF L A,,,,D,19970603,102,8545,,,,906060000,NORWALK BLVD,WHITTIER CA,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,"1068190,910712 POR OF TRACT NO 4",,,,M R 32-18 LAND DESC AS PAR 2 IN DOC,,,,,LCC4*,7110,1972,1972,60000
