castaway_id,full_name,full_name_detailed,castaway,date_of_birth,date_of_death,gender,african,asian,latin_american,native_american,bipoc,lgbt,personality_type,occupation,three_words,hobbies,pet_peeves,race,ethnicity
US0193,Jenny Guzon-Bae,Jenny Guzon-Bae,Jenny,1970-05-08,,Female,False,True,False,False,True,False,ISTJ,Real Estate Agent,,,,Asian,Filipino American
US0194,Nathan Gonzalez,Nathan Gonzalez,Nate,1980-07-26,,Male,True,False,True,False,True,False,ESTP,Shoe Salesman,,,,Black,Hispanic or Latino
US0195,Candice Cody,Candice Cody,Candice,1982-11-12,,Female,False,False,False,False,False,False,ISTJ,Pre-Med Student;Physician/Anesthesiology Resident,,,,,
US0196,Jonathan Penner,Jonathan Penner,Jonathan,1962-03-05,,Male,False,False,False,False,False,False,ENTP,Writer,"Happy, prickly and funny.",,"Stupidity, meanness and slow drivers in the passing lanes.",,Jewish
US0197,Parvati Shallow,Parvati Shallow,Parvati,1982-09-21,,Female,False,False,False,False,False,False,ENFJ,Boxer;Charity Organizer;Yoga Teacher/Life Coach/Speaker,"Survivor, champion, goddess.",Posting photos of my baby on instagram and yoga retreats.,Heavy breathing.,,
US0198,Adam Gentry,Adam Gentry,Adam,1978-08-21,,Male,False,False,False,False,False,False,ESTP,Copier Sales,,,,,
US0199,Sundra Oakley,Sundra Oakley,Sundra,1975-01-02,,Female,True,False,False,False,True,False,INFP,Actress,,,,Black,
US0200,Rebekah Lee,Rebekah 'Becky' Lee,Becky,1977-09-11,,Female,False,True,False,False,True,False,INTP,Attorney,,,,Asian,Korean American
US0201,Oscar Lusth,Oscar 'Ozzy' Lusth,Ozzy,1981-08-23,,Male,False,False,True,False,True,True,ISFP,Waiter;Photographer,,,,Mexican American,Hispanic or Latino
US0202,Yul Kwon,Yul Kwon,Yul,1975-02-14,,Male,False,True,False,False,True,False,INTJ,Management Consultant;Product Management,"Empathetic, introverted, and idealistic.",Hobbies? You mean the things i used to do before i had kids?,People who don't wash their hands after using the toilet. i'm a total germophobe.,Asian,Korean American
US0203,Jessica deBen,Jessica deBen,Jessica,1979-04-25,,Female,False,False,False,False,False,False,INFJ,Fashion Stylist,,,,,
US0204,Erica Durousseau,Erica Durousseau,Erica,1979-12-11,,Female,True,False,False,False,True,False,ESFP,Non-Profit Fundraiser,,,,Black,
US0205,Sylvia Kwan,Sylvia Kwan,Sylvia,1954-08-18,,Female,False,True,False,False,True,False,ISTJ,Architect,,,,Asian,Hong Konger American
US0206,Gary Stritesky,Gary Stritesky,Gary,1951-09-16,,Male,False,False,False,False,False,False,ISFJ,School Bus Driver,,,,,
US0207,Liliana Gomez,Liliana Gomez,Liliana,1981-04-05,,Female,False,False,True,False,True,False,ISTJ,Loan Officer,,,,Mexican American,Hispanic or Latino
US0208,Rita Verreos,Rita Verreos,Rita,1968-07-19,,Female,False,False,True,False,True,False,ISFJ,Single Mom,,,,Venezuelan American,Hispanic or Latino
US0209,Anthony Robinson,Anthony Robinson,Anthony,1974-06-25,,Male,True,False,False,False,True,False,INFP,Expert Witness Locator,,,,Black,
US0210,James Reid,James 'Rocky' Reid,Rocky,1978-09-11,,Male,False,False,False,False,False,False,ESTP,Bartender,,,,,
US0211,Lisette Linares,Lisette 'Lisi' Linares,Lisi,1970-06-09,,Female,False,False,True,False,True,False,ESFP,Customer Service Representative,,,,Cuban American,Hispanic or Latino
US0212,Michelle Yi,Michelle Yi,Michelle,1983-12-02,,Female,False,True,False,False,True,False,ENFP,Student,,,,Asian,Taiwanese American
US0213,Edgardo Rivera,Edgardo Rivera,Edgardo,1978-10-05,,Male,False,False,True,False,True,False,ESTP,Ad Executive,,,,Puerto Rican American,Hispanic or Latino
US0214,Mookie Lee,Mookie Lee,Mookie,1981-11-10,,Male,False,True,False,False,True,False,ESFP,Business Consultant,,,,Asian,Korean American
US0215,Alex Angarita,Alex Angarita,Alex,1978-04-20,,Male,False,False,True,False,True,False,ENTJ,Attorney,,,,Colombian American,Hispanic or Latino
US0216,Stacy Kimball,Stacy Kimball,Stacy,1979-10-01,,Female,False,True,False,False,True,False,INTJ,Web Producer,,,,Asian,Korean American
US0217,Kenward Bernis,Kenward 'Boo' Bernis,Boo,1972-06-21,,Male,False,False,False,False,False,False,ISTP,Construction Worker,,,,,
US0218,Yau-Man Chan,Yau-Man Chan,Yau-Man,1952-08-26,,Male,False,True,False,False,True,False,INTP,Computer Engineer,,,,Asian,Bornean American
US0219,Andria Herd,Andria 'Dreamz' Herd,Dreamz,1981-12-15,,Male,True,False,False,False,True,False,ESFP,Cheerleading Coach,,,,Black,
US0220,Cassandra Franklin,Cassandra Franklin,Cassandra,1964-04-19,,Female,True,False,False,False,True,False,ISFJ,College Administrator,,,,Black,
US0221,Earl Cole,Earl Cole,Earl,1971-04-09,,Male,True,False,False,False,True,False,INFJ,Ad Executive,,,,Black,
US0222,Steve Morris,Steve 'Chicken' Morris,Chicken,1959-09-02,,Male,False,False,False,False,False,False,ISFP,Chicken Farmer,,,,,
US0223,Ashley Massaro,Ashley Massaro,Ashley,1979-05-26,2019-05-16,Female,False,False,False,False,False,False,ESFP,Professional Wrestler,,,,,
US0224,Leslie Nease,Leslie Nease,Leslie,1969-03-25,,Female,False,False,False,False,False,False,ENFP,Christian Radio Host,,,,,
US0225,Dave Cruser,Dave Cruser,Dave,1969-10-26,,Male,False,False,False,False,False,False,ESTP,Former Model,,,,,
US0226,Aaron Reisberger,Aaron Reisberger,Aaron,1975-04-25,,Male,False,False,False,False,False,False,ISTJ,Surfing Instructor,,,,,
US0227,Sherea Lloyd,Sherea Lloyd,Sherea,1981-07-31,,Female,True,False,False,False,True,False,ESFP,Elementary Teacher,,,,Black,
US0228,Jaime Dugan,Jaime Dugan,Jaime,1985-06-30,,Female,False,False,False,False,False,False,ESFJ,Student,,,,,
US0229,Jean-Robert Bellande,Jean-Robert Bellande,Jean-Robert,1970-09-17,,Male,True,False,False,False,True,False,INTP,Poker Player,,,,,
US0230,Michael Zernow,Michael 'Frosti' Zernow,Frosti,1987-02-15,,Male,False,True,False,False,True,False,ESFP,Student/Athlete,,,,Asian,Japanese Russian American
US0231,James Clement,James Clement,James,1977-03-09,,Male,True,False,False,False,True,False,ISTP,Gravedigger,,,,Black,
US0232,Erik Huffman,Erik Huffman,Erik,1981-01-31,,Male,False,False,False,False,False,False,ISFP,Musician,,,,,
US0233,Peih-Gee Law,Peih-Gee Law,Peih-Gee,1978-04-07,,Female,False,True,False,False,True,False,ENTP,Jeweler,,,,Asian,
US0234,Denise Martin,Denise Martin,Denise,1967-05-05,,Female,False,False,False,False,False,False,ISFP,School Lunch Lady,,,,,
US0235,Amanda Kimmel,Amanda Kimmel,Amanda,1984-08-03,,Female,False,False,False,False,False,False,ISFP,Hiking Guide;Aspiring Designer,,,,,
US0236,Courtney Yates,Courtney Yates,Courtney,1981-03-26,,Female,False,False,False,False,False,False,ENTP,Waitress,,,,,
US0237,Todd Herzog,Todd Herzog,Todd,1985-01-29,,Male,False,False,False,False,False,True,ENFP,Flight Attendant,,,,,
US0238,Mary Sartain,Mary Sartain,Mary,1978-11-11,,Female,False,False,False,False,False,False,ISFJ,Real Estate Manager,,,,,
US0239,Michael Bortone,Michael Bortone,Mikey B,1973-12-29,,Male,False,False,False,False,False,False,ENTP,Aspiring Writer,,,,,
US0240,Joel Anderson,Joel Anderson,Joel,1975-06-01,,Male,False,False,False,False,False,False,ESTJ,Firefighter,,,,,
US0241,Chet Welch,Chet Welch,Chet,1959-10-22,,Male,False,False,False,False,False,True,INFP,Pageant Coach,,,,,
US0242,Kathleen Sleckman,Kathleen Sleckman,Kathy,1962-08-14,,Female,False,False,False,False,False,False,ENFP,Golf Course Vendor,,,,,
US0243,Tracy Hughes-Wolf,Tracy Hughes-Wolf,Tracy,1964-07-09,,Female,False,False,False,False,False,False,ENFJ,Residential Builder,,,,,
US0244,Jason Siska,Jason Siska,Jason,1985-03-04,,Male,False,False,False,False,False,False,ESFP,Gymnastics Coach,,,,,
US0245,Alexis Jones,Alexis Jones,Alexis,1983-07-06,,Female,False,False,True,False,True,False,ENFJ,Motivational Speaker,,,,,
US0246,Erik Reichenbach,Erik Reichenbach,Erik,1985-11-27,,Male,False,False,False,False,False,False,INTP,Ice Cream Scooper;Comic Book Artist,"Easy going, humorous and original.","Drawing, running and traveling.",Quiet or opinion-less people.,,
US0247,Natalie Bolton,Natalie Bolton,Natalie,1975-12-31,,Female,False,True,False,True,True,True,INTJ,Personal Trainer,,,,Asian,Native American
US0248,Michelle Chase,Michelle Chase,Michelle,1984-03-07,,Female,False,False,False,False,False,False,INTP,Music Producer,,,,,
US0249,Gillian Larson,Gillian Larson,Gillian,1947-02-24,,Female,False,False,False,False,False,False,ENFP,Retired Nurse,,,,,
US0250,Paloma Soto-Castillo,Paloma Soto-Castillo,Paloma,1984-08-24,,Female,False,False,True,False,True,False,ENFP,Student,,,,Chilean American,Hispanic or Latino
US0251,Jacquie Berg,Jacquie Berg,Jacquie,1982-09-10,,Female,False,False,False,False,False,False,ENFJ,Medical Sales,,,,,
US0252,Danny Brown,Danny 'GC' Brown,GC,1982-07-13,,Male,True,False,False,False,True,False,INFP,Maintenance Man,,,,Black,
US0253,Kelly Czarnecki,Kelly Czarnecki,Kelly,1986-04-04,,Female,False,False,False,False,False,False,INFP,Retail Sales,,,,,
US0254,Ace Gordon,Ace Gordon,Ace,1980-09-03,,Male,False,False,False,False,False,False,INTJ,Jewelry Sales and Photographer,,,,,
US0255,Dan Kay,Dan Kay,Dan,1976-06-30,2016-12-31,Male,False,False,False,False,False,False,ISFP,Lawyer,,,,,
US0256,Marcus Lehman,Marcus Lehman,Marcus,1979-10-03,,Male,False,False,True,False,True,False,ENTJ,Doctor,,,,,Hispanic or Latino
US0257,Charlie Herschel,Charlie Herschel,Charlie,1979-05-12,,Male,False,False,False,False,False,True,ENFP,Lawyer,,,,,Jewish
US0258,Randy Bailey,Randy Bailey,Randy,1959-03-31,,Male,False,False,False,False,False,False,INTJ,Wedding Videographer,,,,,
US0259,Corinne Kaplan,Corinne Kaplan,Corinne,1979-01-17,,Female,False,False,False,False,False,False,ENTJ,Pharmaceutical Sales;Clinical Consultant,"Snarky, irreverent and opinionated.",Shutting down small talk.,"So called actors living in hollywood, reality show losers and anyone who uses the door open button in an elevator.",,Jewish
US0260,Crystal Cox,Crystal Cox,Crystal,1979-03-28,,Female,True,False,False,False,True,False,ESFP,Former Olympic Athlete,,,,Black,
US0261,Ken Hoang,Ken Hoang,Ken,1985-10-10,,Male,False,True,False,False,True,False,INTP,Professional Gamer,,,,Asian,Vietnamese American
US0262,Matty Whitmore,Matty Whitmore,Matty,1978-12-18,,Male,False,False,False,False,False,False,ESFP,Personal Trainer,,,,,
US0263,Jessica Kiper,Jessica 'Sugar' Kiper,Sugar,1979-02-22,,Female,False,False,False,False,False,False,ENFP,Pin-Up Model,,,,,
US0264,Susie Smith,Susie Smith,Susie,1960-10-24,,Female,False,False,True,False,True,False,ISFJ,Hairdresser,,,,,Hispanic or Latino
US0265,Robert Crowley,Robert 'Bob' Crowley,Bob,1951-02-25,,Male,False,False,False,False,False,False,INTP,Physics Teacher,,,,,
US0266,Carolina Eastwood,Carolina Eastwood,Carolina,1981-10-27,,Female,False,False,True,False,True,False,ESTJ,Bartender,,,,Panamanian American,Hispanic or Latino
US0267,Candace Smith,Candace Smith,Candace,1977-02-01,,Female,True,False,False,False,True,False,ISTJ,Attorney,,,,Black,
US0268,Jerry Sims,Jerry Sims,Jerry,1959-05-18,,Male,True,False,False,False,True,False,ISTJ,Sgt - U.S. Army,,,,Black,
US0269,Sandy Burgin,Sandy Burgin,Sandy,1955-07-01,,Female,False,False,False,False,False,False,ESFP,Bus Driver,,,,,
US0270,Spencer Duhm,Spencer Duhm,Spencer,1989-12-20,,Male,False,False,False,False,False,True,INFP,Student,,,,,
US0271,Sydney Wheeler,Sydney Wheeler,Sydney,1984-05-11,,Female,False,False,False,False,False,False,ISFP,Model,,,,,
US0272,Joe Dowdle,Joe Dowdle,Joe,1982-06-29,,Male,False,False,False,False,False,False,ISTJ,Real Estate Sales,,,,,
US0273,Brendan Synnott,Brendan Synnott,Brendan,1978-09-28,,Male,False,False,False,False,False,False,ENTP,Entrepreneur,,,,,
US0274,Tyson Apostol,Tyson Apostol,Tyson,1979-06-17,,Male,False,False,False,False,False,False,ESTP,Former Professional Cyclist/Missionary;Shop Manager,,,,,
US0275,Sierra Reed,Sierra Reed,Sierra,1985-09-29,,Female,False,False,False,False,False,False,INFP,Model,,,,,
US0276,Debra Beebe,Debra Beebe,Debbie,1962-09-28,,Female,False,False,False,False,False,False,ESFJ,Middle School Principal,,,,,
US0277,Benjamin Wade,Benjamin 'Coach' Wade,Coach,1971-09-18,,Male,False,False,False,False,False,False,ENFJ,Soccer Coach/Musician,,,,,
US0278,Tamara Johnson-George,Tamara 'Taj' Johnson-George,Taj,1971-04-29,,Female,True,False,False,False,True,False,ENFJ,Former Pop Star,,,,Black,
US0279,Erinn Lobdell,Erinn Lobdell,Erinn,1982-10-21,,Female,False,False,False,False,False,False,ENFP,Hairstylist,,,,,
US0280,Stephen Fishbach,Stephen Fishbach,Stephen,1979-01-24,,Male,False,False,False,False,False,False,INTP,Corporate Consultant,,,,,Jewish
US0281,James Thomas Jr.,James 'JT' Thomas Jr.,J.T.,1984-06-23,,Male,False,False,False,False,False,False,ESTP,Cattle Rancher,,,,,
US0282,Marisa Calihan,Marisa Calihan,Marisa,1983-07-26,,Female,False,False,False,False,False,False,INFP,Student,,,,,
US0283,Mike Borassi,Mike Borassi,Mike,1947-03-13,,Male,False,False,False,False,False,False,ESTP,Personal Chef,,,,,
US0284,Betsy Bolan,Betsy Bolan,Betsy,1961-03-20,,Female,False,False,False,False,False,False,ESTJ,Police Officer,,,,,
US0285,Ben Browning,Ben Browning,Ben,1980-08-28,,Male,False,False,False,False,False,False,ESTP,Bar Manager,,,,,
US0286,Yasmin Giles,Yasmin Giles,Yasmin,1975-08-29,,Female,True,False,False,False,True,False,ESFP,Hairstylist,,,,Black,
US0287,Ashley Trainer,Ashley Trainer,Ashley,1987-02-27,,Female,False,False,False,False,False,False,ENFP,Spa Sales,,,,,
US0288,Russell Swan,Russell Swan,Russell S.,1967-02-17,,Male,True,False,False,False,True,False,ESFJ,Attorney,"Energetic, optimistic and focused.","Riding my motorcycle, mountain biking and skiing.","I hate whiners, materialistic people and generally people who are full of crap.",Black,
US0289,Elizabeth Kim,Elizabeth Kim,Liz,1975-11-24,,Female,False,True,False,False,True,False,INTP,Urban Planner,,,,Asian,Korean American
US0290,Erik Cardona,Erik Cardona,Erik,1981-04-13,,Male,False,False,True,False,True,False,ENTP,Bartender,,,,,Hispanic or Latino
US0291,Kelly Sharbaugh,Kelly Sharbaugh,Kelly,1983-12-26,,Female,False,False,False,False,False,False,ISFP,Hairstylist,,,,,
US0292,Laura Morett,Laura Morett,Laura M.,1969-07-30,,Female,False,False,False,False,False,False,ENFJ,Office Manager;Fitness Instructor,,,,,
US0293,John Fincher,John Fincher,John,1983-08-16,,Male,False,False,True,False,True,False,INTP,Rocket Scientist,,,,,Hispanic or Latino
US0294,Dave Ball,Dave Ball,Dave,1970-08-13,,Male,False,False,False,False,False,False,INTP,Fitness Instructor,,,,,
US0295,Monica Padilla,Monica Padilla,Monica,1984-07-14,,Female,False,False,True,False,True,False,ENFP,Law Student,,,,,Hispanic or Latino
US0296,Shannon Waters,Shannon 'Shambo' Waters,Shambo,1964-04-25,,Female,False,False,False,False,False,True,ESFP,Sales,,,,,
US0297,Jaison Robinson,Jaison Robinson,Jaison,1980-09-25,,Male,True,False,False,False,True,False,INTJ,Law Student,,,,Black,
US0298,Brett Clouser,Brett Clouser,Brett,1985-12-27,,Male,False,False,False,False,False,False,ISFP,T-Shirt Designer,,,,,
US0299,Mick Trimming,Mick Trimming,Mick,1976-05-10,,Male,False,False,False,False,False,False,INTP,Doctor,,,,,
US0300,Russell Hantz,Russell Hantz,Russell H.,1972-10-10,,Male,False,False,False,False,False,False,ESTJ,Oil Company Owner,,,,,
US0301,Natalie White,Natalie White,Natalie,1983-04-22,,Female,False,False,False,False,False,False,ISFJ,Pharmaceutical Sales,,,,,
US0302,Wendy-Jo DeSmidt-Kohlhoff,Wendy-Jo DeSmidt-Kohlhoff,Wendy,1961-12-13,,Female,False,False,False,False,False,False,ISFP,Goat Rancher,"Honest, talkative and competitive.","Singing, dancing, fishing, hunting, and anything to do with animals.","Stuck-up, rude, self-centered, dishonest, know-it-all people.",,
US0303,Shannon Elkins,Shannon Elkins,Shannon,1979-12-04,,Male,False,False,False,False,False,False,ESTJ,Pest Control Company Owner,"Smart, sexy and strong.","Working out, playing basketball and coaching.",Dumb people.,,
US0304,Jimmy Johnson,Jimmy Johnson,Jimmy J.,1943-07-16,,Male,False,False,False,False,False,False,ESFJ,Former NFL Coach,"Happy, intelligent and goal oriented.","Fishing, scuba diving and boating.",People being lazy or late.,,
US0305,James Tarantino,James Tarantino,Jimmy T.,1962-09-07,,Male,False,False,False,False,False,False,ESTP,Commercial Fisherman,"Charismatic, genuine, proud.","Rowing, hiking, swimming.",Low tolerance for incompetence.,,
US0306,Tyrone Davis,Tyrone Davis,Tyrone,1967-09-24,,Male,True,False,False,False,True,False,ESTJ,Fire Captain,"Self-confident, dynamic and compassionate.","Triathlons, snowboarding, partying with friends and dancing.","Inauthentic/plastic people, close-minded people, mean and selfish people.",Black,
US0307,Kelly Bruno,Kelly Bruno,Kelly B.,1984-03-23,,Female,False,False,False,False,False,False,ISFP,Medical Student,"Determined, persistent and strong-willed.","Triathlons, cooking and traveling.",When people chew ice or blow bubbles in an otherwise quiet room.,,
US0308,Yve Rojas,Yve Rojas,Yve,1969-03-09,,Female,False,False,True,False,True,False,ISFJ,Homemaker,"Tenacious, resilient, magnetic.","Traveling by myself, dancing, yoga, catching the last movie of the day.",Not being acknowledged when i speak.,,Hispanic or Latino
US0309,Jill Behm,Jill Behm,Jill,1967-01-18,,Female,False,False,False,False,False,False,ISTJ,ER Doctor,"Competitive, trustworthy and smart.","Cycling, hunting and paint ball.",Smoking and crowds.,,
US0310,Alina Wilson,Alina Wilson,Alina,1987-02-20,,Female,False,False,False,False,False,False,INFP,Art Student,"Creative, determined, sweet.","Traveling, hiking, scuba diving, swimming, cycling, photography, scrapbooking.",People who love the sound of their own voice and people who call me hun or sweetie.,,
US0311,Marty Piombo,Marty Piombo,Marty,1961-11-11,,Male,False,False,False,False,False,False,ENTJ,Technology Executive,"Competitive, funny, charismatic.","Winter alpinism, rock climbing, cooking.",Waiting in line and inconsiderate people.,,
US0312,Brenda Lowe,Brenda Lowe,Brenda,1982-11-03,,Female,False,True,True,False,True,False,INTJ,Paddleboard Company Owner,"Smart, sarcastic, straight-forward.","Paddle boarding, mountain biking, swimming.",Complainers and people who don't take action!,Asian,Hispanic or Latino
US0313,NaOnka Mixon,NaOnka Mixon,NaOnka,1983-02-17,,Female,True,False,False,False,True,False,ESTP,PE Teacher,"Unique, spontaneous, funny.","Playing with my doggies, working out, playing volleyball.",Old people driving.,Black,
US0314,Kelly Shinn,Purple' Kelly Shinn,Purple Kelly,1990-05-05,,Female,False,False,False,False,False,False,ENFP,Nursing Student,"Vivacious, confident, outspoken.","Surfing, wake boarding, go-kart racing.",Dirty fingernails.,,
US0315,Ben Henry,Ben Henry,Benry,1986-06-25,,Male,False,False,False,False,False,False,ESTP,Club Promoter,"Controlling, competitive, and crazy.","Snowboarding, landscaping and partying with hot girls.","Snoring, name droppers, and flakes!",,
US0316,Jane Bright,Jane Bright,Jane,1953-12-13,,Female,False,False,False,False,False,False,ISTP,Dog Trainer,"Crazy, daring and honest.",Snow/water skiing and showing dogs.,Lazy people.,,
US0317,Dan Lembo,Dan Lembo,Dan,1946-11-05,2022-09-03,Male,False,False,False,False,False,False,ISTP,Real Estate Executive,"Aggressive, cunning, devious.","Weight-lifting, softball, skiing.",Existing politicians.,,
US0318,Holly Hoffman,Holly Hoffman,Holly,1966-03-15,,Female,False,False,False,False,False,False,ENFJ,Swim Coach,"Energetic, understanding and competitive.","Running, biking and swimming.",Standing in line.,,
US0319,Matthew Lenahan,Matthew 'Sash' Lenahan,Sash,1979-11-22,,Male,True,False,False,False,True,False,ENTJ,Real Estate Broker,,,,Black,
US0320,Chase Rice,Chase Rice,Chase,1985-09-19,,Male,False,False,False,False,False,False,ISFP,Pro Racecar Jackman,"Adventurous, athletic, competitive.","Working on cars, riding 4-wheelers, hunting.",Lazy people.,,
US0321,Jud Birza,Jud 'Fabio' Birza,Fabio,1989-06-12,,Male,False,False,False,False,False,False,ESFP,Student,"Intelligent, sexy and goofy.","Surfing, skating and bike riding. i also enjoy jamming all night with buddies.",Inconsiderate people.,,
