NAME,B01003_001E,B01003_001EA,B01003_001M,B01003_001MA,state,county
"Gilmer County, Georgia",29922.0,,-555555555.0,*****,13,123
"Glascock County, Georgia",3009.0,,-555555555.0,*****,13,125
"Glynn County, Georgia",83974.0,,-555555555.0,*****,13,127
"Gordon County, Georgia",56790.0,,-555555555.0,*****,13,129
"Grady County, Georgia",24926.0,,-555555555.0,*****,13,131
"Greene County, Georgia",16976.0,,-555555555.0,*****,13,133
"Gwinnett County, Georgia",902298.0,,-555555555.0,*****,13,135
"Habersham County, Georgia",44289.0,,-555555555.0,*****,13,137
"Hall County, Georgia",195961.0,,-555555555.0,*****,13,139
"Hancock County, Georgia",8535.0,,-555555555.0,*****,13,141
"Haralson County, Georgia",28956.0,,-555555555.0,*****,13,143
"Harris County, Georgia",33590.0,,-555555555.0,*****,13,145
"Hart County, Georgia",25631.0,,-555555555.0,*****,13,147
"Heard County, Georgia",11677.0,,-555555555.0,*****,13,149
"Henry County, Georgia",221307.0,,-555555555.0,*****,13,151
"Houston County, Georgia",151682.0,,-555555555.0,*****,13,153
"Irwin County, Georgia",9268.0,,-555555555.0,*****,13,155
"Jackson County, Georgia",65755.0,,-555555555.0,*****,13,157
"Jasper County, Georgia",13784.0,,-555555555.0,*****,13,159
"Jeff Davis County, Georgia",14991.0,,-555555555.0,*****,13,161
"Jefferson County, Georgia",15772.0,,-555555555.0,*****,13,163
"Jenkins County, Georgia",8827.0,,-555555555.0,*****,13,165
"Johnson County, Georgia",9730.0,,-555555555.0,*****,13,167
"Jones County, Georgia",28548.0,,-555555555.0,*****,13,169
"Lamar County, Georgia",18513.0,,-555555555.0,*****,13,171
"Lanier County, Georgia",10366.0,,-555555555.0,*****,13,173
"Laurens County, Georgia",47418.0,,-555555555.0,*****,13,175
"Lee County, Georgia",29348.0,,-555555555.0,*****,13,177
"Liberty County, Georgia",62108.0,,-555555555.0,*****,13,179
"Lincoln County, Georgia",7799.0,,-555555555.0,*****,13,181
"Long County, Georgia",18156.0,,-555555555.0,*****,13,183
"Lowndes County, Georgia",114582.0,,-555555555.0,*****,13,185
"Lumpkin County, Georgia",31951.0,,-555555555.0,*****,13,187
"McDuffie County, Georgia",21498.0,,-555555555.0,*****,13,189
"McIntosh County, Georgia",14120.0,,-555555555.0,*****,13,191
"Macon County, Georgia",13480.0,,-555555555.0,*****,13,193
"Madison County, Georgia",28900.0,,-555555555.0,*****,13,195
"Marion County, Georgia",8484.0,,-555555555.0,*****,13,197
"Meriwether County, Georgia",21113.0,,-555555555.0,*****,13,199
"Miller County, Georgia",5836.0,,-555555555.0,*****,13,201
"Mitchell County, Georgia",22432.0,,-555555555.0,*****,13,205
"Monroe County, Georgia",27010.0,,-555555555.0,*****,13,207
"Montgomery County, Georgia",9036.0,,-555555555.0,*****,13,209
"Morgan County, Georgia",18235.0,,-555555555.0,*****,13,211
"Murray County, Georgia",39557.0,,-555555555.0,*****,13,213
"Muscogee County, Georgia",196670.0,,-555555555.0,*****,13,215
"Newton County, Georgia",106497.0,,-555555555.0,*****,13,217
"Oconee County, Georgia",37017.0,,-555555555.0,*****,13,219
"Oglethorpe County, Georgia",14784.0,,-555555555.0,*****,13,221
"Paulding County, Georgia",155840.0,,-555555555.0,*****,13,223
"Peach County, Georgia",26966.0,,-555555555.0,*****,13,225
"Pickens County, Georgia",30832.0,,-555555555.0,*****,13,227
"Pierce County, Georgia",19164.0,,-555555555.0,*****,13,229
"Pike County, Georgia",18082.0,,-555555555.0,*****,13,231
"Polk County, Georgia",41621.0,,-555555555.0,*****,13,233
"Pulaski County, Georgia",11295.0,,-555555555.0,*****,13,235
"Putnam County, Georgia",21503.0,,-555555555.0,*****,13,237
"Rabun County, Georgia",16457.0,,-555555555.0,*****,13,241
"Randolph County, Georgia",7087.0,,-555555555.0,*****,13,243
"Richmond County, Georgia",201463.0,,-555555555.0,*****,13,245
"Rockdale County, Georgia",89011.0,,-555555555.0,*****,13,247
"Schley County, Georgia",5211.0,,-555555555.0,*****,13,249
"Screven County, Georgia",13990.0,,-555555555.0,*****,13,251
"Seminole County, Georgia",8437.0,,-555555555.0,*****,13,253
"Spalding County, Georgia",64719.0,,-555555555.0,*****,13,255
"Stephens County, Georgia",25676.0,,-555555555.0,*****,13,257
"Stewart County, Georgia",6042.0,,-555555555.0,*****,13,259
"Sumter County, Georgia",30352.0,,-555555555.0,*****,13,261
"Talbot County, Georgia",6378.0,,-555555555.0,*****,13,263
"Tattnall County, Georgia",25353.0,,-555555555.0,*****,13,267
"Taylor County, Georgia",8193.0,,-555555555.0,*****,13,269
"Telfair County, Georgia",16115.0,,-555555555.0,*****,13,271
"Terrell County, Georgia",8859.0,,-555555555.0,*****,13,273
"Thomas County, Georgia",44730.0,,-555555555.0,*****,13,275
"Tift County, Georgia",40510.0,,-555555555.0,*****,13,277
"Toombs County, Georgia",27048.0,,-555555555.0,*****,13,279
"Towns County, Georgia",11417.0,,-555555555.0,*****,13,281
"Treutlen County, Georgia",6777.0,,-555555555.0,*****,13,283
"Troup County, Georgia",69774.0,,-555555555.0,*****,13,285
"Turner County, Georgia",7962.0,,-555555555.0,*****,13,287
"Twiggs County, Georgia",8284.0,,-555555555.0,*****,13,289
"Union County, Georgia",22775.0,,-555555555.0,*****,13,291
"Upson County, Georgia",26216.0,,-555555555.0,*****,13,293
"Walker County, Georgia",68824.0,,-555555555.0,*****,13,295
"Walton County, Georgia",90132.0,,-555555555.0,*****,13,297
"Ware County, Georgia",35599.0,,-555555555.0,*****,13,299
"Warren County, Georgia",5346.0,,-555555555.0,*****,13,301
"Washington County, Georgia",20461.0,,-555555555.0,*****,13,303
"Wayne County, Georgia",29767.0,,-555555555.0,*****,13,305
"Webster County, Georgia",2613.0,,-555555555.0,*****,13,307
"Wheeler County, Georgia",7939.0,,-555555555.0,*****,13,309
"White County, Georgia",28928.0,,-555555555.0,*****,13,311
"Whitfield County, Georgia",103849.0,,-555555555.0,*****,13,313
"Wilcox County, Georgia",8846.0,,-555555555.0,*****,13,315
"Wilkes County, Georgia",9884.0,,-555555555.0,*****,13,317
"Wilkinson County, Georgia",9078.0,,-555555555.0,*****,13,319
"Worth County, Georgia",20656.0,,-555555555.0,*****,13,321
"Hawaii County, Hawaii",197658.0,,-555555555.0,*****,15,001
"Honolulu County, Hawaii",987638.0,,-555555555.0,*****,15,003
"Kauai County, Hawaii",71377.0,,-555555555.0,*****,15,007
"Ada County, Idaho",446052.0,,-555555555.0,*****,16,001
"Adams County, Idaho",4019.0,,-555555555.0,*****,16,003
"Bannock County, Idaho",85065.0,,-555555555.0,*****,16,005
"Bear Lake County, Idaho",5962.0,,-555555555.0,*****,16,007
"Benewah County, Idaho",9086.0,,-555555555.0,*****,16,009
"Bingham County, Idaho",45551.0,,-555555555.0,*****,16,011
"Blaine County, Idaho",21994.0,,-555555555.0,*****,16,013
"Boise County, Idaho",7163.0,,-555555555.0,*****,16,015
"Bonner County, Idaho",42711.0,,-555555555.0,*****,16,017
"Bonneville County, Idaho",112397.0,,-555555555.0,*****,16,019
"Boundary County, Idaho",11549.0,,-555555555.0,*****,16,021
"Butte County, Idaho",2602.0,,-555555555.0,*****,16,023
"Canyon County, Idaho",212230.0,,-555555555.0,*****,16,027
"Caribou County, Idaho",6918.0,,-555555555.0,*****,16,029
"Cassia County, Idaho",23615.0,,-555555555.0,*****,16,031
"Clearwater County, Idaho",8640.0,,-555555555.0,*****,16,035
"Custer County, Idaho",4141.0,,-555555555.0,*****,16,037
"Elmore County, Idaho",26433.0,,-555555555.0,*****,16,039
"Franklin County, Idaho",13279.0,,-555555555.0,*****,16,041
"Fremont County, Idaho",12965.0,,-555555555.0,*****,16,043
"Gem County, Idaho",17052.0,,-555555555.0,*****,16,045
"Gooding County, Idaho",15169.0,,-555555555.0,*****,16,047
"Idaho County, Idaho",16337.0,,-555555555.0,*****,16,049
"Jefferson County, Idaho",27969.0,,-555555555.0,*****,16,051
"Jerome County, Idaho",23431.0,,-555555555.0,*****,16,053
"Kootenai County, Idaho",153605.0,,-555555555.0,*****,16,055
"Latah County, Idaho",39239.0,,-555555555.0,*****,16,057
"Lemhi County, Idaho",7798.0,,-555555555.0,*****,16,059
"Lewis County, Idaho",3845.0,,-555555555.0,*****,16,061
"Lincoln County, Idaho",5321.0,,-555555555.0,*****,16,063
"Madison County, Idaho",38705.0,,-555555555.0,*****,16,065
"Minidoka County, Idaho",20615.0,,-555555555.0,*****,16,067
"Nez Perce County, Idaho",40155.0,,-555555555.0,*****,16,069
"Oneida County, Idaho",4326.0,,-555555555.0,*****,16,071
"Owyhee County, Idaho",11455.0,,-555555555.0,*****,16,073
"Payette County, Idaho",23041.0,,-555555555.0,*****,16,075
"Power County, Idaho",7713.0,,-555555555.0,*****,16,077
"Shoshone County, Idaho",12526.0,,-555555555.0,*****,16,079
"Teton County, Idaho",11080.0,,-555555555.0,*****,16,081
"Twin Falls County, Idaho",83666.0,,-555555555.0,*****,16,083
"Valley County, Idaho",10401.0,,-555555555.0,*****,16,085
"Washington County, Idaho",10025.0,,-555555555.0,*****,16,087
"Adams County, Illinois",66427.0,,-555555555.0,*****,17,001
"Alexander County, Illinois",6532.0,,-555555555.0,*****,17,003
"Bond County, Illinois",16712.0,,-555555555.0,*****,17,005
"Boone County, Illinois",53606.0,,-555555555.0,*****,17,007
"Brown County, Illinois",6675.0,,-555555555.0,*****,17,009
"Bureau County, Illinois",33381.0,,-555555555.0,*****,17,011
"Calhoun County, Illinois",4858.0,,-555555555.0,*****,17,013
"Carroll County, Illinois",14562.0,,-555555555.0,*****,17,015
"Cass County, Illinois",12665.0,,-555555555.0,*****,17,017
"Champaign County, Illinois",209448.0,,-555555555.0,*****,17,019
"Christian County, Illinois",33231.0,,-555555555.0,*****,17,021
"Clark County, Illinois",15836.0,,-555555555.0,*****,17,023
"Clay County, Illinois",13338.0,,-555555555.0,*****,17,025
"Clinton County, Illinois",37628.0,,-555555555.0,*****,17,027
"Coles County, Illinois",51736.0,,-555555555.0,*****,17,029
"Cook County, Illinois",5223719.0,,-555555555.0,*****,17,031
"Crawford County, Illinois",19088.0,,-555555555.0,*****,17,033
"Cumberland County, Illinois",10865.0,,-555555555.0,*****,17,035
"DeKalb County, Illinois",104200.0,,-555555555.0,*****,17,037
"De Witt County, Illinois",16042.0,,-555555555.0,*****,17,039
"Douglas County, Illinois",19714.0,,-555555555.0,*****,17,041
"DuPage County, Illinois",931743.0,,-555555555.0,*****,17,043
"Edgar County, Illinois",17539.0,,-555555555.0,*****,17,045
"Edwards County, Illinois",6507.0,,-555555555.0,*****,17,047
"Effingham County, Illinois",34174.0,,-555555555.0,*****,17,049
"Fayette County, Illinois",21724.0,,-555555555.0,*****,17,051
"Ford County, Illinois",13398.0,,-555555555.0,*****,17,053
"Franklin County, Illinois",39127.0,,-555555555.0,*****,17,055
"Fulton County, Illinois",35418.0,,-555555555.0,*****,17,057
"Gallatin County, Illinois",5157.0,,-555555555.0,*****,17,059
"Greene County, Illinois",13218.0,,-555555555.0,*****,17,061
"Grundy County, Illinois",50509.0,,-555555555.0,*****,17,063
"Hamilton County, Illinois",8221.0,,-555555555.0,*****,17,065
"Hancock County, Illinois",18112.0,,-555555555.0,*****,17,067
"Hardin County, Illinois",4009.0,,-555555555.0,*****,17,069
"Henderson County, Illinois",6884.0,,-555555555.0,*****,17,071
"Henry County, Illinois",49464.0,,-555555555.0,*****,17,073
"Iroquois County, Illinois",28169.0,,-555555555.0,*****,17,075
"Jackson County, Illinois",58551.0,,-555555555.0,*****,17,077
"Jasper County, Illinois",9598.0,,-555555555.0,*****,17,079
"Jefferson County, Illinois",38169.0,,-555555555.0,*****,17,081
"Jersey County, Illinois",22069.0,,-555555555.0,*****,17,083
"Jo Daviess County, Illinois",21834.0,,-555555555.0,*****,17,085
"Johnson County, Illinois",12602.0,,-555555555.0,*****,17,087
"Kane County, Illinois",530839.0,,-555555555.0,*****,17,089
"Kankakee County, Illinois",111061.0,,-555555555.0,*****,17,091
"Kendall County, Illinois",124626.0,,-555555555.0,*****,17,093
"Knox County, Illinois",50999.0,,-555555555.0,*****,17,095
"Lake County, Illinois",703619.0,,-555555555.0,*****,17,097
"LaSalle County, Illinois",110401.0,,-555555555.0,*****,17,099
"Lawrence County, Illinois",16189.0,,-555555555.0,*****,17,101
"Lee County, Illinois",34527.0,,-555555555.0,*****,17,103
"Livingston County, Illinois",36324.0,,-555555555.0,*****,17,105
"Logan County, Illinois",29207.0,,-555555555.0,*****,17,107
"McDonough County, Illinois",30875.0,,-555555555.0,*****,17,109
"McHenry County, Illinois",307789.0,,-555555555.0,*****,17,111
"McLean County, Illinois",173219.0,,-555555555.0,*****,17,113
"Macon County, Illinois",106512.0,,-555555555.0,*****,17,115
"Macoupin County, Illinois",45719.0,,-555555555.0,*****,17,117
"Madison County, Illinois",265670.0,,-555555555.0,*****,17,119
"Marion County, Illinois",38084.0,,-555555555.0,*****,17,121
"Marshall County, Illinois",11794.0,,-555555555.0,*****,17,123
"Mason County, Illinois",13778.0,,-555555555.0,*****,17,125
"Massac County, Illinois",14430.0,,-555555555.0,*****,17,127
"Menard County, Illinois",12367.0,,-555555555.0,*****,17,129
"Mercer County, Illinois",15693.0,,-555555555.0,*****,17,131
"Monroe County, Illinois",33936.0,,-555555555.0,*****,17,133
"Montgomery County, Illinois",29009.0,,-555555555.0,*****,17,135
"Morgan County, Illinois",34426.0,,-555555555.0,*****,17,137
"Moultrie County, Illinois",14703.0,,-555555555.0,*****,17,139
"Ogle County, Illinois",51328.0,,-555555555.0,*****,17,141
"Peoria County, Illinois",184463.0,,-555555555.0,*****,17,143
"Perry County, Illinois",21384.0,,-555555555.0,*****,17,145
"Piatt County, Illinois",16427.0,,-555555555.0,*****,17,147
"Pike County, Illinois",15754.0,,-555555555.0,*****,17,149
"Pope County, Illinois",4249.0,,-555555555.0,*****,17,151
"Pulaski County, Illinois",5611.0,,-555555555.0,*****,17,153
"Putnam County, Illinois",5746.0,,-555555555.0,*****,17,155
"Randolph County, Illinois",32546.0,,-555555555.0,*****,17,157
"Richland County, Illinois",15881.0,,-555555555.0,*****,17,159
"Rock Island County, Illinois",145275.0,,-555555555.0,*****,17,161
"St. Clair County, Illinois",263463.0,,-555555555.0,*****,17,163
"Saline County, Illinois",24231.0,,-555555555.0,*****,17,165
"Sangamon County, Illinois",197661.0,,-555555555.0,*****,17,167
"Schuyler County, Illinois",7064.0,,-555555555.0,*****,17,169
"Scott County, Illinois",5047.0,,-555555555.0,*****,17,171
"Shelby County, Illinois",21832.0,,-555555555.0,*****,17,173
"Stark County, Illinois",5500.0,,-555555555.0,*****,17,175
"Stephenson County, Illinois",45433.0,,-555555555.0,*****,17,177
"Tazewell County, Illinois",133852.0,,-555555555.0,*****,17,179
"Union County, Illinois",17127.0,,-555555555.0,*****,17,181
"Vermilion County, Illinois",78407.0,,-555555555.0,*****,17,183
"Wabash County, Illinois",11573.0,,-555555555.0,*****,17,185
"Warren County, Illinois",17338.0,,-555555555.0,*****,17,187
"Washington County, Illinois",14155.0,,-555555555.0,*****,17,189
"Wayne County, Illinois",16487.0,,-555555555.0,*****,17,191
"White County, Illinois",14025.0,,-555555555.0,*****,17,193
"Whiteside County, Illinois",56396.0,,-555555555.0,*****,17,195
"Will County, Illinois",688697.0,,-555555555.0,*****,17,197
"Williamson County, Illinois",67299.0,,-555555555.0,*****,17,199
"Winnebago County, Illinois",286174.0,,-555555555.0,*****,17,201
"Woodford County, Illinois",38817.0,,-555555555.0,*****,17,203
"Adams County, Indiana",35195.0,,-555555555.0,*****,18,001
"Allen County, Indiana",370016.0,,-555555555.0,*****,18,003
"Bartholomew County, Indiana",81893.0,,-555555555.0,*****,18,005
"Benton County, Indiana",8667.0,,-555555555.0,*****,18,007
"Blackford County, Indiana",12129.0,,-555555555.0,*****,18,009
"Boone County, Indiana",64321.0,,-555555555.0,*****,18,011
"Brown County, Indiana",15034.0,,-555555555.0,*****,18,013
"Carroll County, Indiana",19994.0,,-555555555.0,*****,18,015
"Cass County, Indiana",38084.0,,-555555555.0,*****,18,017
"Clark County, Indiana",115702.0,,-555555555.0,*****,18,019
"Clay County, Indiana",26268.0,,-555555555.0,*****,18,021
"Clinton County, Indiana",32301.0,,-555555555.0,*****,18,023
"Crawford County, Indiana",10581.0,,-555555555.0,*****,18,025
"Daviess County, Indiana",32937.0,,-555555555.0,*****,18,027
"Dearborn County, Indiana",49501.0,,-555555555.0,*****,18,029
"Decatur County, Indiana",26552.0,,-555555555.0,*****,18,031
"DeKalb County, Indiana",42704.0,,-555555555.0,*****,18,033
"Delaware County, Indiana",115616.0,,-555555555.0,*****,18,035
"Dubois County, Indiana",42418.0,,-555555555.0,*****,18,037
"Elkhart County, Indiana",203604.0,,-555555555.0,*****,18,039
"Fayette County, Indiana",23259.0,,-555555555.0,*****,18,041
"Floyd County, Indiana",76809.0,,-555555555.0,*****,18,043
"Fountain County, Indiana",16486.0,,-555555555.0,*****,18,045
"Franklin County, Indiana",22842.0,,-555555555.0,*****,18,047
"Fulton County, Indiana",20212.0,,-555555555.0,*****,18,049
"Gibson County, Indiana",33596.0,,-555555555.0,*****,18,051
"Grant County, Indiana",66944.0,,-555555555.0,*****,18,053
"Greene County, Indiana",32295.0,,-555555555.0,*****,18,055
"Hamilton County, Indiana",316095.0,,-555555555.0,*****,18,057
"Hancock County, Indiana",73830.0,,-555555555.0,*****,18,059
"Harrison County, Indiana",39712.0,,-555555555.0,*****,18,061
"Hendricks County, Indiana",160940.0,,-555555555.0,*****,18,063
"Henry County, Indiana",48483.0,,-555555555.0,*****,18,065
"Howard County, Indiana",82387.0,,-555555555.0,*****,18,067
"Huntington County, Indiana",36378.0,,-555555555.0,*****,18,069
"Jackson County, Indiana",43938.0,,-555555555.0,*****,18,071
"Jasper County, Indiana",33449.0,,-555555555.0,*****,18,073
"Jay County, Indiana",20993.0,,-555555555.0,*****,18,075
"Jefferson County, Indiana",32237.0,,-555555555.0,*****,18,077
"Jennings County, Indiana",27727.0,,-555555555.0,*****,18,079
"Johnson County, Indiana",151564.0,,-555555555.0,*****,18,081
"Knox County, Indiana",37409.0,,-555555555.0,*****,18,083
"Kosciusko County, Indiana",78806.0,,-555555555.0,*****,18,085
"LaGrange County, Indiana",38942.0,,-555555555.0,*****,18,087
"Lake County, Indiana",486849.0,,-555555555.0,*****,18,089
"LaPorte County, Indiana",110552.0,,-555555555.0,*****,18,091
"Lawrence County, Indiana",45619.0,,-555555555.0,*****,18,093
"Madison County, Indiana",129505.0,,-555555555.0,*****,18,095
"Marion County, Indiana",944523.0,,-555555555.0,*****,18,097
"Marshall County, Indiana",46595.0,,-555555555.0,*****,18,099
"Martin County, Indiana",10210.0,,-555555555.0,*****,18,101
"Miami County, Indiana",35901.0,,-555555555.0,*****,18,103
