"Notes"	"Year"	"Year Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"2012"	"2012"	"Amniotic fluid embolism"	"O88.1"	23	313914040	0.0
	"2012"	"2012"	"Obstetric blood-clot embolism"	"O88.2"	11	313914040	Unreliable
	"2012"	"2012"	"Cardiomyopathy in the puerperium"	"O90.3"	41	313914040	0.0
	"2012"	"2012"	"Postpartum acute renal failure"	"O90.4"	1	313914040	Unreliable
	"2012"	"2012"	"Other complications of the puerperium, not elsewhere classified"	"O90.8"	4	313914040	Unreliable
	"2012"	"2012"	"Abscess of breast associated with childbirth"	"O91.1"	1	313914040	Unreliable
	"2012"	"2012"	"Obstetric death of unspecified cause"	"O95"	27	313914040	0.0
	"2012"	"2012"	"Other viral diseases complicating pregnancy, childbirth and the puerperium"	"O98.5"	1	313914040	Unreliable
	"2012"	"2012"	"Human immunodeficiency [HIV] disease complicating pregnancy, childbirth and the puerperium"	"O98.7"	3	313914040	Unreliable
	"2012"	"2012"	"Other maternal infectious and parasitic diseases complicating pregnancy, childbirth and the puerperium"	"O98.8"	8	313914040	Unreliable
	"2012"	"2012"	"Anaemia complicating pregnancy, childbirth and the puerperium"	"O99.0"	1	313914040	Unreliable
	"2012"	"2012"	"Other diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism complicating pregnancy, childbirth and the puerperium"	"O99.1"	1	313914040	Unreliable
	"2012"	"2012"	"Endocrine, nutritional and metabolic diseases complicating pregnancy, childbirth and the puerperium"	"O99.2"	3	313914040	Unreliable
	"2012"	"2012"	"Mental disorders and diseases of the nervous system complicating pregnancy, childbirth and the puerperium"	"O99.3"	15	313914040	Unreliable
	"2012"	"2012"	"Diseases of the circulatory system complicating pregnancy, childbirth and the puerperium"	"O99.4"	77	313914040	0.0
	"2012"	"2012"	"Diseases of the respiratory system complicating pregnancy, childbirth and the puerperium"	"O99.5"	13	313914040	Unreliable
	"2012"	"2012"	"Diseases of the digestive system complicating pregnancy, childbirth and the puerperium"	"O99.6"	5	313914040	Unreliable
	"2012"	"2012"	"Diseases of the skin and subcutaneous tissue complicating pregnancy, childbirth and the puerperium"	"O99.7"	2	313914040	Unreliable
	"2012"	"2012"	"Other specified diseases and conditions complicating pregnancy, childbirth and the puerperium"	"O99.8"	136	313914040	0.0
"Total"	"2012"	"2012"			787	313914040	0.3
	"2013"	"2013"	"Tubal pregnancy"	"O00.1"	5	316128839	Unreliable
	"2013"	"2013"	"Ectopic pregnancy, unspecified"	"O00.9"	9	316128839	Unreliable
	"2013"	"2013"	"Abnormal product of conception, unspecified"	"O02.9"	1	316128839	Unreliable
	"2013"	"2013"	"Spontaneous abortion, incomplete, complicated by delayed or excessive haemorrhage"	"O03.1"	1	316128839	Unreliable
	"2013"	"2013"	"Spontaneous abortion, complete or unspecified, complicated by genital tract and pelvic infection"	"O03.5"	1	316128839	Unreliable
	"2013"	"2013"	"Spontaneous abortion, complete or unspecified, without complication"	"O03.9"	1	316128839	Unreliable
	"2013"	"2013"	"Medical abortion, complete or unspecified, with other and unspecified complications"	"O04.8"	1	316128839	Unreliable
	"2013"	"2013"	"Other abortion, complete or unspecified, complicated by delayed or excessive haemorrhage"	"O05.6"	1	316128839	Unreliable
	"2013"	"2013"	"Other abortion, complete or unspecified, with other and unspecified complications"	"O05.8"	1	316128839	Unreliable
	"2013"	"2013"	"Other abortion, complete or unspecified, without complication"	"O05.9"	1	316128839	Unreliable
	"2013"	"2013"	"Unspecified abortion, complete or unspecified, complicated by delayed or excessive haemorrhage"	"O06.6"	1	316128839	Unreliable
	"2013"	"2013"	"Unspecified abortion, complete or unspecified, without complication"	"O06.9"	3	316128839	Unreliable
	"2013"	"2013"	"Other and unspecified failed attempted abortion, complicated by delayed or excessive haemorrhage"	"O07.6"	1	316128839	Unreliable
	"2013"	"2013"	"Pre-existing essential hypertension complicating pregnancy, childbirth and the puerperium"	"O10.0"	17	316128839	Unreliable
	"2013"	"2013"	"Pre-existing hypertensive heart disease complicating pregnancy, childbirth and the puerperium"	"O10.1"	17	316128839	Unreliable
	"2013"	"2013"	"Pre-existing hypertensive heart and renal disease complicating pregnancy, childbirth and the puerperium"	"O10.3"	1	316128839	Unreliable
	"2013"	"2013"	"Gestational [pregnancy-induced] hypertension without significant proteinuria"	"O13"	1	316128839	Unreliable
	"2013"	"2013"	"HELLP syndrome"	"O14.2"	5	316128839	Unreliable
	"2013"	"2013"	"Pre-eclampsia, unspecified"	"O14.9"	13	316128839	Unreliable
	"2013"	"2013"	"Eclampsia in pregnancy"	"O15.0"	2	316128839	Unreliable
	"2013"	"2013"	"Eclampsia in the puerperium"	"O15.2"	2	316128839	Unreliable
	"2013"	"2013"	"Eclampsia, unspecified as to time period"	"O15.9"	13	316128839	Unreliable
	"2013"	"2013"	"Unspecified maternal hypertension"	"O16"	19	316128839	Unreliable
	"2013"	"2013"	"Threatened abortion"	"O20.0"	1	316128839	Unreliable
	"2013"	"2013"	"Mild hyperemesis gravidarum"	"O21.0"	1	316128839	Unreliable
	"2013"	"2013"	"Deep phlebothrombosis in pregnancy"	"O22.3"	2	316128839	Unreliable
	"2013"	"2013"	"Infections of kidney in pregnancy"	"O23.0"	2	316128839	Unreliable
	"2013"	"2013"	"Infections of the genital tract in pregnancy"	"O23.5"	4	316128839	Unreliable
	"2013"	"2013"	"Pre-existing diabetes mellitus, insulin-dependent"	"O24.0"	1	316128839	Unreliable
	"2013"	"2013"	"Diabetes mellitus in pregnancy, unspecified"	"O24.9"	25	316128839	0.0
	"2013"	"2013"	"Malnutrition in pregnancy"	"O25"	3	316128839	Unreliable
	"2013"	"2013"	"Liver disorders in pregnancy, childbirth and the puerperium"	"O26.6"	32	316128839	0.0
	"2013"	"2013"	"Other specified pregnancy-related conditions"	"O26.8"	199	316128839	0.1
	"2013"	"2013"	"Cardiac complications of anaesthesia during pregnancy"	"O29.1"	2	316128839	Unreliable
	"2013"	"2013"	"Twin pregnancy"	"O30.0"	1	316128839	Unreliable
	"2013"	"2013"	"Maternal care for intrauterine death"	"O36.4"	2	316128839	Unreliable
	"2013"	"2013"	"Maternal care for poor fetal growth"	"O36.5"	1	316128839	Unreliable
	"2013"	"2013"	"Polyhydramnios"	"O40"	1	316128839	Unreliable
	"2013"	"2013"	"Morbidly adherent placenta"	"O43.2"	3	316128839	Unreliable
	"2013"	"2013"	"Placenta praevia with haemorrhage"	"O44.1"	3	316128839	Unreliable
	"2013"	"2013"	"Premature separation of placenta, unspecified"	"O45.9"	8	316128839	Unreliable
	"2013"	"2013"	"Antepartum haemorrhage with coagulation defect"	"O46.0"	1	316128839	Unreliable
	"2013"	"2013"	"Antepartum haemorrhage, unspecified"	"O46.9"	8	316128839	Unreliable
	"2013"	"2013"	"Other uterine inertia"	"O62.2"	2	316128839	Unreliable
	"2013"	"2013"	"Intrapartum haemorrhage, unspecified"	"O67.9"	1	316128839	Unreliable
	"2013"	"2013"	"Labour and delivery complicated by fetal stress, unspecified"	"O68.9"	2	316128839	Unreliable
	"2013"	"2013"	"Labour and delivery complicated by prolapse of cord"	"O69.0"	1	316128839	Unreliable
	"2013"	"2013"	"Rupture of uterus during labour"	"O71.1"	3	316128839	Unreliable
	"2013"	"2013"	"Other immediate postpartum haemorrhage"	"O72.1"	9	316128839	Unreliable
	"2013"	"2013"	"Postpartum coagulation defects"	"O72.3"	2	316128839	Unreliable
	"2013"	"2013"	"Shock during or following labour and delivery"	"O75.1"	1	316128839	Unreliable
	"2013"	"2013"	"Other complications of obstetric surgery and procedures"	"O75.4"	6	316128839	Unreliable
	"2013"	"2013"	"Complication of labour and delivery, unspecified"	"O75.9"	6	316128839	Unreliable
	"2013"	"2013"	"Puerperal sepsis"	"O85"	8	316128839	Unreliable
	"2013"	"2013"	"Infection of obstetric surgical wound"	"O86.0"	1	316128839	Unreliable
	"2013"	"2013"	"Other specified puerperal infections"	"O86.8"	1	316128839	Unreliable
	"2013"	"2013"	"Cerebral venous thrombosis in the puerperium"	"O87.3"	2	316128839	Unreliable
	"2013"	"2013"	"Obstetric air embolism"	"O88.0"	1	316128839	Unreliable
	"2013"	"2013"	"Amniotic fluid embolism"	"O88.1"	24	316128839	0.0
	"2013"	"2013"	"Obstetric blood-clot embolism"	"O88.2"	28	316128839	0.0
	"2013"	"2013"	"Cardiomyopathy in the puerperium"	"O90.3"	49	316128839	0.0
	"2013"	"2013"	"Postpartum acute renal failure"	"O90.4"	1	316128839	Unreliable
	"2013"	"2013"	"Other complications of the puerperium, not elsewhere classified"	"O90.8"	13	316128839	Unreliable
	"2013"	"2013"	"Obstetric death of unspecified cause"	"O95"	24	316128839	0.0
	"2013"	"2013"	"Tuberculosis complicating pregnancy, childbirth and the puerperium"	"O98.0"	1	316128839	Unreliable
	"2013"	"2013"	"Syphilis complicating pregnancy, childbirth and the puerperium"	"O98.1"	1	316128839	Unreliable
	"2013"	"2013"	"Viral hepatitis complicating pregnancy, childbirth and the puerperium"	"O98.4"	1	316128839	Unreliable
	"2013"	"2013"	"Other viral diseases complicating pregnancy, childbirth and the puerperium"	"O98.5"	1	316128839	Unreliable
	"2013"	"2013"	"Human immunodeficiency [HIV] disease complicating pregnancy, childbirth and the puerperium"	"O98.7"	7	316128839	Unreliable
	"2013"	"2013"	"Other maternal infectious and parasitic diseases complicating pregnancy, childbirth and the puerperium"	"O98.8"	11	316128839	Unreliable
	"2013"	"2013"	"Anaemia complicating pregnancy, childbirth and the puerperium"	"O99.0"	1	316128839	Unreliable
	"2013"	"2013"	"Other diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism complicating pregnancy, childbirth and the puerperium"	"O99.1"	4	316128839	Unreliable
	"2013"	"2013"	"Endocrine, nutritional and metabolic diseases complicating pregnancy, childbirth and the puerperium"	"O99.2"	3	316128839	Unreliable
	"2013"	"2013"	"Mental disorders and diseases of the nervous system complicating pregnancy, childbirth and the puerperium"	"O99.3"	21	316128839	0.0
	"2013"	"2013"	"Diseases of the circulatory system complicating pregnancy, childbirth and the puerperium"	"O99.4"	68	316128839	0.0
	"2013"	"2013"	"Diseases of the respiratory system complicating pregnancy, childbirth and the puerperium"	"O99.5"	17	316128839	Unreliable
	"2013"	"2013"	"Diseases of the digestive system complicating pregnancy, childbirth and the puerperium"	"O99.6"	2	316128839	Unreliable
	"2013"	"2013"	"Other specified diseases and conditions complicating pregnancy, childbirth and the puerperium"	"O99.8"	124	316128839	0.0
"Total"	"2013"	"2013"			864	316128839	0.3
	"2014"	"2014"	"Tubal pregnancy"	"O00.1"	5	318857056	Unreliable
	"2014"	"2014"	"Ectopic pregnancy, unspecified"	"O00.9"	11	318857056	Unreliable
	"2014"	"2014"	"Blighted ovum and nonhydatidiform mole"	"O02.0"	1	318857056	Unreliable
	"2014"	"2014"	"Spontaneous abortion, incomplete, complicated by delayed or excessive haemorrhage"	"O03.1"	1	318857056	Unreliable
	"2014"	"2014"	"Spontaneous abortion, complete or unspecified, complicated by genital tract and pelvic infection"	"O03.5"	2	318857056	Unreliable
	"2014"	"2014"	"Spontaneous abortion, complete or unspecified, complicated by embolism"	"O03.7"	1	318857056	Unreliable
	"2014"	"2014"	"Spontaneous abortion, complete or unspecified, with other and unspecified complications"	"O03.8"	1	318857056	Unreliable
	"2014"	"2014"	"Spontaneous abortion, complete or unspecified, without complication"	"O03.9"	1	318857056	Unreliable
	"2014"	"2014"	"Medical abortion, complete or unspecified, with other and unspecified complications"	"O04.8"	1	318857056	Unreliable
	"2014"	"2014"	"Other abortion, complete or unspecified, without complication"	"O05.9"	2	318857056	Unreliable
	"2014"	"2014"	"Unspecified abortion, complete or unspecified, with other and unspecified complications"	"O06.8"	1	318857056	Unreliable
	"2014"	"2014"	"Other and unspecified failed attempted abortion, with other and unspecified complications"	"O07.8"	1	318857056	Unreliable
	"2014"	"2014"	"Pre-existing essential hypertension complicating pregnancy, childbirth and the puerperium"	"O10.0"	15	318857056	Unreliable
	"2014"	"2014"	"Pre-existing hypertensive heart disease complicating pregnancy, childbirth and the puerperium"	"O10.1"	13	318857056	Unreliable
	"2014"	"2014"	"Pre-existing hypertensive heart and renal disease complicating pregnancy, childbirth and the puerperium"	"O10.3"	1	318857056	Unreliable
	"2014"	"2014"	"Pre-existing hypertensive disorder with superimposed proteinuria"	"O11"	1	318857056	Unreliable
	"2014"	"2014"	"Gestational [pregnancy-induced] hypertension without significant proteinuria"	"O13"	2	318857056	Unreliable
	"2014"	"2014"	"Severe pre-eclampsia"	"O14.1"	1	318857056	Unreliable
	"2014"	"2014"	"HELLP syndrome"	"O14.2"	4	318857056	Unreliable
	"2014"	"2014"	"Pre-eclampsia, unspecified"	"O14.9"	7	318857056	Unreliable
	"2014"	"2014"	"Eclampsia in pregnancy"	"O15.0"	2	318857056	Unreliable
	"2014"	"2014"	"Eclampsia in the puerperium"	"O15.2"	3	318857056	Unreliable
	"2014"	"2014"	"Eclampsia, unspecified as to time period"	"O15.9"	6	318857056	Unreliable
	"2014"	"2014"	"Unspecified maternal hypertension"	"O16"	20	318857056	0.0
	"2014"	"2014"	"Haemorrhage in early pregnancy, unspecified"	"O20.9"	1	318857056	Unreliable
	"2014"	"2014"	"Deep phlebothrombosis in pregnancy"	"O22.3"	3	318857056	Unreliable
	"2014"	"2014"	"Venous complication in pregnancy, unspecified"	"O22.9"	1	318857056	Unreliable
	"2014"	"2014"	"Infections of kidney in pregnancy"	"O23.0"	1	318857056	Unreliable
	"2014"	"2014"	"Infections of the genital tract in pregnancy"	"O23.5"	5	318857056	Unreliable
	"2014"	"2014"	"Pre-existing diabetes mellitus, unspecified"	"O24.3"	1	318857056	Unreliable
	"2014"	"2014"	"Diabetes mellitus in pregnancy, unspecified"	"O24.9"	33	318857056	0.0
	"2014"	"2014"	"Malnutrition in pregnancy"	"O25"	3	318857056	Unreliable
	"2014"	"2014"	"Liver disorders in pregnancy, childbirth and the puerperium"	"O26.6"	33	318857056	0.0
	"2014"	"2014"	"Other specified pregnancy-related conditions"	"O26.8"	210	318857056	0.1
	"2014"	"2014"	"Pregnancy-related condition, unspecified"	"O26.9"	2	318857056	Unreliable
	"2014"	"2014"	"Twin pregnancy"	"O30.0"	1	318857056	Unreliable
	"2014"	"2014"	"Maternal care for intrauterine death"	"O36.4"	3	318857056	Unreliable
	"2014"	"2014"	"Infection of amniotic sac and membranes"	"O41.1"	6	318857056	Unreliable
	"2014"	"2014"	"Premature rupture of membranes, unspecified"	"O42.9"	1	318857056	Unreliable
	"2014"	"2014"	"Morbidly adherent placenta"	"O43.2"	9	318857056	Unreliable
	"2014"	"2014"	"Placenta praevia with haemorrhage"	"O44.1"	2	318857056	Unreliable
	"2014"	"2014"	"Premature separation of placenta, unspecified"	"O45.9"	2	318857056	Unreliable
	"2014"	"2014"	"Antepartum haemorrhage with coagulation defect"	"O46.0"	1	318857056	Unreliable
	"2014"	"2014"	"Other antepartum haemorrhage"	"O46.8"	1	318857056	Unreliable
	"2014"	"2014"	"Antepartum haemorrhage, unspecified"	"O46.9"	8	318857056	Unreliable
	"2014"	"2014"	"Preterm delivery"	"O60"	2	318857056	Unreliable
	"2014"	"2014"	"Other uterine inertia"	"O62.2"	1	318857056	Unreliable
	"2014"	"2014"	"Rupture of uterus during labour"	"O71.1"	1	318857056	Unreliable
	"2014"	"2014"	"Obstetric laceration of cervix"	"O71.3"	1	318857056	Unreliable
	"2014"	"2014"	"Third-stage haemorrhage"	"O72.0"	3	318857056	Unreliable
	"2014"	"2014"	"Other immediate postpartum haemorrhage"	"O72.1"	6	318857056	Unreliable
	"2014"	"2014"	"Postpartum coagulation defects"	"O72.3"	1	318857056	Unreliable
	"2014"	"2014"	"Shock during or following labour and delivery"	"O75.1"	1	318857056	Unreliable
	"2014"	"2014"	"Other complications of obstetric surgery and procedures"	"O75.4"	9	318857056	Unreliable
	"2014"	"2014"	"Complication of labour and delivery, unspecified"	"O75.9"	1	318857056	Unreliable
	"2014"	"2014"	"Puerperal sepsis"	"O85"	7	318857056	Unreliable
	"2014"	"2014"	"Venous complication in the puerperium, unspecified"	"O87.9"	1	318857056	Unreliable
	"2014"	"2014"	"Obstetric air embolism"	"O88.0"	2	318857056	Unreliable
	"2014"	"2014"	"Amniotic fluid embolism"	"O88.1"	19	318857056	Unreliable
	"2014"	"2014"	"Obstetric blood-clot embolism"	"O88.2"	18	318857056	Unreliable
	"2014"	"2014"	"Other complications of anaesthesia during the puerperium"	"O89.8"	1	318857056	Unreliable
	"2014"	"2014"	"Cardiomyopathy in the puerperium"	"O90.3"	35	318857056	0.0
	"2014"	"2014"	"Postpartum acute renal failure"	"O90.4"	2	318857056	Unreliable
	"2014"	"2014"	"Other complications of the puerperium, not elsewhere classified"	"O90.8"	7	318857056	Unreliable
	"2014"	"2014"	"Obstetric death of unspecified cause"	"O95"	16	318857056	Unreliable
	"2014"	"2014"	"Tuberculosis complicating pregnancy, childbirth and the puerperium"	"O98.0"	6	318857056	Unreliable
	"2014"	"2014"	"Human immunodeficiency [HIV] disease complicating pregnancy, childbirth and the puerperium"	"O98.7"	6	318857056	Unreliable
	"2014"	"2014"	"Other maternal infectious and parasitic diseases complicating pregnancy, childbirth and the puerperium"	"O98.8"	6	318857056	Unreliable
	"2014"	"2014"	"Anaemia complicating pregnancy, childbirth and the puerperium"	"O99.0"	3	318857056	Unreliable
	"2014"	"2014"	"Other diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism complicating pregnancy, childbirth and the puerperium"	"O99.1"	2	318857056	Unreliable
	"2014"	"2014"	"Endocrine, nutritional and metabolic diseases complicating pregnancy, childbirth and the puerperium"	"O99.2"	5	318857056	Unreliable
	"2014"	"2014"	"Mental disorders and diseases of the nervous system complicating pregnancy, childbirth and the puerperium"	"O99.3"	13	318857056	Unreliable
	"2014"	"2014"	"Diseases of the circulatory system complicating pregnancy, childbirth and the puerperium"	"O99.4"	79	318857056	0.0
	"2014"	"2014"	"Diseases of the respiratory system complicating pregnancy, childbirth and the puerperium"	"O99.5"	21	318857056	0.0
	"2014"	"2014"	"Diseases of the digestive system complicating pregnancy, childbirth and the puerperium"	"O99.6"	4	318857056	Unreliable
	"2014"	"2014"	"Diseases of the skin and subcutaneous tissue complicating pregnancy, childbirth and the puerperium"	"O99.7"	1	318857056	Unreliable
	"2014"	"2014"	"Other specified diseases and conditions complicating pregnancy, childbirth and the puerperium"	"O99.8"	146	318857056	0.0
"Total"	"2014"	"2014"			856	318857056	0.3
	"2015"	"2015"	"Tubal pregnancy"	"O00.1"	4	321418820	Unreliable
	"2015"	"2015"	"Ectopic pregnancy, unspecified"	"O00.9"	3	321418820	Unreliable
	"2015"	"2015"	"Missed abortion"	"O02.1"	2	321418820	Unreliable
	"2015"	"2015"	"Spontaneous abortion, incomplete, complicated by delayed or excessive haemorrhage"	"O03.1"	1	321418820	Unreliable
	"2015"	"2015"	"Spontaneous abortion, complete or unspecified, complicated by genital tract and pelvic infection"	"O03.5"	1	321418820	Unreliable
	"2015"	"2015"	"Spontaneous abortion, complete or unspecified, complicated by delayed or excessive haemorrhage"	"O03.6"	1	321418820	Unreliable
	"2015"	"2015"	"Spontaneous abortion, complete or unspecified, with other and unspecified complications"	"O03.8"	1	321418820	Unreliable
	"2015"	"2015"	"Spontaneous abortion, complete or unspecified, without complication"	"O03.9"	1	321418820	Unreliable
	"2015"	"2015"	"Other abortion, complete or unspecified, complicated by delayed or excessive haemorrhage"	"O05.6"	1	321418820	Unreliable
	"2015"	"2015"	"Other abortion, complete or unspecified, without complication"	"O05.9"	1	321418820	Unreliable
	"2015"	"2015"	"Unspecified abortion, complete or unspecified, complicated by genital tract and pelvic infection"	"O06.5"	1	321418820	Unreliable
	"2015"	"2015"	"Unspecified abortion, complete or unspecified, without complication"	"O06.9"	1	321418820	Unreliable
	"2015"	"2015"	"Failed medical abortion, with other and unspecified complications"	"O07.3"	1	321418820	Unreliable
	"2015"	"2015"	"Pre-existing essential hypertension complicating pregnancy, childbirth and the puerperium"	"O10.0"	20	321418820	0.0
	"2015"	"2015"	"Pre-existing hypertensive heart disease complicating pregnancy, childbirth and the puerperium"	"O10.1"	10	321418820	Unreliable
	"2015"	"2015"	"Pre-existing hypertensive renal disease complicating pregnancy, childbirth and the puerperium"	"O10.2"	1	321418820	Unreliable
	"2015"	"2015"	"Unspecified pre-existing hypertension complicating pregnancy, childbirth and the puerperium"	"O10.9"	1	321418820	Unreliable
	"2015"	"2015"	"Pre-existing hypertensive disorder with superimposed proteinuria"	"O11"	1	321418820	Unreliable
	"2015"	"2015"	"Gestational [pregnancy-induced] hypertension without significant proteinuria"	"O13"	2	321418820	Unreliable
	"2015"	"2015"	"HELLP syndrome"	"O14.2"	6	321418820	Unreliable
	"2015"	"2015"	"Pre-eclampsia, unspecified"	"O14.9"	8	321418820	Unreliable
	"2015"	"2015"	"Eclampsia in pregnancy"	"O15.0"	4	321418820	Unreliable
	"2015"	"2015"	"Eclampsia in the puerperium"	"O15.2"	1	321418820	Unreliable
	"2015"	"2015"	"Eclampsia, unspecified as to time period"	"O15.9"	9	321418820	Unreliable
	"2015"	"2015"	"Unspecified maternal hypertension"	"O16"	13	321418820	Unreliable
	"2015"	"2015"	"Deep phlebothrombosis in pregnancy"	"O22.3"	5	321418820	Unreliable
	"2015"	"2015"	"Unspecified infection of urinary tract in pregnancy"	"O23.4"	1	321418820	Unreliable
	"2015"	"2015"	"Infections of the genital tract in pregnancy"	"O23.5"	1	321418820	Unreliable
	"2015"	"2015"	"Pre-existing diabetes mellitus, non-insulin-dependent"	"O24.1"	1	321418820	Unreliable
	"2015"	"2015"	"Pre-existing diabetes mellitus, unspecified"	"O24.3"	1	321418820	Unreliable
	"2015"	"2015"	"Diabetes mellitus in pregnancy, unspecified"	"O24.9"	22	321418820	0.0
	"2015"	"2015"	"Malnutrition in pregnancy"	"O25"	6	321418820	Unreliable
	"2015"	"2015"	"Retained intrauterine contraceptive device in pregnancy"	"O26.3"	1	321418820	Unreliable
	"2015"	"2015"	"Liver disorders in pregnancy, childbirth and the puerperium"	"O26.6"	24	321418820	0.0
	"2015"	"2015"	"Other specified pregnancy-related conditions"	"O26.8"	232	321418820	0.1
	"2015"	"2015"	"Cardiac complications of anaesthesia during pregnancy"	"O29.1"	1	321418820	Unreliable
	"2015"	"2015"	"Twin pregnancy"	"O30.0"	1	321418820	Unreliable
	"2015"	"2015"	"Maternal care for intrauterine death"	"O36.4"	4	321418820	Unreliable
	"2015"	"2015"	"Infection of amniotic sac and membranes"	"O41.1"	3	321418820	Unreliable
	"2015"	"2015"	"Premature rupture of membranes, unspecified"	"O42.9"	1	321418820	Unreliable
	"2015"	"2015"	"Morbidly adherent placenta"	"O43.2"	3	321418820	Unreliable
	"2015"	"2015"	"Placenta praevia with haemorrhage"	"O44.1"	1	321418820	Unreliable
	"2015"	"2015"	"Premature separation of placenta, unspecified"	"O45.9"	3	321418820	Unreliable
	"2015"	"2015"	"Other antepartum haemorrhage"	"O46.8"	2	321418820	Unreliable
	"2015"	"2015"	"Antepartum haemorrhage, unspecified"	"O46.9"	4	321418820	Unreliable
	"2015"	"2015"	"Other uterine inertia"	"O62.2"	2	321418820	Unreliable
	"2015"	"2015"	"Rupture of uterus during labour"	"O71.1"	4	321418820	Unreliable
	"2015"	"2015"	"Obstetric high vaginal laceration alone"	"O71.4"	1	321418820	Unreliable
	"2015"	"2015"	"Third-stage haemorrhage"	"O72.0"	2	321418820	Unreliable
	"2015"	"2015"	"Other immediate postpartum haemorrhage"	"O72.1"	6	321418820	Unreliable
	"2015"	"2015"	"Delayed and secondary postpartum haemorrhage"	"O72.2"	1	321418820	Unreliable
	"2015"	"2015"	"Retained placenta without haemorrhage"	"O73.0"	1	321418820	Unreliable
	"2015"	"2015"	"Retained portions of placenta and membranes, without haemorrhage"	"O73.1"	1	321418820	Unreliable
	"2015"	"2015"	"Other complications of anaesthesia during labour and delivery"	"O74.8"	1	321418820	Unreliable
	"2015"	"2015"	"Other complications of obstetric surgery and procedures"	"O75.4"	12	321418820	Unreliable
	"2015"	"2015"	"Complication of labour and delivery, unspecified"	"O75.9"	8	321418820	Unreliable
	"2015"	"2015"	"Puerperal sepsis"	"O85"	6	321418820	Unreliable
	"2015"	"2015"	"Pyrexia of unknown origin following delivery"	"O86.4"	1	321418820	Unreliable
	"2015"	"2015"	"Venous complication in the puerperium, unspecified"	"O87.9"	2	321418820	Unreliable
	"2015"	"2015"	"Amniotic fluid embolism"	"O88.1"	23	321418820	0.0
	"2015"	"2015"	"Obstetric blood-clot embolism"	"O88.2"	22	321418820	0.0
	"2015"	"2015"	"Cardiomyopathy in the puerperium"	"O90.3"	30	321418820	0.0
	"2015"	"2015"	"Postpartum acute renal failure"	"O90.4"	2	321418820	Unreliable
	"2015"	"2015"	"Other complications of the puerperium, not elsewhere classified"	"O90.8"	7	321418820	Unreliable
	"2015"	"2015"	"Complication of the puerperium, unspecified"	"O90.9"	1	321418820	Unreliable
	"2015"	"2015"	"Obstetric death of unspecified cause"	"O95"	21	321418820	0.0
	"2015"	"2015"	"Tuberculosis complicating pregnancy, childbirth and the puerperium"	"O98.0"	1	321418820	Unreliable
	"2015"	"2015"	"Human immunodeficiency [HIV] disease complicating pregnancy, childbirth and the puerperium"	"O98.7"	4	321418820	Unreliable
	"2015"	"2015"	"Other maternal infectious and parasitic diseases complicating pregnancy, childbirth and the puerperium"	"O98.8"	6	321418820	Unreliable
	"2015"	"2015"	"Anaemia complicating pregnancy, childbirth and the puerperium"	"O99.0"	3	321418820	Unreliable
	"2015"	"2015"	"Other diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism complicating pregnancy, childbirth and the puerperium"	"O99.1"	2	321418820	Unreliable
	"2015"	"2015"	"Endocrine, nutritional and metabolic diseases complicating pregnancy, childbirth and the puerperium"	"O99.2"	1	321418820	Unreliable
	"2015"	"2015"	"Mental disorders and diseases of the nervous system complicating pregnancy, childbirth and the puerperium"	"O99.3"	15	321418820	Unreliable
	"2015"	"2015"	"Diseases of the circulatory system complicating pregnancy, childbirth and the puerperium"	"O99.4"	79	321418820	0.0
	"2015"	"2015"	"Diseases of the respiratory system complicating pregnancy, childbirth and the puerperium"	"O99.5"	4	321418820	Unreliable
	"2015"	"2015"	"Diseases of the digestive system complicating pregnancy, childbirth and the puerperium"	"O99.6"	5	321418820	Unreliable
	"2015"	"2015"	"Diseases of the skin and subcutaneous tissue complicating pregnancy, childbirth and the puerperium"	"O99.7"	1	321418820	Unreliable
	"2015"	"2015"	"Other specified diseases and conditions complicating pregnancy, childbirth and the puerperium"	"O99.8"	145	321418820	0.0
"Total"	"2015"	"2015"			832	321418820	0.3
	"2016"	"2016"	"Tubal pregnancy"	"O00.1"	3	323127513	Unreliable
	"2016"	"2016"	"Other ectopic pregnancy"	"O00.8"	2	323127513	Unreliable
	"2016"	"2016"	"Ectopic pregnancy, unspecified"	"O00.9"	12	323127513	Unreliable
	"2016"	"2016"	"Spontaneous abortion, complete or unspecified, without complication"	"O03.9"	2	323127513	Unreliable
	"2016"	"2016"	"Unspecified abortion, complete or unspecified, complicated by genital tract and pelvic infection"	"O06.5"	1	323127513	Unreliable
	"2016"	"2016"	"Unspecified abortion, complete or unspecified, complicated by delayed or excessive haemorrhage"	"O06.6"	1	323127513	Unreliable
	"2016"	"2016"	"Other and unspecified failed attempted abortion, complicated by genital tract and pelvic infection"	"O07.5"	1	323127513	Unreliable
	"2016"	"2016"	"Pre-existing essential hypertension complicating pregnancy, childbirth and the puerperium"	"O10.0"	7	323127513	Unreliable
	"2016"	"2016"	"Pre-existing hypertensive heart disease complicating pregnancy, childbirth and the puerperium"	"O10.1"	17	323127513	Unreliable
