y1_statefips,y1_countyfips,y2_statefips,y2_countyfips,y2_state,y2_countyname,n1,n2,agi
01,053,96,000,AL,Escambia County Total Migration-US and Foreign,528,1136,17678
01,053,97,000,AL,Escambia County Total Migration-US,528,1136,17678
01,053,97,001,AL,Escambia County Total Migration-Same State,244,515,7410
01,053,97,003,AL,Escambia County Total Migration-Different State,284,621,10268
01,053,98,000,AL,Escambia County Total Migration-Foreign,-1,-1,-1
01,053,01,053,AL,Escambia County Non-migrants,11303,25656,555829
01,053,12,033,FL,Escambia County,98,211,3205
01,053,01,003,AL,Baldwin County,67,142,2509
01,053,01,035,AL,Conecuh County,34,70,765
01,053,01,097,AL,Mobile County,33,69,771
01,053,01,099,AL,Monroe County,31,72,1117
01,053,12,113,FL,Santa Rosa County,28,64,1082
01,053,58,000,SS,Other flows - Same State,79,162,2248
01,053,59,000,DS,Other flows - Different State,158,346,5981
01,053,59,001,DS,Other flows - Northeast,-1,-1,-1
01,053,59,003,DS,Other flows - Midwest,-1,-1,-1
01,053,59,005,DS,Other flows - South,136,294,5186
01,053,59,007,DS,Other flows - West,22,52,795
01,053,57,009,FR,Foreign - Other flows,-1,-1,-1
01,055,96,000,AL,Etowah County Total Migration-US and Foreign,1369,2748,49803
01,055,97,000,AL,Etowah County Total Migration-US,1369,2748,49803
01,055,97,001,AL,Etowah County Total Migration-Same State,917,1870,32437
01,055,97,003,AL,Etowah County Total Migration-Different State,452,878,17365
01,055,98,000,AL,Etowah County Total Migration-Foreign,-1,-1,-1
01,055,01,055,AL,Etowah County Non-migrants,33292,74901,1661982
01,055,01,095,AL,Marshall County,196,445,6094
01,055,01,015,AL,Calhoun County,139,271,4662
01,055,01,073,AL,Jefferson County,97,173,5934
01,055,01,115,AL,St. Clair County,77,167,3163
01,055,01,049,AL,DeKalb County,65,140,1815
01,055,01,019,AL,Cherokee County,60,113,1762
01,055,01,009,AL,Blount County,51,116,1226
01,055,01,089,AL,Madison County,40,64,921
01,055,01,117,AL,Shelby County,28,62,1067
01,055,01,121,AL,Talladega County,21,54,802
01,055,01,003,AL,Baldwin County,20,32,917
01,055,58,000,SS,Other flows - Same State,123,233,4075
01,055,59,000,DS,Other flows - Different State,452,878,17365
01,055,59,001,DS,Other flows - Northeast,22,35,531
01,055,59,003,DS,Other flows - Midwest,46,75,1723
01,055,59,005,DS,Other flows - South,345,713,13792
01,055,59,007,DS,Other flows - West,39,55,1319
01,055,57,009,FR,Foreign - Other flows,-1,-1,-1
01,057,96,000,AL,Fayette County Total Migration-US and Foreign,234,499,8138
01,057,97,000,AL,Fayette County Total Migration-US,234,499,8138
01,057,97,001,AL,Fayette County Total Migration-Same State,195,423,6182
01,057,97,003,AL,Fayette County Total Migration-Different State,39,76,1956
01,057,98,000,AL,Fayette County Total Migration-Foreign,-1,-1,-1
01,057,01,057,AL,Fayette County Non-migrants,5023,11737,234820
01,057,01,125,AL,Tuscaloosa County,66,143,2522
01,057,01,093,AL,Marion County,58,153,1646
01,057,58,000,SS,Other flows - Same State,71,127,2015
01,057,59,000,DS,Other flows - Different State,39,76,1956
01,057,59,001,DS,Other flows - Northeast,-1,-1,-1
01,057,59,003,DS,Other flows - Midwest,-1,-1,-1
01,057,59,005,DS,Other flows - South,39,76,1956
01,057,59,007,DS,Other flows - West,-1,-1,-1
01,057,57,009,FR,Foreign - Other flows,-1,-1,-1
01,059,96,000,AL,Franklin County Total Migration-US and Foreign,560,1353,16314
01,059,97,000,AL,Franklin County Total Migration-US,560,1353,16314
01,059,97,001,AL,Franklin County Total Migration-Same State,384,935,11688
01,059,97,003,AL,Franklin County Total Migration-Different State,176,418,4626
01,059,98,000,AL,Franklin County Total Migration-Foreign,-1,-1,-1
01,059,01,059,AL,Franklin County Non-migrants,9635,23800,436568
01,059,01,033,AL,Colbert County,130,283,4109
01,059,01,077,AL,Lauderdale County,50,97,1485
01,059,01,093,AL,Marion County,45,113,1325
01,059,01,133,AL,Winston County,29,73,720
01,059,01,103,AL,Morgan County,27,79,806
01,059,28,141,MS,Tishomingo County,21,63,707
01,059,01,125,AL,Tuscaloosa County,20,63,498
01,059,28,057,MS,Itawamba County,20,45,478
01,059,58,000,SS,Other flows - Same State,83,227,2746
01,059,59,000,DS,Other flows - Different State,135,310,3441
01,059,59,001,DS,Other flows - Northeast,-1,-1,-1
01,059,59,003,DS,Other flows - Midwest,34,80,952
01,059,59,005,DS,Other flows - South,101,230,2489
01,059,59,007,DS,Other flows - West,-1,-1,-1
01,059,57,009,FR,Foreign - Other flows,-1,-1,-1
01,061,96,000,AL,Geneva County Total Migration-US and Foreign,463,986,13556
01,061,97,000,AL,Geneva County Total Migration-US,463,986,13556
01,061,97,001,AL,Geneva County Total Migration-Same State,292,621,6473
01,061,97,003,AL,Geneva County Total Migration-Different State,171,365,7084
01,061,98,000,AL,Geneva County Total Migration-Foreign,-1,-1,-1
01,061,01,061,AL,Geneva County Non-migrants,8008,18161,348210
01,061,01,069,AL,Houston County,126,273,3770
01,061,01,031,AL,Coffee County,68,143,1875
01,061,01,045,AL,Dale County,41,89,1315
01,061,12,059,FL,Holmes County,32,74,1240
01,061,58,000,SS,Other flows - Same State,56,114,1678
01,061,59,000,DS,Other flows - Different State,139,291,5843
01,061,59,001,DS,Other flows - Northeast,-1,-1,-1
01,061,59,003,DS,Other flows - Midwest,-1,-1,-1
01,061,59,005,DS,Other flows - South,139,291,5843
01,061,59,007,DS,Other flows - West,-1,-1,-1
01,061,57,009,FR,Foreign - Other flows,-1,-1,-1
01,063,96,000,AL,Greene County Total Migration-US and Foreign,140,315,2781
01,063,97,000,AL,Greene County Total Migration-US,140,315,2781
01,063,97,001,AL,Greene County Total Migration-Same State,115,260,2354
01,063,97,003,AL,Greene County Total Migration-Different State,25,55,427
01,063,98,000,AL,Greene County Total Migration-Foreign,-1,-1,-1
01,063,01,063,AL,Greene County Non-migrants,2636,5986,88180
01,063,01,125,AL,Tuscaloosa County,68,143,1433
01,063,58,000,SS,Other flows - Same State,47,117,921
01,063,59,000,DS,Other flows - Different State,25,55,427
01,063,59,001,DS,Other flows - Northeast,-1,-1,-1
01,063,59,003,DS,Other flows - Midwest,-1,-1,-1
01,063,59,005,DS,Other flows - South,25,55,427
01,063,59,007,DS,Other flows - West,-1,-1,-1
01,063,57,009,FR,Foreign - Other flows,-1,-1,-1
01,065,96,000,AL,Hale County Total Migration-US and Foreign,316,685,10509
01,065,97,000,AL,Hale County Total Migration-US,316,685,10509
01,065,97,001,AL,Hale County Total Migration-Same State,287,629,9608
01,065,97,003,AL,Hale County Total Migration-Different State,29,56,902
01,065,98,000,AL,Hale County Total Migration-Foreign,-1,-1,-1
01,065,01,065,AL,Hale County Non-migrants,4921,11214,202185
01,065,01,125,AL,Tuscaloosa County,176,395,5581
01,065,01,091,AL,Marengo County,32,80,1260
01,065,58,000,SS,Other flows - Same State,79,154,2767
01,065,59,000,DS,Other flows - Different State,29,56,902
01,065,59,001,DS,Other flows - Northeast,-1,-1,-1
01,065,59,003,DS,Other flows - Midwest,-1,-1,-1
01,065,59,005,DS,Other flows - South,29,56,902
01,065,59,007,DS,Other flows - West,-1,-1,-1
01,065,57,009,FR,Foreign - Other flows,-1,-1,-1
01,067,96,000,AL,Henry County Total Migration-US and Foreign,334,730,10619
01,067,97,000,AL,Henry County Total Migration-US,334,730,10619
01,067,97,001,AL,Henry County Total Migration-Same State,252,552,7890
01,067,97,003,AL,Henry County Total Migration-Different State,82,178,2729
01,067,01,067,AL,Henry County Non-migrants,5492,12371,309638
01,067,01,069,AL,Houston County,135,295,4483
01,067,01,045,AL,Dale County,32,78,887
01,067,01,005,AL,Barbour County,29,70,632
01,067,58,000,SS,Other flows - Same State,56,109,1888
01,067,59,000,DS,Other flows - Different State,82,178,2729
01,067,59,001,DS,Other flows - Northeast,-1,-1,-1
01,067,59,003,DS,Other flows - Midwest,-1,-1,-1
01,067,59,005,DS,Other flows - South,82,178,2729
01,067,59,007,DS,Other flows - West,-1,-1,-1
01,069,96,000,AL,Houston County Total Migration-US and Foreign,2061,4260,70944
01,069,97,000,AL,Houston County Total Migration-US,2061,4260,70944
01,069,97,001,AL,Houston County Total Migration-Same State,1048,2283,33891
01,069,97,003,AL,Houston County Total Migration-Different State,1013,1977,37054
01,069,98,000,AL,Houston County Total Migration-Foreign,-1,-1,-1
01,069,01,069,AL,Houston County Non-migrants,34678,77327,2016863
01,069,01,045,AL,Dale County,306,630,8463
01,069,01,067,AL,Henry County,147,314,4439
01,069,01,061,AL,Geneva County,122,247,3314
01,069,01,031,AL,Coffee County,103,230,3523
01,069,12,005,FL,Bay County,75,146,2852
01,069,01,109,AL,Pike County,42,96,889
01,069,12,063,FL,Jackson County,42,76,1460
01,069,01,101,AL,Montgomery County,41,85,1482
01,069,01,005,AL,Barbour County,39,107,1209
01,069,01,097,AL,Mobile County,28,50,816
01,069,12,073,FL,Leon County,25,40,837
01,069,01,073,AL,Jefferson County,23,47,1446
01,069,01,123,AL,Tallapoosa County,23,113,678
01,069,12,091,FL,Okaloosa County,22,38,710
01,069,48,453,TX,Travis County,22,40,372
01,069,01,081,AL,Lee County,20,39,747
01,069,58,000,SS,Other flows - Same State,154,325,6885
01,069,59,000,DS,Other flows - Different State,827,1637,30823
01,069,59,001,DS,Other flows - Northeast,50,99,1638
01,069,59,003,DS,Other flows - Midwest,56,108,2103
01,069,59,005,DS,Other flows - South,652,1295,24460
01,069,59,007,DS,Other flows - West,69,135,2622
01,069,57,009,FR,Foreign - Other flows,-1,-1,-1
01,071,96,000,AL,Jackson County Total Migration-US and Foreign,727,1478,23074
01,071,97,000,AL,Jackson County Total Migration-US,727,1478,23074
01,071,97,001,AL,Jackson County Total Migration-Same State,407,838,12083
01,071,97,003,AL,Jackson County Total Migration-Different State,320,640,10991
01,071,98,000,AL,Jackson County Total Migration-Foreign,-1,-1,-1
01,071,01,071,AL,Jackson County Non-migrants,17034,38232,847433
01,071,01,049,AL,DeKalb County,157,330,4483
01,071,01,089,AL,Madison County,97,199,3357
01,071,01,095,AL,Marshall County,73,150,1995
01,071,47,115,TN,Marion County,44,95,1249
01,071,47,065,TN,Hamilton County,29,41,1143
01,071,13,083,GA,Dade County,23,56,740
01,071,01,073,AL,Jefferson County,20,29,678
01,071,58,000,SS,Other flows - Same State,60,130,1570
01,071,59,000,DS,Other flows - Different State,224,448,7858
01,071,59,001,DS,Other flows - Northeast,-1,-1,-1
01,071,59,003,DS,Other flows - Midwest,36,62,738
01,071,59,005,DS,Other flows - South,188,386,7121
01,071,59,007,DS,Other flows - West,-1,-1,-1
01,071,57,009,FR,Foreign - Other flows,-1,-1,-1
01,073,96,000,AL,Jefferson County Total Migration-US and Foreign,10753,20655,560502
01,073,97,000,AL,Jefferson County Total Migration-US,10682,20546,558155
01,073,97,001,AL,Jefferson County Total Migration-Same State,5737,11448,309553
01,073,97,003,AL,Jefferson County Total Migration-Different State,4945,9098,248602
01,073,98,000,AL,Jefferson County Total Migration-Foreign,71,109,2347
01,073,01,073,AL,Jefferson County Non-migrants,231305,502273,16829542
01,073,01,117,AL,Shelby County,2111,4215,128590
01,073,01,115,AL,St. Clair County,699,1499,36049
01,073,01,125,AL,Tuscaloosa County,418,815,15784
01,073,01,009,AL,Blount County,379,843,15228
01,073,01,089,AL,Madison County,222,380,7612
01,073,01,127,AL,Walker County,213,461,7404
01,073,13,121,GA,Fulton County,176,278,9359
01,073,01,003,AL,Baldwin County,160,311,9005
01,073,01,101,AL,Montgomery County,154,263,5127
01,073,48,453,TX,Travis County,151,299,4052
01,073,01,043,AL,Cullman County,143,317,8512
01,073,01,121,AL,Talladega County,124,236,4743
01,073,13,089,GA,DeKalb County,117,194,4294
01,073,01,097,AL,Mobile County,115,204,3837
01,073,47,037,TN,Davidson County,115,155,5681
01,073,13,067,GA,Cobb County,104,193,5479
01,073,01,081,AL,Lee County,87,144,6242
01,073,48,201,TX,Harris County,80,162,3952
01,073,01,015,AL,Calhoun County,76,137,1993
01,073,01,021,AL,Chilton County,74,161,3896
01,073,13,135,GA,Gwinnett County,68,136,3484
01,073,01,055,AL,Etowah County,66,123,2426
01,073,47,157,TN,Shelby County,66,128,2687
01,073,01,007,AL,Bibb County,65,146,2451
01,073,06,037,CA,Los Angeles County,61,95,2620
01,073,01,051,AL,Elmore County,49,88,1614
01,073,17,031,IL,Cook County,49,85,1982
01,073,48,113,TX,Dallas County,49,86,2765
01,073,57,001,FR,Foreign - Overseas,49,85,1765
01,073,01,103,AL,Morgan County,46,74,1551
01,073,12,031,FL,Duval County,46,84,2193
01,073,37,119,NC,Mecklenburg County,43,74,5776
01,073,47,065,TN,Hamilton County,42,81,2561
01,073,01,069,AL,Houston County,40,81,1427
01,073,12,057,FL,Hillsborough County,40,63,1761
01,073,22,071,LA,Orleans Parish,38,61,2339
01,073,01,001,AL,Autauga County,37,72,1422
01,073,12,005,FL,Bay County,36,64,1696
01,073,12,033,FL,Escambia County,35,61,1987
01,073,04,013,AZ,Maricopa County,34,58,1503
01,073,06,073,CA,San Diego County,34,53,2196
01,073,48,439,TX,Tarrant County,34,64,1496
01,073,36,061,NY,New York County,33,42,2099
01,073,01,047,AL,Dallas County,32,70,951
01,073,12,091,FL,Okaloosa County,31,53,1167
01,073,01,095,AL,Marshall County,30,62,1764
01,073,13,097,GA,Douglas County,30,59,1181
01,073,12,095,FL,Orange County,29,59,1747
01,073,13,063,GA,Clayton County,28,58,581
01,073,01,123,AL,Tallapoosa County,27,65,1440
01,073,28,047,MS,Harrison County,26,66,915
01,073,47,187,TN,Williamson County,26,51,1990
01,073,06,001,CA,Alameda County,25,32,917
01,073,01,049,AL,DeKalb County,24,42,622
01,073,01,083,AL,Limestone County,24,32,790
01,073,12,011,FL,Broward County,24,42,1076
01,073,26,163,MI,Wayne County,24,50,883
01,073,22,051,LA,Jefferson Parish,23,37,2149
01,073,01,033,AL,Colbert County,22,41,895
01,073,11,001,DC,District of Columbia,22,30,1209
01,073,12,103,FL,Pinellas County,22,39,1593
01,073,13,151,GA,Henry County,22,45,620
01,073,47,149,TN,Rutherford County,22,36,1442
01,073,57,005,FR,Foreign - APO/FPO ZIPs,22,24,582
01,073,01,077,AL,Lauderdale County,21,36,883
01,073,21,111,KY,Jefferson County,21,37,884
01,073,01,133,AL,Winston County,20,40,756
01,073,32,003,NV,Clark County,20,40,1260
01,073,37,183,NC,Wake County,20,33,1304
01,073,58,000,SS,Other flows - Same State,258,488,9521
01,073,59,000,DS,Other flows - Different State,3078,5813,157113
01,073,59,001,DS,Other flows - Northeast,526,1005,21309
01,073,59,003,DS,Other flows - Midwest,676,1283,25974
01,073,59,005,DS,Other flows - South,1551,2971,91623
01,073,59,007,DS,Other flows - West,325,554,18207
01,073,57,009,FR,Foreign - Other flows,-1,-1,-1
01,075,96,000,AL,Lamar County Total Migration-US and Foreign,199,441,6308
01,075,97,000,AL,Lamar County Total Migration-US,199,441,6308
01,075,97,001,AL,Lamar County Total Migration-Same State,116,252,3567
01,075,97,003,AL,Lamar County Total Migration-Different State,83,189,2741
01,075,98,000,AL,Lamar County Total Migration-Foreign,-1,-1,-1
01,075,01,075,AL,Lamar County Non-migrants,4320,10071,197352
01,075,01,093,AL,Marion County,43,92,1409
01,075,28,087,MS,Lowndes County,26,57,1042
01,075,58,000,SS,Other flows - Same State,73,160,2157
01,075,59,000,DS,Other flows - Different State,57,132,1700
01,075,59,001,DS,Other flows - Northeast,-1,-1,-1
01,075,59,003,DS,Other flows - Midwest,-1,-1,-1
01,075,59,005,DS,Other flows - South,57,132,1700
01,075,59,007,DS,Other flows - West,-1,-1,-1
01,075,57,009,FR,Foreign - Other flows,-1,-1,-1
01,077,96,000,AL,Lauderdale County Total Migration-US and Foreign,1378,2630,55500
01,077,97,000,AL,Lauderdale County Total Migration-US,1378,2630,55500
01,077,97,001,AL,Lauderdale County Total Migration-Same State,806,1570,29797
01,077,97,003,AL,Lauderdale County Total Migration-Different State,572,1060,25703
01,077,98,000,AL,Lauderdale County Total Migration-Foreign,-1,-1,-1
01,077,01,077,AL,Lauderdale County Non-migrants,30380,66357,1812305
01,077,01,033,AL,Colbert County,381,787,12430
01,077,01,089,AL,Madison County,93,162,4024
01,077,01,083,AL,Limestone County,64,126,2900
01,077,01,073,AL,Jefferson County,45,70,2039
01,077,01,059,AL,Franklin County,34,72,869
01,077,01,103,AL,Morgan County,33,58,1505
01,077,47,099,TN,Lawrence County,29,55,1596
01,077,01,079,AL,Lawrence County,25,47,621
01,077,47,037,TN,Davidson County,24,28,780
01,077,47,181,TN,Wayne County,22,49,802
01,077,58,000,SS,Other flows - Same State,131,248,5409
01,077,59,000,DS,Other flows - Different State,497,928,22525
01,077,59,001,DS,Other flows - Northeast,-1,-1,-1
01,077,59,003,DS,Other flows - Midwest,62,116,2558
01,077,59,005,DS,Other flows - South,394,730,18875
01,077,59,007,DS,Other flows - West,41,82,1092
01,077,57,009,FR,Foreign - Other flows,-1,-1,-1
01,079,96,000,AL,Lawrence County Total Migration-US and Foreign,497,1049,17964
01,079,97,000,AL,Lawrence County Total Migration-US,497,1049,17964
01,079,97,001,AL,Lawrence County Total Migration-Same State,444,952,16112
01,079,97,003,AL,Lawrence County Total Migration-Different State,53,97,1852
01,079,98,000,AL,Lawrence County Total Migration-Foreign,-1,-1,-1
01,079,01,079,AL,Lawrence County Non-migrants,10888,24591,542373
01,079,01,103,AL,Morgan County,259,545,9103
01,079,01,033,AL,Colbert County,41,93,1491
01,079,01,077,AL,Lauderdale County,36,83,1216
01,079,01,083,AL,Limestone County,23,63,1113
01,079,01,089,AL,Madison County,21,32,835
01,079,01,059,AL,Franklin County,20,46,904
01,079,58,000,SS,Other flows - Same State,44,90,1450
01,079,59,000,DS,Other flows - Different State,53,97,1852
01,079,59,001,DS,Other flows - Northeast,-1,-1,-1
01,079,59,003,DS,Other flows - Midwest,-1,-1,-1
01,079,59,005,DS,Other flows - South,53,97,1852
01,079,59,007,DS,Other flows - West,-1,-1,-1
01,079,57,009,FR,Foreign - Other flows,-1,-1,-1
01,081,96,000,AL,Lee County Total Migration-US and Foreign,3264,6404,148708
01,081,97,000,AL,Lee County Total Migration-US,3238,6358,147171
01,081,97,001,AL,Lee County Total Migration-Same State,1485,2973,53931
01,081,97,003,AL,Lee County Total Migration-Different State,1753,3385,93240
01,081,98,000,AL,Lee County Total Migration-Foreign,26,46,1537
01,081,01,081,AL,Lee County Non-migrants,45986,104452,2871398
01,081,01,113,AL,Russell County,388,854,14258
01,081,13,215,GA,Muscogee County,280,565,9058
01,081,01,017,AL,Chambers County,222,498,7243
01,081,01,073,AL,Jefferson County,120,178,4548
01,081,01,087,AL,Macon County,111,238,3678
01,081,01,123,AL,Tallapoosa County,98,212,4574
01,081,01,101,AL,Montgomery County,94,175,3609
01,081,13,121,GA,Fulton County,64,110,2611
01,081,13,285,GA,Troup County,49,105,1663
01,081,01,051,AL,Elmore County,44,93,1538
01,081,01,089,AL,Madison County,43,72,1709
01,081,01,117,AL,Shelby County,41,71,1805
01,081,01,003,AL,Baldwin County,40,62,1569
01,081,48,453,TX,Travis County,38,64,834
01,081,01,097,AL,Mobile County,31,59,767
